prov_name,kab_name,kec_name,link_sekolah_kita,link_referensi,nama,npsn,alamat,desa/kelurahan,kecamatan/kota_(ln),kab.-kota/negara_(ln),propinsi/luar_negeri_(ln),status_sekolah,bentuk_pendidikan,program_/_layanan,kementerian_pembina,naungan,npyp,no._sk._pendirian,tanggal_sk._pendirian,nomor_sk_operasional,tanggal_sk_operasional,file_sk_operasional,tanggal_upload_sk_op.,akreditasi,luas_tanah,akses_internet,akses_internet_2,sumber_listrik,fax,telepon,email,website,lintang,bujur,guru,siswa_laki_laki,siswa_perempuan,rombongan_belajar,kurikulum,penyelenggaraan,manajemen_berbasis_sekolah,semester_data,daya_listrik,ruang_kelas,laboratorium,perpustakaan,sanitasi_siswa,guru_pns,guru_gtt,guru_gty,guru_honor,guru_gol_i,guru_gol_ii,guru_gol_iii,guru_gol_iv,guru_sertifikasi,guru_belum_sertifikasi,guru_kurang_dari_s1,guru_s1_atau_lebih,guru_data_kosong,guru_kurang_dari_30_tahun,guru_31_35_tahun,guru_36_40,guru_41_45_tahun,guru_46_50_tahun,guru_51_55_tahun,guru_lebih_dari_55_tahun,guru_laki_laki,guru_perempuan,ruang_kelas_baik,ruang_kelas_rusak_ringan,ruang_kelas_rusak_sedang,ruang_kelas_rusak_berat,perpustakaan_baik,perpustakaan_rusak_ringan,perpustakaan_rusak_sedang,perpustakaan_rusak_berat,akses_internet_sekolah_kita
Lampung,Kab. Pringsewu,Pringsewu,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/E147E87E-FA24-41A2-9191-C0616758ED57,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/K5658392,LKP Al Azka,K5658392,Jl. Kertanegara No. 114,FAJAR AGUNG BARAT,KEC. PRINGSEWU,KAB. PRINGSEWU,PROV. LAMPUNG,SWASTA,Kursus,,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Lainnya,AH4918,005/B/AZ/IX/2016,02-09-2016,420/103/D.01/DP.4/2017,20-08-2017,Lihat SK Operasional,2019-06-10 11,B,0,,2.,,,,alazka_lampung@yahoo.co.id,https,-5.371800000000,104.935600000000,0,0,0,0,KBK Teknologi Informasi dan Komunikasi,,,2022/2023-2,,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Lampung,Kab. Pringsewu,Pringsewu,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/EBBB27BA-EBE6-4D6B-8368-4809B6485140,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/K9996970,LKP ANUGRAH JAYA,K9996970,Jln. Swadaya Lk 01 RT. 007 RW. 001,PRINGSEWU UTARA,KEC. PRINGSEWU,KAB. PRINGSEWU,PROV. LAMPUNG,SWASTA,Kursus,,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Lainnya,,03,16-07-2020,503/ 002 / PPK-IO/ K / D. 14 / 2020,26-11-2020,Lihat SK Operasional,2021-02-04 15,,"1,000",,2.,,,,,,.000000000000,.000000000000,0,0,0,0,KBK Teknologi dan Rekayasa,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,
Lampung,Kab. Pringsewu,Pringsewu,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/AC47B938-B4E3-4E10-BD55-E8A586F9FDD5,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/K5658390,LKP Bina Dharma,K5658390,Jl. Sakti Raya No. 333 RT. 01 LK 02,PRINGSEWU BARAT,KEC. PRINGSEWU,KAB. PRINGSEWU,PROV. LAMPUNG,SWASTA,Kursus,"KKNI Level 2, KKNI Level 3,  dan KKNI Level 4","Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Lainnya,,001/LKP-BD/PSW/12/2003,17-12-2003,8120116261773,16-12-2015,Lihat SK Operasional,2018-12-31 18,B,125,,2.,,,,lkpbinadharmapsw@gmail.com,https,-5.352000000000,104.973400000000,0,0,0,6,KBK Teknologi Informasi dan Komunikasi,,,2022/2023-2,,0,0,0,0,0,0,3,0,0,0,0,0,1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Lampung,Kab. Pringsewu,Pringsewu,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/57192C08-2DF7-405C-9BCE-66A9C6F0845F,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/K5667970,LKP DCC PRINGSEWU,K5667970,Jl. A. Yani No. 134 RT/RW . 03/03,SIDOHARJO,KEC. PRINGSEWU,KAB. PRINGSEWU,PROV. LAMPUNG,SWASTA,Kursus,,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Yayasan Dian Cipta Cendikia,AH4919,003/LKP.DCCP/I/2005,11-01-2005,420/221/D.01/DP4.2/2016,23-09-2016,Lihat SK Operasional,2019-02-27 14,B,500,,2.,,,,,www.lkp.dccpringsewu.ac.id,-5.359700000000,104.989700000000,0,0,0,0,,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,
Lampung,Kab. Pringsewu,Pringsewu,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/78A5484E-3309-44C8-9033-4ECBBE183131,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/K9990449,LKP FITRI BEAUTY,K9990449,Alamat,PRINGSEWU BARAT,KEC. PRINGSEWU,KAB. PRINGSEWU,PROV. LAMPUNG,SWASTA,Kursus,,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Lainnya,,001/LKP.FB/I/2018,01-01-2018,003/KPTS-PNF/D.14/2020,18-03-2020,Lihat SK Operasional,2020-07-07 21,,124,,2.,,,,,,.000000000000,.000000000000,0,0,0,0,,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,
Lampung,Kab. Pringsewu,Pringsewu,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/5DB1110F-0BEA-4291-BA3D-D019AE663F37,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/K5667938,LKP GLOBAL KOMPUTER,K5667938,Jl. Pringadi Komplek SMK Muhammadiyah Pringsewu,PRINGSEWU UTARA,KEC. PRINGSEWU,KAB. PRINGSEWU,PROV. LAMPUNG,SWASTA,Kursus,KKNI Level 3,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Lainnya,,002/LKP/G/SK/I/2017,02-01-2007,420/267/D.01/DP4.2/2016,05-12-2016,Lihat SK Operasional,2017-06-20 11,C,200,,2.,,,,lkpglobal@gmail.com,lkpglobalpsw.blogspot.com,.000000000000,.000000000000,0,0,0,2,KBK Teknologi Informasi dan Komunikasi,,,2022/2023-2,,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Lampung,Kab. Pringsewu,Pringsewu,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/E9826B6B-7C11-4A61-8EED-B26BD0FB3A18,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/K5667289,LKP HAN GUGI MUNHWA,K5667289,Jl. Kh. Gholib Gg. Kenanga I No. 131,PRINGSEWU UTARA,KEC. PRINGSEWU,KAB. PRINGSEWU,PROV. LAMPUNG,SWASTA,Kursus,,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Lainnya,,001/LKP_HM/PSW/2013,19-06-2013,420/197/D.01/DP4.2/2016,23-07-2016,Lihat SK Operasional,2016-11-29 09,B,200,,2.,,,,lkphangugimunhwalampung@gmail.com,http//lkphangugimunhwalampung.wordpress.com,.000000000000,.000000000000,0,0,0,0,,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,
Lampung,Kab. Pringsewu,Pringsewu,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/57FEA395-1F5F-4164-B061-5A0F357662D2,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/K5667625,LKP HOUSE OF LEARNING,K5667625,"Jl. Melati3, Pringombo",PRINGSEWU TIMUR,KEC. PRINGSEWU,KAB. PRINGSEWU,PROV. LAMPUNG,SWASTA,Kursus,KKNI Level 1 dan KKNI Level 3,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Lainnya,,001/LKP/HOL/III/2000,10-03-2000,420/266/D.01/DP4.2/2016,05-12-2016,Lihat SK Operasional,2017-03-22 19,B,200,,2.,,,,houseoflearning76@yahoo.com,https,.000000000000,.000000000000,0,0,0,7,KBK Teknologi Informasi dan Komunikasi,,,2022/2023-2,,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Lampung,Kab. Pringsewu,Pringsewu,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/4CC150BD-E3A2-41C0-8A89-72CD107D6649,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/K5667218,LKP ILC PRINGSEWU,K5667218,Jl. Veteran No. 104 Pringsewu,PRINGSEWU BARAT,KEC. PRINGSEWU,KAB. PRINGSEWU,PROV. LAMPUNG,SWASTA,Kursus,,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Lainnya,,001/LKP/ILC/X/2016,17-10-2016,420/189/D.01/DP4.2/2016,08-08-2016,Lihat SK Operasional,2016-11-15 22,,200,,2.,,,072922090,ilcpringsewu97@gmail.com,,.000000000000,.000000000000,0,0,0,0,,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,
Lampung,Kab. Pringsewu,Pringsewu,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/E200BEBD-B0B6-4784-B8E7-78C0B0651E49,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/K9989927,LKP KANZZA,K9989927,Jln. KH. Gholib Gg. Satria,PRINGSEWU BARAT,KEC. PRINGSEWU,KAB. PRINGSEWU,PROV. LAMPUNG,SWASTA,Kursus,,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Lainnya,,01/lLKP-KZ/PSW/2018,05-10-2018,005/KPTS-PNF/D.14/2019,15-02-2019,Lihat SK Operasional,2019-11-19 05,,250,,2.,,,,,,.000000000000,.000000000000,0,0,0,0,KBK Pariwisata,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,
Lampung,Kab. Pringsewu,Pringsewu,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/E7C73311-DBC1-4AF1-9E14-B033004C5542,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/K5658393,LKP Mitra Komputer,K5658393,Jl. Veteran Pringsewu Barat,PRINGSEWU BARAT,KEC. PRINGSEWU,KAB. PRINGSEWU,PROV. LAMPUNG,SWASTA,Kursus,,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Lainnya,,001/LKP-MITRAKOMP/II/2014,15-02-2014,420/88/D.01/DP4.2/2016,25-05-2016,Lihat SK Operasional,2017-06-12 10,,200,,2.,,,,lkp.mitrakomputer01@gmail.com,https,.000000000000,.000000000000,0,0,0,0,,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,
