prov_name,kab_name,kec_name,link_sekolah_kita,link_referensi,nama,npsn,alamat,desa/kelurahan,kecamatan/kota_(ln),kab.-kota/negara_(ln),propinsi/luar_negeri_(ln),status_sekolah,bentuk_pendidikan,program_/_layanan,kementerian_pembina,naungan,npyp,no._sk._pendirian,tanggal_sk._pendirian,nomor_sk_operasional,tanggal_sk_operasional,file_sk_operasional,tanggal_upload_sk_op.,akreditasi,luas_tanah,akses_internet,akses_internet_2,sumber_listrik,fax,telepon,email,website,lintang,bujur,guru,siswa_laki_laki,siswa_perempuan,rombongan_belajar,penyelenggaraan,manajemen_berbasis_sekolah,semester_data,daya_listrik,ruang_kelas,laboratorium,perpustakaan,sanitasi_siswa,guru_pns,guru_gtt,guru_gty,guru_honor,guru_gol_i,guru_gol_ii,guru_gol_iii,guru_gol_iv,guru_sertifikasi,guru_belum_sertifikasi,guru_kurang_dari_s1,guru_s1_atau_lebih,guru_data_kosong,guru_kurang_dari_30_tahun,guru_31_35_tahun,guru_36_40,guru_41_45_tahun,guru_46_50_tahun,guru_51_55_tahun,guru_lebih_dari_55_tahun,guru_laki_laki,guru_perempuan,ruang_kelas_baik,ruang_kelas_rusak_ringan,ruang_kelas_rusak_sedang,ruang_kelas_rusak_berat,perpustakaan_baik,perpustakaan_rusak_ringan,perpustakaan_rusak_sedang,perpustakaan_rusak_berat,kurikulum,akses_internet_sekolah_kita
Jawa Barat,Kab. Bandung,Soreang,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/1705C1D9-9230-454A-B60D-70B6B1AE32FB,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/K9998132,LKP ARMIDALE ENGLISH COLLEGE ( AEC ),K9998132,Jl. Cebek No. 2 Babakan Sukawangi,KARAMATMULYA,KEC. SOREANG,KAB. BANDUNG,PROV. JAWA BARAT,SWASTA,Kursus,,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",,,421.10 / 2229.1 - Disdik / 2021,08-07-2021,421.10 / 2229.1 - Disdik / 2021,08-07-2021,Lihat SK Operasional,2022-07-06 22,,124,,2.,,,,,,.000000000000,.000000000000,0,0,0,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,
Jawa Barat,Kab. Bandung,Soreang,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/F661F90A-B2DF-47F6-8890-621667537B40,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/K5667733,LKP BAHRUL ULUM,K5667733,Jl. Terusan Al - Fathu Kp. Cipeundey Rt. 03 / 21,SOREANG,KEC. SOREANG,KAB. BANDUNG,PROV. JAWA BARAT,SWASTA,Kursus,,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",,,1421.10/5128-DISDIKBUD/2016,21-12-2015,421.10 / 116.01 - Disdik / 2019,22-01-2019,Lihat SK Operasional,2017-04-12 13,,200,,2.,,,,,,.000000000000,.000000000000,0,0,0,0,,,2022/2023-2,,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,KBK Pariwisata,
Jawa Barat,Kab. Bandung,Soreang,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/46EB0F66-B40B-4E33-99C2-192B7E072B65,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/K5650316,LKP Budi Bakti,K5650316,Jl. Soreang - Banjaran Km. 02 Kp. Sukarame Rt.01 / 09,CINGCIN,KEC. SOREANG,KAB. BANDUNG,PROV. JAWA BARAT,SWASTA,Kursus,,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Lainnya,,,14-08-2017,421.10 / 0645.2 - Disdik / 2021,04-03-2021,Silakan Upload SK,,,0,,2.,,roni jaelani,,ronijaelani8@gmail.com,,.000000000000,.000000000000,0,0,0,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,KBK Umum,
Jawa Barat,Kab. Bandung,Soreang,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/8CF6AAD6-5523-4DA2-9168-09BB7CDDD6D9,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/K5668249,LKP DWP,K5668249,Jln. Raya Soreang Blk 170 Ciloa,KARAMATMULYA,KEC. SOREANG,KAB. BANDUNG,PROV. JAWA BARAT,SWASTA,Kursus,,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Lainnya,AW8371,421.10 / 759 - Disdik / 2017,22-03-2017,421.10 / 759 - Disdik / 2017,22-03-2017,Lihat SK Operasional,2017-10-17 09,,100,,2.,,,,,,.000000000000,.000000000000,0,0,0,0,,,2022/2023-2,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,KBK Pariwisata,
Jawa Barat,Kab. Bandung,Soreang,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/777EAE02-4824-4D9C-A062-6A15FB246639,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/K5650336,LKP Handayani,K5650336,Jln. Kp. Sadakelir rt 03 rw 23 bandung Jawa Barat,SOREANG,KEC. SOREANG,KAB. BANDUNG,PROV. JAWA BARAT,SWASTA,Kursus,,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",,,421.10/875-Disdik/2018,28-02-2018,421.10/1399-Disdik/2020,15-05-2020,Lihat SK Operasional,2022-12-31 08,,0,,2.,,,,lkphandayani9@gmail.com,,.000000000000,.000000000000,0,0,0,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,KBK Teknologi Informasi dan Komunikasi,
Jawa Barat,Kab. Bandung,Soreang,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/6502BDF3-79E0-4788-919D-E80359650243,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/K5650240,LKP Ligar,K5650240,Jl.Pangidasan No.24 Rt.01/07 Ds.Pamekaran Soreang Kab.Bandung 40912,SADU,KEC. SOREANG,KAB. BANDUNG,PROV. JAWA BARAT,SWASTA,Kursus,,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Lainnya,,,20-06-2017,,20-06-2017,Silakan Upload SK,,Tidak Terakreditasi,0,,2.,,,,sukaedah20@gmail.com,,.000000000000,.000000000000,0,0,0,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,KBK Umum,
Jawa Barat,Kab. Bandung,Soreang,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/EED4FF20-16E9-47CB-AC8E-955798E8B1F3,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/K9981402,LKP MENTARI,K9981402,Jl. Cebek Kp. Pajagalan Rt. 02 / 04,SOREANG,KEC. SOREANG,KAB. BANDUNG,PROV. JAWA BARAT,SWASTA,Kursus,,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Lainnya,AD3843,421.10 / 709 - Disidik / 2019,13-02-2019,421.10 / 709 - Disidik / 2019,13-02-2019,Lihat SK Operasional,2019-05-15 14,,180,,2.,,,,,,-7.029700000000,107.518900000000,0,0,0,0,,,2022/2023-2,,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,KBK Pariwisata,
Jawa Barat,Kab. Bandung,Soreang,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/46AFD54B-E12B-4EBF-8EC5-DF791E308C85,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/K5650241,LKP MEY,K5650241,Jl. Terusan Soreang Cipatik No.30 Panyindangan Rt. 01 / 05,PARUNGSERAB,KEC. SOREANG,KAB. BANDUNG,PROV. JAWA BARAT,SWASTA,Kursus,,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",,,421.10/2657 - Disdikbud/2017,14-09-2015,421.10 / 2504 - Disdikbud/2020,04-09-2015,Lihat SK Operasional,2020-11-10 13,,110,,2.,,,,lkpmey@gmail.com,,-7.014300000000,107.526900000000,0,0,0,0,,,2022/2023-2,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,KBK Kesehatan,
Jawa Barat,Kab. Bandung,Soreang,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/64081D9F-843B-4AD7-91F6-FB304E1FE1FD,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/K9981503,LKP QINTHARA 100 %,K9981503,Jl. Kaum Kidul No. 04 Rt. 01 / 01,SOREANG,KEC. SOREANG,KAB. BANDUNG,PROV. JAWA BARAT,SWASTA,Kursus,,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Lainnya,,421.10 / 3772 - Disdik / 2018,22-10-2018,421.10 / 116.52 - Disdik / 2019,22-10-2018,Lihat SK Operasional,2020-06-16 11,,112,,2.,,,,,,-7.026600000000,107.515000000000,0,0,0,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,KBK Umum,
Jawa Barat,Kab. Bandung,Soreang,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/96CC8245-47DF-44A1-9008-616D4BA6B331,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/K9981364,LKP RAHMAT KURNIA,K9981364,Gading tutuka 1 Blok E2A No . 19,CINGCIN,KEC. SOREANG,KAB. BANDUNG,PROV. JAWA BARAT,SWASTA,Kursus,,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Lainnya,,421.10 / 2590 - Disdik / 2017,04-09-2017,421.10 / 2590 - Disdik / 2017,04-09-2017,Lihat SK Operasional,2021-01-14 17,,234,,2.,,,,muhamadfauziwitarsa@gmail.com,,.000000000000,.000000000000,0,0,0,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,,
