prov_name,kab_name,kec_name,link_sekolah_kita,link_referensi,nama,npsn,alamat,desa/kelurahan,kecamatan/kota_(ln),kab.-kota/negara_(ln),propinsi/luar_negeri_(ln),status_sekolah,bentuk_pendidikan,kementerian_pembina,naungan,npyp,no._sk._pendirian,tanggal_sk._pendirian,nomor_sk_operasional,tanggal_sk_operasional,file_sk_operasional,tanggal_upload_sk_op.,akreditasi,luas_tanah,akses_internet,akses_internet_2,sumber_listrik,fax,telepon,email,website,lintang,bujur,guru,siswa_laki_laki,siswa_perempuan,rombongan_belajar,penyelenggaraan,manajemen_berbasis_sekolah,semester_data,daya_listrik,ruang_kelas,laboratorium,perpustakaan,sanitasi_siswa,guru_pns,guru_gtt,guru_gty,guru_honor,guru_gol_i,guru_gol_ii,guru_gol_iii,guru_gol_iv,guru_sertifikasi,guru_belum_sertifikasi,guru_kurang_dari_s1,guru_s1_atau_lebih,guru_data_kosong,guru_kurang_dari_30_tahun,guru_31_35_tahun,guru_36_40,guru_41_45_tahun,guru_46_50_tahun,guru_51_55_tahun,guru_lebih_dari_55_tahun,guru_laki_laki,guru_perempuan,ruang_kelas_baik,ruang_kelas_rusak_ringan,ruang_kelas_rusak_sedang,ruang_kelas_rusak_berat,perpustakaan_baik,perpustakaan_rusak_ringan,perpustakaan_rusak_sedang,perpustakaan_rusak_berat,program_/_layanan,kurikulum,akses_internet_sekolah_kita
Jawa Timur,Kab. Lumajang,Lumajang,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/FDF7FAA8-22F2-44A9-8C5F-FEA208F83DCA,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69957505,Al Ashlah,69957505,Jl.Argopuro Gg.Masjid Pulosari Citrodi,JOGOYUDAN,KEC. LUMAJANG,KAB. LUMAJANG,PROV. JAWA TIMUR,SWASTA,Pondok Pesantren,Kementerian Agama,Lainnya,,,,,,Silakan Upload SK,,,0,,2.,,,,,,.000000000000,.000000000000,0,0,0,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,
Jawa Timur,Kab. Lumajang,Lumajang,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/382817ED-DF90-4C3C-915F-C0E520F777EC,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69957506,Al-Ishlah,69957506,Jl.Argopuro Gg.Masjid Pulosari,JOGOYUDAN,KEC. LUMAJANG,KAB. LUMAJANG,PROV. JAWA TIMUR,SWASTA,Pondok Pesantren,Kementerian Agama,Lainnya,,,,,,Silakan Upload SK,,,0,,2.,,,,,,.000000000000,.000000000000,0,0,0,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,
Jawa Timur,Kab. Lumajang,Lumajang,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/7A8729F8-032E-4993-8627-01082DEB466C,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/K5656196,LKP BINA MUDA,K5656196,Jl. KH. Wahid Hasyim Gg. I No. 6 RT. 001 RW. 008 Lumajang,TOMPOKERSAN,KEC. LUMAJANG,KAB. LUMAJANG,PROV. JAWA TIMUR,SWASTA,Kursus,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Lainnya,AL8024,411/34/4109/427.34/2013,10-01-2013,421.9/408/427.41/2019,06-02-2019,Lihat SK Operasional,2019-06-14 09,C,0,,2.,,,,bina_muda28@gmail.com,,-8.130900000000,113.222600000000,0,0,0,0,,,2022/2023-2,,0,0,0,0,0,1,0,0,0,0,0,0,2,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,KBK Teknologi dan Rekayasa,
Jawa Timur,Kab. Lumajang,Lumajang,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/3F4C823F-677C-44D1-ACAB-E982D86E6ECD,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/K9997354,LKP DENNY`S BUNCH,K9997354,Jl. D.I. Panjaitan No. 95,CITRODIWANGSAN,KEC. LUMAJANG,KAB. LUMAJANG,PROV. JAWA TIMUR,SWASTA,Kursus,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Lainnya,,1537/I04.10.B/L4-1987,26-07-1987,421/2281/427.41/2020,17-04-2020,Lihat SK Operasional,2021-06-15 15,,534,,2.,,,,,,.000000000000,.000000000000,0,0,0,0,,,2022/2023-2,,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,KBK Bahasa,
Jawa Timur,Kab. Lumajang,Lumajang,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/54BAF874-35F7-4AE6-957A-AA3F53652C12,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/K5656150,LKP El Rahma,K5656150,"Jl. Kapt. Suwandak Barat No.208, Lumajang",DITOTRUNAN,KEC. LUMAJANG,KAB. LUMAJANG,PROV. JAWA TIMUR,SWASTA,Kursus,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Lainnya,,411.34/1069/427.41/2007,12-07-2007,421.9/4511/427.41/2020,13-07-2020,Lihat SK Operasional,2020-09-16 13,,0,,2.,,,,lkpelrahma06@gmail.com,,.000000000000,.000000000000,0,0,0,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,KBK Teknologi dan Rekayasa,
Jawa Timur,Kab. Lumajang,Lumajang,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/272785F1-1C19-461C-83E7-0FB9125F3ABD,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/K5656149,LKP Putra Emsa Utama,K5656149,"Jl. PB. Sudirman IX/2, Lumajang, Jawa Timur 67311",TOMPOKERSAN,KEC. LUMAJANG,KAB. LUMAJANG,PROV. JAWA TIMUR,SWASTA,Kursus,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Lainnya,AL8025,411.34/7612/427.34/2015,15-12-2015,411.34/7612/427.34/2015,15-12-2015,Lihat SK Operasional,2019-05-31 13,B,0,,2.,,0334882127,0334882091,ahya_peu1@yahoo.com,WWW.PUTRAEMSAUTAMA.COM,-8.126500000000,113.226300000000,0,0,0,0,,,2022/2023-2,,0,0,0,0,0,2,0,0,0,0,0,0,3,-3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,KBK Teknologi dan Rekayasa,
Jawa Timur,Kab. Lumajang,Lumajang,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/7BAD6E4A-FC48-43EE-9560-AE504DCCD785,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/K5656215,LPK CAHAYA,K5656215,Jl. Gang Masjid RT-004 RW-001 Banjarwaru Lumajang,BANJARWARU,KEC. LUMAJANG,KAB. LUMAJANG,PROV. JAWA TIMUR,SWASTA,Kursus,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",,,411.34/7032/427.34/2014,25-09-2014,421/063/427.41/2021,06-01-2021,Lihat SK Operasional,2021-10-12 08,,0,,2.,,,,,,.000000000000,.000000000000,0,0,0,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,,KBK Seni Rupa dan Kriya,
Jawa Timur,Kab. Lumajang,Lumajang,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/6EB1385A-CC33-4318-99CE-CAA686CBA4ED,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/P9997616,PKBM Cahaya Al Qur`an,P9997616,Jl. Diponegoro No. 80,JOGOYUDAN,KEC. LUMAJANG,KAB. LUMAJANG,PROV. JAWA TIMUR,SWASTA,PKBM,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Lainnya,,421/242.3/427.41/2021,20-01-2021,421/3845/427.41/2021,29-06-2021,Lihat SK Operasional,2021-08-25 23,,713,1. -,2. Telkom Speedy,PLN & Diesel,,,cahayaalquran753@gmail.com,,-8.134000000000,113.229300000000,0,0,0,10,Sehari Penuh/6 hari,,2022/2023-2,"5,498",3,0,0,2,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,"Paket A, Paket B,  dan Paket C",2013,Tidak Ada
Jawa Timur,Kab. Lumajang,Lumajang,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/3BC02F83-6F74-40DF-8A11-A5827CA05BC5,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/P2964086,PKBM CAHAYA KEHIDUPAN,P2964086,Dusun Denok Wetan RT-02 RW-05,DENOK,KEC. LUMAJANG,KAB. LUMAJANG,PROV. JAWA TIMUR,SWASTA,PKBM,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Lainnya,AL8023,411.34/33/427.34/2008,16-10-2008,421/198/427.41/2018,25-01-2018,Lihat SK Operasional,2019-05-28 14,,0,1. -,2. -,Menumpang,,,evasusantidenok@yahoo.com,,-8.124200000000,113.263500000000,5,0,0,6,Malam/6 hari,,2022/2023-2,950,0,0,0,0,0,0,7,0,5,0,0,0,0,5,1,2,2,1,1,2,1,0,0,0,0,5,0,0,0,1,0,0,0,1,Paket B dan Paket C,2013,Tidak Ada
Jawa Timur,Kab. Lumajang,Lumajang,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/72F1F366-3251-4387-A160-E88B6E90420B,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/P2964081,PKBM CAHAYA KURNIA BANGSA,P2964081,JL. GANG MASJID,BANJARWARU,KEC. LUMAJANG,KAB. LUMAJANG,PROV. JAWA TIMUR,SWASTA,PKBM,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Yayasan PKBM CAHAYA KURNIA BANGSA,AL8022,411.34 / 24 /427.34/2008,20-06-2008,421/6058/427.41/2020,09-10-2020,Lihat SK Operasional,2022-09-01 02,B,800,1. -,2. Telkomsel Flash,PLN,,,pkbmcahayakb@gmail.com,,-8.153128800000,113.266888700000,4,0,0,9,Sore/6 hari,,2022/2023-2,900,3,0,1,0,0,0,6,0,4,0,0,0,0,4,1,2,1,0,1,0,2,0,1,0,1,3,1,2,0,0,0,1,0,0,"Paket A, Paket B,  dan Paket C",2013,Tidak Ada
