prov_name,kab_name,kec_name,link_sekolah_kita,link_referensi,nama,npsn,alamat,desa/kelurahan,kecamatan/kota_(ln),kab.-kota/negara_(ln),propinsi/luar_negeri_(ln),status_sekolah,bentuk_pendidikan,kementerian_pembina,naungan,npyp,no._sk._pendirian,tanggal_sk._pendirian,nomor_sk_operasional,tanggal_sk_operasional,file_sk_operasional,tanggal_upload_sk_op.,akreditasi,luas_tanah,akses_internet,akses_internet_2,sumber_listrik,fax,telepon,email,website,lintang,bujur,guru,siswa_laki_laki,siswa_perempuan,rombongan_belajar,penyelenggaraan,manajemen_berbasis_sekolah,semester_data,daya_listrik,ruang_kelas,laboratorium,perpustakaan,sanitasi_siswa,guru_pns,guru_gtt,guru_gty,guru_honor,guru_gol_i,guru_gol_ii,guru_gol_iii,guru_gol_iv,guru_sertifikasi,guru_belum_sertifikasi,guru_kurang_dari_s1,guru_s1_atau_lebih,guru_data_kosong,guru_kurang_dari_30_tahun,guru_31_35_tahun,guru_36_40,guru_41_45_tahun,guru_46_50_tahun,guru_51_55_tahun,guru_lebih_dari_55_tahun,guru_laki_laki,guru_perempuan,ruang_kelas_baik,ruang_kelas_rusak_ringan,ruang_kelas_rusak_sedang,ruang_kelas_rusak_berat,perpustakaan_baik,perpustakaan_rusak_ringan,perpustakaan_rusak_sedang,perpustakaan_rusak_berat,program_/_layanan,kurikulum,akses_internet_sekolah_kita
Lampung,Kab. Lampung Selatan,Candipuro,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/F1725FE4-D69C-4D48-88AE-7108599ED0C1,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69977556,DARUL ULUM,69977556,JL. KELAPA TIGA SINDANGSARI,KARYA MULYA SARI,KEC. CANDIPURO,KAB. LAMPUNG SELATAN,PROV. LAMPUNG,SWASTA,Pondok Pesantren,Kementerian Agama,,,Kd.08.1/3/BA.01.1/141/2016,16-03-2016,Kd.08.1/3/BA.01.1/141/2016,16-03-2016,Lihat SK Operasional,2021-06-28 01,B,0,,2.,,,,,,-5.508000000000,105.553600000000,0,96,94,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,
Lampung,Kab. Lampung Selatan,Candipuro,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/1266D0C1-9281-4304-9E70-798880E9DD4B,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/K5668741,LKP AL HUDA,K5668741,Jl. PONPES AL HUDA,CINTAMULYA,KEC. CANDIPURO,KAB. LAMPUNG SELATAN,PROV. LAMPUNG,SWASTA,Kursus,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",,,04,06-08-2015,421/13/IV.02/2018,04-01-2018,Lihat SK Operasional,2018-02-12 15,,"10,000",,2.,,,,lkpalhudacintamulya@gmail.com,,.000000000000,.000000000000,0,0,0,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,,,
Lampung,Kab. Lampung Selatan,Candipuro,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/09603920-E2EC-4F9B-8C04-1DC36B4F6C58,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/K9980878,LKP AL HUDA MOTOR,K9980878,Jl. Ponpes Al Huda,CINTAMULYA,KEC. CANDIPURO,KAB. LAMPUNG SELATAN,PROV. LAMPUNG,SWASTA,Kursus,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",,,9,15-10-2015,421/2073/IV.02/2018,12-11-2018,Lihat SK Operasional,2018-11-29 08,,"10,210",,2.,,,,lkpalhudamotor@gmail.com,,.000000000000,.000000000000,0,0,0,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,,,
Lampung,Kab. Lampung Selatan,Candipuro,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/E92653D0-185A-4D30-B884-83C8260B912F,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/K5667458,LKP ART KOM,K5667458,Jl. RAYA PASAR CANDIPURO,CANDIPURO/TITIWANGI,KEC. CANDIPURO,KAB. LAMPUNG SELATAN,PROV. LAMPUNG,SWASTA,Kursus,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Lainnya,,25,23-12-2016,421.9/037/IV.02/2020,03-01-2020,Lihat SK Operasional,2022-03-09 00,C,150,,2.,,,,arthir070308@gmail.com,,.000000000000,.000000000000,0,0,0,0,,,2022/2023-2,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,KBK Teknologi Informasi dan Komunikasi,
Lampung,Kab. Lampung Selatan,Candipuro,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/E340F1DC-D3CD-454D-99EE-151AB90B929D,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/P9970163,PKBM AL HUDA,P9970163,Jl. PONPES AL HUDA,CINTAMULYA,KEC. CANDIPURO,KAB. LAMPUNG SELATAN,PROV. LAMPUNG,SWASTA,PKBM,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Yayasan ALHUDA,AJ0540,04,06-08-2015,421/11/IV.02/2018,04-01-2018,Lihat SK Operasional,2018-02-12 15,,"5,210",,2.,,,,,,-5.534063500000,105.610651800000,0,0,0,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,,,
Lampung,Kab. Lampung Selatan,Candipuro,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/B3A1F2B8-A09C-4782-9BA8-9A7C1852561E,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/P9996751,PKBM ART KOM,P9996751,Jl. RAYA PASAR CANDIPURO,CANDIPURO/TITIWANGI,KEC. CANDIPURO,KAB. LAMPUNG SELATAN,PROV. LAMPUNG,SWASTA,PKBM,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",,,07,06-12-2019,421/2041.1/IV.02/2019,23-12-2019,Lihat SK Operasional,2020-09-17 10,,"1,216",,2.,,,,,,-5.516201100000,105.641944600000,3,0,0,0,,,2022/2023-2,,0,0,0,0,0,0,1,3,3,0,0,0,0,3,0,2,1,2,0,1,0,0,0,0,0,3,0,0,0,0,0,0,0,0,,Paket C IPS 2013,
Lampung,Kab. Lampung Selatan,Candipuro,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/2B996976-6197-42D7-9331-5E792D0AB0E4,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/P9952776,PKBM KARYATANI,P9952776,DESA KARYA MULYA SARI,KARYA MULYA SARI,KEC. CANDIPURO,KAB. LAMPUNG SELATAN,PROV. LAMPUNG,SWASTA,PKBM,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Lainnya,,27,03-11-2010,421.9/2525/III.01/2016,31-10-2016,Lihat SK Operasional,2016-11-04 09,,250,,2.,,,,ahmadnurhadi167@yahoo.co.id,,-5.526800000000,105.611400000000,0,0,0,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,,,
Lampung,Kab. Lampung Selatan,Candipuro,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/F555BAD7-41CC-4458-B9B4-F541EFB3BE71,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/P9970177,PKBM NURUL FALAH,P9970177,Jl. S. PARMAN No.9,CINTAMULYA,KEC. CANDIPURO,KAB. LAMPUNG SELATAN,PROV. LAMPUNG,SWASTA,PKBM,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",,,11,16-11-2017,421/201/IV.02/2018,02-02-2018,Lihat SK Operasional,2018-02-19 11,C,484,1. Lainnya (Serat Optik),2. Telkom Speedy,PLN,,,pkbmnurulfalahpc@gmail.com,,-5.539940200000,105.555972900000,1,0,0,7,Pagi/6 hari,,2022/2023-2,"1,300",8,0,0,2,0,0,2,1,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,8,0,0,0,0,0,"Paket A, Paket B,  dan Paket C",2013,Lainnya (Serat Optik)
Lampung,Kab. Lampung Selatan,Candipuro,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/9D878E6F-CAD7-4901-B822-57177900F1F7,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69979280,PP. Hikmatul Islah,69979280,Jl. Dakwah No. 002,BUMI JAYA,KEC. CANDIPURO,KAB. LAMPUNG SELATAN,PROV. LAMPUNG,SWASTA,Pondok Pesantren,Kementerian Agama,,,B-508/Kk.08.01.3/PP.00.7/,08-08-2016,B-508/Kk.08.01.3/PP.00.7/,08-08-2016,Silakan Upload SK (link file tidak valid) => [-],2018-08-13 11,,0,,2.,,,,,,.000000000000,.000000000000,0,95,72,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,
Lampung,Kab. Lampung Selatan,Candipuro,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/9B4D9B83-DA86-444B-AD07-4674083B4F46,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69979279,PP. Nurul Falah,69979279,Jl. S. Parman No. 09,CINTAMULYA,KEC. CANDIPURO,KAB. LAMPUNG SELATAN,PROV. LAMPUNG,SWASTA,Pondok Pesantren,Kementerian Agama,,,Kd.08.1/3/BA.01.1/414/201,01-07-2015,Kd.08.1/3/BA.01.1/414/201,01-07-2015,Silakan Upload SK (link file tidak valid) => [-],2018-08-13 11,C,0,,2.,,,,,,.000000000000,.000000000000,0,67,61,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,
