prov_name,kab_name,kec_name,link_sekolah_kita,link_referensi,nama,npsn,alamat,desa/kelurahan,kecamatan/kota_(ln),kab.-kota/negara_(ln),propinsi/luar_negeri_(ln),status_sekolah,bentuk_pendidikan,program_/_layanan,kementerian_pembina,naungan,npyp,no._sk._pendirian,tanggal_sk._pendirian,nomor_sk_operasional,tanggal_sk_operasional,file_sk_operasional,tanggal_upload_sk_op.,akreditasi,luas_tanah,akses_internet,akses_internet_2,sumber_listrik,fax,telepon,email,website,lintang,bujur,guru,siswa_laki_laki,siswa_perempuan,rombongan_belajar,penyelenggaraan,manajemen_berbasis_sekolah,semester_data,daya_listrik,ruang_kelas,laboratorium,perpustakaan,sanitasi_siswa,guru_pns,guru_gtt,guru_gty,guru_honor,guru_gol_i,guru_gol_ii,guru_gol_iii,guru_gol_iv,guru_sertifikasi,guru_belum_sertifikasi,guru_kurang_dari_s1,guru_s1_atau_lebih,guru_data_kosong,guru_kurang_dari_30_tahun,guru_31_35_tahun,guru_36_40,guru_41_45_tahun,guru_46_50_tahun,guru_51_55_tahun,guru_lebih_dari_55_tahun,guru_laki_laki,guru_perempuan,ruang_kelas_baik,ruang_kelas_rusak_ringan,ruang_kelas_rusak_sedang,ruang_kelas_rusak_berat,perpustakaan_baik,perpustakaan_rusak_ringan,perpustakaan_rusak_sedang,perpustakaan_rusak_berat,kurikulum,akses_internet_sekolah_kita
Nusa Tenggara Timur,Kota Kupang,Oebobo,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/58812161-0578-4BC9-9B89-AD5DC062E98D,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/K5663658,LKP Charla Salon,K5663658,"Jl. WJ Lalamentik No.37 Rt.024/Rw.008 Kel. Fatululi, Kec. Oebobo, Kupang, NTT",FATULULI,KEC. OEBOBO,KOTA KUPANG,PROV. NUSA TENGGARA TIMUR,SWASTA,Kursus,,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Lainnya,,NO. 69,22-05-2012,DisPPO.073.3/PLS/817/2015,22-04-2015,Lihat SK Operasional,2017-05-10 10,B,0,,2.,,,,ferapolin@gmail.com,,.000000000000,.000000000000,0,0,0,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,,
Nusa Tenggara Timur,Kota Kupang,Oebobo,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/0DEF1F9E-D2A8-4172-9602-E73BD10937D9,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/K5663609,LKP Dian Salon,K5663609,"Jl. Batu Tulis Rt.10/ Rw.02, Kel. Fatlulili Oebobo, Kupang, NTT",FATULULI,KEC. OEBOBO,KOTA KUPANG,PROV. NUSA TENGGARA TIMUR,SWASTA,Kursus,,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Lainnya,AN6723,NO. 14,08-06-2011,DISDIKBUD.073.3/PAUDNI/403/2018,22-03-2018,Lihat SK Operasional,2019-04-24 11,C,120,,2.,,,,lkpdiansalon@gmail.com,,.000000000000,.000000000000,0,0,0,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,,
Nusa Tenggara Timur,Kota Kupang,Oebobo,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/22B2DB0C-4097-448B-B50E-18EDAD31A3F4,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/K9997070,LKP Donna Salon,K9997070,Jl. R.W. Monginsidi Blok. C No. 62 RT.016/RW.005,FATULULI,KEC. OEBOBO,KOTA KUPANG,PROV. NUSA TENGGARA TIMUR,SWASTA,Kursus,,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Lainnya,,No. 10,16-01-2020,DPMPTSP.073.3/073/X/2020,06-10-2020,Lihat SK Operasional,2021-03-09 00,,0,,2.,,,,,,.000000000000,.000000000000,0,0,0,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,
Nusa Tenggara Timur,Kota Kupang,Oebobo,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/24C2C5EF-CF9E-4A6E-A315-50F0AD712BD2,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/K5663834,LKP Edutama College,K5663834,"Jl.Cak Doko No. 88B, Oebobo, Kota Kupang",OETETE,KEC. OEBOBO,KOTA KUPANG,PROV. NUSA TENGGARA TIMUR,SWASTA,Kursus,,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Lainnya,,No. 31,24-05-2013,357/Disdikbud.073.3/PAUDNI/2019,04-04-2019,Lihat SK Operasional,2019-08-26 12,,0,,2.,,,,,www.edutama.ac.id,-10.165300000000,123.593300000000,0,0,0,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,,
Nusa Tenggara Timur,Kota Kupang,Oebobo,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/EB636598-25E5-4C52-BD62-6A953CE4846D,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/K5668093,LKP EF ENGLISH FIRST,K5668093,Jl. Frans Seda RT.041/RW.013,FATULULI,KEC. OEBOBO,KOTA KUPANG,PROV. NUSA TENGGARA TIMUR,SWASTA,Kursus,,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Lainnya,,NO. 913,28-04-2017,DISDIKBUD.073.3/PAUDNI/1685/2017,27-07-2017,Lihat SK Operasional,2017-09-13 08,,0,,2.,,,,efkupang.esn@gmail.com,www.ef.com,.000000000000,.000000000000,0,0,0,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,KBK Bahasa,
Nusa Tenggara Timur,Kota Kupang,Oebobo,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/C85EA07B-0F24-4118-BE4E-0E4ADEF5B05E,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/K5668632,LKP ENGLISH TRAINING CENTER,K5668632,Jl. Bajawa No. 30 RT.015/RW.042 Kel. Fatululi,FATULULI,KEC. OEBOBO,KOTA KUPANG,PROV. NUSA TENGGARA TIMUR,SWASTA,Kursus,,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Lainnya,,NO. 06,11-12-2017,DISPENDIK.073.3/PLS/531/2016,11-03-2016,Lihat SK Operasional,2018-01-08 09,,0,,2.,,,,,,.000000000000,.000000000000,0,0,0,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,
Nusa Tenggara Timur,Kota Kupang,Oebobo,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/F5045D64-DF17-4D66-B718-A901BC79D48C,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/K9981449,LKP Epifania Komputer,K9981449,Jl. W.J. Lalamentik RT.009/RW.002,OEBUFU,KEC. OEBOBO,KOTA KUPANG,PROV. NUSA TENGGARA TIMUR,SWASTA,Kursus,,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Lainnya,,NO. 7,05-03-2019,426/DISDIKBUD.073.3/PAUDNI/2019,12-04-2019,Lihat SK Operasional,2019-06-11 11,,0,,2.,,,,,,.000000000000,.000000000000,0,0,0,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,
Nusa Tenggara Timur,Kota Kupang,Oebobo,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/F166979B-B5DE-49EB-A604-4DD609B29C32,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/K5663648,LKP Gracia Salon,K5663648,Jl. W.R. Monginsidi,FATULULI,KEC. OEBOBO,KOTA KUPANG,PROV. NUSA TENGGARA TIMUR,SWASTA,Kursus,,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Lainnya,,NO.15,15-03-2010,DisPPO.073.3/PAUDNI/465/2018,18-04-2018,Lihat SK Operasional,2019-04-12 10,Tidak Terakreditasi,0,,2.,,,,lkpgraciasalon@gmail.com,,.000000000000,.000000000000,0,0,0,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,KBK Kesehatan,
Nusa Tenggara Timur,Kota Kupang,Oebobo,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/52ED27A5-0431-4E1B-8F47-1304F09CF196,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/K5663711,LKP Komputer Eden,K5663711,Jl. Printis Kemerdekaan Oebufu,OEBUFU,KEC. OEBOBO,KOTA KUPANG,PROV. NUSA TENGGARA TIMUR,SWASTA,Kursus,,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Lainnya,,NO. 38,09-03-2010,DisPPO.073.3/PLS/2224/2015,16-06-2015,Lihat SK Operasional,2017-05-04 08,B,0,,2.,,,,komputereden1128@yahoo.com,,.000000000000,.000000000000,0,0,0,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,,
Nusa Tenggara Timur,Kota Kupang,Oebobo,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/762CAC96-3B0C-45F5-9C3C-DC8C82265276,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/K9981459,LKP Liany Salon,K9981459,Jl. Shoping Center Kel. Fatululi,FATULULI,KEC. OEBOBO,KOTA KUPANG,PROV. NUSA TENGGARA TIMUR,SWASTA,Kursus,,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Lainnya,,NO. 75,28-02-2013,768/DISDIKBUD.073.3/PAUDNI/2019,21-05-2019,Lihat SK Operasional,2019-06-13 13,,0,,2.,,,,,,.000000000000,.000000000000,0,0,0,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,
