prov_name,kab_name,kec_name,link_sekolah_kita,link_referensi,nama,npsn,alamat,desa/kelurahan,kecamatan/kota_(ln),kab.-kota/negara_(ln),propinsi/luar_negeri_(ln),status_sekolah,bentuk_pendidikan,program_/_layanan,kementerian_pembina,naungan,npyp,no._sk._pendirian,tanggal_sk._pendirian,nomor_sk_operasional,tanggal_sk_operasional,file_sk_operasional,tanggal_upload_sk_op.,akreditasi,luas_tanah,akses_internet,akses_internet_2,sumber_listrik,fax,telepon,email,website,lintang,bujur,guru,siswa_laki_laki,siswa_perempuan,rombongan_belajar,kurikulum,penyelenggaraan,manajemen_berbasis_sekolah,semester_data,daya_listrik,ruang_kelas,laboratorium,perpustakaan,sanitasi_siswa,guru_pns,guru_gtt,guru_gty,guru_honor,guru_gol_i,guru_gol_ii,guru_gol_iii,guru_gol_iv,guru_sertifikasi,guru_belum_sertifikasi,guru_kurang_dari_s1,guru_s1_atau_lebih,guru_data_kosong,guru_kurang_dari_30_tahun,guru_31_35_tahun,guru_36_40,guru_41_45_tahun,guru_46_50_tahun,guru_51_55_tahun,guru_lebih_dari_55_tahun,guru_laki_laki,guru_perempuan,ruang_kelas_baik,ruang_kelas_rusak_ringan,ruang_kelas_rusak_sedang,ruang_kelas_rusak_berat,perpustakaan_baik,perpustakaan_rusak_ringan,perpustakaan_rusak_sedang,perpustakaan_rusak_berat,akses_internet_sekolah_kita
Sumatera Utara,Kota Padang Sidimpuan,Padang Sidimpuan Selatan,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/9D80FAEE-1022-4138-B136-AD0ECAF9DB4A,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/K5667597,LKP BAYTI,K5667597,Jl. SM. Raja No. 49 Kel. Sitamiang,SITAMIANG,KEC. PADANG SIDIMPUAN SELATAN,KOTA PADANG SIDIMPUAN,PROV. SUMATERA UTARA,SWASTA,Kursus,KKNI Level 2,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Lainnya,AK4752,421.9/07.001/KP2T/2014,23-01-2014,421.9/10.001/DPMPTSP/2017,13-03-2017,Lihat SK Operasional,2017-03-20 13,,45,,2.,,,,,,1.378842200000,99.274102000000,0,0,0,1,KBK Kesehatan,,,2022/2023-2,,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Sumatera Utara,Kota Padang Sidimpuan,Padang Sidimpuan Selatan,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/BE0373F3-E7BB-42CC-93A1-504E6CBD7D44,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/K9997216,LKP BUNDA SALON,K9997216,Jl. Imam Bonjol No. 32 A,WEK V,KEC. PADANG SIDIMPUAN SELATAN,KOTA PADANG SIDIMPUAN,PROV. SUMATERA UTARA,SWASTA,Kursus,,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Lainnya,,1274000210056/IPPSP/024/DPMPTSP/2021,02-03-2021,1274000210056/IPSPN/024/DPMPTSP/2021,02-03-2021,Lihat SK Operasional,2021-04-20 15,,60,,2.,,,,,,.000000000000,.000000000000,0,0,0,0,,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,
Sumatera Utara,Kota Padang Sidimpuan,Padang Sidimpuan Selatan,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/2611FF49-4AC6-489D-A73C-38FEA2B32451,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/K9997112,LKP JULI SALON,K9997112,Jl. Tapian Nauli,AEK TAMPANG,KEC. PADANG SIDIMPUAN SELATAN,KOTA PADANG SIDIMPUAN,PROV. SUMATERA UTARA,SWASTA,Kursus,,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Lainnya,,1211000210844/IPPSP/023/DPMPTSP/2021,02-03-2021,1211000210844/IPSPN/023/DPMPTSP/2021,02-03-2021,Lihat SK Operasional,2021-03-18 05,,72,,2.,,,,,,.000000000000,.000000000000,0,0,0,0,,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,
Sumatera Utara,Kota Padang Sidimpuan,Padang Sidimpuan Selatan,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/1A691558-F3AE-4C7A-9918-63A8BAA2A7AF,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/K9997114,LKP KHARISMA MODE,K9997114,Jl. Kartini No. 25,WEK V,KEC. PADANG SIDIMPUAN SELATAN,KOTA PADANG SIDIMPUAN,PROV. SUMATERA UTARA,SWASTA,Kursus,,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Lainnya,,1268000200591/IPPSP/037/DPMPTSP/2021,02-03-2021,1268000200591/IPSPN/037/DPMPTSP/2021,02-03-2021,Lihat SK Operasional,2021-03-18 05,,108,,2.,,,,,,.000000000000,.000000000000,0,0,0,0,,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,
Sumatera Utara,Kota Padang Sidimpuan,Padang Sidimpuan Selatan,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/70C84953-B6C3-4B0D-9EF5-104B3B85EF3A,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/K9981567,LKP NIA,K9981567,"Gg. Makmur, MADUMA 5, Kel / Desa Kel. Sitamiang Baru, Kecamatan Padangsidimpuan",SITAMIANG BARU,KEC. PADANG SIDIMPUAN SELATAN,KOTA PADANG SIDIMPUAN,PROV. SUMATERA UTARA,SWASTA,Kursus,,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Lainnya,,9120105240719,01-02-2019,9120105240719,01-02-2019,Lihat SK Operasional,2019-07-24 14,,100,,2.,,,,,,.000000000000,.000000000000,0,0,0,0,KBK Seni Rupa dan Kriya,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,
Sumatera Utara,Kota Padang Sidimpuan,Padang Sidimpuan Selatan,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/AC3E382E-749E-4A1B-A8DD-4D17330CCE17,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/K9997264,LKP RATMI SALON,K9997264,Jl. Imam Bonjol No. 32 A,AEK TAMPANG,KEC. PADANG SIDIMPUAN SELATAN,KOTA PADANG SIDIMPUAN,PROV. SUMATERA UTARA,SWASTA,Kursus,,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Lainnya,,1259000230829/IPPSP/020/DPMPTSP/2021,02-03-2021,1259000230829/IPSPN/020/DPMPTSP/2021,02-03-2021,Lihat SK Operasional,2021-05-04 17,,72,,2.,,,,,,.000000000000,.000000000000,0,0,0,0,,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,
Sumatera Utara,Kota Padang Sidimpuan,Padang Sidimpuan Selatan,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/AC21E73F-5174-4748-B488-1242716589EC,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/K9996769,LKP REVINA LEARNING CENTER,K9996769,Jl. Imam Bonjol Gg. Bengkel Kelurahan Wek V Kecamatan Padangsidimpuan Selatan Ko,WEK V,KEC. PADANG SIDIMPUAN SELATAN,KOTA PADANG SIDIMPUAN,PROV. SUMATERA UTARA,SWASTA,Kursus,,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Lainnya,,0220108411455,15-04-2020,0220108411455,15-04-2020,Lihat SK Operasional,2020-11-13 14,,300,,2.,,,,,,.000000000000,.000000000000,0,0,0,0,,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,
Sumatera Utara,Kota Padang Sidimpuan,Padang Sidimpuan Selatan,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/7247A3E8-DBC3-4116-B791-3D62A5F597A0,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/K9997645,LKP SIBARANI MODISTE,K9997645,Jl. Ismail Harahap. Kel.Losung,LOSUNG,KEC. PADANG SIDIMPUAN SELATAN,KOTA PADANG SIDIMPUAN,PROV. SUMATERA UTARA,SWASTA,Kursus,,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Lainnya,,1285000381005,23-04-2021,1285000381005,23-04-2021,Lihat SK Operasional,2021-12-03 05,,0,,2.,,,,dorismargaretta49@gmail.com,,.000000000000,.000000000000,0,0,0,0,,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,
Sumatera Utara,Kota Padang Sidimpuan,Padang Sidimpuan Selatan,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/2220605C-C2A4-458D-99D5-F7A15DFA201C,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/K9996714,LKP SUCI,K9996714,Jl. Perintis Kemerdekaan Gg. BS Siregar No. 08 Padangmatinggi Kecamatan Padangsi,PADANG MATINGGI,KEC. PADANG SIDIMPUAN SELATAN,KOTA PADANG SIDIMPUAN,PROV. SUMATERA UTARA,SWASTA,Kursus,,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Lainnya,,0281000903707,30-09-2020,0281000903707,30-09-2020,Lihat SK Operasional,2020-10-16 11,,240,,2.,,,,,,.000000000000,.000000000000,0,0,0,0,KBK Umum,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,
Sumatera Utara,Kota Padang Sidimpuan,Padang Sidimpuan Selatan,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/5C6BBB40-C509-48B9-AD82-9B8A276FE931,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/P9947988,PKBM BAHAGIA,P9947988,Jl. Imam Bonjol Gg. Bengkel Lk. I,WEK V,KEC. PADANG SIDIMPUAN SELATAN,KOTA PADANG SIDIMPUAN,PROV. SUMATERA UTARA,SWASTA,PKBM,,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",,,421.9/ 08.06/KP2T/ 2013,06-12-2013,421.9/ 08.004/KP2T/ 2016,20-05-2016,Lihat SK Operasional,2016-09-01 21,,200,,2.,,,,pkbmbahagiapasid@gmail.com,,1.375036000000,99.277675000000,0,0,0,0,,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,
