prov_name,kab_name,kec_name,link_sekolah_kita,link_referensi,nama,npsn,alamat,desa/kelurahan,kecamatan/kota_(ln),kab.-kota/negara_(ln),propinsi/luar_negeri_(ln),status_sekolah,bentuk_pendidikan,program_/_layanan,kementerian_pembina,naungan,npyp,no._sk._pendirian,tanggal_sk._pendirian,nomor_sk_operasional,tanggal_sk_operasional,file_sk_operasional,tanggal_upload_sk_op.,akreditasi,luas_tanah,akses_internet,akses_internet_2,sumber_listrik,fax,telepon,email,website,lintang,bujur,guru,siswa_laki_laki,siswa_perempuan,rombongan_belajar,kurikulum,penyelenggaraan,manajemen_berbasis_sekolah,semester_data,daya_listrik,ruang_kelas,laboratorium,perpustakaan,sanitasi_siswa,guru_pns,guru_gtt,guru_gty,guru_honor,guru_gol_i,guru_gol_ii,guru_gol_iii,guru_gol_iv,guru_sertifikasi,guru_belum_sertifikasi,guru_kurang_dari_s1,guru_s1_atau_lebih,guru_data_kosong,guru_kurang_dari_30_tahun,guru_31_35_tahun,guru_36_40,guru_41_45_tahun,guru_46_50_tahun,guru_51_55_tahun,guru_lebih_dari_55_tahun,guru_laki_laki,guru_perempuan,ruang_kelas_baik,ruang_kelas_rusak_ringan,ruang_kelas_rusak_sedang,ruang_kelas_rusak_berat,perpustakaan_baik,perpustakaan_rusak_ringan,perpustakaan_rusak_sedang,perpustakaan_rusak_berat,akses_internet_sekolah_kita
D.K.I. Jakarta,Kota Jakarta Timur,Jatinegara,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/3C3F7638-0B65-479C-ACA3-7A7A54EF6960,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/K5663186,LKP ADIS JAYA SALON,K5663186,JLN. CIPINANG MUARA NO.5 RT.002 RW.003,CIPINANG MUARA,KEC. JATINEGARA,KOTA JAKARTA TIMUR,PROV. D.K.I. JAKARTA,SWASTA,Kursus,,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Lainnya,,NOMOR 51 TAHUN 2015,20-04-2015,31674/1.13/3175.00.000/-1.851.332/2015,30-09-2015,Lihat SK Operasional,2019-05-02 10,Tidak Terakreditasi,0,,2.,,021-8192168,,lkpadisjayasalon@Yahoo.com,,.000000000000,.000000000000,0,0,0,0,KBK Pariwisata,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,
D.K.I. Jakarta,Kota Jakarta Timur,Jatinegara,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/4C93D15F-6210-4690-B910-83F8114BE846,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/K9997548,LKP EF ENGLISH FIRST CIPINANG,K9997548,MALL BASSURA LANTAI 2/RE/02 & 03 JL. JEND. BASUKI RACHMAT NO.1A RT.008 RW.010,CIPINANG BESAR SELATAN,KEC. JATINEGARA,KOTA JAKARTA TIMUR,PROV. D.K.I. JAKARTA,SWASTA,Kursus,,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",,,NOMOR 28 TAHUN 2008,22-02-2008,2/A.5/31.75.03.1007.02.007.R.7/3/-1.851.332/e/2021,11-10-2021,Lihat SK Operasional,2021-10-12 22,,500,,2.,,08111689911,02122864000,ef.cipinang@gmail.com,www.ef.co.id,.000000000000,.000000000000,0,0,0,0,KBK Bahasa,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,
D.K.I. Jakarta,Kota Jakarta Timur,Jatinegara,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/878A5F16-9E06-46EB-A6E9-915D0F4E6F5C,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/K5663190,LKP JELITA SALON,K5663190,"Jl. Taman Cipinang No.1C Kel.Cipinang Muara, Jakarta Timur, DKI Jakarta 13420",CIPINANG MUARA,KEC. JATINEGARA,KOTA JAKARTA TIMUR,PROV. D.K.I. JAKARTA,SWASTA,Kursus,,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Lainnya,,21,13-01-2009,379/1.851.4,13-02-2013,Lihat SK Operasional,2019-08-10 10,Terakreditasi,300,,2.,,,,,,-6.214482000000,106.886995000000,0,0,0,0,KBK Pariwisata,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,
D.K.I. Jakarta,Kota Jakarta Timur,Jatinegara,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/7F7F3139-6F10-46A4-9220-A43C66775D28,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/K5663288,LKP VIRTA SALON,K5663288,Jl. Kesadaran No. 1 Rt 006/07 Jatinegara-Jakarta Timur,CIPINANG MUARA,KEC. JATINEGARA,KOTA JAKARTA TIMUR,PROV. D.K.I. JAKARTA,SWASTA,Kursus,,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Lainnya,,N0.3,03-02-2010,18073/1.13/31.75.00.000/-1.851.332/2015,22-06-2015,Lihat SK Operasional,2017-07-20 17,C,300,,2.,,,,,,-6.238695000000,106.887008000000,0,0,0,0,KBK Pariwisata,,,2022/2023-2,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
D.K.I. Jakarta,Kota Jakarta Timur,Jatinegara,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/DF62B7EC-182B-4A4D-94AA-D10D0F11018F,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/P2967176,PKBM BUNGA PALA,P2967176,JL. KEBON PALA I  TANAH RENDAH RT.006/007 NO. 2,KAMPUNG MELAYU,KEC. JATINEGARA,KOTA JAKARTA TIMUR,PROV. D.K.I. JAKARTA,SWASTA,PKBM,"Paket A, Paket B,  dan Paket C","Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",,,NO. 11,18-02-2008,002/1.21.1/31.75.03/-1.851.332/2016,01-09-2016,Lihat SK Operasional,2022-03-27 00,Terakreditasi,27,1. -,2. Telkom Speedy,PLN,08158052196,,elyasm532@gmail.com,http,-6.243800000000,106.877300000000,3,0,0,6,2013,Sore/6 hari,,2022/2023-2,"1,300",9,0,1,1,0,0,5,1,3,0,0,0,0,3,0,1,2,1,0,1,0,1,0,0,2,1,9,0,0,0,1,0,0,0,Tidak Ada
D.K.I. Jakarta,Kota Jakarta Timur,Jatinegara,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/5777F2C2-AB9A-4F00-85E6-1AA5296C2FFC,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/P2967171,PKBM FIZAR,P2967171,JL KOBER PEDATI NO. 30 RT.007 RW.02,BALI MESTER,KEC. JATINEGARA,KOTA JAKARTA TIMUR,PROV. D.K.I. JAKARTA,SWASTA,PKBM,"Paket A, Paket B,  dan Paket C","Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",YAYASAN FIZAR,AG3950,NOMOR 4 TAHUN 2005,04-10-2005,"123/1.851,4",24-01-2014,Lihat SK Operasional,2017-08-04 10,B,200,1. -,2. Telkom Speedy,PLN,0218509192,02185903277,pkbmfizar92@gmail.com,http,-6.224300000000,106.869100000000,1,0,0,9,2013,Pagi/6 hari,,2022/2023-2,"2,200",10,0,1,2,0,0,12,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,5,5,0,0,0,1,0,0,Tidak Ada
D.K.I. Jakarta,Kota Jakarta Timur,Jatinegara,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/ABC8A8EC-39F2-43DE-A304-29FD2BC73BCC,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/P9984390,PKBM FLAMBOYAN,P9984390,JL. JATINEGARA BARAT KAMPUNG PULO RT.013 RW.002,KAMPUNG MELAYU,KEC. JATINEGARA,KOTA JAKARTA TIMUR,PROV. D.K.I. JAKARTA,SWASTA,PKBM,"Paket A, Paket B,  dan Paket C","Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",,,NOMOR 02 TAHUN 2006,09-04-2006,1/A.5b/31.75.03/-1.851.332/2017,10-08-2017,Lihat SK Operasional,2019-05-22 10,,240,1. -,2. Lainnya (Serat Optik),PLN,,,,,-6.220500000000,106.861300000000,3,0,0,4,2013,Sehari Penuh/3 hari,,2022/2023-2,"1,300",7,0,0,0,0,0,4,1,3,0,0,0,0,3,0,2,1,0,0,0,0,0,1,2,0,3,7,0,0,0,0,0,0,0,Tidak Ada
D.K.I. Jakarta,Kota Jakarta Timur,Jatinegara,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/AA2D0A56-0D56-4B72-942F-3618A098FECD,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/P2967180,PKBM JATINEGARA,P2967180,JL. PANCAWARGA 6 RT.001 RW.009,CIPINANG BESAR SELATAN,KEC. JATINEGARA,KOTA JAKARTA TIMUR,PROV. D.K.I. JAKARTA,SWASTA,PKBM,Paket A dan Paket C,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Lainnya,,NOMOR 01 TAHUN 2007,04-12-2007,2353/1.851.4,23-06-2014,Lihat SK Operasional,2019-08-07 15,Tidak Terakreditasi,0,1. Telkomsel Flash,2. Telkom Speedy,PLN,,,pkbm.jatinegara@gmail.com,,-6.239100000000,106.880500000000,0,0,0,2,2013,Sehari Penuh/5 hari,,2022/2023-2,"1,300",4,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,1,0,0,0,Telkomsel Flash
D.K.I. Jakarta,Kota Jakarta Timur,Jatinegara,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/078E3DBA-5EC7-49B7-ADB7-1FEFC9BB613F,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/P9908202,PKBM KHALIFAH,P9908202,JL. CIPINANG LONTAR NO. 02,CIPINANG MUARA,KEC. JATINEGARA,KOTA JAKARTA TIMUR,PROV. D.K.I. JAKARTA,SWASTA,PKBM,"Paket A, Paket B,  dan Paket C","Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",,,"2753/1851,4",18-12-2014,04/PKBM KKHALIFAH/12/05,12-11-2015,Lihat SK Operasional,2017-08-02 09,C,75,1. -,2. -,PLN,,,rumahcerdaskhalifah.pkbm@gmail.com,http,-6.214800000000,106.889200000000,4,0,0,11,2013,Sehari Penuh/5 hari,,2022/2023-2,"2,100",6,0,0,1,0,0,3,2,4,0,0,0,0,4,0,0,4,3,0,0,0,0,0,1,2,2,6,0,0,0,0,0,0,0,Tidak Ada
D.K.I. Jakarta,Kota Jakarta Timur,Jatinegara,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/65A492C0-9E29-4DAB-95EE-FF2AF0561A9D,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/P9984483,PKBM MADANI AL WASHIYYAH,P9984483,JL. KEBON NANAS SELATAN 3 RT.002 RW.005,CIPINANG CEMPEDAK,KEC. JATINEGARA,KOTA JAKARTA TIMUR,PROV. D.K.I. JAKARTA,SWASTA,PKBM,Paket A,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",,,NOMOR 19 TAHUN 2018,17-12-2018,1/A.5b/31.75.03/-1.851.332/2019,25-04-2019,Lihat SK Operasional,2019-07-10 14,,200,1. Lainnya (Serat Optik),2. Lainnya (Serat Optik),PLN,,,,http,-6.232400000000,106.872500000000,13,0,0,6,2013,Sehari Penuh/5 hari,,2022/2023-2,"13,000",6,0,0,2,0,0,7,10,13,0,0,0,0,13,0,1,12,9,1,1,1,1,0,0,6,7,6,0,0,0,0,0,0,0,Lainnya (Serat Optik)
