prov_name,kab_name,kec_name,link_sekolah_kita,link_referensi,nama,npsn,alamat,desa/kelurahan,kecamatan/kota_(ln),kab.-kota/negara_(ln),propinsi/luar_negeri_(ln),status_sekolah,bentuk_pendidikan,program_/_layanan,kementerian_pembina,naungan,npyp,no._sk._pendirian,tanggal_sk._pendirian,nomor_sk_operasional,tanggal_sk_operasional,file_sk_operasional,tanggal_upload_sk_op.,akreditasi,luas_tanah,akses_internet,akses_internet_2,sumber_listrik,fax,telepon,email,website,lintang,bujur,guru,siswa_laki_laki,siswa_perempuan,rombongan_belajar,kurikulum,penyelenggaraan,manajemen_berbasis_sekolah,semester_data,daya_listrik,ruang_kelas,laboratorium,perpustakaan,sanitasi_siswa,guru_pns,guru_gtt,guru_gty,guru_honor,guru_gol_i,guru_gol_ii,guru_gol_iii,guru_gol_iv,guru_sertifikasi,guru_belum_sertifikasi,guru_kurang_dari_s1,guru_s1_atau_lebih,guru_data_kosong,guru_kurang_dari_30_tahun,guru_31_35_tahun,guru_36_40,guru_41_45_tahun,guru_46_50_tahun,guru_51_55_tahun,guru_lebih_dari_55_tahun,guru_laki_laki,guru_perempuan,ruang_kelas_baik,ruang_kelas_rusak_ringan,ruang_kelas_rusak_sedang,ruang_kelas_rusak_berat,perpustakaan_baik,perpustakaan_rusak_ringan,perpustakaan_rusak_sedang,perpustakaan_rusak_berat,akses_internet_sekolah_kita
Sumatera Utara,Kota Pematangsiantar,Siantar Barat,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/3ABFEFAE-7FC1-4000-8B44-94A4D69ABEB7,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/K5665604,LKP Ayu Salon,K5665604,"Jl. Rajawali No.100 B,",SIPINGGOL PINGGOL,KEC. SIANTAR BARAT,KOTA PEMATANGSIANTAR,PROV. SUMATERA UTARA,SWASTA,Kursus,,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Yayasan Lembaga Kursus dan Pelatihan,AE9662,07,21-05-2007,421.9/0549/PNFK/2018,30-01-2018,Lihat SK Operasional,2019-04-23 09,A,0,,2.,,,,lkpayu96@gmail.com,lkpayu.blogspot.com,.000000000000,.000000000000,0,0,0,0,KBK Kesehatan,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Sumatera Utara,Kota Pematangsiantar,Siantar Barat,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/A74F652D-D097-4EFC-B156-86EEDE6C2FDF,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/K5668280,LKP BEAUTY SALON,K5668280,JL.MERPATI NO.17,SIPINGGOL PINGGOL,KEC. SIANTAR BARAT,KOTA PEMATANGSIANTAR,PROV. SUMATERA UTARA,SWASTA,Kursus,,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Lainnya,,10,28-08-2015,421.9/6968/PNF/2016,23-12-2016,Lihat SK Operasional,2017-10-25 15,C,200,,2.,,,,lpkbeautysalon@gmail.com,,.000000000000,.000000000000,0,0,0,0,KBK Kesehatan,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Sumatera Utara,Kota Pematangsiantar,Siantar Barat,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/82F40BE7-E88A-44FA-9673-2C34C7351A8F,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/K5665598,LKP Bina Ayu,K5665598,"Jl. Diponegoro No. 46 C Belakang, Pematang Siantar, Sumut 21117",PROKLAMASI,KEC. SIANTAR BARAT,KOTA PEMATANGSIANTAR,PROV. SUMATERA UTARA,SWASTA,Kursus,,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Lainnya,,3,30-08-2007,421.9/2477/PNF/2016,11-04-2016,Lihat SK Operasional,2018-03-20 09,B,150,,2.,,,,binaayu79@gmail.com,,.000000000000,.000000000000,0,0,0,0,KBK Pariwisata,,,2022/2023-2,,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Sumatera Utara,Kota Pematangsiantar,Siantar Barat,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/4236F312-11B4-45C4-9A91-EDE1688C6904,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/K9980779,LKP Charisma Education center,K9980779,Jl.M.H. Sitorus No.2 B,PROKLAMASI,KEC. SIANTAR BARAT,KOTA PEMATANGSIANTAR,PROV. SUMATERA UTARA,SWASTA,Kursus,,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Lainnya,,05,16-03-2016,421.9/2475/PNF/2016,11-04-2016,Lihat SK Operasional,2018-10-19 09,,120,,2.,,,,,,.000000000000,.000000000000,0,0,0,0,,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,
Sumatera Utara,Kota Pematangsiantar,Siantar Barat,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/4EDAEB60-E3A7-402A-8D7E-F81577511735,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/K5665602,LKP Dikha Salon,K5665602,Jl.Dahlia No.18,SIMARITO,KEC. SIANTAR BARAT,KOTA PEMATANGSIANTAR,PROV. SUMATERA UTARA,SWASTA,Kursus,,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Lainnya,,32,23-05-2008,421.9/2932/PNFK/2018,16-08-2018,Silakan Upload SK,,Tidak Terakreditasi,0,,2.,,,,lkpdikha@gmail.com,www.lkpdikha.co.id,.000000000000,.000000000000,0,0,0,0,,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,
Sumatera Utara,Kota Pematangsiantar,Siantar Barat,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/6B4AAA79-75B9-4996-9B95-F038F2F93D6F,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/K5665710,LKP Fira Fashion,K5665710,Jl. Teratai No. 33,SIMARITO,KEC. SIANTAR BARAT,KOTA PEMATANGSIANTAR,PROV. SUMATERA UTARA,SWASTA,Kursus,,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Lainnya,,11,21-05-2013,421.9/2744/PNF/2016,21-04-2016,Lihat SK Operasional,2017-05-03 11,B,485,,2.,,,,lkpfirafashion@gmail.com,,.000000000000,.000000000000,0,0,0,0,,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,
Sumatera Utara,Kota Pematangsiantar,Siantar Barat,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/D4BE1837-9648-4093-9188-36728A058545,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/K5665674,LKP Glow,K5665674,Jl. Rajawali No.100,SIPINGGOL PINGGOL,KEC. SIANTAR BARAT,KOTA PEMATANGSIANTAR,PROV. SUMATERA UTARA,SWASTA,Kursus,,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Lainnya,,03,05-12-2005,421.9/1770/PNFK/2018,23-04-2018,Lihat SK Operasional,2019-05-20 12,B,0,,2.,,,,,,.000000000000,.000000000000,0,0,0,0,,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,
Sumatera Utara,Kota Pematangsiantar,Siantar Barat,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/E0C613C4-05F8-48BD-B429-47BDB8610179,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/K9981412,LKP Hanna,K9981412,Jl.Rajawali No.102,SIPINGGOL PINGGOL,KEC. SIANTAR BARAT,KOTA PEMATANGSIANTAR,PROV. SUMATERA UTARA,SWASTA,Kursus,,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Lainnya,,07,28-09-2018,421.9/0967/PNFK/2019,26-03-2019,Lihat SK Operasional,2019-05-22 10,,130,,2.,,,,,,.000000000000,.000000000000,0,0,0,0,,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,
Sumatera Utara,Kota Pematangsiantar,Siantar Barat,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/B928C24D-A0E1-42C3-843F-775DAB55CDBD,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/K5665599,LKP Iwan Private Course,K5665599,Jl. Jawa No. 64,BANTAN,KEC. SIANTAR BARAT,KOTA PEMATANGSIANTAR,PROV. SUMATERA UTARA,SWASTA,Kursus,,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Lainnya,,11,28-05-2008,421.9/1458/PNF/2015,19-03-2015,Lihat SK Operasional,2019-09-27 17,B,126,,2.,,,,iswantoprivate@yhaoo.co.id,,.000000000000,.000000000000,0,0,0,0,KBK Teknologi Informasi dan Komunikasi,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Sumatera Utara,Kota Pematangsiantar,Siantar Barat,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/58B4BBC9-F50D-401A-AC78-0522B557F79C,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/K9997753,LKP RAFIKA,K9997753,Jl.Sutomo No.46,DWIKORA,KEC. SIANTAR BARAT,KOTA PEMATANGSIANTAR,PROV. SUMATERA UTARA,SWASTA,Kursus,,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Lainnya,,05,24-11-2021,503/4/IPYS-PNF/DPMPTSP/XII/2021,30-12-2021,Lihat SK Operasional,2022-01-13 10,,0,,2.,,081397438366,,rafikalkp@gmail.com,,.000000000000,.000000000000,0,0,0,0,,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,
