prov_name,kab_name,kec_name,link_sekolah_kita,link_referensi,nama,npsn,alamat,desa/kelurahan,kecamatan/kota_(ln),kab.-kota/negara_(ln),propinsi/luar_negeri_(ln),status_sekolah,bentuk_pendidikan,program_/_layanan,kementerian_pembina,naungan,npyp,no._sk._pendirian,tanggal_sk._pendirian,nomor_sk_operasional,tanggal_sk_operasional,file_sk_operasional,tanggal_upload_sk_op.,akreditasi,luas_tanah,akses_internet,akses_internet_2,sumber_listrik,fax,telepon,email,website,lintang,bujur,guru,siswa_laki_laki,siswa_perempuan,rombongan_belajar,penyelenggaraan,manajemen_berbasis_sekolah,semester_data,daya_listrik,ruang_kelas,laboratorium,perpustakaan,sanitasi_siswa,guru_pns,guru_gtt,guru_gty,guru_honor,guru_gol_i,guru_gol_ii,guru_gol_iii,guru_gol_iv,guru_sertifikasi,guru_belum_sertifikasi,guru_kurang_dari_s1,guru_s1_atau_lebih,guru_data_kosong,guru_kurang_dari_30_tahun,guru_31_35_tahun,guru_36_40,guru_41_45_tahun,guru_46_50_tahun,guru_51_55_tahun,guru_lebih_dari_55_tahun,guru_laki_laki,guru_perempuan,ruang_kelas_baik,ruang_kelas_rusak_ringan,ruang_kelas_rusak_sedang,ruang_kelas_rusak_berat,perpustakaan_baik,perpustakaan_rusak_ringan,perpustakaan_rusak_sedang,perpustakaan_rusak_berat,kurikulum,akses_internet_sekolah_kita
Kalimantan Selatan,Kab. Tanah Laut,Pelaihari,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/B9F8B23D-B384-4809-A711-ABE95A5D0C4C,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/K5667547,LEMBAGA KURSUS REYSAESTHETIC,K5667547,JL. KOLONEL SOEPIRMAN KOMP. GRIYA HAMPARAN RT.11 RW.02,ATU ATU,KEC. PELAIHARI,KAB. TANAH LAUT,PROV. KALIMANTAN SELATAN,SWASTA,Kursus,,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Lainnya,,Nomor 503/001-KURSUS/BP2T/II/2016,22-02-2016,503/004-Kursus/DPM-PTSP/VI/2020,10-06-2020,Lihat SK Operasional,2020-07-16 09,C,328,,2.,,,,rahma.cutebsc@gmail.com,,.000000000000,.000000000000,0,0,0,0,,,2022/2023-2,,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
Kalimantan Selatan,Kab. Tanah Laut,Pelaihari,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/4F4EE47D-5669-4A7A-8F4F-36029E8DD995,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/K5668315,LKP  LPP.STKOM SAPTA COMPUTER,K5668315,JL. A. SYAIRANI RT.026 RW.007,ANGSAU,KEC. PELAIHARI,KAB. TANAH LAUT,PROV. KALIMANTAN SELATAN,SWASTA,Kursus,,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",,,503/003-KURSUS/DPM-PTSP/IX/2017,07-11-2017,503/003-KURSUS/DPM-PTSP/IX/2017,11-09-2017,Lihat SK Operasional,2017-11-06 13,B,0,,2.,,,,stkom.plh@gmail.com,www.stkomsaptacomputer.com,.000000000000,.000000000000,0,0,0,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,KBK Bisnis dan Manajemen,
Kalimantan Selatan,Kab. Tanah Laut,Pelaihari,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/011E096C-AED3-4EA9-8E80-93F68C1C4CB9,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/K5659951,LKP BEC,K5659951,Komp. Griya Persada Asri  RT.11 / 04,SARANG HALANG,KEC. PELAIHARI,KAB. TANAH LAUT,PROV. KALIMANTAN SELATAN,SWASTA,Kursus,KKNI Level 1,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",,,,30-03-2016,503/002-KURSUS/BP2T/III/2016,30-03-2016,Lihat SK Operasional,2017-10-28 19,C,0,,2.,,,,becpelaihari@gmail.com,,-3.804300000000,114.788600000000,0,0,0,1,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,KBK Bahasa,
Kalimantan Selatan,Kab. Tanah Laut,Pelaihari,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/BC19DF76-1ABE-4F6C-B63F-2AA3813FFA9A,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/K5667637,LKP BINA NUSANTARA,K5667637,JL. PUSARA RT.003 RW.001,PELAIHARI,KEC. PELAIHARI,KAB. TANAH LAUT,PROV. KALIMANTAN SELATAN,SWASTA,Kursus,,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Lainnya,,Nomor 11,27-07-2016,Nomor 503/008-KURSUS/BP2T/XII/2016,22-12-2016,Lihat SK Operasional,2017-03-23 15,B,200,,2.,,051222317,051222317,binanusantara.lkp29@gmail.com,,.000000000000,.000000000000,0,0,0,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,KBK Teknologi Informasi dan Komunikasi,
Kalimantan Selatan,Kab. Tanah Laut,Pelaihari,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/3F4F5842-EE4E-4B24-B649-16FBADD44DA9,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/K5668149,LKP BINA PELAIHARI COMPUTER,K5668149,Jl. Ki Hajar Dewantara RT. 07,ANGSAU,KEC. PELAIHARI,KAB. TANAH LAUT,PROV. KALIMANTAN SELATAN,SWASTA,Kursus,,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Lainnya,,Nomor 01 Tahun 2017,03-08-2017,Nomor 163 Tahun 2017,31-08-2017,Lihat SK Operasional,2017-09-19 16,,0,,2.,,,,pelaihari.computer@gmail.com,,-3.791000000000,114.773800000000,0,0,0,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,,
Kalimantan Selatan,Kab. Tanah Laut,Pelaihari,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/F2521F4A-988D-478C-8040-FA8557599724,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/K5659941,LKP Communicative Center,K5659941,Jl. Mesjid Agung Al Manar Kec. Pelaihari Kab. Tanah Laut,PELAIHARI,KEC. PELAIHARI,KAB. TANAH LAUT,PROV. KALIMANTAN SELATAN,SWASTA,Kursus,,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Lainnya,,10,02-05-2017,Nomor 115.a Tahun 2017,19-05-2017,Lihat SK Operasional,2018-05-25 13,B,0,,2.,,,,lkp.communicative.center@gmail.com,lkpcommunicativecenter.wordpres.com,.000000000000,.000000000000,0,0,0,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,KBK Teknologi Informasi dan Komunikasi,
Kalimantan Selatan,Kab. Tanah Laut,Pelaihari,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/8054B628-CF51-4D32-83E7-508D2F9D87E0,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/K5667658,LKP MIMI,K5667658,JL. Parit Mas RT.019 RW.007,ANGSAU,KEC. PELAIHARI,KAB. TANAH LAUT,PROV. KALIMANTAN SELATAN,SWASTA,Kursus,,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",,,Nomor 19,26-09-2016,Nomor 503/001-KURSUS/DPM-PTSP/II/2017,28-02-2017,Lihat SK Operasional,2017-03-29 08,,0,,2.,,,,mimi.salon@gmail.com,,.000000000000,.000000000000,0,0,0,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,KBK Pariwisata,
Kalimantan Selatan,Kab. Tanah Laut,Pelaihari,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/5EDB8561-DE1C-4C8D-BE2E-EA25B4F8B5FF,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/K5667552,LKP NINDYA PUTRI,K5667552,KOMP. TAMAN ASRI JL. ANGGREK BLOK B-5 RT.016 RW.005,SARANG HALANG,KEC. PELAIHARI,KAB. TANAH LAUT,PROV. KALIMANTAN SELATAN,SWASTA,Kursus,,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Lainnya,,Nomor 23,28-06-2016,Nomor 503/005-KURSUS/BP2T/VIII/2016,04-08-2016,Lihat SK Operasional,2017-03-09 13,B,378,,2.,,,,,,.000000000000,.000000000000,0,0,0,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
Kalimantan Selatan,Kab. Tanah Laut,Pelaihari,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/9EE2EE5E-3824-4F6B-A89F-A7EF7F3E3F0F,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/K9990479,LKP NOVIE YANTI SIMA,K9990479,Komp. Taman Asri Jl. Indah No. 39 Rt. 016 Rw.005,SARANG HALANG,KEC. PELAIHARI,KAB. TANAH LAUT,PROV. KALIMANTAN SELATAN,SWASTA,Kursus,,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Lainnya,,02/NOVIEYANTISIMA-YAYASAN/I/2019,07-01-2020,Nomor,03-03-2020,Lihat SK Operasional,2020-07-16 11,,0,,2.,,,,,,.000000000000,.000000000000,0,0,0,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,,
Kalimantan Selatan,Kab. Tanah Laut,Pelaihari,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/898D0271-2648-4CE7-987F-E2105AC0FCBD,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/K5659956,LKP Shafira Komputer,K5659956,Jl. A. Yani KM.01 Gang Antesa RT.5b RW.01,ANGSAU,KEC. PELAIHARI,KAB. TANAH LAUT,PROV. KALIMANTAN SELATAN,SWASTA,Kursus,,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Lainnya,,Nomor 1 Tahun 2017,04-09-2017,503/006-KURSUS/BP2T/X/2016,03-10-2016,Lihat SK Operasional,2019-02-18 15,C,0,,2.,,,058246805962,shafira.tala@gmail.com,,-3.795600000000,114.773800000000,0,0,0,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,KBK Teknologi Informasi dan Komunikasi,
Kalimantan Selatan,Kab. Tanah Laut,Pelaihari,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/9EE2E0B2-3AE8-4DE0-BAC6-5CF859E0548B,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/K5667544,LKP SWARNADWIPA,K5667544,JL. NIAGA RT.013 RW 004,PELAIHARI,KEC. PELAIHARI,KAB. TANAH LAUT,PROV. KALIMANTAN SELATAN,SWASTA,Kursus,,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Lainnya,,Nomor SWD/01/SKP/III/2016,08-03-2016,503/002-KURSUS/DPM-PTSP/IV/2019,25-04-2019,Lihat SK Operasional,2021-06-23 20,C,148,,2.,,,,,,-3.803200000000,114.761400000000,0,0,0,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,KBK Teknologi Informasi dan Komunikasi,
Kalimantan Selatan,Kab. Tanah Laut,Pelaihari,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/B7A23E18-979B-42FB-9765-50F1E0C39E7F,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/K9998650,LKP. MARGARETHA BINA USAHA,K9998650,JL. SAWAHAN 1 RT.019 RW.006,PELAIHARI,KEC. PELAIHARI,KAB. TANAH LAUT,PROV. KALIMANTAN SELATAN,SWASTA,Kursus,,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",,,11,03-02-2023,500.16.7.2/002/JU-KURSUS/2023,27-04-2023,Lihat SK Operasional,2023-05-15 13,,0,,2.,,,,,,.000000000000,.000000000000,0,0,0,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,
Kalimantan Selatan,Kab. Tanah Laut,Pelaihari,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/E1CA9439-430B-4754-B771-ED7C8B25471C,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/K9998638,LKP. PEMUDA BISA MANDIRI,K9998638,JL. A YANI RT 004 RW 002,PANGGUNG,KEC. PELAIHARI,KAB. TANAH LAUT,PROV. KALIMANTAN SELATAN,SWASTA,Kursus,,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Lainnya,,03,06-12-2021,500.16.7.2/001/JU-KURSUS/2023,27-04-2023,Lihat SK Operasional,2023-05-08 10,,0,,2.,,,,,,.000000000000,.000000000000,0,0,0,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,
