prov_name,kab_name,kec_name,link_sekolah_kita,link_referensi,nama,npsn,alamat,desa/kelurahan,kecamatan/kota_(ln),kab.-kota/negara_(ln),propinsi/luar_negeri_(ln),status_sekolah,bentuk_pendidikan,program_/_layanan,kementerian_pembina,naungan,npyp,no._sk._pendirian,tanggal_sk._pendirian,nomor_sk_operasional,tanggal_sk_operasional,file_sk_operasional,tanggal_upload_sk_op.,akreditasi,luas_tanah,akses_internet,akses_internet_2,sumber_listrik,fax,telepon,email,website,lintang,bujur,guru,siswa_laki_laki,siswa_perempuan,rombongan_belajar,penyelenggaraan,manajemen_berbasis_sekolah,semester_data,daya_listrik,ruang_kelas,laboratorium,perpustakaan,sanitasi_siswa,guru_pns,guru_gtt,guru_gty,guru_honor,guru_gol_i,guru_gol_ii,guru_gol_iii,guru_gol_iv,guru_sertifikasi,guru_belum_sertifikasi,guru_kurang_dari_s1,guru_s1_atau_lebih,guru_data_kosong,guru_kurang_dari_30_tahun,guru_31_35_tahun,guru_36_40,guru_41_45_tahun,guru_46_50_tahun,guru_51_55_tahun,guru_lebih_dari_55_tahun,guru_laki_laki,guru_perempuan,ruang_kelas_baik,ruang_kelas_rusak_ringan,ruang_kelas_rusak_sedang,ruang_kelas_rusak_berat,perpustakaan_baik,perpustakaan_rusak_ringan,perpustakaan_rusak_sedang,perpustakaan_rusak_berat,kurikulum,akses_internet_sekolah_kita
Nusa Tenggara Timur,Kota Kupang,Maulafa,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/17292205-48EE-4B55-98A2-28E6078E4A91,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/K5667671,LKP EVI PEDRO,K5667671,Jl. Fetor Foenay RT.022/RW.007,MAULAFA,KEC. MAULAFA,KOTA KUPANG,PROV. NUSA TENGGARA TIMUR,SWASTA,Kursus,,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Lainnya,,NO. 73,17-11-2016,DISDIKBUD.073.3/PAUDNI/120.A/2017,01-02-2017,Lihat SK Operasional,2017-03-30 11,,0,,2.,,,,eflyloloin0606@gmail.com,,.000000000000,.000000000000,0,0,0,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,,
Nusa Tenggara Timur,Kota Kupang,Maulafa,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/6D149C19-3258-4CAB-AA12-39274D21A1C1,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/K5667913,LKP KARYA BUSANA,K5667913,Jl. Sesawi RT.032/RW.032,OEPURA,KEC. MAULAFA,KOTA KUPANG,PROV. NUSA TENGGARA TIMUR,SWASTA,Kursus,,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Lainnya,,NO. 70,30-10-2015,DISPENDIK.073.3/PLS/2960.a/2016,19-09-2016,Lihat SK Operasional,2017-06-13 10,,0,,2.,,,,,,.000000000000,.000000000000,0,0,0,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,
Nusa Tenggara Timur,Kota Kupang,Maulafa,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/A4BAC722-6513-44C6-AA11-8B6DB94B62CD,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/K9996517,LKP Mandala Jes Indo,K9996517,Jl. H.R. Koroh Kompleks BMG Bello,BELLO,KEC. MAULAFA,KOTA KUPANG,PROV. NUSA TENGGARA TIMUR,SWASTA,Kursus,,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Lainnya,,No. 84,24-02-2020,DPMPTSP.073.3/039/VI/2020,19-06-2020,Lihat SK Operasional,2020-07-27 21,,0,,2.,,,,,,.000000000000,.000000000000,0,0,0,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,
Nusa Tenggara Timur,Kota Kupang,Maulafa,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/2970BC43-5D4F-418A-A2D6-D30543211A21,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/K9997353,LKP Salon Albert J &  B,K9997353,Jl. H.R. Koroh No. 24 RT.015/RW.006,OEPURA,KEC. MAULAFA,KOTA KUPANG,PROV. NUSA TENGGARA TIMUR,SWASTA,Kursus,,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Lainnya,,No. 27,18-05-2011,DPMPTSP.073.3/030/VI/2020,02-06-2020,Lihat SK Operasional,2021-06-15 15,,0,,2.,,,,,,.000000000000,.000000000000,0,0,0,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,
Nusa Tenggara Timur,Kota Kupang,Maulafa,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/2908136F-D6B2-42D3-A3E4-1BAA85F8E18F,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/K5663622,LKP Tata Boga Aries,K5663622,"Jl. Kenanga Rt. 15/ Rw. 05, Kupang, NTT 85117",NAIKOLAN,KEC. MAULAFA,KOTA KUPANG,PROV. NUSA TENGGARA TIMUR,SWASTA,Kursus,,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Lainnya,,NO. 48,07-12-2016,Disdikbud.073.3/PAUDNI/467/2018,03-04-2018,Lihat SK Operasional,2020-09-28 11,,100,,2.,,,,agripahenny44@gmail.com,,.000000000000,.000000000000,0,0,0,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,,
Nusa Tenggara Timur,Kota Kupang,Maulafa,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/0DE471CF-2B57-44FF-85B5-68A7F5720C76,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/K9981108,LKP WELL,K9981108,BTN Kolhua Blok ZA No. 7 RT.039/RW.013,KOLHUA,KEC. MAULAFA,KOTA KUPANG,PROV. NUSA TENGGARA TIMUR,SWASTA,Kursus,,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Lainnya,,NO. 121,19-07-2014,DISDIKBUD.073.3/PAUDNI/68/20181,25-01-2018,Lihat SK Operasional,2019-02-22 09,,0,,2.,,,,,,.000000000000,.000000000000,0,0,0,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,
Nusa Tenggara Timur,Kota Kupang,Maulafa,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/3324148E-E18E-4E78-BA78-0049B79CE754,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/K9980816,LKP Zaitun,K9980816,Jl. Kemiri No. 12 RT.012/RW.008,NAIKOLAN,KEC. MAULAFA,KOTA KUPANG,PROV. NUSA TENGGARA TIMUR,SWASTA,Kursus,,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Lainnya,,NO. 91,31-05-2016,DISDIKBUD.073.3/PAUDNI/151/2017,17-02-2017,Lihat SK Operasional,2018-11-01 13,,0,,2.,,,,,,.000000000000,.000000000000,0,0,0,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,
Nusa Tenggara Timur,Kota Kupang,Maulafa,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/AEA177E0-F36E-4EF2-8088-D9C8D71A6DD5,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/P2963277,PKBM Alice,P2963277,Jl. Sikib RT.12/RW.04,FATUKOA,KEC. MAULAFA,KOTA KUPANG,PROV. NUSA TENGGARA TIMUR,SWASTA,PKBM,"Paket A, Paket B,  dan Paket C","Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Lainnya,,NO. 25,07-08-2012,DISPENDIK.073.3/PLS/358/2016,22-02-2016,Lihat SK Operasional,2016-11-18 11,C,0,1. Telkomsel Flash,2. Telkom Astinet,PLN,,,pkbmalice.ntt@gmail.com,,-10.226476500000,123.613878100000,3,0,0,8,Sehari Penuh/5 hari,,2022/2023-2,899,1,0,0,0,1,0,3,1,2,0,1,0,0,3,0,2,1,0,0,0,0,0,3,0,2,1,0,1,0,0,0,0,0,0,2013,Telkomsel Flash
Nusa Tenggara Timur,Kota Kupang,Maulafa,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/AA539A69-BAD8-481F-A2A3-6424F06CA962,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/P9926346,PKBM EMPOWERING PEMUDA HARAPAN BANGSA,P9926346,JL. H.R. Koroh RT.001/RW.001,BELLO,KEC. MAULAFA,KOTA KUPANG,PROV. NUSA TENGGARA TIMUR,SWASTA,PKBM,,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Lainnya,,NO.66,22-03-2013,DISPENDIK.073.3/PLS/1077/2016,25-05-2016,Lihat SK Operasional,2016-10-06 09,B,789,,2.,,,,indarasa.pkbm@yahoo.co.id,,-10.215881700000,123.623892400000,0,0,0,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,,
Nusa Tenggara Timur,Kota Kupang,Maulafa,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/9C74007F-8F61-470E-9995-DC1165F766C2,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/P2963279,PKBM Finoriken,P2963279,Jl. Sesawi RT.032/RW.013,OEPURA,KEC. MAULAFA,KOTA KUPANG,PROV. NUSA TENGGARA TIMUR,SWASTA,PKBM,"Paket A, Paket B,  dan Paket C","Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",,,NO.57,29-05-2012,DisPPO.073.3/PLS/2453.a/2015,19-10-2015,Lihat SK Operasional,2016-11-30 11,C,0,1. -,2. Telkom Speedy,PLN,,,pkbmfinoriken@gmail.com,,-10.191354100000,123.609233800000,1,0,0,7,Siang/6 hari,,2022/2023-2,900,3,0,1,0,0,0,1,1,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,3,0,0,0,1,0,0,0,2013,Tidak Ada
