prov_name,kab_name,kec_name,link_sekolah_kita,link_referensi,nama,npsn,alamat,desa/kelurahan,kecamatan/kota_(ln),kab.-kota/negara_(ln),propinsi/luar_negeri_(ln),status_sekolah,bentuk_pendidikan,program_/_layanan,kementerian_pembina,naungan,npyp,no._sk._pendirian,tanggal_sk._pendirian,nomor_sk_operasional,tanggal_sk_operasional,file_sk_operasional,tanggal_upload_sk_op.,akreditasi,luas_tanah,akses_internet,akses_internet_2,sumber_listrik,fax,telepon,email,website,lintang,bujur,guru,siswa_laki_laki,siswa_perempuan,rombongan_belajar,penyelenggaraan,manajemen_berbasis_sekolah,semester_data,daya_listrik,ruang_kelas,laboratorium,perpustakaan,sanitasi_siswa,guru_pns,guru_gtt,guru_gty,guru_honor,guru_gol_i,guru_gol_ii,guru_gol_iii,guru_gol_iv,guru_sertifikasi,guru_belum_sertifikasi,guru_kurang_dari_s1,guru_s1_atau_lebih,guru_data_kosong,guru_kurang_dari_30_tahun,guru_31_35_tahun,guru_36_40,guru_41_45_tahun,guru_46_50_tahun,guru_51_55_tahun,guru_lebih_dari_55_tahun,guru_laki_laki,guru_perempuan,ruang_kelas_baik,ruang_kelas_rusak_ringan,ruang_kelas_rusak_sedang,ruang_kelas_rusak_berat,perpustakaan_baik,perpustakaan_rusak_ringan,perpustakaan_rusak_sedang,perpustakaan_rusak_berat,kurikulum
Kepulauan Riau,Kota Batam,Batu Aji,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/419CE69F-E740-4BC1-8BB5-2ED640640470,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/K5669007,LKP AJI JAYA,K5669007,Komp. Ruko Limanda Blok B No.6,BULIANG,KEC. BATU AJI,KOTA BATAM,PROV. KEPULAUAN RIAU,SWASTA,Kursus,,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",,,880.4/424.1/PLS/XI/2016,10-11-2016,880.4/424.1/PLS/XI/2016,10-11-2016,Lihat SK Operasional,2018-04-07 18,,500,,2.,,,,,,.000000000000,.000000000000,0,0,0,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,
Kepulauan Riau,Kota Batam,Batu Aji,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/1FA1FCA4-AAEF-4AC1-B9F4-9BC7670E7816,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/K5667440,LKP ALLEGRO MUSIC DAN EDUCATION,K5667440,Komp. Pertokoan Muka Kuning Indah II Blok 2 No.11,BULIANG,KEC. BATU AJI,KOTA BATAM,PROV. KEPULAUAN RIAU,SWASTA,Kursus,,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Lainnya,,490.1/424.1/PLS/VII/2016,21-07-2016,490.1/424.1/PLS/VII/2016,21-07-2016,Lihat SK Operasional,2017-02-03 23,B,200,,2.,,,,customer.allegromusiceducation@gmail.com,,.000000000000,.000000000000,0,0,0,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,KBK Seni Pertunjukan
Kepulauan Riau,Kota Batam,Batu Aji,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/52922597-9BDC-41A8-9EBD-07D62115A8E4,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/K0562026,LKP Amani Rumah Belajar,K0562026,Ruko Senawangi Asri No.4 Batu Aji - Batam,TANJUNG UNCANG,KEC. BATU AJI,KOTA BATAM,PROV. KEPULAUAN RIAU,SWASTA,Kursus,,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Lainnya,,,,,,Silakan Upload SK,,,0,,2.,,0,,amanibatam@gmail.com,"www,kursusjahit.blogspot.com",1.045200000000,103.981500000000,0,0,0,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,
Kepulauan Riau,Kota Batam,Batu Aji,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/91C60661-7697-4074-B90A-3CBE0C271F1C,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/K0562051,LKP Equalita Learning Centre,K0562051,Ruko Taman Carina Blok 3 No 4,TANJUNG UNCANG,KEC. BATU AJI,KOTA BATAM,PROV. KEPULAUAN RIAU,SWASTA,Kursus,,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Lainnya,AL1269,423/LKP/DPMPTSP-BTM/VII/2018,30-07-2018,423/LKP/DPMPTSP-BTM/VII/2018,30-07-2018,Silakan Upload SK,,B,0,,2.,,07784093367,07784093367,equalitalearningcentre@gmail.com,www.equalitalearningcentre.com,1.052300000000,103.971200000000,0,0,0,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,KBK Bisnis dan Manajemen
Kepulauan Riau,Kota Batam,Batu Aji,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/27118C5A-ADC4-4662-B137-8DE45AD5A4F1,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/K0562108,LKP Manchester,K0562108,Komplek Bambu Kuning Puskopkar Blok B1 No.01-02 Batam,BUKIT TEMPAYAN,KEC. BATU AJI,KOTA BATAM,PROV. KEPULAUAN RIAU,SWASTA,Kursus,,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Lainnya,,,,,,Silakan Upload SK,,B,0,,2.,,,,,,1.047900000000,103.953300000000,0,0,0,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,
Kepulauan Riau,Kota Batam,Batu Aji,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/E5D159A9-C035-4996-BA19-FF7E897E8C4A,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/K5667720,LKP RAJAWALI EDUCATION CENTER,K5667720,Ruko Muka Kuning Indah III Blok E1 No.4,BULIANG,KEC. BATU AJI,KOTA BATAM,PROV. KEPULAUAN RIAU,NEGERI,Kursus,,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",,,60.2/419.3/DISDIK/II/2017,22-02-2017,60.2/419.3/DISDIK/II/2017,22-02-2017,Lihat SK Operasional,2017-04-10 15,,400,,2.,,,0778364127,rajawalieducationcentre@gmail.com,,.000000000000,.000000000000,0,0,0,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,
Kepulauan Riau,Kota Batam,Batu Aji,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/D61760EB-AB2B-4658-BFF5-F42A8F47103B,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/P2970185,PKBM MENGGAPAI BINTANG,P2970185,PERUM BUANA MAS I BLOK SILVER NO.09 KEC.BATU AJI 29424,KEC. BATU AJI,KOTA BATAM,PROV. KEPULAUAN RIAU,INDONESIA,SWASTA,PKBM,,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Pemerintah Daerah,,,,,,Silakan Upload SK,,,0,,2.,,,0778363176,pkbmmenggapaibintang@yahoo.co.id,,1.043000000000,104.034300000000,0,0,0,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,
Kepulauan Riau,Kota Batam,Batu Aji,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/D85BAA20-8E0F-40FF-8197-6BD5421F8BE2,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69970914,PPS Al-Fatah,69970914,Komp. Tembesi Kibing Rt. 09 Rw. 01 Kibing,KIBING,KEC. BATU AJI,KOTA BATAM,PROV. KEPULAUAN RIAU,SWASTA,Pondok Pesantren,,Kementerian Agama,,,,,229 Tahun 2017,28-10-2017,Silakan Upload SK,,B,0,,2.,,,,,,.000000000000,.000000000000,0,71,72,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,
Kepulauan Riau,Kota Batam,Batu Aji,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/B8EB00D3-DDB1-452F-92BE-6C627F88ACF1,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/70007226,PPS An-Nashar,70007226,Perum MKGR Blok Amalia C.No.15,KIBING,KEC. BATU AJI,KOTA BATAM,PROV. KEPULAUAN RIAU,SWASTA,Pondok Pesantren,,Kementerian Agama,,,154 tahun 2020,08-11-2020,154 tahun 2020,08-11-2020,Silakan Upload SK,,,512,,2.,,,,,,.000000000000,.000000000000,0,0,0,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,
Kepulauan Riau,Kota Batam,Batu Aji,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/B8EB00D3-DDB1-452F-92BE-6C627F88ACF1,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/70007226,PPS An-Nashar,70007226,Perum MKGR Blok Amalia C.No.15,KIBING,KEC. BATU AJI,KOTA BATAM,PROV. KEPULAUAN RIAU,SWASTA,Pondok Pesantren,,Kementerian Agama,,,154 tahun 2020,08-11-2020,154 tahun 2020,08-11-2020,Silakan Upload SK,,,512,,2.,,,,,,.000000000000,.000000000000,0,0,0,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,
