prov_name,kab_name,kec_name,link_sekolah_kita,link_referensi,nama,npsn,alamat,desa/kelurahan,kecamatan/kota_(ln),kab.-kota/negara_(ln),propinsi/luar_negeri_(ln),status_sekolah,bentuk_pendidikan,program_/_layanan,kementerian_pembina,naungan,npyp,no._sk._pendirian,tanggal_sk._pendirian,nomor_sk_operasional,tanggal_sk_operasional,file_sk_operasional,tanggal_upload_sk_op.,akreditasi,luas_tanah,akses_internet,akses_internet_2,sumber_listrik,fax,telepon,email,website,lintang,bujur,guru,siswa_laki_laki,siswa_perempuan,rombongan_belajar,penyelenggaraan,manajemen_berbasis_sekolah,semester_data,daya_listrik,ruang_kelas,laboratorium,perpustakaan,sanitasi_siswa,guru_pns,guru_gtt,guru_gty,guru_honor,guru_gol_i,guru_gol_ii,guru_gol_iii,guru_gol_iv,guru_sertifikasi,guru_belum_sertifikasi,guru_kurang_dari_s1,guru_s1_atau_lebih,guru_data_kosong,guru_kurang_dari_30_tahun,guru_31_35_tahun,guru_36_40,guru_41_45_tahun,guru_46_50_tahun,guru_51_55_tahun,guru_lebih_dari_55_tahun,guru_laki_laki,guru_perempuan,ruang_kelas_baik,ruang_kelas_rusak_ringan,ruang_kelas_rusak_sedang,ruang_kelas_rusak_berat,perpustakaan_baik,perpustakaan_rusak_ringan,perpustakaan_rusak_sedang,perpustakaan_rusak_berat,kurikulum,akses_internet_sekolah_kita
Jawa Barat,Kab. Garut,Cikelet,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/E720FB83-AF08-4C69-8F47-8E533BD1CB4B,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/K5668775,LKP BENTANG LEMBUR PERTIWI,K5668775,KP. CIBITUNG KERTAMUKTI,KERTAMUKTI,KEC. CIKELET,KAB. GARUT,PROV. JAWA BARAT,SWASTA,Kursus,,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",,,421.1/920-DISDIK,23-03-2017,421.1/920-DISDIK,23-03-2017,Lihat SK Operasional,2018-02-21 14,,250,,2.,,,,,,.000000000000,.000000000000,0,0,0,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,,
Jawa Barat,Kab. Garut,Cikelet,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/B1F1A038-17C3-46EE-A686-6CFF18BC0E90,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/K5653045,LKP Halwa,K5653045,Kp. Mekarsari Rt.04/Rw.06 Desa Cikelet Kecamatan Cikelet,CIKELET,KEC. CIKELET,KAB. GARUT,PROV. JAWA BARAT,SWASTA,Kursus,KKNI Level 1,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Lainnya,,421.10/3935-DISDIK,08-09-2016,421.1/3935-DISDIK,08-09-2016,Lihat SK Operasional,2016-10-27 09,,0,,2.,,,,elysusannti@gmail.com,,.000000000000,.000000000000,0,0,0,3,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,KBK Seni Rupa dan Kriya,
Jawa Barat,Kab. Garut,Cikelet,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/3824B803-579A-49EB-93AD-345A9B202709,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/P9998641,PKBM CIPTA KREATIF LINTAS TALENTA,P9998641,Jl. Lintas selatan rancabuaya Kp. Ciseundeuhan Rt 04 Rw 03,CIJAMBE,KEC. CIKELET,KAB. GARUT,PROV. JAWA BARAT,SWASTA,PKBM,,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",,,DK.01.02 / 2817 -Disdik,03-11-2022,DK.01.02 / 2817 -Disdik,03-11-2022,Lihat SK Operasional,2022-12-28 01,,0,,2.,,,,,,.000000000000,.000000000000,0,0,0,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,
Jawa Barat,Kab. Garut,Cikelet,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/211F3559-9FAB-43B1-AEFC-7DF4B06EBC21,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/P9997017,PKBM HAYATI,P9997017,Kp. Cibolang RT.04 RW.04,TIPAR,KEC. CIKELET,KAB. GARUT,PROV. JAWA BARAT,SWASTA,PKBM,"Paket A, Paket B,  dan Paket C","Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",,,800/2242- Disdik,08-12-2020,800/2242- Disdik,08-12-2020,Lihat SK Operasional,2020-12-29 20,,"1,600",1. -,2. -,PLN,,,,,.000000000000,.000000000000,2,0,0,6,Siang/6 hari,,2022/2023-2,450,1,0,0,0,0,0,2,1,2,0,0,0,0,2,0,1,1,0,1,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,2013,Tidak Ada
Jawa Barat,Kab. Garut,Cikelet,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/348C9B60-2B27-47D2-8F61-D6429B2CD9DB,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/P9998479,PKBM HAYATUL FAUZIAH,P9998479,Kp. Sukasirna RT 01 RW 01,CIKELET,KEC. CIKELET,KAB. GARUT,PROV. JAWA BARAT,SWASTA,PKBM,Paket C,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",,,800/622-Dis,08-10-2021,800/622-Disdik,08-10-2021,Lihat SK Operasional,2022-09-15 10,,"10,000",1. XL (GSM),2. Telkomsel Flash,PLN,,,pkbmhayatulfaujiah@gmail.com,http,.000000000000,.000000000000,0,0,0,1,Siang/6 hari,,2022/2023-2,900,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2013,XL (GSM)
Jawa Barat,Kab. Garut,Cikelet,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/4914FA40-2D9A-49B1-AF02-7075280E6AC0,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/P9996581,PKBM INSAN MADANI,P9996581,Kp. Cisubang RT 04 RW 11,KERTAMUKTI,KEC. CIKELET,KAB. GARUT,PROV. JAWA BARAT,SWASTA,PKBM,Paket B dan Paket C,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Yayasan Insan Madani Kertamukti,AX6076,800/1038-Disdik,03-08-2020,800/1038-Disdik,03-08-2020,Lihat SK Operasional,2020-08-19 16,,288,1. Telkomsel Flash,2. Telkomsel Flash,PLN,,,pkbminsanmadani49@gmail.com,,-7.536400000000,107.679900000000,6,0,0,5,Pagi/6 hari,,2022/2023-2,900,3,0,0,2,0,0,5,3,6,0,0,0,0,6,0,2,4,3,1,0,1,1,0,0,3,3,0,3,0,0,0,0,0,0,2013,Telkomsel Flash
Jawa Barat,Kab. Garut,Cikelet,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/B4F19B3D-7E73-444F-913F-B4E8A580824E,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/P9998813,PKBM LAME LUHUR,P9998813,Kp. Datar Gebang,KARANGSARI,KEC. CIKELET,KAB. GARUT,PROV. JAWA BARAT,SWASTA,PKBM,,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",,,DK.01.02/2693-Disdik,11-10-2022,DK.01.02/2693-Disdik,11-10-2022,Lihat SK Operasional,2023-04-10 12,,0,,2.,,,,,,.000000000000,.000000000000,0,0,0,0,,,2022/2023-2,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,
Jawa Barat,Kab. Garut,Cikelet,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/370D07CE-AEA3-4F43-88DD-1241DF5950F0,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/P9998529,PKBM MENTARI,P9998529,Kp. Cihonje RT 03 RW 02,AWASSAGARA,KEC. CIKELET,KAB. GARUT,PROV. JAWA BARAT,SWASTA,PKBM,Paket A dan Paket C,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",YAYASAN MENTARI NUR ILLAHI,AX5639,DK.01.02/2507-Disdik,15-08-2022,DK.01.02/2507-Disdik,15-08-2022,Lihat SK Operasional,2022-10-27 12,,140,1. -,2. Telkomsel Flash,PLN,,,,,-7.577300000000,107.723300000000,1,0,0,2,Sehari Penuh/3 hari,,2022/2023-2,450,4,0,0,0,0,0,3,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,1,3,0,0,0,0,0,0,2013,Tidak Ada
Jawa Barat,Kab. Garut,Cikelet,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/D797BF86-C23B-4AF0-B6A3-45612F92A6D0,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/P9954179,PKBM NURUL HUDA,P9954179,JL. LINTAS SELATAN RT. 02/10,CIGADOG,KEC. CIKELET,KAB. GARUT,PROV. JAWA BARAT,SWASTA,PKBM,"Paket A, Paket B,  dan Paket C","Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Yayasan MIFTAHUL HUDA AL IKHLAS,AN8426,421.9/019 Disdik 2008,04-01-2008,421.9/1020 - Disdik,04-06-2019,Lihat SK Operasional,2020-09-03 19,,"2,220",1. Telkomsel Flash,2. Telkom Speedy,PLN,,,ceceptaufikazharitkr416@gmail.com,,-7.587500000000,107.623600000000,4,0,0,7,Sore/6 hari,,2022/2023-2,900,1,0,0,0,1,0,4,1,4,0,0,0,1,3,0,1,3,0,1,0,0,2,0,1,2,2,0,1,0,0,0,0,0,0,2013,Telkomsel Flash
Jawa Barat,Kab. Garut,Cikelet,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/7AF1D1DC-B7AE-444A-A711-593787467AEF,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/P9948378,PKBM NURUL IKHSAN,P9948378,KP. RANCAPUTAT RT. 02/04,CIROYOM,KEC. CIKELET,KAB. GARUT,PROV. JAWA BARAT,SWASTA,PKBM,"Paket A, Paket B,  dan Paket C","Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",,,67,18-03-2016,421.1/3899-DISDIK,08-09-2016,Lihat SK Operasional,2016-10-05 15,,42,1. Telkomsel Flash,2. Telkomsel Flash,PLN,,,PKBMNURUL.IKHSAN@GMAIL.COM,,-7.536500000000,107.704100000000,7,0,0,8,Sehari Penuh/3 hari,,2022/2023-2,450,1,0,0,2,0,0,0,6,7,0,0,0,0,7,1,1,5,0,3,2,1,0,0,1,3,4,1,0,0,0,0,0,0,0,2013,Telkomsel Flash
