prov_name,kab_name,kec_name,link_sekolah_kita,link_referensi,nama,npsn,alamat,desa/kelurahan,kecamatan/kota_(ln),kab.-kota/negara_(ln),propinsi/luar_negeri_(ln),status_sekolah,bentuk_pendidikan,kementerian_pembina,naungan,npyp,no._sk._pendirian,tanggal_sk._pendirian,nomor_sk_operasional,tanggal_sk_operasional,file_sk_operasional,tanggal_upload_sk_op.,akreditasi,luas_tanah,akses_internet,akses_internet_2,sumber_listrik,fax,telepon,email,website,lintang,bujur
Sulawesi Utara,Kota Tomohon,Tomohon Utara,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/0DFD2612-32B6-4FE8-BEE6-09283EFA6C59,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/70016213,Akademi Fisioterapi ST Lukas Tomohon,70016213,Tomohon,TINOOR DUA,KEC. TOMOHON UTARA,KOTA TOMOHON,PROV. SULAWESI UTARA,SWASTA,Akademik,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",,,23/E/O/2012,20-01-2012,,,Silakan Upload SK,,,0 m2,1.,2.,,,0431-356774,akfis.lukas@yahoo.com,,,
Sulawesi Utara,Kota Tomohon,Tomohon Utara,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/D6DE4CC7-BE5D-4764-92F9-B00FC044DCD7,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/40103374,Akademi Keperawatan Bethesda Tomohon,40103374,"Depan RSU Bethesda Tomohon, Kelurahan Kamasi Kecamatan Tomohon Tengah",KAKASKASEN TIGA,KEC. TOMOHON UTARA,KOTA TOMOHON,PROV. SULAWESI UTARA,SWASTA,Akademik,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",,,4DT200,12-09-2006,,,Silakan Upload SK,,,7.978 m2,1.,2.,,0431-355069,0431-351104,akper_bethom@yahoo.co.id,www.akperbethesdatmh.ac.id,1.326753000000,124.838462000000
Sulawesi Utara,Kota Tomohon,Tomohon Utara,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/792AF178-979D-40DD-AA6F-652200E0B642,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/70016532,Akademi Keperawatan Gunung Maria,70016532,Jln. Florence Kel. Kolongan Kota Tomohon 95442,KEC. TOMOHON UTARA,KOTA TOMOHON,PROV. SULAWESI UTARA,INDONESIA,SWASTA,Akademik,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",,,127DO2006,18-07-2006,,,Silakan Upload SK,,,0 m2,1.,2.,,04313157784,0431353060,akper_gunungmaria@yahoo.com,www.akper-gunungmaria.ac.id,,
Sulawesi Utara,Kota Tomohon,Tomohon Utara,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/3B131398-6153-4F41-AB69-A12D5FBF29CB,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/40103376,Institut Teknologi Minaesa,40103376,"Jalan Stadion Selatan Walian Kelurahan Walian Lingkingan X, Kecamatan Tomohon Se",KAYAWU,KEC. TOMOHON UTARA,KOTA TOMOHON,PROV. SULAWESI UTARA,SWASTA,Institut,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",,,058001989,07-09-1989,,,Silakan Upload SK,,,0 m2,1.,2.,,,,,,,
Sulawesi Utara,Kota Tomohon,Tomohon Utara,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/9789A40C-B5EC-4B38-96B4-97819156E3D5,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/70020021,Sekolah Tinggi Ilmu Kesehatan Gunung Maria Tomohon,70020021,,KEC. TOMOHON UTARA,KOTA TOMOHON,PROV. SULAWESI UTARA,INDONESIA,SWASTA,Sekolah Tinggi,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",,,194/E/O/2021,22-04-2021,,,Silakan Upload SK,,,29 m2,1.,2.,,,0431-353060,stikes.gunungmariatomohon@gmail.com,stikesgunungmaria.ac.id,1.320710000000,124.831273600000
Sulawesi Utara,Kota Tomohon,Tomohon Utara,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/E5CC11D9-BE61-4374-8AE7-81D207078AAF,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/70020607,Sekolah Tinggi Teologi Parakletos Tomohon,70020607,,KEC. TOMOHON UTARA,KOTA TOMOHON,PROV. SULAWESI UTARA,INDONESIA,SWASTA,Sekolah Tinggi,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",,,,,,,Silakan Upload SK,,,0 m2,1.,2.,,04313101919,04313101919,"sttparakletostomohon@yahoo.com,  sttparakletos1952@gmail.com",,1.335874300000,124.833886200000
Sulawesi Utara,Kota Tomohon,Tomohon Utara,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/ADB9B8AA-35B9-4357-94BE-B3EF4A70418F,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/70021756,STP Don Bosco Tomohon,70021756,"Lingk. IV, Kelurahan Matani I, Kecamatan Tomohon Tengah, Kota Tomohon, Sulawesi",WAILAN,KEC. TOMOHON UTARA,KOTA TOMOHON,PROV. SULAWESI UTARA,SWASTA,Sekolah Tinggi,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",,,DJ.IV/Hk.00.5/23/2010,09-04-2010,,,Silakan Upload SK,,,0 m2,1.,2.,,0431353579,0431353579,stpdobos.tomohon@gmail.com,https,,
Sulawesi Utara,Kota Tomohon,Tomohon Utara,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/27532AE3-89D4-4000-B1F0-05952FA8956F,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/40103377,Universitas Kristen Indonesia Tomohon,40103377,Jalan Raya Talete II Kampus II UKIT Kuranga,KEC. TOMOHON UTARA,KOTA TOMOHON,PROV. SULAWESI UTARA,INDONESIA,SWASTA,Universitas,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",,,220/D/O/2007,29-11-2007,,,Silakan Upload SK,,,0 m2,1.,2.,,,,,,1.335610400000,124.834439900000
Sulawesi Utara,Kota Tomohon,Tomohon Utara,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/4034DE3B-E72E-4799-AC82-E04BFCD370CF,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/40103377,Universitas Kristen Indonesia Tomohon,40103377,"Jalan Raya Tomohon Talete 2, Kota Tomohon, Sulawesi Utara.",WAILAN,KEC. TOMOHON UTARA,KOTA TOMOHON,PROV. SULAWESI UTARA,SWASTA,Universitas,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",,,149/B-SWT/P/66,22-05-1966,,,Silakan Upload SK,,,0 m2,1.,2.,,,,,,,
Sulawesi Utara,Kota Tomohon,Tomohon Utara,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/64B6AE3E-9386-4B9C-B6C8-E729AD55DB23,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/70022585,Universitas Sari Putra Indonesia Tomohon,70022585,Jalan Kakaskasen II,KAKASKASEN,KEC. TOMOHON UTARA,KOTA TOMOHON,PROV. SULAWESI UTARA,SWASTA,Universitas,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",,,171DO1999,05-12-1999,,,Silakan Upload SK,,,5.380 m2,1.,2.,,04313157126,04313157127,admin@unsrittomohon.ac.id,http,1.347511200000,124.828059600000
