prov_name,kab_name,kec_name,link_sekolah_kita,link_referensi,nama,npsn,alamat,desa/kelurahan,kecamatan/kota_(ln),kab.-kota/negara_(ln),propinsi/luar_negeri_(ln),status_sekolah,bentuk_pendidikan,kementerian_pembina,naungan,npyp,no._sk._pendirian,tanggal_sk._pendirian,nomor_sk_operasional,tanggal_sk_operasional,file_sk_operasional,tanggal_upload_sk_op.,akreditasi,luas_tanah,akses_internet,akses_internet_2,sumber_listrik,fax,telepon,email,website,lintang,bujur,guru,siswa_laki_laki,siswa_perempuan,rombongan_belajar,penyelenggaraan,manajemen_berbasis_sekolah,semester_data,daya_listrik,ruang_kelas,laboratorium,perpustakaan,sanitasi_siswa,guru_pns,guru_gtt,guru_gty,guru_honor,guru_gol_i,guru_gol_ii,guru_gol_iii,guru_gol_iv,guru_sertifikasi,guru_belum_sertifikasi,guru_kurang_dari_s1,guru_s1_atau_lebih,guru_data_kosong,guru_kurang_dari_30_tahun,guru_31_35_tahun,guru_36_40,guru_41_45_tahun,guru_46_50_tahun,guru_51_55_tahun,guru_lebih_dari_55_tahun,guru_laki_laki,guru_perempuan,ruang_kelas_baik,ruang_kelas_rusak_ringan,ruang_kelas_rusak_sedang,ruang_kelas_rusak_berat,perpustakaan_baik,perpustakaan_rusak_ringan,perpustakaan_rusak_sedang,perpustakaan_rusak_berat
D.K.I. Jakarta,Kota Jakarta Barat,Kembangan,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/500AD7C7-96C2-4909-A830-9830674BACA8,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/20107930,Akademi Bahasa Asing Santa Ursula,20107930,Jl Kh Moh Mansyur No 19-25 Jembatan Lima,JOGLO,KEC. KEMBANGAN,KOTA JAKARTA BARAT,PROV. D.K.I. JAKARTA,SWASTA,Akademik,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",,,3383DT2005,12-10-2005,,,Silakan Upload SK,,,0 m2,1.,2.,,021-6493783,021-63852023,pt@santaursula.ac.id,www.santaursula.ac.id,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
D.K.I. Jakarta,Kota Jakarta Barat,Kembangan,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/85909E41-BCCB-47DA-9465-632DEAFBE011,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/20107931,Akademi Kebidanan Pelita Persada,20107931,Jalan Permata No 11 Tomang - Grogol,KEMBANGAN SELATAN,KEC. KEMBANGAN,KOTA JAKARTA BARAT,PROV. D.K.I. JAKARTA,SWASTA,Akademik,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",,,1408DT2008,20-04-2008,,,Silakan Upload SK,,,0 m2,1.,2.,,5647859,"5647859, 5647860",pelitapersada_2002@yahoo.com,http,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
D.K.I. Jakarta,Kota Jakarta Barat,Kembangan,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/A49CD143-3DC8-4696-825B-CBB8746F22A0,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/70016583,Akademi Keperawatan Pelni,70016583,JL. Aipda K.S. Tubun no 92  94 Kelurahan Slipi Kecamatan Palmerah Jakarta Barat,KEMBANGAN SELATAN,KEC. KEMBANGAN,KOTA JAKARTA BARAT,PROV. D.K.I. JAKARTA,SWASTA,Akademik,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",,,33/D/O/2011,27-01-2011,,,Silakan Upload SK,,,0 m2,1.,2.,,021 5485709,021 215330014,akper.pelni@gmail.com,www.akper-pelni.ac.id,89.999997400000,-6.434088000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
D.K.I. Jakarta,Kota Jakarta Barat,Kembangan,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/19F53715-7F6E-419D-BB67-097D654927FD,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/70016653,Akademi Keperawatan Sumber Waras,70016653,Jl .Kyai Tapa Grogol,KEC. KEMBANGAN,KOTA JAKARTA BARAT,PROV. D.K.I. JAKARTA,INDONESIA,SWASTA,Akademik,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",,,134/D/O/2010,07-09-2010,,,Silakan Upload SK,,,0 m2,1.,2.,,0215697453,0215682011 ext 146,info@stikessumberwaras.ac.id,www.akpersumberwaras.ac.id,-6.188111600000,123.391514800000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
D.K.I. Jakarta,Kota Jakarta Barat,Kembangan,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/1C685C1A-F3B1-4CF5-9420-1D129DFB18E2,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/70016695,Akademi Kesehatan Swakarsa Jakarta,70016695,Jalan Saabah Raya Rt. 007/003 Kelurahan Meruya Selatan Kecamatan Kembangan Jakar,KEMBANGAN SELATAN,KEC. KEMBANGAN,KOTA JAKARTA BARAT,PROV. D.K.I. JAKARTA,SWASTA,Akademik,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",,,86DO2007,25-06-2007,,,Silakan Upload SK,,,0 m2,1.,2.,,,021-22956909,admisi@swakarsa.ukrida.ac.id,http,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
D.K.I. Jakarta,Kota Jakarta Barat,Kembangan,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/7C856999-6BFD-465B-9EF5-93B738B67558,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/70016705,Akademi Keuangan Dan Perbankan YPK,70016705,Jalan Wijaya II62 Kebayoran Baru,KEC. KEMBANGAN,KOTA JAKARTA BARAT,PROV. D.K.I. JAKARTA,INDONESIA,SWASTA,Akademik,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",,,27,20-12-1969,,,Silakan Upload SK,,,0 m2,1.,2.,,7262111,"(021)7248331,7395168",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
D.K.I. Jakarta,Kota Jakarta Barat,Kembangan,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/B6449A1D-3A9A-4386-94A6-C7F7D3D8F758,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/70016787,Akademi Olahraga Prestasi Nasional,70016787,Jl. Dr. Kasih No.1 Arteri Kebon Jeruk,KEC. KEMBANGAN,KOTA JAKARTA BARAT,PROV. D.K.I. JAKARTA,INDONESIA,SWASTA,Akademik,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",,,450/M/KP/VII/2015,27-07-2015,,,Silakan Upload SK,,,0 m2,1.,2.,,021-22861574,021-22861574,akornas2016@yahoo.com,akornas.ac.id,-6.192021100000,106.887777100000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
D.K.I. Jakarta,Kota Jakarta Barat,Kembangan,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/3F2A26CC-9C07-4490-A246-7D893C3186C0,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/70016906,Akademi Telekomunikasi Indonesia Gemilang,70016906,Jl Raya Kalimalang Blok E712 Pangkalan Jati,JOGLO,KEC. KEMBANGAN,KOTA JAKARTA BARAT,PROV. D.K.I. JAKARTA,SWASTA,Akademik,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",,,1906DT2007,18-07-2007,,,Silakan Upload SK,,,0,,2.,,021-8614074,021-8614074,akatelkomgemilang74@gmail.com,www.akatelkom.ac.id,-6.182104900000,106.765710700000,0,0,0,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,
D.K.I. Jakarta,Kota Jakarta Barat,Kembangan,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/EFD2745C-0A22-4E37-B3BD-2B8758517DA9,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/70016909,Akademi Televisi Indonesia,70016909,"Jalan Damai No 11, Daan Mogot",KEC. KEMBANGAN,KOTA JAKARTA BARAT,PROV. D.K.I. JAKARTA,INDONESIA,SWASTA,Akademik,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",,,253/E/O/2014,18-07-2014,,,Silakan Upload SK,,,0 m2,1.,2.,,021-56976834,021-56976833,baak@atvi.ac.id,www.atvi.ac.id,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
D.K.I. Jakarta,Kota Jakarta Barat,Kembangan,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/D34AB0BE-FD30-48BC-8CF9-93EC8BAE270D,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/70018244,Institut Teknologi dan Bisnis Swadharma,70018244,Jalan Malaka No 3,KEMBANGAN SELATAN,KEC. KEMBANGAN,KOTA JAKARTA BARAT,PROV. D.K.I. JAKARTA,SWASTA,Institut,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",,,447/M/2O2O,15-04-2020,,,Silakan Upload SK,,,0 m2,1.,2.,,021-6915212,021-6915209/10,info@swadharma.ac.id,swadharma.ac.id,-6.136674000000,106.810802200000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
