prov_name,kab_name,kec_name,link_sekolah_kita,link_referensi,nama,npsn,alamat,desa/kelurahan,kecamatan/kota_(ln),kab.-kota/negara_(ln),propinsi/luar_negeri_(ln),status_sekolah,bentuk_pendidikan,kementerian_pembina,naungan,npyp,no._sk._pendirian,tanggal_sk._pendirian,nomor_sk_operasional,tanggal_sk_operasional,file_sk_operasional,tanggal_upload_sk_op.,akreditasi,luas_tanah,akses_internet,akses_internet_2,sumber_listrik,fax,telepon,email,website,lintang,bujur
Nusa Tenggara Barat,Kota Mataram,Mataram,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/206B2E5E-F2B7-4514-BCB7-C5D04495BC8C,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/70016098,Akademi Administrasi Rumah Sakit Mataram,70016098,Jl. Raden Mas Panji Anom No. 28 Pagutan Timur Mataram,PAGUTAN,KEC. MATARAM,KOTA MATARAM,PROV. NUSA TENGGARA BARAT,SWASTA,Akademik,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",,,154/KPT/I/2016,14-04-2016,,,Silakan Upload SK,,,0 m2,1.,2.,,,(0370)7842547,aars.mataram@gmail.com,aarsmataram.ac.id,-8.609566000000,116.119346000000
Nusa Tenggara Barat,Kota Mataram,Mataram,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/1EDD8EEC-65F6-45CD-B578-D7AD4D47C9D5,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/70016766,Akademi Manajemen Informatika & Komputer Mataram,70016766,Jln. Kampus AMIKOM-ASM Mataram Kekalek Mataram,MATARAM TIMUR,KEC. MATARAM,KOTA MATARAM,PROV. NUSA TENGGARA BARAT,SWASTA,Akademik,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",,,153/KPT/I/2016,14-04-2016,,,Silakan Upload SK,,,0 m2,1.,2.,,0370-635007,0370-628418,akademik@amikom-asm.ac.id,http,,
Nusa Tenggara Barat,Kota Mataram,Mataram,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/7F318D94-C49E-4DB1-A9D5-E128355A0C54,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/50205434,IKIP Mataram,50205434,Jalan Pemuda No 59 A Mataram,PAGESANGAN,KEC. MATARAM,KOTA MATARAM,PROV. NUSA TENGGARA BARAT,SWASTA,Institut,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",,,110/KPT/I/2019,18-02-2019,,,Silakan Upload SK,,,0 m2,1.,2.,,0370 - 632082,0370 - 632082,rektorat@ikipmataram.ac.id,https,-8.584146000000,116.090322000000
Nusa Tenggara Barat,Kota Mataram,Mataram,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/A14654AF-8A38-460C-886F-30CAA6B4728F,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/70020324,Sekolah Tinggi Manajemen Informatika Komputer Mataram,70020324,Jln. Kampus AMIKOM-ASM Mataram Kekalek Mataram,MATARAM TIMUR,KEC. MATARAM,KOTA MATARAM,PROV. NUSA TENGGARA BARAT,SWASTA,Sekolah Tinggi,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",,,3/KPT/I/2016,03-01-2017,,,Silakan Upload SK,,,0 m2,1.,2.,,,(0370) 628418,akademik@stmikmataram.ac.id,https,-8.588226100000,-8.592001100000
Nusa Tenggara Barat,Kota Mataram,Mataram,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/F70E076A-9F7C-4E1F-A41D-358808D09515,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/50205440,STIKES Yarsi Mataram,50205440,"Jalan TGH Ali Batu Lingkar Selatan, Pagutan",PAGUTAN BARAT,KEC. MATARAM,KOTA MATARAM,PROV. NUSA TENGGARA BARAT,SWASTA,Sekolah Tinggi,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",,,196/D/O/2005,29-12-2005,,,Silakan Upload SK,,,25.000 m2,1.,2.,,,,,,-8.617043000000,116.103759000000
Nusa Tenggara Barat,Kota Mataram,Mataram,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/2D266A37-CA38-41AA-8513-CECF69424F99,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/50205445,Universitas Mahasaraswati Mataram,50205445,Jl Kali Amir Hamzah no. 11 Karang Sukun Mataram,KEC. MATARAM,KOTA MATARAM,PROV. NUSA TENGGARA BARAT,INDONESIA,SWASTA,Universitas,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",,,0377/O/1984,18-08-1984,,,Silakan Upload SK,,,0 m2,1.,2.,,0370623785,03706173953,universitasmahasaraswatimataram@yahoo.com,unmasmataram.ac.id,,
Nusa Tenggara Barat,Kota Mataram,Mataram,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/ECB986E3-D5CE-49A4-88B5-A84BB5B7E9F8,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/50205447,Universitas Muhammadiyah Mataram,50205447,Jalan KH Ahmad Dahlan No 1 Pagesangan,PAGESANGAN,KEC. MATARAM,KOTA MATARAM,PROV. NUSA TENGGARA BARAT,SWASTA,Universitas,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",,,1003/KPT/I/2018,13-11-2018,,,Silakan Upload SK,,,26.123 m2,1.,2.,,0370-641906,0370-633723,ramli.abdul.ghani@gmail.com,http,-8.603976700000,116.101831500000
Nusa Tenggara Barat,Kota Mataram,Mataram,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/F0E4E6C6-DFDD-4ABA-9E4F-8E44263F465F,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/70022486,Universitas Nahdlatul Ulama Nusa Tenggara Barat,70022486,Jl. Pendidikan No. 06 Mataram,PUNIA,KEC. MATARAM,KOTA MATARAM,PROV. NUSA TENGGARA BARAT,SWASTA,Universitas,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",,,559/E/O/2014,17-10-2014,,,Silakan Upload SK,,,0 m2,1.,2.,,0370 630021,0370 630021,unu.ntb@gmail.com,https,-8.581283000000,116.096937000000
Nusa Tenggara Barat,Kota Mataram,Mataram,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/91B0A817-7DFD-4A19-8CA6-B2924A9B9C15,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/70022496,Universitas Nahdlatul Wathan Mataram,70022496,Jalan Kaktus No 1-3 Gomong,KEC. MATARAM,KOTA MATARAM,PROV. NUSA TENGGARA BARAT,INDONESIA,SWASTA,Universitas,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",YAYASAN PENDIDIKAN PONDOK PESATREN DARUL MUJAHIDIN NW MATARAM,AC7841,0389/O/1991,22-06-1991,,,Silakan Upload SK,,,0 m2,1.,2.,,0370-641-275,0370-641-275,unwmataram@yahoo.co.id,https,-8.583518000000,116.099493000000
Nusa Tenggara Barat,Kota Mataram,Mataram,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/7B5A4765-428B-4DF3-B418-7F4363515902,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/70022534,Universitas Pendidikan Mandalika,70022534,"Jl. Pemuda No.59A, Dasan Agung Baru",PAGESANGAN BARAT,KEC. MATARAM,KOTA MATARAM,PROV. NUSA TENGGARA BARAT,SWASTA,Universitas,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",,,953/KPT/I/2019,10-10-2019,,,Silakan Upload SK,,,15 m2,1.,2.,,(0370) 632082,(0370) 632082,rektorat@undikma.ac.id,https,-8.584132600000,116.090545800000
