prov_name,kab_name,kec_name,link_sekolah_kita,link_referensi,nama,npsn,alamat,desa/kelurahan,kecamatan/kota_(ln),kab.-kota/negara_(ln),propinsi/luar_negeri_(ln),status_sekolah,bentuk_pendidikan,kementerian_pembina,naungan,npyp,no._sk._pendirian,tanggal_sk._pendirian,nomor_sk_operasional,tanggal_sk_operasional,file_sk_operasional,tanggal_upload_sk_op.,akreditasi,luas_tanah,akses_internet,akses_internet_2,sumber_listrik,fax,telepon,email,website,lintang,bujur
Sulawesi Selatan,Kab. Bone,Bontocani,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/2CDEA622-2EEB-4210-8931-D4A8BC71A07C,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/70016262,Akademi Kebidanan Batari Toja,70016262,Jl Poros Majang No. 17 Watampone,LANGI,KEC. BONTOCANI,KAB. BONE,PROV. SULAWESI SELATAN,SWASTA,Akademik,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",,,1522001,15-01-2001,,,Silakan Upload SK,,,0 m2,1.,2.,,0481-27053,0481-27123,akbid@bataritoja.ac.id,www.bataritoja.ac.id,-4.551195000000,120.308314000000
Sulawesi Selatan,Kab. Bone,Bontocani,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/6D6705B3-894F-491A-ABFC-AA47CE1480FE,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/70016281,Akademi Kebidanan Bina Sehat Nusantara,70016281,Jalan Dr. Wahidin Sudirohusodo Watampone No 75,KAHU,KEC. BONTOCANI,KAB. BONE,PROV. SULAWESI SELATAN,SWASTA,Akademik,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",,,204DO2007,23-10-2007,,,Silakan Upload SK,,,0 m2,1.,2.,,04812918034,04812918034,akbid_bsn_Wtp@yahoo.co.id,akbidbsn.ac.id,,
Sulawesi Selatan,Kab. Bone,Bontocani,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/EB1916A7-6DAA-4390-BBB7-2AA278543A90,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/70016359,Akademi Kebidanan Lapatau Bone,70016359,Jalan M H Thamrin No 5,WATANGCANI,KEC. BONTOCANI,KAB. BONE,PROV. SULAWESI SELATAN,SWASTA,Akademik,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",,,113DO2007,19-07-2007,,,Silakan Upload SK,,,0 m2,1.,2.,,0481-27-073,0481-23-032,,,,
Sulawesi Selatan,Kab. Bone,Bontocani,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/66D048AD-2091-44BA-9C5D-6FA1042A9FF8,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/70016514,Akademi Keperawatan Batari Toja,70016514,Jalan Poros Majang No. 17 Watampone Kab. Bone Sulsel,LAMONCONG,KEC. BONTOCANI,KAB. BONE,PROV. SULAWESI SELATAN,SWASTA,Akademik,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",,,186DO2004,15-01-2001,,,Silakan Upload SK,,,7.469 m2,1.,2.,,0481-27050,0481-27030,akper@bataritoja.ac.id,www.bataritoja.ac.id,4.000000000000,120.000000000000
Sulawesi Selatan,Kab. Bone,Bontocani,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/BB79A436-A35C-40FC-AE6F-5C25DEC1FA3E,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/70016560,Akademi Keperawatan Lapatau Bone,70016560,Jalan M H Thamrin No 5,WATANGCANI,KEC. BONTOCANI,KAB. BONE,PROV. SULAWESI SELATAN,SWASTA,Akademik,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",,,270DO2006,11-12-2006,,,Silakan Upload SK,,,0 m2,1.,2.,,048127073,048123032,,,-3.627332200000,120.611920400000
Sulawesi Selatan,Kab. Bone,Bontocani,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/2EB4BB81-933F-402A-97E5-12B0F06E51FE,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/70018037,Institut Agama Islam Negeri Bone,70018037,"Jl. Hos Cokroaminoto Watampone, Kab. Bone, Propinsi Sulawesi Selatan",WATANGCANI,KEC. BONTOCANI,KAB. BONE,PROV. SULAWESI SELATAN,NEGERI,Institut,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Pemerintah Pusat,,23 Tahun 2018,07-04-2018,,,Silakan Upload SK,,,0 m2,1.,2.,,,,info@iain-bone.ac.id,iain-bone.ac.id,-4.541792700000,120.308039400000
Sulawesi Selatan,Kab. Bone,Bontocani,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/70852A1E-86B7-41FC-8131-E340173DC70C,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/70018182,Institut Sains dan Kesehatan Bone,70018182,,KEC. BONTOCANI,KAB. BONE,PROV. SULAWESI SELATAN,INDONESIA,SWASTA,Institut,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",,,1213/M/2020,30-12-2020,,,Silakan Upload SK,,,14.855 m2,1.,2.,,04812931877,04812931877,iskb.sipatokkong@gmail.com,www.iskb.ac.id,-4.531484700000,120.309455400000
Sulawesi Selatan,Kab. Bone,Bontocani,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/B704FA39-A888-435A-B062-FC7C51040B89,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/70019761,Sekolah Tinggi Ilmu Administrasi Puangrimaggalatung,70019761,"Jalan Urip Sumiharjo KM 1,5",BULUSIRUA,KEC. BONTOCANI,KAB. BONE,PROV. SULAWESI SELATAN,SWASTA,Sekolah Tinggi,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",,,3619DT2006,25-09-2006,,,Silakan Upload SK,,,0 m2,1.,2.,,0481-23-720,0481-23-720,stiaprimabone@gmail.com,stiaprimabone.ac.id,-4.516698300000,120.315071900000
Sulawesi Selatan,Kab. Bone,Bontocani,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/C32D8632-BCEE-4E4C-A314-15CE699D951E,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/40310867,Sekolah Tinggi Ilmu Ekonomi Yapi Bone,40310867,Jalan Andi Muh. Yusuf No.21,WATANGCANI,KEC. BONTOCANI,KAB. BONE,PROV. SULAWESI SELATAN,SWASTA,Sekolah Tinggi,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",,,13D02005,23-02-2005,,,Silakan Upload SK,,,0 m2,1.,2.,,,,,,,
Sulawesi Selatan,Kab. Bone,Bontocani,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/B15EF174-C1CD-4318-BAB0-EA41B4041571,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/70020856,"STAI Al-Gazali Bone, Sulawesi Selatan",70020856,Jl. S. Limboto Kel. Ta` Kec. T. Riattang Kab. Bone Provinsi Sulawesi Selatan,BANA,KEC. BONTOCANI,KAB. BONE,PROV. SULAWESI SELATAN,SWASTA,Sekolah Tinggi,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",,,E/100/2001,23-04-2001,,,Silakan Upload SK,,,0 m2,1.,2.,,048122996,048128284,staialgazalibone@gmail.com,staialgazalibone.webs.co.id.,-4.562642300000,120.326476200000
