prov_name,kab_name,kec_name,link_sekolah_kita,link_referensi,nama,npsn,alamat,desa/kelurahan,kecamatan/kota_(ln),kab.-kota/negara_(ln),propinsi/luar_negeri_(ln),status_sekolah,bentuk_pendidikan,kementerian_pembina,naungan,npyp,no._sk._pendirian,tanggal_sk._pendirian,nomor_sk_operasional,tanggal_sk_operasional,file_sk_operasional,tanggal_upload_sk_op.,akreditasi,luas_tanah,akses_internet,akses_internet_2,sumber_listrik,fax,telepon,email,website,lintang,bujur,guru,siswa_laki_laki,siswa_perempuan,rombongan_belajar,penyelenggaraan,manajemen_berbasis_sekolah,semester_data,daya_listrik,ruang_kelas,laboratorium,perpustakaan,sanitasi_siswa,guru_pns,guru_gtt,guru_gty,guru_honor,guru_gol_i,guru_gol_ii,guru_gol_iii,guru_gol_iv,guru_sertifikasi,guru_belum_sertifikasi,guru_kurang_dari_s1,guru_s1_atau_lebih,guru_data_kosong,guru_kurang_dari_30_tahun,guru_31_35_tahun,guru_36_40,guru_41_45_tahun,guru_46_50_tahun,guru_51_55_tahun,guru_lebih_dari_55_tahun,guru_laki_laki,guru_perempuan,ruang_kelas_baik,ruang_kelas_rusak_ringan,ruang_kelas_rusak_sedang,ruang_kelas_rusak_berat,perpustakaan_baik,perpustakaan_rusak_ringan,perpustakaan_rusak_sedang,perpustakaan_rusak_berat
Jawa Timur,Kota Surabaya,Sukolilo,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/1A95B919-0E59-4260-83A9-9CBA751B2952,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/70016789,Akademi Pariwisata 17 Agustus 1945 Surabaya,70016789,,KEC. SUKOLILO,KOTA SURABAYA,PROV. JAWA TIMUR,INDONESIA,SWASTA,Akademik,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",,,,20-06-1996,,,Silakan Upload SK,,,0 m2,1.,2.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jawa Timur,Kota Surabaya,Sukolilo,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/ED29073D-3AC4-4625-B749-FF2F789BEC93,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/20541538,Institut Teknologi Adhi Tama Surabaya,20541538,Jl Arief Rachman Hakim 100,KLAMPIS NGASEM,KEC. SUKOLILO,KOTA SURABAYA,PROV. JAWA TIMUR,SWASTA,Institut,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",,,131,30-05-1963,,,Silakan Upload SK,,,29 m2,1.,2.,,,,,,-7.290590000000,112.779140000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jawa Timur,Kota Surabaya,Sukolilo,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/89C82DA3-7B28-4305-82C4-347DAE042847,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/20541540,Institut Teknologi Sepuluh Nopember,20541540,Kampus ITS Sukolilo,KLAMPIS NGASEM,KEC. SUKOLILO,KOTA SURABAYA,PROV. JAWA TIMUR,NEGERI,Institut,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Pemerintah Pusat,,10125U.U,03-12-1960,,,Silakan Upload SK,,,0 m2,1.,2.,,,,,,-7.280759000000,112.794530000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jawa Timur,Kota Surabaya,Sukolilo,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/378148C6-027B-4182-B430-ABC01A5ED7F1,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/70019036,Politeknik 17 Agustus 1945 Surabaya,70019036,Jalan Semolowaru 45 Surabaya Gedung N & P Komplek Untag Surabaya,SEMOLOWARU,KEC. SUKOLILO,KOTA SURABAYA,PROV. JAWA TIMUR,SWASTA,Politeknik,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",,,377/E/O/2014,03-09-2014,,,Silakan Upload SK,,,0 m2,1.,2.,,031-5990413,031-5990413,humas@politag.ac.id,www.politag.ac.id,-7.298961000000,112.768060000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jawa Timur,Kota Surabaya,Sukolilo,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/4E07AB9C-BDDA-4168-B62B-6C09E8FA0567,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/70019084,Politeknik Elektronika Negeri Surabaya,70019084,"Jl. Raya ITS - Kampus PENS, Sukolilo, Surabaya",KLAMPIS NGASEM,KEC. SUKOLILO,KOTA SURABAYA,PROV. JAWA TIMUR,NEGERI,Politeknik,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Pemerintah Pusat,,1298DT1986,29-05-1986,,,Silakan Upload SK,,,47.373 m2,1.,2.,,031-5946114,031-5947280,pens@pens.ac.id,www.pens.ac.id,-7.276804000000,112.793124000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jawa Timur,Kota Surabaya,Sukolilo,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/2C376BF3-0FA3-474F-A1BC-C3F060C57731,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/20541547,Sekolah Tinggi Ilmu Administrasi Panglima Sudirman,20541547,Jalan Nginden II No 135-137,NGINDEN JANGKUNGAN,KEC. SUKOLILO,KOTA SURABAYA,PROV. JAWA TIMUR,SWASTA,Sekolah Tinggi,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",,,591/E/O/2022,16-08-2022,,,Silakan Upload SK,,,0 m2,1.,2.,,031-5931583,"031-5931583, 5947528",rektorat@stiapas.ac.id,www.stiapas.ac.id,-4.576918600000,122.450474300000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jawa Timur,Kota Surabaya,Sukolilo,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/9FC7C54C-BF5A-4854-AE40-FC44137DC442,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/20541549,Sekolah Tinggi Ilmu Ekonomi Artha Bodhi Iswara,20541549,Jl Pumpungan III No 29,MENUR PUMPUNGAN,KEC. SUKOLILO,KOTA SURABAYA,PROV. JAWA TIMUR,SWASTA,Sekolah Tinggi,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",,,379O1983,14-09-1983,,,Silakan Upload SK,,,0 m2,1.,2.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jawa Timur,Kota Surabaya,Sukolilo,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/074B7B87-81F2-4B08-BDB5-94588FB7D4F0,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/70019847,Sekolah Tinggi Ilmu Ekonomi Indonesia Surabaya,70019847,Jalan Menur Pumpungan 30,MENUR PUMPUNGAN,KEC. SUKOLILO,KOTA SURABAYA,PROV. JAWA TIMUR,SWASTA,Sekolah Tinggi,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",,,02,01-04-1971,,,Silakan Upload SK,,,0 m2,1.,2.,,(031) 5932218,(031) 5947505,stiesia@stiesia.ac.id,www.stiesia.ac.id,-7.288939900000,112.766491000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jawa Timur,Kota Surabaya,Sukolilo,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/9AFFCC92-F443-4167-AFFD-875C303F0955,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/20541558,Sekolah Tinggi Ilmu Ekonomi Perbanas Surabaya,20541558,Jalan Nginden Semolo No 34-36,NGINDEN JANGKUNGAN,KEC. SUKOLILO,KOTA SURABAYA,PROV. JAWA TIMUR,SWASTA,Sekolah Tinggi,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",,,57 TAHUN 1977,14-12-1977,,,Silakan Upload SK,,,0 m2,1.,2.,,031-5935937,"031-5947151,5947152",humas@perbanas.ac.id,www.perbanas.ac.id,-7.308995700000,112.794946400000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jawa Timur,Kota Surabaya,Sukolilo,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/0663476E-391E-4A54-AA69-E534FC68ED3E,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/20541565,Sekolah Tinggi Ilmu Kesehatan Artha Bodhi Iswara,20541565,Jl Pumpungan III No. 29 Surabaya,MENUR PUMPUNGAN,KEC. SUKOLILO,KOTA SURABAYA,PROV. JAWA TIMUR,SWASTA,Sekolah Tinggi,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",,,157/D/O/2004,15-09-2004,,,Silakan Upload SK,,,0 m2,1.,2.,,0315914469,0315914469,stikesabi@stikesabi.ac.id,www.stikesabi.ac.id,-7.296815000000,112.762724000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
