prov_name,kab_name,kec_name,link_sekolah_kita,link_referensi,nama,npsn,alamat,desa/kelurahan,kecamatan/kota_(ln),kab.-kota/negara_(ln),propinsi/luar_negeri_(ln),status_sekolah,bentuk_pendidikan,kementerian_pembina,naungan,npyp,no._sk._pendirian,tanggal_sk._pendirian,nomor_sk_operasional,tanggal_sk_operasional,file_sk_operasional,tanggal_upload_sk_op.,akreditasi,luas_tanah,akses_internet,akses_internet_2,sumber_listrik,fax,telepon,email,website,lintang,bujur,guru,siswa_laki_laki,siswa_perempuan,rombongan_belajar,penyelenggaraan,manajemen_berbasis_sekolah,semester_data,daya_listrik,ruang_kelas,laboratorium,perpustakaan,sanitasi_siswa,guru_pns,guru_gtt,guru_gty,guru_honor,guru_gol_i,guru_gol_ii,guru_gol_iii,guru_gol_iv,guru_sertifikasi,guru_belum_sertifikasi,guru_kurang_dari_s1,guru_s1_atau_lebih,guru_data_kosong,guru_kurang_dari_30_tahun,guru_31_35_tahun,guru_36_40,guru_41_45_tahun,guru_46_50_tahun,guru_51_55_tahun,guru_lebih_dari_55_tahun,guru_laki_laki,guru_perempuan,ruang_kelas_baik,ruang_kelas_rusak_ringan,ruang_kelas_rusak_sedang,ruang_kelas_rusak_berat,perpustakaan_baik,perpustakaan_rusak_ringan,perpustakaan_rusak_sedang,perpustakaan_rusak_berat
D.I. Yogyakarta,Kota Yogyakarta,Mantrijeron,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/C65A6821-9663-4D5C-A709-14B702B35B95,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/70016114,Akademi Akuntansi Sapta Widya Tama,70016114,Lingkar Barat Nogotirto,MANTRIJERON,KEC. MANTRIJERON,KOTA YOGYAKARTA,PROV. D.I. YOGYAKARTA,SWASTA,Akademik,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",,,69/M/KPT/2019,25-02-2019,,,Silakan Upload SK,,,0 m2,1.,2.,,0274-620702,"0274- 619977, 625811",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
D.I. Yogyakarta,Kota Yogyakarta,Mantrijeron,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/C5682E9A-C880-4B4B-A544-10253B8B5DBC,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/20404597,Akademi Akuntansi YKPN,20404597,Jalan Gagak Rimang No 2-4 Balapan,MANTRIJERON,KEC. MANTRIJERON,KOTA YOGYAKARTA,PROV. D.I. YOGYAKARTA,SWASTA,Akademik,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",,,217DPTB1970,30-10-1970,,,Silakan Upload SK,,,0 m2,1.,2.,,0274 - 561591,0274 - 560159,aaykpn@aaykpn.ac.id,www.aaykpn.ac.id,-7.784441000000,110.383382000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
D.I. Yogyakarta,Kota Yogyakarta,Mantrijeron,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/C8259ACD-7ACF-4F69-9B58-9F1CE8EF63E1,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/70016121,Akademi Analis Farmasi Al-Islam,70016121,Jl Bantul Gedongkiwo MJ I816,GEDONGKIWO,KEC. MANTRIJERON,KOTA YOGYAKARTA,PROV. D.I. YOGYAKARTA,SWASTA,Akademik,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",,,88DO2004,25-06-2004,,,Silakan Upload SK,,,0 m2,1.,2.,,0274 381489,0274 388542,akafarmaalislamyk@gmail.com,www.akafarmaalislam.ac.id,-7.814211000000,110.354962000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
D.I. Yogyakarta,Kota Yogyakarta,Mantrijeron,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/9CCF5572-CCBE-429B-A82E-0C3A943E61D7,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/70016142,Akademi Angkatan Udara (AAU),70016142,,KEC. MANTRIJERON,KOTA YOGYAKARTA,PROV. D.I. YOGYAKARTA,INDONESIA,NEGERI,Akademik,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Pemerintah Pusat,,246/D/O/2010,29-12-2010,,,Silakan Upload SK,,,0 m2,1.,2.,,,,,https,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
D.I. Yogyakarta,Kota Yogyakarta,Mantrijeron,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/1011A1B3-C963-4224-9DBF-E66DFBD72A46,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/70016162,Akademi Bahasa Asing Sinema Yogyakarta,70016162,Jalan Bantul No 77 Yogyakarta,KEC. MANTRIJERON,KOTA YOGYAKARTA,PROV. D.I. YOGYAKARTA,INDONESIA,SWASTA,Akademik,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",,,299DT2005,18-01-2005,,,Silakan Upload SK,,,0 m2,1.,2.,,0274-382106,0274-382106,abasinema@abasinema.ac.id,abasinema.ac.id,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
D.I. Yogyakarta,Kota Yogyakarta,Mantrijeron,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/75466F86-9BCB-4713-B2CE-A15A6D369BDB,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/70016183,Akademi Farmasi Indonesia Yogyakarta,70016183,"Kebrokan RT 20 RW 05, Pandeyan, Umbulharjo, Yogyakarta",KEC. MANTRIJERON,KOTA YOGYAKARTA,PROV. D.I. YOGYAKARTA,INDONESIA,SWASTA,Akademik,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",,,87/E/O/2011,26-04-2011,,,Silakan Upload SK,,,1.096 m2,1.,2.,,0274 370458,0274 370458,info@afi.ac.id,www.afi.ac.id,-7.815848900000,110.389983100000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
D.I. Yogyakarta,Kota Yogyakarta,Mantrijeron,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/73C1E3C9-C81D-4A32-A323-5E15CA281E17,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/70016209,Akademi Film Yogyakarta,70016209,"Jl. Ipda Tut Harsono No.26., Muja Muju, Kec. Umbulharjo",KEC. MANTRIJERON,KOTA YOGYAKARTA,PROV. D.I. YOGYAKARTA,INDONESIA,SWASTA,Akademik,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",,,1078/KPT/I/2018,29-11-2018,,,Silakan Upload SK,,,0 m2,1.,2.,,,02742923865,info@afy.ac.id,afy.ac.id,-7.798354900000,110.392749300000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
D.I. Yogyakarta,Kota Yogyakarta,Mantrijeron,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/751A61D9-C44C-4466-8899-7223D6E21470,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/20404603,Akademi Fisioterapi YAB Yogyakarta,20404603,Jl Ring Road Selatan Giwangan Umbulharjo Jogjakarta,SURYODININGRATAN,KEC. MANTRIJERON,KOTA YOGYAKARTA,PROV. D.I. YOGYAKARTA,SWASTA,Akademik,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",,,2269DT2007,21-08-2007,,,Silakan Upload SK,,,0 m2,1.,2.,,0274-4396908,,akfisyab1@yahoo.com,www.akfisyab.co.id/beta,-7.834696000000,110.388331000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
D.I. Yogyakarta,Kota Yogyakarta,Mantrijeron,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/A8613848-AD07-4C61-9D65-4445CCFF07A5,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/70016387,Akademi Kebidanan Mulia Madani Yogyakarta,70016387,,KEC. MANTRIJERON,KOTA YOGYAKARTA,PROV. D.I. YOGYAKARTA,INDONESIA,SWASTA,Akademik,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",,,1060/KPT/I/2019,18-10-2019,,,Silakan Upload SK,,,4 m2,1.,2.,,0274-6498250,0274-6498250,akbid.mmy@gmail.com,www.akbidmmy.ac.id,-7.809727300000,110.279793500000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
D.I. Yogyakarta,Kota Yogyakarta,Mantrijeron,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/F80EEF75-ED77-4480-BF86-1019395CCA17,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/20404609,Akademi Keperawatan Notokusumo,20404609,Kampus I,KEC. MANTRIJERON,KOTA YOGYAKARTA,PROV. D.I. YOGYAKARTA,INDONESIA,SWASTA,Akademik,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",,,11,03-02-1990,,,Silakan Upload SK,,,0 m2,1.,2.,,0274 587208,0274 587402,info@akper-notokusumo.ac.id,www.akper-notokusumo.ac.id,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
