prov_name,kab_name,kec_name,link_sekolah_kita,link_referensi,nama,npsn,alamat,desa/kelurahan,kecamatan/kota_(ln),kab.-kota/negara_(ln),propinsi/luar_negeri_(ln),status_sekolah,bentuk_pendidikan,kementerian_pembina,naungan,npyp,no._sk._pendirian,tanggal_sk._pendirian,nomor_sk_operasional,tanggal_sk_operasional,file_sk_operasional,tanggal_upload_sk_op.,akreditasi,luas_tanah,akses_internet,akses_internet_2,sumber_listrik,fax,telepon,email,website,lintang,bujur,guru,siswa_laki_laki,siswa_perempuan,rombongan_belajar,penyelenggaraan,manajemen_berbasis_sekolah,semester_data,daya_listrik,ruang_kelas,laboratorium,perpustakaan,sanitasi_siswa,guru_pns,guru_gtt,guru_gty,guru_honor,guru_gol_i,guru_gol_ii,guru_gol_iii,guru_gol_iv,guru_sertifikasi,guru_belum_sertifikasi,guru_kurang_dari_s1,guru_s1_atau_lebih,guru_data_kosong,guru_kurang_dari_30_tahun,guru_31_35_tahun,guru_36_40,guru_41_45_tahun,guru_46_50_tahun,guru_51_55_tahun,guru_lebih_dari_55_tahun,guru_laki_laki,guru_perempuan,ruang_kelas_baik,ruang_kelas_rusak_ringan,ruang_kelas_rusak_sedang,ruang_kelas_rusak_berat,perpustakaan_baik,perpustakaan_rusak_ringan,perpustakaan_rusak_sedang,perpustakaan_rusak_berat
Riau,Kota Pekanbaru,Tampan,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/8FE40949-3D7D-4537-84E8-ABAEF3A8D63A,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/10404507,Akademi Analis Kesehatan Pekanbaru,10404507,Jalan Riau Ujung No 73,SIMPANG BARU,KEC. TAMPAN,KOTA PEKANBARU,PROV. RIAU,SWASTA,Akademik,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",,,71DO2005,26-05-2005,,,Silakan Upload SK,,,0 m2,1.,2.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Riau,Kota Pekanbaru,Tampan,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/6FBB2EC9-261F-4752-9DE6-93D69B0DF91E,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/10404508,Akademi Bahasa Asing Persada Bunda,10404508,Jalan Diponegoro No 42,SIMPANG BARU,KEC. TAMPAN,KOTA PEKANBARU,PROV. RIAU,SWASTA,Akademik,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",,,62/D/O/2004,28-04-2004,,,Silakan Upload SK,,,0 m2,1.,2.,,,,,,.512229000000,101.452087000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Riau,Kota Pekanbaru,Tampan,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/B9242602-B5B6-4B4A-A48B-E14E7D8C9A78,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/70016310,Akademi Kebidanan Dharma Husada Pekanbaru,70016310,Jalan Harapan No 1 tangkerang timurpekanbaruriau,KEC. TAMPAN,KOTA PEKANBARU,PROV. RIAU,INDONESIA,SWASTA,Akademik,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",,,MENDIKNAS NO.175DO2002,14-08-2002,,,Silakan Upload SK,,,0 m2,1.,2.,,0761 863603,0761 863603,dharmahusada_pku@yahoo.com,www.dhpku.ac.id,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Riau,Kota Pekanbaru,Tampan,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/6029FB70-9264-4C5A-8E9E-E94915AE1017,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/70016333,Akademi Kebidanan Helvetia Pekanbaru,70016333,Jalan Soekarno Hatta No 88-C1,TUAH KARYA,KEC. TAMPAN,KOTA PEKANBARU,PROV. RIAU,SWASTA,Akademik,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",,,132DO2005,12-09-2005,,,Silakan Upload SK,,,4.036 m2,1.,2.,,0,0761-6700782,akbidpku@helvetia.ac.id,http,.470786000000,101.415637300000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Riau,Kota Pekanbaru,Tampan,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/717779CA-639B-4C08-8C8C-89A9ABAD811A,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/10404511,Akademi Kebidanan Internasional Pekanbaru,10404511,Jalan Sudirman No 630 Tangkerang,SIDOMULYO BARAT,KEC. TAMPAN,KOTA PEKANBARU,PROV. RIAU,SWASTA,Akademik,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",,,112DO2004,09-08-2004,,,Silakan Upload SK,,,0 m2,1.,2.,,,,,,.499836100000,101.451333000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Riau,Kota Pekanbaru,Tampan,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/CE52F0CD-05C8-479F-BB60-CE419682A2C9,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/10404512,Akademi Kebidanan Laksamana,10404512,Jalan Durian No 70 Labuh Baru Timur,KEC. TAMPAN,KOTA PEKANBARU,PROV. RIAU,INDONESIA,SWASTA,Akademik,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",,,161  DO2006,22-08-2006,,,Silakan Upload SK,,,0 m2,1.,2.,,,,,,.474617300000,101.424877900000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Riau,Kota Pekanbaru,Tampan,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/0D0CEC81-AA23-4839-9647-9B783309A09F,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/70016448,Akademi Kebidanan Satu Enam Lima,70016448,Pekanbaru,SIMPANG BARU,KEC. TAMPAN,KOTA PEKANBARU,PROV. RIAU,SWASTA,Akademik,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",,,130DO2008,14-07-2008,,,Silakan Upload SK,,,0 m2,1.,2.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Riau,Kota Pekanbaru,Tampan,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/0F508165-7398-474E-8885-5BA25F03931C,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/10404514,Akademi Kebidanan Sempena Negeri Pekanbaru,10404514,Jl Soekarno Hatta / Handayani I No. 1 Pekanbaru,KEC. TAMPAN,KOTA PEKANBARU,PROV. RIAU,INDONESIA,SWASTA,Akademik,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",,,01.SKYSNPVII2005,01-07-2005,,,Silakan Upload SK,,,7.054 m2,1.,2.,,,,,,.442590000000,101.421265000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Riau,Kota Pekanbaru,Tampan,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/1BEDD402-5F8E-423F-912C-CB712213F824,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/70016526,Akademi Keperawatan Dharma Husada Pekanbaru,70016526,Jalan Harapan Raya No 1,TUAH KARYA,KEC. TAMPAN,KOTA PEKANBARU,PROV. RIAU,SWASTA,Akademik,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",,,MENDIKNAS NO.176DO2002,29-09-2002,,,Silakan Upload SK,,,0 m2,1.,2.,,,0761 7012546,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Riau,Kota Pekanbaru,Tampan,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/F6A33799-8574-41D1-8C46-B40180008543,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/70016681,Akademi Kesehatan John Paul II Pekanbaru,70016681,Jl. Permata I No. 32 Labuh Baru Barat Kec. Payung Sekaki,KEC. TAMPAN,KOTA PEKANBARU,PROV. RIAU,INDONESIA,SWASTA,Akademik,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",,,144/E/O/2014,10-06-2014,,,Silakan Upload SK,,,4.649 m2,1.,2.,,,0761 563763,yayasanjp2@gmail.com,www.akjp2.ac.id,.519594000000,101.417752400000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
