prov_name,kab_name,kec_name,link_sekolah_kita,link_referensi,nama,npsn,alamat,desa/kelurahan,kecamatan/kota_(ln),kab.-kota/negara_(ln),propinsi/luar_negeri_(ln),status_sekolah,bentuk_pendidikan,kementerian_pembina,naungan,npyp,no._sk._pendirian,tanggal_sk._pendirian,nomor_sk_operasional,tanggal_sk_operasional,file_sk_operasional,tanggal_upload_sk_op.,akreditasi,luas_tanah,akses_internet,akses_internet_2,sumber_listrik,fax,telepon,email,website,lintang,bujur,guru,siswa_laki_laki,siswa_perempuan,rombongan_belajar,penyelenggaraan,manajemen_berbasis_sekolah,semester_data,daya_listrik,ruang_kelas,laboratorium,perpustakaan,sanitasi_siswa,guru_pns,guru_gtt,guru_gty,guru_honor,guru_gol_i,guru_gol_ii,guru_gol_iii,guru_gol_iv,guru_sertifikasi,guru_belum_sertifikasi,guru_kurang_dari_s1,guru_s1_atau_lebih,guru_data_kosong,guru_kurang_dari_30_tahun,guru_31_35_tahun,guru_36_40,guru_41_45_tahun,guru_46_50_tahun,guru_51_55_tahun,guru_lebih_dari_55_tahun,guru_laki_laki,guru_perempuan,ruang_kelas_baik,ruang_kelas_rusak_ringan,ruang_kelas_rusak_sedang,ruang_kelas_rusak_berat,perpustakaan_baik,perpustakaan_rusak_ringan,perpustakaan_rusak_sedang,perpustakaan_rusak_berat
Jawa Barat,Kota Bogor,Kota Bogor Selatan,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/EF789571-4C9D-4E7F-97F1-12266ABC405A,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/20238277,Akademi Kebidanan Prima Husada,20238277,Jl. Brigdjen H Saptadji No. 19 Cilendek Barat Kota Bogor,GENTENG,KEC. KOTA BOGOR SELATAN,KOTA BOGOR,PROV. JAWA BARAT,SWASTA,Akademik,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",,,148DO2006,01-08-2006,,,Silakan Upload SK,,,0 m2,1.,2.,,02518339966,02518319922,akbidprima@yahoo.com,akbidprimahusada.ac.id,-6.574063000000,106.770481000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jawa Barat,Kota Bogor,Kota Bogor Selatan,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/E28255BC-1219-4F73-8406-715988027CD5,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/70016480,Akademi Kebidanan Wijaya Husada Bogor,70016480,Jalan Sindang Barang KM 8 No 6,LAWANGGINTUNG,KEC. KOTA BOGOR SELATAN,KOTA BOGOR,PROV. JAWA BARAT,SWASTA,Akademik,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",,,,01-12-1983,,,Silakan Upload SK,,,0 m2,1.,2.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jawa Barat,Kota Bogor,Kota Bogor Selatan,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/AC96C9C7-F878-46CD-80B3-E39A3F4266C0,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/70016707,Akademi Kimia Analisis,70016707,"Jalan Pangeran Sogiri Nomor 283, Tanah Baru - Kota Bogor",PAMOYANAN,KEC. KOTA BOGOR SELATAN,KOTA BOGOR,PROV. JAWA BARAT,NEGERI,Akademik,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Pemerintah Pusat,,,,,,Silakan Upload SK,,,0 m2,1.,2.,,0251-8650352,0251-8650351,akainfo@aka.ac.id,http,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jawa Barat,Kota Bogor,Kota Bogor Selatan,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/E24781C8-FE19-47A1-BF00-5A3A09ABF4C2,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/20238280,Akademi Manajemen Informatika Dan Komputer Bogor,20238280,Jalan K.H. Sholeh Iskandar No. 3 Bogor,PAMOYANAN,KEC. KOTA BOGOR SELATAN,KOTA BOGOR,PROV. JAWA BARAT,SWASTA,Akademik,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",,,130D02005,08-09-2005,,,Silakan Upload SK,,,0,,2.,,,,,,-6.561657000000,106.789768000000,0,0,0,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,
Jawa Barat,Kota Bogor,Kota Bogor Selatan,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/E8E5752B-015F-475F-AED2-4BBE2DBDC219,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/20238281,Akademi Manajemen Kesatuan Bogor,20238281,Jalan Ranggagagading No 1,LAWANGGINTUNG,KEC. KOTA BOGOR SELATAN,KOTA BOGOR,PROV. JAWA BARAT,SWASTA,Akademik,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",,,NOTULEN RAPAT YAYASAN,24-12-1972,,,Silakan Upload SK,,,0 m2,1.,2.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jawa Barat,Kota Bogor,Kota Bogor Selatan,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/F4827E97-2362-4890-A334-4077745EC2D8,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/20238282,Akademi Pariwisata Bogor BHI,20238282,Jalan Ir H Juanda No 8,MULYAHARJA,KEC. KOTA BOGOR SELATAN,KOTA BOGOR,PROV. JAWA BARAT,SWASTA,Akademik,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",,,106/D/O/2006,26-06-2006,,,Silakan Upload SK,,,0 m2,1.,2.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jawa Barat,Kota Bogor,Kota Bogor Selatan,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/162F0A84-571B-4D86-B26A-C88EFFA43D5B,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/20238283,Akademi Sekretari Dan Manajemen Tunas Harapan,20238283,Jalan Pahlawan No 142,PAMOYANAN,KEC. KOTA BOGOR SELATAN,KOTA BOGOR,PROV. JAWA BARAT,SWASTA,Akademik,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",,,159DIKTIKEP1995,06-05-1995,,,Silakan Upload SK,,,0 m2,1.,2.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jawa Barat,Kota Bogor,Kota Bogor Selatan,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/A6DED848-F4BC-4848-984D-2A8843232B15,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/20238286,Akademi Telekomunikasi Bogor,20238286,Jalan Merdeka No 78,PAMOYANAN,KEC. KOTA BOGOR SELATAN,KOTA BOGOR,PROV. JAWA BARAT,SWASTA,Akademik,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",,,168DO2001,30-08-2001,,,Silakan Upload SK,,,0 m2,1.,2.,,,0251-8316555,akademi_telkom@yahoo.com,www.akatelkom-bogor.ac.id,-6.619481600000,106.815482600000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jawa Barat,Kota Bogor,Kota Bogor Selatan,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/13E85C3F-5D8C-4284-9190-03013FAE33F3,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/70018085,Institut Bisnis Dan Informatika Kesatuan,70018085,"Jl. Rangga Gading No.1, Gudang, Kecamatan Bogor Tengah, Kota Bogor, Jawa Barat",RANGGAMEKAR,KEC. KOTA BOGOR SELATAN,KOTA BOGOR,PROV. JAWA BARAT,SWASTA,Institut,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",,,764/KPT/I/2019,23-08-2019,,,Silakan Upload SK,,,2.985 m2,1.,2.,,0251 8319925,0251 8381112,info@ibik.ac.id,http,-6.606328000000,106.799225000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jawa Barat,Kota Bogor,Kota Bogor Selatan,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/572FB683-FB1F-4AE7-BA7A-3A706F9AE6E3,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/20238289,Politeknik Kent,20238289,Jalan Malabar I No 11,PAMOYANAN,KEC. KOTA BOGOR SELATAN,KOTA BOGOR,PROV. JAWA BARAT,SWASTA,Politeknik,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",,,145DO2003,05-09-2003,,,Silakan Upload SK,,,0 m2,1.,2.,,,,,,-6.601532000000,106.812302000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
