prov_name,kab_name,kec_name,link_sekolah_kita,link_referensi,nama,npsn,alamat,desa/kelurahan,kecamatan/kota_(ln),kab.-kota/negara_(ln),propinsi/luar_negeri_(ln),status_sekolah,bentuk_pendidikan,kementerian_pembina,naungan,npyp,no._sk._pendirian,tanggal_sk._pendirian,nomor_sk_operasional,tanggal_sk_operasional,file_sk_operasional,tanggal_upload_sk_op.,akreditasi,luas_tanah,akses_internet,akses_internet_2,sumber_listrik,fax,telepon,email,website,lintang,bujur
Jawa Barat,Kab. Cianjur,Agrabinta,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/048257E0-06C6-4AAC-AC1B-93C8EC306691,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/20238058,Akademi Kebidanan Cianjur,20238058,Jl Pangeran Hidayatullah 105  Cianjur,WANGUNJAYA,KEC. AGRABINTA,KAB. CIANJUR,PROV. JAWA BARAT,SWASTA,Akademik,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",,,120D02006,18-07-2006,,,Silakan Upload SK,,,0 m2,1.,2.,,0263-271283,0263-271283,akbidcianjur@yahoo.com,www.akbidcianjur.ac.id,,
Jawa Barat,Kab. Cianjur,Agrabinta,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/07F91BA9-759E-4A00-AF0B-ED73BFBB0C1C,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/70016595,Akademi Keperawatan Pemkab Cianjur,70016595,Jl. Pasir Gede Raya No. 19 Cianjur Jawa Barat,WANASARI,KEC. AGRABINTA,KAB. CIANJUR,PROV. JAWA BARAT,SWASTA,Akademik,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Pemerintah Daerah,,354/E/O/2012,10-10-2012,,,Silakan Upload SK,,,0 m2,1.,2.,,(0263) 270953,(0263) 267206,cianjurakper@yahoo.co.id,www.akperpemkabcianjur.co.id,,
Jawa Barat,Kab. Cianjur,Agrabinta,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/AFB256AE-F56B-4D31-973F-A95AF5D88AD4,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/70019778,Sekolah Tinggi Ilmu al-Qur'an Zad Cianjur,70019778,"Jl. Nasional 11, Kp. Cibeureum , RT/RW. 01/01, Desa Cibeureum Kecamatan Ceugenan",SINARLAUT,KEC. AGRABINTA,KAB. CIANJUR,PROV. JAWA BARAT,SWASTA,Sekolah Tinggi,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",,,Nomor 298 Tahun 2019,22-05-2019,,,Silakan Upload SK,,,0 m2,1.,2.,,,(0263) 2260563,info@stiqzad.ac.id,https,107.075127000000,-6.793166000000
Jawa Barat,Kab. Cianjur,Agrabinta,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/C62A969C-9DAA-46AD-A0F4-A5BF6AE79A1A,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/70020007,Sekolah Tinggi Ilmu Kesehatan Cianjur,70020007,,KEC. AGRABINTA,KAB. CIANJUR,PROV. JAWA BARAT,INDONESIA,SWASTA,Sekolah Tinggi,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",,,474/E/O/2021,03-11-2021,,,Silakan Upload SK,,,5.678 m2,1.,2.,,,0263271283,stikescianjur2022@gmail.com,stikescianjur.ac.id,,
Jawa Barat,Kab. Cianjur,Agrabinta,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/9A36E91D-AA63-4628-B329-173031E99956,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/70020088,Sekolah Tinggi Ilmu Kesehatan Permata Nusantara,70020088,,KEC. AGRABINTA,KAB. CIANJUR,PROV. JAWA BARAT,INDONESIA,SWASTA,Sekolah Tinggi,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",,,48/E/O/2021,08-02-2021,,,Silakan Upload SK,,,0 m2,1.,2.,,,0263 5688477,stikespernus.cianjur@gmail.com,www.stikespernus.ac.id,,
Jawa Barat,Kab. Cianjur,Agrabinta,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/588562A0-EA11-49CD-9415-9954D5FF13CA,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/20238060,Sekolah Tinggi Teknologi Ar-rahmah Cianjur,20238060,Stekmal No 04,SUKAMANAH,KEC. AGRABINTA,KAB. CIANJUR,PROV. JAWA BARAT,SWASTA,Sekolah Tinggi,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",,,81/M/KPT/2019,08-03-2019,,,Silakan Upload SK,,,0 m2,1.,2.,,0263-280654,0263-261569,stekmal@cianjur.wasantara.net.id,,,
Jawa Barat,Kab. Cianjur,Agrabinta,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/8CAC4937-B7DE-40A5-851A-6555AB3B5603,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/70020488,Sekolah Tinggi Teologi Cianjur,70020488,"Jl. Pasir Gede Raya No.17, Cianjur",KARANGSARI,KEC. AGRABINTA,KAB. CIANJUR,PROV. JAWA BARAT,SWASTA,Sekolah Tinggi,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",,,,,,,Silakan Upload SK,,,0 m2,1.,2.,,0263-260709,0263-261727,sttpantekostacianjur@gmail.com,www.sttcianjur.ac.id,,
Jawa Barat,Kab. Cianjur,Agrabinta,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/BAA5AE54-C7E2-43C3-86D5-1478D7629D3F,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/70020489,Sekolah Tinggi Teologi Cipanas,70020489,Jl. Gadog I/36 - Kotak Pos 7 - Cipanas -  Pacet,KEC. AGRABINTA,KAB. CIANJUR,PROV. JAWA BARAT,INDONESIA,SWASTA,Sekolah Tinggi,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",,,,,,,Silakan Upload SK,,,6.280 m2,1.,2.,,0263 513194,0263 512916,sttcipanas@sttcipanas.ac.id,www.sttcipanas.ac.id,-6.738038000000,107.049990000000
Jawa Barat,Kab. Cianjur,Agrabinta,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/B08D6B99-47E3-4F8D-90A2-6233A9BDDC31,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/70020619,Sekolah Tinggi Teologi Presbyterian Shema,70020619,"Kampung Jatinunggal,RT.002/RW.06, Desa Sindangjaya, Kecamatan Ciranjang",KARANGSARI,KEC. AGRABINTA,KAB. CIANJUR,PROV. JAWA BARAT,SWASTA,Sekolah Tinggi,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",,,,,,,Silakan Upload SK,,,0 m2,1.,2.,,02286616280,,sttpshema@gmail.com,,,
Jawa Barat,Kab. Cianjur,Agrabinta,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/DDD23263-7997-4469-AA13-B39A487002C6,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/70020637,Sekolah Tinggi Teologi SAPPI Ciranjang,70020637,,KEC. AGRABINTA,KAB. CIANJUR,PROV. JAWA BARAT,INDONESIA,SWASTA,Sekolah Tinggi,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",,,,,,,Silakan Upload SK,,,0 m2,1.,2.,,,(0263)2323854,sttsappi@gmail.com,www.sttsappi.ac.id,-6.778009100000,107.278816100000
