prov_name,kab_name,kec_name,link_sekolah_kita,link_referensi,nama,npsn,alamat,desa/kelurahan,kecamatan/kota_(ln),kab.-kota/negara_(ln),propinsi/luar_negeri_(ln),status_sekolah,bentuk_pendidikan,kementerian_pembina,naungan,npyp,no._sk._pendirian,tanggal_sk._pendirian,nomor_sk_operasional,tanggal_sk_operasional,file_sk_operasional,tanggal_upload_sk_op.,akreditasi,luas_tanah,akses_internet,akses_internet_2,sumber_listrik,fax,telepon,email,website,lintang,bujur,guru,siswa_laki_laki,siswa_perempuan,rombongan_belajar,penyelenggaraan,manajemen_berbasis_sekolah,semester_data,daya_listrik,ruang_kelas,laboratorium,perpustakaan,sanitasi_siswa,guru_pns,guru_gtt,guru_gty,guru_honor,guru_gol_i,guru_gol_ii,guru_gol_iii,guru_gol_iv,guru_sertifikasi,guru_belum_sertifikasi,guru_kurang_dari_s1,guru_s1_atau_lebih,guru_data_kosong,guru_kurang_dari_30_tahun,guru_31_35_tahun,guru_36_40,guru_41_45_tahun,guru_46_50_tahun,guru_51_55_tahun,guru_lebih_dari_55_tahun,guru_laki_laki,guru_perempuan,ruang_kelas_baik,ruang_kelas_rusak_ringan,ruang_kelas_rusak_sedang,ruang_kelas_rusak_berat,perpustakaan_baik,perpustakaan_rusak_ringan,perpustakaan_rusak_sedang,perpustakaan_rusak_berat
Bali,Kota Denpasar,Denpasar Selatan,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/6600717D-50DD-4637-81D7-958F9215B9B9,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/50103470,Akademi Akuntansi Denpasar,50103470,Jl Sari Gading G Kalisuci No 2,SIDAKARYA,KEC. DENPASAR SELATAN,KOTA DENPASAR,PROV. BALI,SWASTA,Akademik,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",,,1534DT2006,19-04-2006,,,Silakan Upload SK,,,0 m2,1.,2.,,0361-227511,0361-4748911,akademiakuntansidenp@gmail.com,http,-8.637483300000,115.223245500000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bali,Kota Denpasar,Denpasar Selatan,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/A547ED5A-6427-42A1-A16F-868DEE6D6A16,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/70016154,Akademi Bahasa Asing New Media,70016154,"Jl. Tukad Barito No. 5x, Panjer - Denpasar Bali",SANUR KAJA,KEC. DENPASAR SELATAN,KOTA DENPASAR,PROV. BALI,SWASTA,Akademik,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",,,387/M/KPT/2018,21-12-2018,,,Silakan Upload SK,,,0 m2,1.,2.,,0361-246342,0361-8955649,info@newmed.ac.id,http,115.231247000000,-8.684595000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bali,Kota Denpasar,Denpasar Selatan,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/0F865634-1528-48ED-9130-0EB79A0985AB,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/70016348,Akademi Kebidanan Kartini Bali,70016348,Jalan Piranha No 2 Sesetan,SESETAN,KEC. DENPASAR SELATAN,KOTA DENPASAR,PROV. BALI,SWASTA,Akademik,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",,,2543DT2007,24-08-2007,,,Silakan Upload SK,,,0 m2,1.,2.,,720471,720471,akkb2008@yahoo.co.id,www.akbidkartinibali.ac.id,-8.702778000000,115.216345000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bali,Kota Denpasar,Denpasar Selatan,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/B8714146-47B8-44A6-86EF-B37894AC4C43,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/70016556,Akademi Keperawatan Kesdam IX/Udayana,70016556,Jl. Taman Kanak-Kanak Komp. PB Sudirman Denpasar,KEC. DENPASAR SELATAN,KOTA DENPASAR,PROV. BALI,INDONESIA,SWASTA,Akademik,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",,,03/D/0/2011,07-01-2011,,,Silakan Upload SK,,,0 m2,1.,2.,,0361-8424147,0361-263384,akper.udayana@gmail.com,http,-8.661871000000,115.219846000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bali,Kota Denpasar,Denpasar Selatan,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/53642BF9-055A-45A7-8851-863BE148CBB1,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/50103472,Akademi Keuangan Dan Perbankan Denpasar,50103472,Jalan Raya Puputan No 108,PANJER,KEC. DENPASAR SELATAN,KOTA DENPASAR,PROV. BALI,SWASTA,Akademik,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",,,79,23-04-1991,,,Silakan Upload SK,,,0 m2,1.,2.,,,,,,-8.673151000000,115.229658000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bali,Kota Denpasar,Denpasar Selatan,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/D9F44802-A76A-406E-B9A0-AAF40F1A25CA,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/50103473,Akademi Pariwisata Denpasar,50103473,Jalan Tukad Balian No 15 Niti Mandala Renon Denpasar Bali,RENON,KEC. DENPASAR SELATAN,KOTA DENPASAR,PROV. BALI,SWASTA,Akademik,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",,,0345/O/1987,20-06-1987,,,Silakan Upload SK,,,2.100 m2,1.,2.,,,,,,-8.675360000000,115.242785000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bali,Kota Denpasar,Denpasar Selatan,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/2F99A02B-23B6-45E3-ACC9-6DC2BCE07DBD,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/70016926,AKTEK Radiodiagnostik Dan Radioterapi Bali,70016926,Jln. Tukad Batanghari VII No. 21 Renon,PANJER,KEC. DENPASAR SELATAN,KOTA DENPASAR,PROV. BALI,SWASTA,Akademik,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",,,204/D/O/2008,22-09-2008,,,Silakan Upload SK,,,0 m2,1.,2.,,0361-8959882,03613158026/8959881,info@atro-bali.ac.id,www.atro-bali.ac.id,-8.682426100000,115.232082300000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bali,Kota Denpasar,Denpasar Selatan,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/29D5904C-267C-451E-B546-34C3525BC9D6,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/70016984,AMIK New Media,70016984,"Jl. Tukad Barito No. 5x, Renon - Denpasar Bali",KEC. DENPASAR SELATAN,KOTA DENPASAR,PROV. BALI,INDONESIA,SWASTA,Akademik,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",,,159DO2009,30-09-2009,,,Silakan Upload SK,,,0 m2,1.,2.,,0361-246342,0361-8955649,info@newmed.ac.id,http,115.231253000000,-8.684643000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bali,Kota Denpasar,Denpasar Selatan,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/06B6E4B8-B028-43EB-AB65-C6327445796D,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/70018100,Institut Desain dan Bisnis Bali,70018100,Kota Denpasar,PANJER,KEC. DENPASAR SELATAN,KOTA DENPASAR,PROV. BALI,SWASTA,Institut,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",,,614/M/2020,30-06-2020,,,Silakan Upload SK,,,800 m2,1.,2.,,,0361-8955648,info@idbbali.ac.id,www.idbbali.ac.id,-8.680408300000,115.230775400000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bali,Kota Denpasar,Denpasar Selatan,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/78B3BB37-7E33-465E-9F4C-F356C2F59161,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/70018105,Institut Hindu Dharma Negeri Denpasar,70018105,Jl. Ratna No. 51 Denpasar,SERANGAN,KEC. DENPASAR SELATAN,KOTA DENPASAR,PROV. BALI,NEGERI,Institut,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Pemerintah Pusat,,H/30/Tahun 2001,01-05-2001,,,Silakan Upload SK,,,0 m2,1.,2.,,0361226656,0361226656,ihdndenpasar@yahoo.co.id,https,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
