prov_name,kab_name,kec_name,link_sekolah_kita,link_referensi,nama,npsn,alamat,desa/kelurahan,kecamatan/kota_(ln),kab.-kota/negara_(ln),propinsi/luar_negeri_(ln),status_sekolah,bentuk_pendidikan,kementerian_pembina,naungan,npyp,no._sk._pendirian,tanggal_sk._pendirian,nomor_sk_operasional,tanggal_sk_operasional,file_sk_operasional,tanggal_upload_sk_op.,akreditasi,luas_tanah,akses_internet,akses_internet_2,sumber_listrik,fax,telepon,email,website,lintang,bujur,guru,siswa_laki_laki,siswa_perempuan,rombongan_belajar,penyelenggaraan,manajemen_berbasis_sekolah,semester_data,daya_listrik,ruang_kelas,laboratorium,perpustakaan,sanitasi_siswa,guru_pns,guru_gtt,guru_gty,guru_honor,guru_gol_i,guru_gol_ii,guru_gol_iii,guru_gol_iv,guru_sertifikasi,guru_belum_sertifikasi,guru_kurang_dari_s1,guru_s1_atau_lebih,guru_data_kosong,guru_kurang_dari_30_tahun,guru_31_35_tahun,guru_36_40,guru_41_45_tahun,guru_46_50_tahun,guru_51_55_tahun,guru_lebih_dari_55_tahun,guru_laki_laki,guru_perempuan,ruang_kelas_baik,ruang_kelas_rusak_ringan,ruang_kelas_rusak_sedang,ruang_kelas_rusak_berat,perpustakaan_baik,perpustakaan_rusak_ringan,perpustakaan_rusak_sedang,perpustakaan_rusak_berat
Jawa Timur,Kab. Kediri,Kras,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/44B88D4C-1025-4B6C-BAE5-AB3C995FD6B9,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/70016401,Akademi Kebidanan Pamenang,70016401,"Jl Mahakam 5, Bendo Pare",JAMBEAN,KEC. KRAS,KAB. KEDIRI,PROV. JAWA TIMUR,SWASTA,Akademik,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",,,22DO2004,19-02-2004,,,Silakan Upload SK,,,0 m2,1.,2.,,0354-393102,"0354-393102, 395480",akbidpamenang074055@gmail.com,www.akbidpamenang.ac.id,-7.766317000000,112.159558000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jawa Timur,Kab. Kediri,Kras,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/29919CF8-6D5C-4D84-AD75-20A9E0C236E2,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/70016577,Akademi Keperawatan Pamenang,70016577,Jl. PB. Sudirman No. 01-05 Pare Kediri,BENDOSARI,KEC. KRAS,KAB. KEDIRI,PROV. JAWA TIMUR,SWASTA,Akademik,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",,,194DO2003,21-11-2003,,,Silakan Upload SK,,,0 m2,1.,2.,,0354399840,0354399840,akperpamenang_pare@yahoo.co.id,akperpamenang.ac.id,-7.766122000000,112.159628000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jawa Timur,Kab. Kediri,Kras,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/61231509-859F-48D1-A5B9-2842E89A8277,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/70018020,Institut Agama Islam Hasanuddin Pare,70018020,,KEC. KRAS,KAB. KEDIRI,PROV. JAWA TIMUR,INDONESIA,SWASTA,Institut,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",,,329 tahun 2021,12-03-2021,,,Silakan Upload SK,,,5.040 m2,1.,2.,,(0354) 394721,(0354) 394721,Admin @iaih.ac.id,https,-7.770593400000,112.207181500000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jawa Timur,Kab. Kediri,Kras,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/C7EFE581-78BB-4D12-9243-B5CB763DDF99,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/70019815,Sekolah Tinggi Ilmu Ekonomi Canda Bhirawa,70019815,Jl Sukarno-hatta 1 Pare,KARANGTALUN,KEC. KRAS,KAB. KEDIRI,PROV. JAWA TIMUR,SWASTA,Sekolah Tinggi,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",,,91DO1999,18-05-1999,,,Silakan Upload SK,,,0 m2,1.,2.,,0354-391977,0354-391977,stie_cb@yahoo.com,www.stiecb.ac.id,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jawa Timur,Kab. Kediri,Kras,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/31BB74C3-92FE-43E6-A9C8-0DCA28A6CF36,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/70020979,STAI Hasanuddin Pare Kediri,70020979,JL. KELAPA 84 JOMBANGAN TERTEK PARE KEDIRI,JABANG,KEC. KRAS,KAB. KEDIRI,PROV. JAWA TIMUR,SWASTA,Sekolah Tinggi,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",,,Nomor 77 Tahun 1990,,,,Silakan Upload SK,,,0,,2.,,(0354)394721,(0354)394721,staih_48@yahoo.co.id,www.staih.ac.id,-7.763253000000,112.238510000000,0,0,0,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,
Jawa Timur,Kab. Kediri,Kras,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/9F2737BA-AF28-4ACC-B264-C7739038CDD7,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/70021333,STIKES Ganesha Husada Kediri,70021333,Kediri,BENDOSARI,KEC. KRAS,KAB. KEDIRI,PROV. JAWA TIMUR,SWASTA,Sekolah Tinggi,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",,,77DO2009,17-06-2009,,,Silakan Upload SK,,,0 m2,1.,2.,,0354-689951,0354689951,admin@stikesganeshahusada.ac.id,www.stikesganeshahusada.ac.id,-7.807422000000,112.032815900000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jawa Timur,Kab. Kediri,Kras,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/B3580FB6-E010-421B-9A6C-7961C2ECCD34,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/70021352,STIKES Karya Husada Kediri,70021352,Jl Soekarno Hatta Po Box 153,KRAS,KEC. KRAS,KAB. KEDIRI,PROV. JAWA TIMUR,SWASTA,Sekolah Tinggi,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",,,164DO2005,31-10-2005,,,Silakan Upload SK,,,20.000 m2,1.,2.,,0354-399912,0354-399912,stikeskaryahusadakediri@yahoo.co.id,www.stikes-khkediri.ac.id,-7.766824000000,112.162906000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jawa Timur,Kab. Kediri,Kras,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/EF63E235-BECB-43D9-983B-0A97D21EE5AE,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/70021390,STIKES Pamenang,70021390,,KEC. KRAS,KAB. KEDIRI,PROV. JAWA TIMUR,INDONESIA,SWASTA,Sekolah Tinggi,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",,,334/KPT?i/2019,30-04-2019,,,Silakan Upload SK,,,0 m2,1.,2.,,,(0354) 399840,stikespamenang@gmail.com,www.stikespamenang.ac.id,-7.765994800000,112.157534700000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jawa Timur,Kab. Kediri,Kras,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/CB8C6564-1C76-49FB-9A39-048B9CAE8A22,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/70021452,STIS Faqih Asy`ari,70021452,"Sumbersari, Kencong, Kepung, Kediri, Jawa Timur. PO BOX 111 Pare 64201",KRAS,KEC. KRAS,KAB. KEDIRI,PROV. JAWA TIMUR,SWASTA,Sekolah Tinggi,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",,,Dj.I/779/2013,03-04-2013,,,Silakan Upload SK,,,0,,2.,,0354-398867,0354-398867 /3391113,stisfa.kediri@gmail.com,www.stisfa-kediri.com,-7.763253000000,112.238510000000,0,0,0,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,
Jawa Timur,Kab. Kediri,Kras,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/2C6F663F-F321-4930-B608-F6D6F4D3A86A,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/70021539,STIT Muhammadiyah Kediri,70021539,,KEC. KRAS,KAB. KEDIRI,PROV. JAWA TIMUR,INDONESIA,SWASTA,Sekolah Tinggi,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",,,,01-01-2010,,,Silakan Upload SK,,,0 m2,1.,2.,,03547411046,03547411046,stitmkdr@gmail.com,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
