prov_name,kab_name,kec_name,link_sekolah_kita,link_referensi,nama,npsn,alamat,desa/kelurahan,kecamatan/kota_(ln),kab.-kota/negara_(ln),propinsi/luar_negeri_(ln),status_sekolah,bentuk_pendidikan,kementerian_pembina,naungan,npyp,no._sk._pendirian,tanggal_sk._pendirian,nomor_sk_operasional,tanggal_sk_operasional,file_sk_operasional,tanggal_upload_sk_op.,akreditasi,luas_tanah,akses_internet,akses_internet_2,sumber_listrik,fax,telepon,email,website,lintang,bujur,guru,siswa_laki_laki,siswa_perempuan,rombongan_belajar,penyelenggaraan,manajemen_berbasis_sekolah,semester_data,daya_listrik,ruang_kelas,laboratorium,perpustakaan,sanitasi_siswa,guru_pns,guru_gtt,guru_gty,guru_honor,guru_gol_i,guru_gol_ii,guru_gol_iii,guru_gol_iv,guru_sertifikasi,guru_belum_sertifikasi,guru_kurang_dari_s1,guru_s1_atau_lebih,guru_data_kosong,guru_kurang_dari_30_tahun,guru_31_35_tahun,guru_36_40,guru_41_45_tahun,guru_46_50_tahun,guru_51_55_tahun,guru_lebih_dari_55_tahun,guru_laki_laki,guru_perempuan,ruang_kelas_baik,ruang_kelas_rusak_ringan,ruang_kelas_rusak_sedang,ruang_kelas_rusak_berat,perpustakaan_baik,perpustakaan_rusak_ringan,perpustakaan_rusak_sedang,perpustakaan_rusak_berat
Jawa Tengah,Kab. Banyumas,Lumbir,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/70CB914E-304F-40AC-B0F7-56AB7E4023B8,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/20332073,Akademi Farmasi Kusuma Husada Purwokerto,20332073,Jalan Soeparjo Roestam No 170 Sokaraja,KEC. LUMBIR,KAB. BANYUMAS,PROV. JAWA TENGAH,INDONESIA,SWASTA,Akademik,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",,,2259DT2008,15-07-2008,,,Silakan Upload SK,,,2.827 m2,1.,2.,,,,,,-7.439694600000,109.241868900000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jawa Tengah,Kab. Banyumas,Lumbir,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/051996C6-BBFB-4294-AC33-88C7925EFD69,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/70016426,Akademi Kebidanan Perwira Husada Purwokerto,70016426,Jalan Letjend Soepardjo Roestam No. 170 Sokaraja Purwokerto,KEC. LUMBIR,KAB. BANYUMAS,PROV. JAWA TENGAH,INDONESIA,SWASTA,Akademik,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",,,1080/M/2020,08-12-2020,,,Silakan Upload SK,,,0 m2,1.,2.,,02816844942,02816844942,akbid.perwirahusada@gmail.com,www.KUSUMAHUSADA.ac.id,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jawa Tengah,Kab. Banyumas,Lumbir,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/73266D43-06AF-44FF-B19D-DFCCD2EF3441,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/20332074,Akademi Kebidanan YLPP Purwokerto,20332074,Jalan K.H. Wahid Hasyim No. 274 A Purwokerto Selatan,KEC. LUMBIR,KAB. BANYUMAS,PROV. JAWA TENGAH,INDONESIA,SWASTA,Akademik,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",,,122/D/O/2002,08-07-2002,,,Silakan Upload SK,,,0 m2,1.,2.,,0281-633273,0281-641655,akbid.ylpp@gmail.com,www.akbidylpp.ac.id,-7.449342300000,109.242757600000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jawa Tengah,Kab. Banyumas,Lumbir,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/FD30B71F-FCDF-4B08-AAA3-BB012406BC68,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/20332075,Akademi Keperawatan Yakpermas Banyumas,20332075,Jalan Raya Jompo Kulon Sokaraja Banyumas,PARUNGKAMAL,KEC. LUMBIR,KAB. BANYUMAS,PROV. JAWA TENGAH,SWASTA,Akademik,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",,,162DO2005,31-10-2005,,,Silakan Upload SK,,,0,,2.,,0281 6596816,0281 6596816,akperyakpermas@akperyakpermas.ac.id,www.akperyakpermas.ac.id,-7.435784300000,109.332748700000,0,0,0,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,
Jawa Tengah,Kab. Banyumas,Lumbir,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/7B00E340-FFC2-4163-8129-5B00FE06CA84,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/20332076,Akademi Manajemen Rumah Sakit Kusuma Husada,20332076,Jalan Soeparjo Roestam No 170,KEC. LUMBIR,KAB. BANYUMAS,PROV. JAWA TENGAH,INDONESIA,SWASTA,Akademik,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",,,1406DT2005,10-05-2005,,,Silakan Upload SK,,,0 m2,1.,2.,,02816844942,02816844942,amrskusuma@gmail.com,http,-7.439715500000,109.241875200000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jawa Tengah,Kab. Banyumas,Lumbir,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/374F206D-9C0C-44E2-815F-08F8F951153C,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/20332078,Akademi Pertanian Hkti Banyumas,20332078,Jalan Raya Purwokerto Km 12 Kalibagor,PARUNGKAMAL,KEC. LUMBIR,KAB. BANYUMAS,PROV. JAWA TENGAH,SWASTA,Akademik,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",,,2335DT2007,22-08-2007,,,Silakan Upload SK,,,0 m2,1.,2.,,,,aktan_hkti@yahoo.com,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jawa Tengah,Kab. Banyumas,Lumbir,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/C42168C8-A946-4639-950C-64E08D4CD210,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/70016893,Akademi Teknik Telekomunikasi,70016893,,KEC. LUMBIR,KAB. BANYUMAS,PROV. JAWA TENGAH,INDONESIA,SWASTA,Akademik,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",,,111/D/O/2002,31-05-2002,,,Silakan Upload SK,,,0 m2,1.,2.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jawa Tengah,Kab. Banyumas,Lumbir,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/5825C1AB-4DFA-4D15-B7B0-F29AC1403347,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/20332080,AMIK BSI Purwokerto,20332080,Jl Prof DR Bunyamin No 106 Pabuaran,LUMBIR,KEC. LUMBIR,KAB. BANYUMAS,PROV. JAWA TENGAH,SWASTA,Akademik,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",,,250/D/O/2006,30-10-2006,,,Silakan Upload SK,,,0 m2,1.,2.,,(0281)642978,(0281)642848,amik.purwokerto@bsi.ac.id,www.bsi.ac.id,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jawa Tengah,Kab. Banyumas,Lumbir,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/7BD25F53-9C54-41B2-8496-036D65FB145F,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/20332081,AMIK Veteran Purwokerto,20332081,JL. Senopati Arcawinangun Purwokerto,KEC. LUMBIR,KAB. BANYUMAS,PROV. JAWA TENGAH,INDONESIA,SWASTA,Akademik,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",,,064/O/1990,23-01-1990,,,Silakan Upload SK,,,6.943 m2,1.,2.,,,,,,-7.415678100000,109.261701500000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jawa Tengah,Kab. Banyumas,Lumbir,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/BAEC4E5B-90A4-4253-8E1A-DA4A472CB557,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/70019167,Politeknik Ma arif,70019167,Jalan Sultan Agung Karang Klesem,CANDUK,KEC. LUMBIR,KAB. BANYUMAS,PROV. JAWA TENGAH,SWASTA,Politeknik,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",,,043/D/OT/2021,01-04-2021,,,Silakan Upload SK,,,0 m2,1.,2.,,,0281-622687,poltekmaarifpurwokerto@gmail.com,http,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
