prov_name,kab_name,kec_name,link_sekolah_kita,link_referensi,nama,npsn,alamat,desa/kelurahan,kecamatan/kota_(ln),kab.-kota/negara_(ln),propinsi/luar_negeri_(ln),status_sekolah,bentuk_pendidikan,kementerian_pembina,naungan,npyp,no._sk._pendirian,tanggal_sk._pendirian,nomor_sk_operasional,tanggal_sk_operasional,file_sk_operasional,tanggal_upload_sk_op.,akreditasi,luas_tanah,akses_internet,akses_internet_2,sumber_listrik,fax,telepon,email,website,lintang,bujur
Banten,Kota Serang,Cipocok Jaya,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/6BA8619E-3D27-4D1C-90E8-B13408B8523C,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/70016108,Akademi Akuntansi Keuangan dan Perbankan Indonesia,70016108,JL Kol TB Suwandi Lingkar selatan No.99 ( Simpang lima) Ciracas Kota Serang - B,DALUNG,KEC. CIPOCOK JAYA,KOTA SERANG,PROV. BANTEN,SWASTA,Akademik,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",,,13/D/O/2010,18-02-2010,,,Silakan Upload SK,,,0 m2,1.,2.,,,0254-218845,yancenter@yahoo.com,www.akademiakpi.ac.id,-6.128116300000,106.145403400000
Banten,Kota Serang,Cipocok Jaya,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/44DCF883-4E88-49CC-98B3-AD4E4D9C79B0,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/70016107,Akademi Akuntansi Keuangan Dan Perbankan Indonesia,70016107,Ir H Djuanda No 111 E-g,KARUNDANG,KEC. CIPOCOK JAYA,KOTA SERANG,PROV. BANTEN,SWASTA,Akademik,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",,,253DIKTIKEP2000,08-08-2000,,,Silakan Upload SK,,,0 m2,1.,2.,,(021)883.20989,(021) 883.20989,,,,
Banten,Kota Serang,Cipocok Jaya,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/C0845F70-902B-44C8-8464-5E0D25CFD95A,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/70016273,Akademi Kebidanan Bhakti Purna Husada,70016273,Jl. Raya Taktakan KM. 1 Makmur Jaya Kel. Drangong Kac.Taktakan,KEC. CIPOCOK JAYA,KOTA SERANG,PROV. BANTEN,INDONESIA,SWASTA,Akademik,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",,,157/D/O/2006,21-08-2006,,,Silakan Upload SK,,,0 m2,1.,2.,,02548483331,02548483331,akbid_bph_srg@yahoo.co.id,www.akbidbphsrg.com,,
Banten,Kota Serang,Cipocok Jaya,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/02C5694E-B3FC-4AC7-9B28-B2BF9A9F76A3,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/70016278,Akademi Kebidanan Bina Husada Serang,70016278,"Jalan Raya Serang Jakarta KM. 5, Kp. Malandang, Serang-Banten",GELAM,KEC. CIPOCOK JAYA,KOTA SERANG,PROV. BANTEN,SWASTA,Akademik,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",,,137DO2007,03-08-2007,,,Silakan Upload SK,,,0 m2,1.,2.,,08126025000,,akbidbinhus@yahoo.com,binahusada.akbid.ac.id,,
Banten,Kota Serang,Cipocok Jaya,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/C4E0C144-1E52-4D08-A9EA-3A07A69AAD5A,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/20607679,Akademi Manajemen Informatika Dan Komputer Serang,20607679,Jl KH Abdul Fatah Hasan No 32 Ciceri,KARUNDANG,KEC. CIPOCOK JAYA,KOTA SERANG,PROV. BANTEN,SWASTA,Akademik,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",,,255DIKTIO1995,23-02-1995,,,Silakan Upload SK,,,0 m2,1.,2.,,,,,,-6.121152800000,106.172393100000
Banten,Kota Serang,Cipocok Jaya,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/E2803561-7205-4039-96EE-1C2A2B9BCDE7,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/20607680,Akademi Sekretari Dan Manajemen Prima Graha,20607680,Jalan Letnan Djidun No 15,PANANCANGAN,KEC. CIPOCOK JAYA,KOTA SERANG,PROV. BANTEN,SWASTA,Akademik,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",,,,,,,Silakan Upload SK,,,0 m2,1.,2.,,,,,,,
Banten,Kota Serang,Cipocok Jaya,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/949B0D08-C131-44C0-8AD5-5E6099D780FF,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/20607681,Akademi Telekomunikasi Nusantara,20607681,Jl. Ciwaru Raya No. 18 C,KARUNDANG,KEC. CIPOCOK JAYA,KOTA SERANG,PROV. BANTEN,SWASTA,Akademik,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",,,51DO2003,07-05-2003,,,Silakan Upload SK,,,0 m2,1.,2.,,,,,,,
Banten,Kota Serang,Cipocok Jaya,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/42990B3A-012F-451D-BA22-86E935F3A1D2,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/70016983,AMIK Muhammadiyah Serang,70016983,Jalan Empat Lima No 23,GELAM,KEC. CIPOCOK JAYA,KOTA SERANG,PROV. BANTEN,SWASTA,Akademik,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",,,141DO1993,23-11-1993,,,Silakan Upload SK,,,0 m2,1.,2.,,0254-205-805,0254-205-805,amikms@indosat.net.id,,,
Banten,Kota Serang,Cipocok Jaya,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/AEB3EE00-03B1-4322-B471-2BA1ECE3465A,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/70017922,IAIN Sultan Maulana Hasanuddin Banten,70017922,Jl. Jend. Sudirman No. 30 Ciceri Serang,KEC. CIPOCOK JAYA,KOTA SERANG,PROV. BANTEN,INDONESIA,NEGERI,Institut,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Pemerintah Pusat,,Kepres no.91 Tahun 2004,18-10-2004,,,Silakan Upload SK,,,0 m2,1.,2.,,0254-200022,0254-200323,surat@iainbanten.ac.id,iainbanten.ac.id,,
Banten,Kota Serang,Cipocok Jaya,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/8F8B99E0-A135-4FC0-9FE2-7397F99521EE,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/70018005,Institut Agama Islam Banten,70018005,Jl. Ki Fathoni No. 12/51 Pegantungan,KEC. CIPOCOK JAYA,KOTA SERANG,PROV. BANTEN,INDONESIA,SWASTA,Institut,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",,,01 Tahun 1987,01-02-1987,,,Silakan Upload SK,,,4.440 m2,1.,2.,,0254 - 201537,0254 - 201537,institut@iaibserang.ac.id,iaibserang.ac.id,-6.116676500000,106.156463700000
