prov_name,kab_name,kec_name,link_sekolah_kita,link_referensi,nama,npsn,alamat,desa/kelurahan,kecamatan/kota_(ln),kab.-kota/negara_(ln),propinsi/luar_negeri_(ln),status_sekolah,bentuk_pendidikan,kementerian_pembina,naungan,npyp,no._sk._pendirian,tanggal_sk._pendirian,nomor_sk_operasional,tanggal_sk_operasional,file_sk_operasional,tanggal_upload_sk_op.,akreditasi,luas_tanah,akses_internet,akses_internet_2,sumber_listrik,fax,telepon,email,website,lintang,bujur,guru,siswa_laki_laki,siswa_perempuan,rombongan_belajar,penyelenggaraan,manajemen_berbasis_sekolah,semester_data,daya_listrik,ruang_kelas,laboratorium,perpustakaan,sanitasi_siswa,guru_pns,guru_gtt,guru_gty,guru_honor,guru_gol_i,guru_gol_ii,guru_gol_iii,guru_gol_iv,guru_sertifikasi,guru_belum_sertifikasi,guru_kurang_dari_s1,guru_s1_atau_lebih,guru_data_kosong,guru_kurang_dari_30_tahun,guru_31_35_tahun,guru_36_40,guru_41_45_tahun,guru_46_50_tahun,guru_51_55_tahun,guru_lebih_dari_55_tahun,guru_laki_laki,guru_perempuan,ruang_kelas_baik,ruang_kelas_rusak_ringan,ruang_kelas_rusak_sedang,ruang_kelas_rusak_berat,perpustakaan_baik,perpustakaan_rusak_ringan,perpustakaan_rusak_sedang,perpustakaan_rusak_berat
Aceh,Kota Banda Aceh,Meuraxa,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/93A5D863-782C-4BB7-AB30-E1FF0CD80C87,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/70016122,Akademi Analis Farmasi Dan Makanan Banda Aceh,70016122,Jalan Tengku Chik Ditiro,ALUE DEAH TEUNGOH,KEC. MEURAXA,KOTA BANDA ACEH,PROV. ACEH,SWASTA,Akademik,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",,,60,08-07-2008,,,Silakan Upload SK,,,493 m2,1.,2.,,0651-32432,0651-32432,akafarmaharapanbangsa@yahoo.co.id,www.akafarma-aceh.ac.id,5.551435100000,95.322730500000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Aceh,Kota Banda Aceh,Meuraxa,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/773A9F76-5C62-4E95-B182-2A3775F83FA9,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/70016134,Akademi Analis Kesehatan Pemerintah Aceh,70016134,Jl. Tgk. H. Mohd. Daud Beureueh No. 168 A Banda Aceh,LAMBUNG,KEC. MEURAXA,KOTA BANDA ACEH,PROV. ACEH,SWASTA,Akademik,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Pemerintah Daerah,,354/E/O/2012,10-10-2012,,,Silakan Upload SK,,,0,,2.,,065131368,065131368,aak.aceh@gmail.com,www.aak-aceh.org,5.561571000000,95.333789000000,0,0,0,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,
Aceh,Kota Banda Aceh,Meuraxa,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/F58BC5C4-8D6A-4D12-B05E-73BF0DA84CCF,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/70016208,Akademi Farmasi YPPM Mandiri,70016208,Jalan T. Nyak Arief No. 333 C/D Jeulingke,KEC. MEURAXA,KOTA BANDA ACEH,PROV. ACEH,INDONESIA,SWASTA,Akademik,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",,,100DO2009,30-06-2009,,,Silakan Upload SK,,,700 m2,1.,2.,,,+626516303532,akfar.mandiri@gmail.com,http,5.593522900000,95.350919800000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Aceh,Kota Banda Aceh,Meuraxa,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/F0A775BF-A6FC-498B-B68E-06EDA79A318B,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/70016383,Akademi Kebidanan Muhammadiyah Banda Aceh,70016383,Jl Punge Blang Cut Lr. Penyantun Banda Aceh,GAMPONG BLANG,KEC. MEURAXA,KOTA BANDA ACEH,PROV. ACEH,SWASTA,Akademik,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",,,133/D/O/2010,07-09-2010,,,Silakan Upload SK,,,0 m2,1.,2.,,0651-45007,"0651-43027, 44557",akbidmuhammadiyahaceh@yahoo.com,http,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Aceh,Kota Banda Aceh,Meuraxa,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/5BFFF32D-5E3E-47D9-944F-51995ABF9222,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/10107536,Akademi Kebidanan Saleha,10107536,"Jalan Krueng Jambo Ayee, Geuceu Komplek.",GAMPONG BLANG,KEC. MEURAXA,KOTA BANDA ACEH,PROV. ACEH,SWASTA,Akademik,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",,,118DO2006,18-07-2006,,,Silakan Upload SK,,,4.521 m2,1.,2.,,,,,,5.536433900000,95.309848000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Aceh,Kota Banda Aceh,Meuraxa,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/5A7704BF-ADE2-49D3-B497-2E4037C26CB8,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/70016487,Akademi Kebidanan Yayasan Pendidikan Mona,70016487,Jl Tengku Abdurrahman Meunasah Lr Mona No 1 Emperum kecamatan Jaya Baru,DEAH BARO,KEC. MEURAXA,KOTA BANDA ACEH,PROV. ACEH,SWASTA,Akademik,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",,,HK.00.06.1.3.02186,18-05-1998,,,Silakan Upload SK,,,0 m2,1.,2.,,065140933,,akbidmona98@yahoo.com,http,5.531678000000,95.292826000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Aceh,Kota Banda Aceh,Meuraxa,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/B939B787-8CDA-4637-A495-B7E2EFF8389E,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/70016553,Akademi Keperawatan Kesdam Iskandar Muda Banda Aceh,70016553,JL MAYJEN T.HAMZAH BENDAHARA LR BAHAGIA  BANDA ACEH,LAMJABAT,KEC. MEURAXA,KOTA BANDA ACEH,PROV. ACEH,SWASTA,Akademik,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",,,120/E/O/2011,27-05-2011,,,Silakan Upload SK,,,5.400 m2,1.,2.,,0651 26583,0651 26583,akperkesdam_im@yahoo.com,www.akimba.ac.id,5.554131400000,95.326086600000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Aceh,Kota Banda Aceh,Meuraxa,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/AB4C2B19-2EDB-4275-A8AC-09E28D07B9AF,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/10107537,Akademi Keperawatan Teungku Fakinah Banda Aceh,10107537,Jalan Jenderal Sudirman No 27-29 Banda Aceh,SURIEN,KEC. MEURAXA,KOTA BANDA ACEH,PROV. ACEH,SWASTA,Akademik,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",,,HK.00.06.1539,17-06-1991,,,Silakan Upload SK,,,10.000 m2,1.,2.,,0651-46243,"0651-46245, 46243",akper_fakinah@yahoo.com ; akperfakinah@gmail.com,http,5.532837000000,95.305033000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Aceh,Kota Banda Aceh,Meuraxa,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/11A78F85-F902-4AA0-8704-2D27746EA8D5,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/70016658,Akademi Keperawatan Tjoet Nya' Dhien Banda Aceh,70016658,"Jalan Utama, Lingkar Kampus, Rukoh, Darussalam, Banda Aceh",ASOI NANGGRO,KEC. MEURAXA,KOTA BANDA ACEH,PROV. ACEH,SWASTA,Akademik,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Pemerintah Daerah,,354/E/O/2012,10-10-2012,,,Silakan Upload SK,,,0 m2,1.,2.,,0651-7555885,0651-7555885,akpertnd@yahoo.com,www.akpertnd.ac.id,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Aceh,Kota Banda Aceh,Meuraxa,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/39AE586F-1893-4DB8-9302-D4323564CBEE,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/10107540,Akademi Maritim Nusantara Malahayati,10107540,Jl Laksamana Malahayati No 17 Km 5,LAMJABAT,KEC. MEURAXA,KOTA BANDA ACEH,PROV. ACEH,SWASTA,Akademik,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",,,8 TAHUN 2000,11-08-2000,,,Silakan Upload SK,,,0 m2,1.,2.,,0651-7557400,0651-7557400,muna.janeeta@gmail.com,www.belumada.ac.id,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
