prov_name,kab_name,kec_name,link_sekolah_kita,link_referensi,nama,npsn,alamat,desa/kelurahan,kecamatan/kota_(ln),kab.-kota/negara_(ln),propinsi/luar_negeri_(ln),status_sekolah,bentuk_pendidikan,kementerian_pembina,naungan,npyp,no._sk._pendirian,tanggal_sk._pendirian,nomor_sk_operasional,tanggal_sk_operasional,file_sk_operasional,tanggal_upload_sk_op.,akreditasi,luas_tanah,akses_internet,akses_internet_2,sumber_listrik,fax,telepon,email,website,lintang,bujur
Jawa Timur,Kab. Bojonegoro,Margomulyo,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/C1319FBB-6540-423C-9286-B55BFDEDEA31,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/70016415,Akademi Kebidanan Pemkab Bojonegoro,70016415,Kampus 2 (Utama) 0353-5254077Jl. Hos Cokroaminoto Desa Ngraseh - Dander Bojoneg,KALANGAN,KEC. MARGOMULYO,KAB. BOJONEGORO,PROV. JAWA TIMUR,SWASTA,Akademik,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Pemerintah Daerah,,354/E/O/2012,10-10-2012,,,Silakan Upload SK,,,0 m2,1.,2.,,0353 5254077,0353 5254077,akbidpemkab_bgoro@yahoo.co.id,www.akbidpemkabbojonegoro.ac.id,,
Jawa Timur,Kab. Bojonegoro,Margomulyo,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/08392F2A-2F76-4652-A3C3-919E7FE7D8FB,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/70018067,Institut Agama Islam Sunan Giri Bojonegoro,70018067,,KEC. MARGOMULYO,KAB. BOJONEGORO,PROV. JAWA TIMUR,INDONESIA,SWASTA,Institut,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",,,Nomor,05-11-2014,,,Silakan Upload SK,,,0 m2,1.,2.,,0353883358,0353883358,iai@sunan-giri.ac.id,http,4.202300300000,113.855382000000
Jawa Timur,Kab. Bojonegoro,Margomulyo,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/9ED40E59-0589-4F24-9BF4-7B68AAED31C8,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/70019692,Sekolah Tinggi Ekonomi Dan Bisnis Islam Al Rosyid Bojonegoro Jawa Timur,70019692,Jl. Kyai H Raden Muhammad Rosyid Kendal  Bojonegoro Jawa Timur,KALANGAN,KEC. MARGOMULYO,KAB. BOJONEGORO,PROV. JAWA TIMUR,SWASTA,Sekolah Tinggi,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",,,Nomor,31-10-2017,,,Silakan Upload SK,,,0 m2,1.,2.,,,,admin@stebi-alrosyid.ac.id,http,-7.183150000000,111.866470000000
Jawa Timur,Kab. Bojonegoro,Margomulyo,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/B760E512-3964-4646-9E9E-10E0EF56F0BA,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/70019721,Sekolah Tinggi Ekonomi Islam Permata Bojonegoro,70019721,"Jl. Ade Irma Suryani 42 A, Kelurahan Sumbang, Kecamatan Bojonegoro, Kabupaten Bo",KALANGAN,KEC. MARGOMULYO,KAB. BOJONEGORO,PROV. JAWA TIMUR,SWASTA,Sekolah Tinggi,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",,,KMA 250 Tahun 2020,11-03-2020,,,Silakan Upload SK,,,0 m2,1.,2.,,,,stei.permata@gmail.com,www.steipermata.ac.id,-7.156152200000,111.879080500000
Jawa Timur,Kab. Bojonegoro,Margomulyo,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/2C36D116-63AB-47A3-8C7B-405FB50406A4,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/70019816,Sekolah Tinggi Ilmu Ekonomi Cendekia Bojonegoro,70019816,Jl Cendekia No 22,MEDURI,KEC. MARGOMULYO,KAB. BOJONEGORO,PROV. JAWA TIMUR,SWASTA,Sekolah Tinggi,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",,,27DO1997,30-05-1997,,,Silakan Upload SK,,,0 m2,1.,2.,,(0353) 3410001,(0353) 3410001,stie.cendekia.bojonegoro@gmail.com,www.stiekia.ac.id,-7.167301000000,111.899697000000
Jawa Timur,Kab. Bojonegoro,Margomulyo,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/59070FB4-57A5-499D-B115-D0B546BA2B7E,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/70020094,Sekolah Tinggi Ilmu Kesehatan Rajekwesi Bojonegoro,70020094,,KEC. MARGOMULYO,KAB. BOJONEGORO,PROV. JAWA TIMUR,INDONESIA,SWASTA,Sekolah Tinggi,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",,,1034/KPT/I/2019,18-10-2019,,,Silakan Upload SK,,,10.850 m2,1.,2.,,0353 - 881902,0353 - 882197,stikes@rajekwesi.ac.id,www.rajekwesi.ac.id,-7.193984300000,111.864200500000
Jawa Timur,Kab. Bojonegoro,Margomulyo,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/CDF5A0D8-E2F8-494C-BA40-68AB9B3BEA25,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/70020420,Sekolah Tinggi Teknologi Muhammadiyah AR Fachruddin,70020420,,KEC. MARGOMULYO,KAB. BOJONEGORO,PROV. JAWA TIMUR,INDONESIA,SWASTA,Sekolah Tinggi,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",,,71/KPT/I/2019,18-02-2019,,,Silakan Upload SK,,,8.047 m2,1.,2.,,,,sttm.arfachruddin@gmail.com,sttm.arfachruddin.co.id,-7.175745400000,111.998013000000
Jawa Timur,Kab. Bojonegoro,Margomulyo,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/ACDF7539-0A86-490E-B039-ACF4EB5712FC,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/70020916,STAI At-Tanwir Bojonegoro,70020916,Jl. Raya Talun No. 220 Sumberrejo Bojonegoro,KEC. MARGOMULYO,KAB. BOJONEGORO,PROV. JAWA TIMUR,INDONESIA,SWASTA,Sekolah Tinggi,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",,,Dj.I/367/2010,10-06-2010,,,Silakan Upload SK,,,0 m2,1.,2.,,0353331610,0353331610,staiattanwir@gmail.com,www.staiattanwir.ac.id,-7.176774000000,112.016216000000
Jawa Timur,Kab. Bojonegoro,Margomulyo,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/B30B0B01-5D47-4AB5-AC09-39D62542280A,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/70021104,STAI Sunan Giri Bojonegoro,70021104,Jl. Jendral A. Yani No. 10 Sukorejo - Bojonegoro,KALANGAN,KEC. MARGOMULYO,KAB. BOJONEGORO,PROV. JAWA TIMUR,SWASTA,Sekolah Tinggi,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",,,001,01-01-2010,,,Silakan Upload SK,,,0 m2,1.,2.,,0353883358,0353883358,staisg.bjn@gmail.com,http,,
Jawa Timur,Kab. Bojonegoro,Margomulyo,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/CFA75110-2662-4E43-97B2-CD46AA4D82DF,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/70021346,STIKES Insan Cendekia Husada Bojonegoro,70021346,jl. dr wahidin no 68a bojonegoro,KEC. MARGOMULYO,KAB. BOJONEGORO,PROV. JAWA TIMUR,INDONESIA,SWASTA,Sekolah Tinggi,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",,,133DO2009,20-08-2009,,,Silakan Upload SK,,,0 m2,1.,2.,,(0353)893337,(0353)893337,stikesicsada1.bojonegoro@gmail.com,www.stikesicsada.ac.id,-7.153437000000,111.884423000000
