prov_name,kab_name,kec_name,link_sekolah_kita,link_referensi,nama,npsn,alamat,desa/kelurahan,kecamatan/kota_(ln),kab.-kota/negara_(ln),propinsi/luar_negeri_(ln),status_sekolah,bentuk_pendidikan,kementerian_pembina,naungan,npyp,no._sk._pendirian,tanggal_sk._pendirian,nomor_sk_operasional,tanggal_sk_operasional,file_sk_operasional,tanggal_upload_sk_op.,akreditasi,luas_tanah,akses_internet,akses_internet_2,sumber_listrik,fax,telepon,email,website,lintang,bujur,guru,siswa_laki_laki,siswa_perempuan,rombongan_belajar,penyelenggaraan,manajemen_berbasis_sekolah,semester_data,daya_listrik,ruang_kelas,laboratorium,perpustakaan,sanitasi_siswa,guru_pns,guru_gtt,guru_gty,guru_honor,guru_gol_i,guru_gol_ii,guru_gol_iii,guru_gol_iv,guru_sertifikasi,guru_belum_sertifikasi,guru_kurang_dari_s1,guru_s1_atau_lebih,guru_data_kosong,guru_kurang_dari_30_tahun,guru_31_35_tahun,guru_36_40,guru_41_45_tahun,guru_46_50_tahun,guru_51_55_tahun,guru_lebih_dari_55_tahun,guru_laki_laki,guru_perempuan,ruang_kelas_baik,ruang_kelas_rusak_ringan,ruang_kelas_rusak_sedang,ruang_kelas_rusak_berat,perpustakaan_baik,perpustakaan_rusak_ringan,perpustakaan_rusak_sedang,perpustakaan_rusak_berat
Papua Barat Daya,Kota Sorong,Sorong Timur,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/AEF997FE-599D-494E-B2F8-9B4A9ECA4F50,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/70016838,Akademi Perikanan Sorong,70016838,JL. KAPITAN PATTIMURA TANJUNG KASUARI SUPRAU KOTAK POS 118 KOTA SORONG PAPUA BA,KEC. SORONG TIMUR,KOTA SORONG,PROV. PAPUA BARAT DAYA,INDONESIA,NEGERI,Akademik,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Pemerintah Pusat,,11/2009,10-07-2009,,,Silakan Upload SK,,,0 m2,1.,2.,,,0951 3100182,apsorong@kkp.go.id,www.apsorong.bpsdmkp.kkp.go.id,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Papua Barat Daya,Kota Sorong,Sorong Timur,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/461AB27F-2C8B-4B42-9782-E5E5A82B5F6D,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/70018051,Institut Agama Islam Negeri Sorong,70018051,"Jl. Sorong-Klamono, KM.17, Kota Sorong",KEC. SORONG TIMUR,KOTA SORONG,PROV. PAPUA BARAT DAYA,INDONESIA,NEGERI,Institut,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Pemerintah Pusat,,Perpres Nomor,20-02-2020,,,Silakan Upload SK,,,0 m2,1.,2.,,951322133,951322133,info@iainsorong.ac.id,https,-.936843100000,131.333184200000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Papua Barat Daya,Kota Sorong,Sorong Timur,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/0CDDB8BE-9A5D-4D6B-A485-1008767660E3,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/70019132,Politeknik Kelautan dan Perikanan Sorong,70019132,Jl. Kapitan Pattimura Tanjung Kasuari Suprau Kotak Pos 118 Kota Sorong,KEC. SORONG TIMUR,KOTA SORONG,PROV. PAPUA BARAT DAYA,INDONESIA,NEGERI,Politeknik,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Pemerintah Pusat,,55/PERMEN-KP/2014,17-10-2014,,,Silakan Upload SK,,,12 m2,1.,2.,,----,0951 3100182,polteksorong@kkp.go.id,www.polikpsorong.ac.id,-.828374000000,131.234576000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Papua Barat Daya,Kota Sorong,Sorong Timur,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/C77E03CE-603B-4575-A7FE-45B5E1FA6926,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/70019219,Politeknik Pelayaran Sorong,70019219,,KEC. SORONG TIMUR,KOTA SORONG,PROV. PAPUA BARAT DAYA,INDONESIA,SWASTA,Politeknik,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",,,1215/KPT/I/2018,28-12-2018,,,Silakan Upload SK,,,0 m2,1.,2.,,,,admin@poltekpel-sorong.ac.id,poltekpel-sorong.ac.id,-.807339000000,131.288269000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Papua Barat Daya,Kota Sorong,Sorong Timur,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/82C9CFBD-FCBE-4B77-B612-D500234D6E2C,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/70019246,Politeknik Saint Paul Sorong,70019246,Jalan RA Kartini Kampung Baru,KEC. SORONG TIMUR,KOTA SORONG,PROV. PAPUA BARAT DAYA,INDONESIA,SWASTA,Politeknik,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",,,88DO2002,13-05-2002,,,Silakan Upload SK,,,0 m2,1.,2.,,09513173369,09513173369,polteksaintpaul@gmail.com,www.poltekstpaul.ac.id,-.865641300000,131.252271100000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Papua Barat Daya,Kota Sorong,Sorong Timur,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/D54D1C7A-4CA3-476E-8575-256A143C5210,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/70019319,Poltekkes Kemenkes Sorong,70019319,Jalan Basuki Rahmat Km 11 Sorong,KEC. SORONG TIMUR,KOTA SORONG,PROV. PAPUA BARAT DAYA,INDONESIA,NEGERI,Politeknik,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Pemerintah Pusat,,,,,,Silakan Upload SK,,,0 m2,1.,2.,,0951324309,0951324309,poltekkes_sorong@yahoo.co.id,www.poltekessorong.ac.id,-.898073000000,131.319956000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Papua Barat Daya,Kota Sorong,Sorong Timur,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/4FEB1473-C6BB-4838-967E-B55DA9F66766,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/60402052,Sekolah Tinggi Ilmu Ekonomi Bukit Zaitun Sorong,60402052,Jalan Nusa Indah Klademak III,KLAMANA,KEC. SORONG TIMUR,KOTA SORONG,PROV. PAPUA BARAT DAYA,SWASTA,Sekolah Tinggi,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",,,60,31-08-2002,,,Silakan Upload SK,,,0 m2,1.,2.,,,,,,-.886778600000,131.301170300000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Papua Barat Daya,Kota Sorong,Sorong Timur,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/6F661732-20A7-4CCA-A4A1-3537BCCF7E0A,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/60402054,Sekolah Tinggi Ilmu Kesehatan Papua,60402054,Jl. Kanal Victory Pantai Km 10,KEC. SORONG TIMUR,KOTA SORONG,PROV. PAPUA BARAT DAYA,INDONESIA,SWASTA,Sekolah Tinggi,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",,,155/D/O/2004,15-09-2004,,,Silakan Upload SK,,,0 m2,1.,2.,,(0951) 3123889,,stikespapuasorong1@gmail.com,www.stikessorong.ac.id,-.898924000000,131.308565000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Papua Barat Daya,Kota Sorong,Sorong Timur,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/66A207DE-6F21-4140-BB11-C8B072136C29,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/70020350,Sekolah Tinggi Pastoral Kateketik St. Benediktus,70020350,Jl. R.A. Kartini No. 02 Sorong - Papua Barat,KEC. SORONG TIMUR,KOTA SORONG,PROV. PAPUA BARAT DAYA,INDONESIA,SWASTA,Sekolah Tinggi,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",,,DJ.IV/Hk.00.5/63/2012,11-05-2012,,,Silakan Upload SK,,,0 m2,1.,2.,,0951333264,0951333264,stpksantobenediktus@yahoo.com,,-.845545000000,131.246771000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Papua Barat Daya,Kota Sorong,Sorong Timur,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/94ACA1A2-0AD7-4E82-A7FA-21B5554CDC5D,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/70021174,STAIN Sorong,70021174,"Jl. Sorong-Klamono Km. 17 Klablim Sorong, Papua Barat",KEC. SORONG TIMUR,KOTA SORONG,PROV. PAPUA BARAT DAYA,INDONESIA,NEGERI,Sekolah Tinggi,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Pemerintah Pusat,,Dj.I/867/2010,12-06-2010,,,Silakan Upload SK,,,0,,2.,,0951322133,0951322133,stainsorong@yahoo.co.id,stainsorong.ac.id,-.936645500000,131.333213900000,0,0,0,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,
