prov_name,kab_name,kec_name,link_sekolah_kita,link_referensi,nama,npsn,alamat,desa/kelurahan,kecamatan/kota_(ln),kab.-kota/negara_(ln),propinsi/luar_negeri_(ln),status_sekolah,bentuk_pendidikan,kementerian_pembina,naungan,npyp,no._sk._pendirian,tanggal_sk._pendirian,nomor_sk_operasional,tanggal_sk_operasional,file_sk_operasional,tanggal_upload_sk_op.,akreditasi,luas_tanah,akses_internet,akses_internet_2,sumber_listrik,fax,telepon,email,website,lintang,bujur,guru,siswa_laki_laki,siswa_perempuan,rombongan_belajar,penyelenggaraan,manajemen_berbasis_sekolah,semester_data,daya_listrik,ruang_kelas,laboratorium,perpustakaan,sanitasi_siswa,guru_pns,guru_gtt,guru_gty,guru_honor,guru_gol_i,guru_gol_ii,guru_gol_iii,guru_gol_iv,guru_sertifikasi,guru_belum_sertifikasi,guru_kurang_dari_s1,guru_s1_atau_lebih,guru_data_kosong,guru_kurang_dari_30_tahun,guru_31_35_tahun,guru_36_40,guru_41_45_tahun,guru_46_50_tahun,guru_51_55_tahun,guru_lebih_dari_55_tahun,guru_laki_laki,guru_perempuan,ruang_kelas_baik,ruang_kelas_rusak_ringan,ruang_kelas_rusak_sedang,ruang_kelas_rusak_berat,perpustakaan_baik,perpustakaan_rusak_ringan,perpustakaan_rusak_sedang,perpustakaan_rusak_berat
Jawa Tengah,Kota Surakarta,Laweyan,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/4243FBD8-5963-4B00-BB9A-714244726E56,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/20332171,Akademi Bahasa Asing Harapan Bangsa,20332171,Jalan IR SUTAMI NO. 46 SEKARPACE JEBRES SOLO,JAJAR,KEC. LAWEYAN,KOTA SURAKARTA,PROV. JAWA TENGAH,SWASTA,Akademik,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",,,238DO2000,16-11-2000,,,Silakan Upload SK,,,0 m2,1.,2.,,0271-630029,0271-630029,abahb2000@gmail.com,abahb.ac.id,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jawa Tengah,Kota Surakarta,Laweyan,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/A13AD413-13C4-41CD-A839-4008D7F1CC74,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/70016160,Akademi Bahasa Asing RA Kartini Surakarta,70016160,Jl Perintis Kemerdekaan No 7,KERTEN,KEC. LAWEYAN,KOTA SURAKARTA,PROV. JAWA TENGAH,SWASTA,Akademik,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",,,046/OT/2021,01-04-2021,,,Silakan Upload SK,,,0 m2,1.,2.,,0271-716720,0271-716720,,aba_rakartinisolo@yahoo.com,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jawa Tengah,Kota Surakarta,Laweyan,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/98BA2A6F-E6E0-4AB1-9789-0232FA66B24A,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/20332173,Akademi Bahasa Asing St Pignatelli,20332173,Karangasem Laweyan Po Box 227,KARANGASEM,KEC. LAWEYAN,KOTA SURAKARTA,PROV. JAWA TENGAH,SWASTA,Akademik,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",,,12,16-01-1968,,,Silakan Upload SK,,,0 m2,1.,2.,,,,,,-7.553508000000,110.777284000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jawa Tengah,Kota Surakarta,Laweyan,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/5999EA01-DE5B-47EC-B572-A33C8D9932E5,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/70016171,Akademi Desain Surakarta,70016171,,KEC. LAWEYAN,KOTA SURAKARTA,PROV. JAWA TENGAH,INDONESIA,SWASTA,Akademik,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",,,,,,,Silakan Upload SK,,,0 m2,1.,2.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jawa Tengah,Kota Surakarta,Laweyan,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/753067E7-293A-4165-9E57-C3733CAA3F9A,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/20332176,Akademi Kebidanan Kusuma Husada,20332176,Jalan Jaya Wijaya No 11 Mojosongo,JAJAR,KEC. LAWEYAN,KOTA SURAKARTA,PROV. JAWA TENGAH,SWASTA,Akademik,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",,,1372DT2008,30-04-2008,,,Silakan Upload SK,,,0 m2,1.,2.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jawa Tengah,Kota Surakarta,Laweyan,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/145484EE-89EB-4F21-9555-12C640B46B79,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/70016386,Akademi Kebidanan Muhammadiyah Surakarta,70016386,Surakarta,SRIWEDARI,KEC. LAWEYAN,KOTA SURAKARTA,PROV. JAWA TENGAH,SWASTA,Akademik,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",,,177DO2008,05-09-2008,,,Silakan Upload SK,,,0 m2,1.,2.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jawa Tengah,Kota Surakarta,Laweyan,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/67C05115-B012-49FB-886C-AFA2F37B66BA,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/70016540,Akademi Keperawatan Insan Husada Surakarta,70016540,"Jalan Letjen Sutoyo, Gang Jodipati No 10 Mojosongo,",JAJAR,KEC. LAWEYAN,KOTA SURAKARTA,PROV. JAWA TENGAH,SWASTA,Akademik,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",,,352/E/O/2014,27-08-2014,,,Silakan Upload SK,,,0,,2.,,0271852073,0271852073,akper.insada@gmail.com,www.akperinsada.ac.id,-7.544040000000,110.836217000000,0,0,0,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,
Jawa Tengah,Kota Surakarta,Laweyan,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/E1FE9768-0D94-4696-A44D-BD192C6FA608,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/20332178,Akademi Keperawatan Kusuma Husada,20332178,Jalan Jaya Wijaya No 11 Kadipiro,JAJAR,KEC. LAWEYAN,KOTA SURAKARTA,PROV. JAWA TENGAH,SWASTA,Akademik,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",,,3103DT2007,31-05-2007,,,Silakan Upload SK,,,0 m2,1.,2.,,0271857724,0271 857724,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jawa Tengah,Kota Surakarta,Laweyan,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/AD4BA87D-AFC7-4AC1-A55D-14F3DC5C37EA,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/70016581,Akademi Keperawatan Patria Husada Surakarta,70016581,Jl. SUmpah Pemuda 50 Mojosongo Surakarta,JAJAR,KEC. LAWEYAN,KOTA SURAKARTA,PROV. JAWA TENGAH,SWASTA,Akademik,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",,,128DO2008,14-07-2008,,,Silakan Upload SK,,,0 m2,1.,2.,,0271853224,0271853224,husada.patria@yahoo.com,www.akperpatriahusada-surakarta.ac.id,-7.537891000000,110.833518000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jawa Tengah,Kota Surakarta,Laweyan,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/714E87B8-8815-4D68-814C-B954F42C8399,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/70016728,Akademi Komunitas Industri Tekstil dan Produk Tekstil Surakarta,70016728,,KEC. LAWEYAN,KOTA SURAKARTA,PROV. JAWA TENGAH,INDONESIA,NEGERI,Akademik,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Pemerintah Pusat,,B/3102/M.PAN-RB/09/2015,18-09-2015,,,Silakan Upload SK,,,0 m2,1.,2.,,0271-6792697,0271-6792696,cs@ak-tekstilsolo.ac.id,www.ak-tekstilsolo.ac.id,-7.556213000000,110.851605000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
