prov_name,kab_name,kec_name,link_sekolah_kita,link_referensi,nama,npsn,alamat,desa/kelurahan,kecamatan/kota_(ln),kab.-kota/negara_(ln),propinsi/luar_negeri_(ln),status_sekolah,bentuk_pendidikan,kementerian_pembina,naungan,npyp,no._sk._pendirian,tanggal_sk._pendirian,nomor_sk_operasional,tanggal_sk_operasional,file_sk_operasional,tanggal_upload_sk_op.,akreditasi,luas_tanah,akses_internet,akses_internet_2,sumber_listrik,fax,telepon,email,website,lintang,bujur
Jawa Timur,Kab. Mojokerto,Jatirejo,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/D2485089-3620-49A3-BB01-ECF9D5419FF1,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/70016423,Akademi Kebidanan Permata Delima,70016423,Jln. Rajasanegara No/ 28 Ds. Banjaragung Kec. Puri Kab. Mojokerto,JATIREJO,KEC. JATIREJO,KAB. MOJOKERTO,PROV. JAWA TIMUR,SWASTA,Akademik,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",,,199/E/O/2011,08-09-2011,,,Silakan Upload SK,,,0 m2,1.,2.,,0321387111,0321387111,akbidpermatadelima@yahoo.com,akbidpermatadelima.blogspot.com,,
Jawa Timur,Kab. Mojokerto,Jatirejo,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/582D921A-5F0E-457C-B095-893C92AAB3BD,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/70016528,Akademi Keperawatan Dian Husada,70016528,Jalan Raya Jabon 40,JATIREJO,KEC. JATIREJO,KAB. MOJOKERTO,PROV. JAWA TIMUR,SWASTA,Akademik,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",,,232D02002,08-10-2002,,,Silakan Upload SK,,,0 m2,1.,2.,,0321-321121,0321-321121,dianhusadaakper2002@gmail.com,,,
Jawa Timur,Kab. Mojokerto,Jatirejo,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/E7617916-74A2-481B-A4F2-DA69FED2CD26,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/70016799,Akademi Pariwisata Majapahit,70016799,JALAN RAYA JABON KM 7,JATIREJO,KEC. JATIREJO,KAB. MOJOKERTO,PROV. JAWA TIMUR,SWASTA,Akademik,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",,,17,14-07-1997,,,Silakan Upload SK,,,0 m2,1.,2.,,031-8432050,0321-381333,akparmajapahit@gmail.com,www.majapahit.org,,
Jawa Timur,Kab. Mojokerto,Jatirejo,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/2486021F-C65E-4E7F-9391-F33FA0BC2910,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/70018075,Institut Agama Islam Uluwiyah Mojokerto,70018075,Jln. Raya Mojosari Mojokerto Km. 4 No. 10,REJOSARI,KEC. JATIREJO,KAB. MOJOKERTO,PROV. JAWA TIMUR,SWASTA,Institut,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",,,Nomor,24-03-2015,,,Silakan Upload SK,,,0 m2,1.,2.,,0321-592783,0321-592783,admin@uluwiyah.ac.id,uluwiyah.ac.id,-7.504556900000,112.525835000000
Jawa Timur,Kab. Mojokerto,Jatirejo,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/2139E34B-055E-42F2-A23A-53C1E5DCC4B0,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/70018175,Institut Pesantren KH. Abdul Chalim Pacet Mojokerto,70018175,Jl. Tirtowening No. 17 Ds. Bendunganjati Kec. Pacet Kab Mojokerto,JATIREJO,KEC. JATIREJO,KAB. MOJOKERTO,PROV. JAWA TIMUR,SWASTA,Institut,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",,,Nomor,17-06-2015,,,Silakan Upload SK,,,0 m2,1.,2.,,(0321) 6855722,(0321) 6855722,rektorat@ikhac.ac.id,http,-7.634803100000,112.552350200000
Jawa Timur,Kab. Mojokerto,Jatirejo,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/53B9A13F-F277-4010-8270-4D717002858F,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/70019143,Politeknik Kesehatan Majapahit,70019143,Jalan Raya Jabon Km 2 Gayaman,JATIREJO,KEC. JATIREJO,KAB. MOJOKERTO,PROV. JAWA TIMUR,SWASTA,Politeknik,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",,,155D02002,02-08-2002,,,Silakan Upload SK,,,0 m2,1.,2.,,0321-331736,0321-329915,stikespoltekkes.majapahit@gmail.com,www.poltekkesmajaphit.ac.id,,
Jawa Timur,Kab. Mojokerto,Jatirejo,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/920F7FAA-AB74-4F0C-A42F-4492874F88CF,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/70019609,Sekolah Tinggi Agama Islam Sabilul Muttaqqin Mojokerto Jawa Timur,70019609,Jalan Raya Trawas Mojosari Dusun Madyopuro Desa Kalipuro Pungging Kabupaten Mojo,JATIREJO,KEC. JATIREJO,KAB. MOJOKERTO,PROV. JAWA TIMUR,SWASTA,Sekolah Tinggi,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",,,Nomor,21-08-2017,,,Silakan Upload SK,,,0 m2,1.,2.,,0321-596769,0321--596769,staisammojokerto@gmail.com,www.staisam.ac.id,-7.543188100000,112.559935000000
Jawa Timur,Kab. Mojokerto,Jatirejo,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/71EB0B27-4855-4F72-834A-A8702742312E,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/70019824,Sekolah Tinggi Ilmu Ekonomi Darul Falah,70019824,Jl. Hasanuddin No. 54 Ds. Awang-Awang Kec. Mojosari Kab. Mojokerto,GADING,KEC. JATIREJO,KAB. MOJOKERTO,PROV. JAWA TIMUR,SWASTA,Sekolah Tinggi,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",,,77/M/2020,23-01-2020,,,Silakan Upload SK,,,0 m2,1.,2.,,,,stiedarulfalahmojokerto@gmail.com,https,-7.528680800000,112.555221300000
Jawa Timur,Kab. Mojokerto,Jatirejo,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/34FA6294-FB94-4880-96EF-10459C4D36BA,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/70019921,Sekolah Tinggi Ilmu Ekonomi Syariah Riyadlul Jannah Mojokerto Jawa timur,70019921,Jalan Ko. Hayam Wuruk Nomor 22 Kecamatan Mojokerto Jawa Timur,JATIREJO,KEC. JATIREJO,KAB. MOJOKERTO,PROV. JAWA TIMUR,SWASTA,Sekolah Tinggi,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",,,Nomor,20-03-2017,,,Silakan Upload SK,,,0 m2,1.,2.,,,(0321)690544,sties.rijan@gmail.com,www.sties-rijan.ac.id,-7.663345100000,112.536591000000
Jawa Timur,Kab. Mojokerto,Jatirejo,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/7ADFAF45-AD06-472A-87E2-E4B8C04E4D53,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/70021327,STIKES Dian Husada,70021327,Ds Teras Jl Raya Tambakagung Kecamatan Puri,SUMBERAGUNG,KEC. JATIREJO,KAB. MOJOKERTO,PROV. JAWA TIMUR,SWASTA,Sekolah Tinggi,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",,,124DO2006,18-07-2006,,,Silakan Upload SK,,,0 m2,1.,2.,,0321-324774,0321-324774,stikesdianhusada@yahoo.com,www.dianhusada.ac.id,,
