prov_name,kab_name,kec_name,link_sekolah_kita,link_referensi,nama,npsn,alamat,desa/kelurahan,kecamatan/kota_(ln),kab.-kota/negara_(ln),propinsi/luar_negeri_(ln),status_sekolah,bentuk_pendidikan,kementerian_pembina,naungan,npyp,no._sk._pendirian,tanggal_sk._pendirian,nomor_sk_operasional,tanggal_sk_operasional,file_sk_operasional,tanggal_upload_sk_op.,akreditasi,luas_tanah,akses_internet,akses_internet_2,sumber_listrik,fax,telepon,email,website,lintang,bujur,guru,siswa_laki_laki,siswa_perempuan,rombongan_belajar,penyelenggaraan,manajemen_berbasis_sekolah,semester_data,daya_listrik,ruang_kelas,laboratorium,perpustakaan,sanitasi_siswa,guru_pns,guru_gtt,guru_gty,guru_honor,guru_gol_i,guru_gol_ii,guru_gol_iii,guru_gol_iv,guru_sertifikasi,guru_belum_sertifikasi,guru_kurang_dari_s1,guru_s1_atau_lebih,guru_data_kosong,guru_kurang_dari_30_tahun,guru_31_35_tahun,guru_36_40,guru_41_45_tahun,guru_46_50_tahun,guru_51_55_tahun,guru_lebih_dari_55_tahun,guru_laki_laki,guru_perempuan,ruang_kelas_baik,ruang_kelas_rusak_ringan,ruang_kelas_rusak_sedang,ruang_kelas_rusak_berat,perpustakaan_baik,perpustakaan_rusak_ringan,perpustakaan_rusak_sedang,perpustakaan_rusak_berat
Papua Barat,Kab. Manokwari,Warmare,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/91ABCDA4-2898-4C60-ABC4-3C007F6D5DDC,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/70018185,Institut Sains Dan Teknologi Indonesia Manokwari,70018185,"Jl. Pasir Putih Bakaro No. 28, Kampung Bakaro, Distrik Manokwari Timur, Kab. Man",PRAFI KAMPUNG / INDISE,KEC. WARMARE,KAB. MANOKWARI,PROV. PAPUA BARAT,SWASTA,Institut,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",,,56DO2008,26-03-2008,,,Silakan Upload SK,,,0 m2,1.,2.,,,,isti.manokwari01@gmail.com,www.isti.ac.id,-.866280000000,134.131994000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Papua Barat,Kab. Manokwari,Warmare,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/CA1D77F1-D715-498E-B2CF-27C3D1909D68,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/70019226,Politeknik Pembangunan Pertanian Manokwari,70019226,,KEC. WARMARE,KAB. MANOKWARI,PROV. PAPUA BARAT,INDONESIA,NEGERI,Politeknik,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Pemerintah Pusat,,197/KPT/I/2018,13-02-2018,,,Silakan Upload SK,,,0 m2,1.,2.,,(0986) 213223,(0986) 211993,admin@polbangtanmanokwari.ac.id,www.polbangtanmanokwari.ac.id,-.853501000000,134.063437000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Papua Barat,Kab. Manokwari,Warmare,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/F17D0541-F0F6-4D8E-B511-A87670643FAF,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/70019638,Sekolah Tinggi Agama Kristen Manokwari,70019638,,KEC. WARMARE,KAB. MANOKWARI,PROV. PAPUA BARAT,INDONESIA,SWASTA,Sekolah Tinggi,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",,,128,07-03-2011,,,Silakan Upload SK,,,0 m2,1.,2.,,,+6282110093693,manokwaristak@gmail.com,www.stakmanokwari.webs.com,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Papua Barat,Kab. Manokwari,Warmare,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/C442BA29-A79F-4B1E-83E9-EB9B0722D328,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/60402046,Sekolah Tinggi Ilmu Ekonomi Mah-eisa,60402046,Jalan Lembah Hijau Diklat Wosi Dalam Manokwari,PRAFI KAMPUNG / INDISE,KEC. WARMARE,KAB. MANOKWARI,PROV. PAPUA BARAT,SWASTA,Sekolah Tinggi,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",,,143D02002,19-09-2002,,,Silakan Upload SK,,,0 m2,1.,2.,,(0986) 211619,(0986) 211619,mah-eisa@mah-eisa.ac.id,mah-eisa.ac.id,-.859695000000,134.039473000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Papua Barat,Kab. Manokwari,Warmare,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/929A2FC8-08BE-4026-872A-03AC2FC60D36,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/70019944,Sekolah Tinggi Ilmu Hukum Caritas Papua,70019944,,KEC. WARMARE,KAB. MANOKWARI,PROV. PAPUA BARAT,INDONESIA,SWASTA,Sekolah Tinggi,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",,,1197/M/2020,30-12-2020,,,Silakan Upload SK,,,0 m2,1.,2.,,,,stihcaritaspapua@gmail.com,www.stihcaritaspapua.ac.id,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Papua Barat,Kab. Manokwari,Warmare,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/60FAF178-08E3-41E8-B4F3-621B8381D5E2,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/60402048,Sekolah Tinggi Ilmu Hukum Manokwari,60402048,Jalan Karya ABRI No 2 Sanggeng Manokwari-Papua Barat,NGUNGGUEN,KEC. WARMARE,KAB. MANOKWARI,PROV. PAPUA BARAT,SWASTA,Sekolah Tinggi,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",,,57DIKTI.KEP1993,29-01-1993,,,Silakan Upload SK,,,0 m2,1.,2.,,,,,,-.864303000000,134.063620000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Papua Barat,Kab. Manokwari,Warmare,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/B005CDC0-FB10-427E-8B34-B98B340730C2,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/70020362,Sekolah Tinggi Penyuluhan Pertanian Manokwari,70020362,JALAN SPMA REREMI MANOKWARI,ASARBEI,KEC. WARMARE,KAB. MANOKWARI,PROV. PAPUA BARAT,NEGERI,Sekolah Tinggi,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Pemerintah Pusat,,Keppres No. 58 Tahun 2002,30-08-2000,,,Silakan Upload SK,,,0,,2.,,(0986) 213223,(0986) 211993,stpp_manokwari@yahoo.com,www.stppmanokwari.ac.id,-.854782000000,134.063718000000,0,0,0,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,
Papua Barat,Kab. Manokwari,Warmare,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/89DD3EB0-91F4-4453-B41B-616EC563BCAF,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/70020503,Sekolah Tinggi Teologi Erikson Tritt,70020503,"JL. TRIKORA, SOWI IIIMANOKWARI - PAPUA BARAT",KEC. WARMARE,KAB. MANOKWARI,PROV. PAPUA BARAT,INDONESIA,SWASTA,Sekolah Tinggi,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",,,,,,,Silakan Upload SK,,,0 m2,1.,2.,,,,sttetmpb@gmail.com,,-.903599000000,134.035787600000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Papua Barat,Kab. Manokwari,Warmare,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/1CA498CD-549F-4519-8BC1-B9E2147C6AD0,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/70021576,STIT YAPIS Manokwari,70021576,"Jl. S. Conderonegoro, SH Reremi Manokwari - Papua Barat",KEC. WARMARE,KAB. MANOKWARI,PROV. PAPUA BARAT,INDONESIA,SWASTA,Sekolah Tinggi,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",,,779 Tahun 2013,05-04-2013,,,Silakan Upload SK,,,0 m2,1.,2.,,0986212492,0986212492,stityapismkw@gmail.com,www.stityapismkw.blogspot.com,-.861922000000,134.058520000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Papua Barat,Kab. Manokwari,Warmare,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/BF396E3F-B2EA-452A-A640-F8C91DED0CFD,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/70021635,STKIP Muhammadiyah Manokwari,70021635,Jl. Raya Trikora Arfai,AYWOU,KEC. WARMARE,KAB. MANOKWARI,PROV. PAPUA BARAT,SWASTA,Sekolah Tinggi,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",,,249DO2008,22-12-2008,,,Silakan Upload SK,,,0 m2,1.,2.,,0986211586,0986211586,stkipm.mkw@gmail.com,www.stkipmuhmanokwari.ac.id,-.924359000000,134.042697000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
