prov_name,kab_name,kec_name,link_sekolah_kita,link_referensi,nama,npsn,alamat,desa/kelurahan,kecamatan/kota_(ln),kab.-kota/negara_(ln),propinsi/luar_negeri_(ln),status_sekolah,bentuk_pendidikan,kementerian_pembina,naungan,npyp,no._sk._pendirian,tanggal_sk._pendirian,nomor_sk_operasional,tanggal_sk_operasional,file_sk_operasional,tanggal_upload_sk_op.,akreditasi,luas_tanah,akses_internet,akses_internet_2,sumber_listrik,fax,telepon,email,website,lintang,bujur,guru,siswa_laki_laki,siswa_perempuan,rombongan_belajar,penyelenggaraan,manajemen_berbasis_sekolah,semester_data,daya_listrik,ruang_kelas,laboratorium,perpustakaan,sanitasi_siswa,guru_pns,guru_gtt,guru_gty,guru_honor,guru_gol_i,guru_gol_ii,guru_gol_iii,guru_gol_iv,guru_sertifikasi,guru_belum_sertifikasi,guru_kurang_dari_s1,guru_s1_atau_lebih,guru_data_kosong,guru_kurang_dari_30_tahun,guru_31_35_tahun,guru_36_40,guru_41_45_tahun,guru_46_50_tahun,guru_51_55_tahun,guru_lebih_dari_55_tahun,guru_laki_laki,guru_perempuan,kurikulum,akses_internet_sekolah_kita,rombel_tingkat_10,rombel_tingkat_11,rombel_tingkat_12,rombel_tingkat_13
Jawa Tengah,Kab. Sukoharjo,Sukoharjo,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/ADCCE0B7-1BC5-4EDB-B086-E18983D6DA9F,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69995377,MA DAARUL HIDAYAH,69995377,Bulakrejo,BULAKREJO,KEC. SUKOHARJO,KAB. SUKOHARJO,PROV. JAWA TENGAH,SWASTA,MA,Kementerian Agama,Lainnya,,KW/MA/4/2019,11-06-2019,1633 TAHUN 2019,11-06-2019,Lihat SK Operasional,2020-11-16 08,B,0,,2.,,,,,,-7.642500000000,110.827600000000,0,42,44,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,
Jawa Tengah,Kab. Sukoharjo,Sukoharjo,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/501416D3-3E22-4730-883F-2D13C7BE1482,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/20363223,MAN SUKOHARJO,20363223,Jl. Kh. Samanhudi,JETIS,KEC. SUKOHARJO,KAB. SUKOHARJO,PROV. JAWA TENGAH,NEGERI,MA,Kementerian Agama,Pemerintah Daerah,,244 TAHUN 1993,25-10-1993,244 TAHUN 1993,25-10-1993,Lihat SK Operasional,2016-09-06 15,A,0,,2.,,,,,,-7.680100000000,110.816000000000,0,176,464,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,
Jawa Tengah,Kab. Sukoharjo,Sukoharjo,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/7CBB0A95-8C25-489B-8F13-8F9EBED24AE5,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/20363224,MAS AL UKHUWAH,20363224,Mranggen Rt 3/3,JOHO,KEC. SUKOHARJO,KAB. SUKOHARJO,PROV. JAWA TENGAH,SWASTA,MA,Kementerian Agama,,,Kw.11.4/4/PP.03.2/6319/2010,12-08-2010,Kw.11.4/4/PP.03.2/6319/2010,12-08-2010,Lihat SK Operasional,2016-09-06 14,A,0,,2.,,,,,,-7.686400000000,110.839700000000,0,279,323,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,
Jawa Tengah,Kab. Sukoharjo,Sukoharjo,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/A716272F-4A5B-41B7-A18C-4BCADE495372,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/20310417,SMAN 1 SUKOHARJO,20310417,JL. PEMUDA NO. 38 SUKOHARJO,JETIS,KEC. SUKOHARJO,KAB. SUKOHARJO,PROV. JAWA TENGAH,NEGERI,SMA,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Pemerintah Daerah,,X.18/I/62,04-09-1962,X.18/I/62,04-09-1962,Lihat SK Operasional,2015-09-09 22,A,0,1. -,2. Telkom Speedy,PLN,0271593085,0271593085,sman1sukoharjo@gmail.com,http,-7.680700000000,110.836300000000,75,387,891,36,Sehari Penuh/5 hari,,2022/2023-2,"66,000",36,4,0,21,58,11,1,6,18,1,34,22,62,13,0,73,2,5,5,6,12,8,18,21,37,38,SMA 2013 MIPA,Tidak Ada,12,12,12,
Jawa Tengah,Kab. Sukoharjo,Sukoharjo,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/64C397C2-EE6A-4BA8-A14D-EB8A9F01CDCE,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/20310427,SMAS MUHAMMADIYAH 1 SUKOHARJO,20310427,JL. NUSA INDAH SELIRAN,JETIS,KEC. SUKOHARJO,KAB. SUKOHARJO,PROV. JAWA TENGAH,SWASTA,SMA,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Yayasan Pimpinan Wilayah Muhammadiyah (PWM) Prov. Jawa Tengah,AO5350,069/XV.11/4A/1978,01-04-1978,069/XV.11/4A/1978,01-04-1978,Lihat SK Operasional,2020-08-24 20,A,"6,336",1. -,2. Telkom Speedy,PLN,,0271593417,smamuh1skh@yahoo.co.id,http,-7.686900000000,110.832500000000,14,68,304,13,Sehari Penuh/5 hari,,2022/2023-2,13,7,4,1,2,0,0,18,0,14,0,0,0,6,8,0,12,2,6,3,1,1,0,1,2,4,10,SMA 2013 IPS,Tidak Ada,5,5,3,
Jawa Tengah,Kab. Sukoharjo,Sukoharjo,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/1F5C7846-0A3D-4CC8-8683-140DFA16CFE7,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/20310435,SMAS VETERAN 1 SUKOHARJO,20310435,JL. DR. MUWARDI NO. 84,GAYAM,KEC. SUKOHARJO,KAB. SUKOHARJO,PROV. JAWA TENGAH,SWASTA,SMA,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",YAYASAN PEMBINA PENDIDIKAN PERGURUAN VETERAN SUKOHARJO,AA7035,1221/I03/I82,09-08-1982,1221/I03/I82,09-08-1982,Lihat SK Operasional,2020-03-26 12,A,"92,400",1. Lainnya (Serat Optik),2. Lainnya (Serat Optik),PLN,,593274,smavet1skh@gmail.com,,-7.685600000000,110.853300000000,22,271,283,18,Sehari Penuh/5 hari,,2022/2023-2,"7,700",18,3,1,2,1,0,32,0,16,0,6,0,16,6,0,18,4,3,1,4,2,2,1,9,13,9,SMA 2013 Bhs&Budaya,Lainnya (Serat Optik),8,6,4,
Jawa Tengah,Kab. Sukoharjo,Sukoharjo,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/9D5D33D0-5752-4B96-B740-5EC04352EEC2,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69945932,SMK DAARUL HIDAYAH,69945932,"Bulakrejo Rt. 02 Rw. 07, Bulakrejo, Sukoharjo",BULAKREJO,KEC. SUKOHARJO,KAB. SUKOHARJO,PROV. JAWA TENGAH,SWASTA,SMK,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Yayasan DAARUL HIDAYAH,AD9062,420/2929/2016,18-04-2016,420/2929/2016,18-04-2016,Lihat SK Operasional,2016-07-01 09,C,"2,008",1. Telkom Speedy,2. Telkom Speedy,PLN,,02715991117,smkdaarulhidayahskh@gmail.com,http,-7.701430400000,110.875383500000,9,0,110,6,Pagi/6 hari,,2022/2023-2,"22,000",6,0,1,7,0,0,6,4,9,0,0,0,1,8,1,3,5,5,2,2,0,0,0,0,2,7,SMK 2013 REV. Farmasi Klinis dan Komunitas,Telkom Speedy,2,2,2,0
Jawa Tengah,Kab. Sukoharjo,Sukoharjo,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/0BD8ACC4-48E2-4B51-A1E2-A4B544FC8FCE,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69849400,SMK MARTHA ABADI SUKOHARJO,69849400,Jl. Sukoharjo-Tawangsari,BANMATI,KEC. SUKOHARJO,KAB. SUKOHARJO,PROV. JAWA TENGAH,SWASTA,SMK,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",YAYASAN PENDIDIKAN MARTHA ABADI SUKOHARJO,AX5125,420/1828/V/2014,19-05-2014,420/1828/V/2014,19-05-2014,Lihat SK Operasional,2023-01-30 14,C,565,1. -,2. Telkom Speedy,PLN,,0271592151,smk.marthaabadi@gmail.com,,-7.687800000000,110.831100000000,14,19,143,6,Sehari Penuh/5 hari,,2022/2023-2,"5,500",6,0,0,2,0,1,13,2,14,0,0,0,3,11,1,10,3,5,4,0,1,1,2,1,6,8,SMK 2013 REV.  Tata Busana,Tidak Ada,2,2,2,0
Jawa Tengah,Kab. Sukoharjo,Sukoharjo,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/27E01316-57FD-456A-9DA5-B70933304F78,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69849333,SMK TEKSTIL LAILATUL QODAR SUKOHARJO,69849333,Dukuh Kenep Rt 01 Rw 9,KENEP,KEC. SUKOHARJO,KAB. SUKOHARJO,PROV. JAWA TENGAH,SWASTA,SMK,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Yayasan Lailatul Qodar,AL4876,420/1829/V/2014,19-05-2014,420/1829/V/2014,19-05-2014,Lihat SK Operasional,2016-02-01 07,C,"1,600",1. Telkom Speedy,2. Lainnya (Serat Optik),PLN,,,smktekstile.lq@gmail.com,http,-7.704100000000,110.810200000000,9,35,23,6,Sehari Penuh/5 hari,,2022/2023-2,"1,200",4,0,1,2,0,0,7,3,9,0,0,0,3,6,0,9,0,1,4,1,1,0,0,2,3,6,SMK 2013 REV.  Tata Busana,Telkom Speedy,2,2,2,0
Jawa Tengah,Kab. Sukoharjo,Sukoharjo,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/FABE75DE-DE70-4242-A62C-8E3729FFA8F5,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/20310441,SMKN 2 SUKOHARJO,20310441,JLN. SOLO-WONOGIRI,BEGAJAH,KEC. SUKOHARJO,KAB. SUKOHARJO,PROV. JAWA TENGAH,NEGERI,SMK,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Pemerintah Daerah,,421.5/507,19-06-2004,421.5/1507,19-06-2004,Lihat SK Operasional,2015-06-03 09,A,"19,200",1. Telkom Speedy,2. Lainnya (Serat Optik),PLN,0271591588,0271591588,smkn2sukoharjo@yahoo.co.id,http,-7.705500000000,110.851600000000,109,"1,348",610,56,Sehari Penuh/5 hari,,2022/2023-2,13,41,3,2,29,84,13,1,11,27,0,76,6,91,18,0,107,2,6,4,13,15,22,29,20,69,40,SMK 2013 REV. Teknik Mekatronika,Telkom Speedy,18,18,18,2
