prov_name,kab_name,kec_name,link_sekolah_kita,link_referensi,nama,npsn,alamat,desa/kelurahan,kecamatan/kota_(ln),kab.-kota/negara_(ln),propinsi/luar_negeri_(ln),status_sekolah,bentuk_pendidikan,kementerian_pembina,naungan,npyp,no._sk._pendirian,tanggal_sk._pendirian,nomor_sk_operasional,tanggal_sk_operasional,file_sk_operasional,tanggal_upload_sk_op.,akreditasi,luas_tanah,akses_internet,akses_internet_2,sumber_listrik,fax,telepon,email,website,lintang,bujur,guru,siswa_laki_laki,siswa_perempuan,rombongan_belajar,penyelenggaraan,manajemen_berbasis_sekolah,semester_data,daya_listrik,ruang_kelas,laboratorium,perpustakaan,sanitasi_siswa,guru_pns,guru_gtt,guru_gty,guru_honor,guru_gol_i,guru_gol_ii,guru_gol_iii,guru_gol_iv,guru_sertifikasi,guru_belum_sertifikasi,guru_kurang_dari_s1,guru_s1_atau_lebih,guru_data_kosong,guru_kurang_dari_30_tahun,guru_31_35_tahun,guru_36_40,guru_41_45_tahun,guru_46_50_tahun,guru_51_55_tahun,guru_lebih_dari_55_tahun,guru_laki_laki,guru_perempuan,kurikulum,akses_internet_sekolah_kita,rombel_tingkat_10,rombel_tingkat_11,rombel_tingkat_12,rombel_tingkat_13
Jawa Barat,Kab. Bekasi,Cikarang Selatan,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/DF949C2B-B387-411E-819D-B16F7C88938E,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/70037031,MA NIHAYATUL AMAL SERANG,70037031,KP. SERANG RT/RW. 001/001,SERANG,KEC. CIKARANG SELATAN,KAB. BEKASI,PROV. JAWA BARAT,SWASTA,MA,Kementerian Agama,,,,,1020 TAHUN 2022,22-06-2022,Silakan Upload SK (link file tidak valid) => [244936-997499-https,2023-01-31 09,,0,,2.,,,,,,.000000000000,.000000000000,0,8,4,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,
Jawa Barat,Kab. Bekasi,Cikarang Selatan,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/0CE161FA-75FA-42EE-840F-3C98E1B9FE25,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/20280095,MAS NURUL HUDA,20280095,Jl. Raya Industri Tegalgede Cikarang Selatan,PASIRSARI,KEC. CIKARANG SELATAN,KAB. BEKASI,PROV. JAWA BARAT,SWASTA,MA,Kementerian Agama,,,Wi/Kw.009.302/96,14-10-1996,32-16./MA/0031/2010,28-04-2010,Silakan Upload SK (link file tidak valid) => [415644-485134--],2021-01-31 17,C,0,,2.,,,,,,-6.345100000000,107.090500000000,0,36,45,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,
Jawa Barat,Kab. Bekasi,Cikarang Selatan,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/44F962CD-1192-4D8E-B64C-68E00DCA2EF4,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/20252020,SMA IIBS,20252020,JL. RAYA INDUSTRI NO.1 HYUNDAI LIPPO CIKARANG,SUKARESMI,KEC. CIKARANG SELATAN,KAB. BEKASI,PROV. JAWA BARAT,SWASTA,SMA,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Yayasan International Islamic Boarding School Republic of Indonesia,AI2020,752/SMA/IIBSRI/VIII/2014.,28-04-2003,503.15/58/X/SK-SMA/BPMPPT/2016,31-10-2016,Lihat SK Operasional,2021-01-05 06,A,"12,470",1. -,2. Lainnya (Serat Optik),PLN,02189907736,0218972181,iibssma@gmail.com,http,-6.352000000000,107.120400000000,11,31,36,6,Sehari Penuh/5 hari,,2022/2023-2,"25,550",13,4,1,2,0,0,14,0,11,0,0,0,4,7,0,10,1,1,3,4,1,2,0,0,6,5,SMA 2013 MIPA,Tidak Ada,2,2,2,
Jawa Barat,Kab. Bekasi,Cikarang Selatan,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/E8086B83-398B-4D58-9835-704F0FEAFCC1,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/70035539,SMA KRISTEN TUNAS BANGSA,70035539,Jl. Majapahit No.39 Lippo Cikarang,CIBATU,KEC. CIKARANG SELATAN,KAB. BEKASI,PROV. JAWA BARAT,SWASTA,SMA,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Yayasan Harapan Bangsa,AJ5792,49/011050/DPMPTSP/XI/2022,17-11-2022,503/4262-Set.Disdik,08-02-2018,Lihat SK Operasional,2023-02-08 14,,"2,000",1. -,2. Telkom Speedy,PLN,,02129611041,smacikarang@tbcs.sch.id,http,-6.346333300000,107.160024700000,13,32,32,6,Sehari Penuh/5 hari,,2022/2023-2,"10,050",6,1,1,2,0,0,15,1,13,0,0,0,1,12,0,12,1,5,3,2,1,1,1,0,4,9,SMA 2013 IPS,Tidak Ada,2,2,2,
Jawa Barat,Kab. Bekasi,Cikarang Selatan,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/EC317AB9-A5AD-4D12-9506-0708DBEDCEC7,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/20238021,SMA PELITA HARAPAN CIKARANG,20238021,"JL. DAGO PERMAI NO. 1 LIPPO CIKARANG, CIKARANG SELATAN",SUKARESMI,KEC. CIKARANG SELATAN,KAB. BEKASI,PROV. JAWA BARAT,SWASTA,SPK SMA,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Yayasan Pendidikan Pelita Harapan Tangerang,AL0628,386/I 02/Kep/E 95,02-06-1995,2127/D/KEP/KP/2014,21-11-2014,Lihat SK Operasional,2020-07-13 08,C,"1,050",,2.,,0218972795,0218972786,sph-lc@sph.ac.id,http,-6.328700000000,107.147500000000,5,0,0,0,,,2022/2023-2,,0,0,0,0,0,0,7,0,5,0,0,0,0,5,0,5,0,0,1,2,0,1,1,0,2,3,SMA 2013 IPS,,,,,
Jawa Barat,Kab. Bekasi,Cikarang Selatan,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/F3A98AE4-BCF6-4C95-AE1C-97F4A79DDA9D,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/20218378,SMAN 1 CIKARANG SELATAN,20218378,JL. SERANG CIBARUSAH KM. 1,SUKARESMI,KEC. CIKARANG SELATAN,KAB. BEKASI,PROV. JAWA BARAT,NEGERI,SMA,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Pemerintah Daerah,,421/Kep/319-Disdik/2003,07-11-2003,421/Kep.319-Disdik/2003,07-11-2003,Silakan Upload SK (link file tidak valid) => [486763-880976--],2021-08-06 08,A,"5,682",1. -,2. Lainnya (Wavelan),PLN,0,02189677220,smancikarangselatan@gmail.com,http,-6.334100000000,107.119400000000,49,386,688,30,Sehari Penuh/5 hari,,2022/2023-2,"33,000",29,3,1,3,20,18,0,11,29,0,18,2,25,24,1,46,2,9,7,9,5,8,8,3,16,33,SMA 2013 IPS,Tidak Ada,10,10,10,
Jawa Barat,Kab. Bekasi,Cikarang Selatan,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/D94C7B39-1B82-433A-AC87-54184F7FA24A,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69772703,SMAN 2 CIKARANG SELATAN,69772703,PERUM BUMI CIKARANG MAKMUR JL. DELIMA RAYA BLOK D,SUKADAMI,KEC. CIKARANG SELATAN,KAB. BEKASI,PROV. JAWA BARAT,NEGERI,SMA,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Pemerintah Daerah,,420/Kep.363-Disdik/2012,26-12-2012,421/323/DISDIK/2012,16-03-2012,Lihat SK Operasional,2023-02-16 06,A,"10,062",1. Telkomsel Flash,2. Telkom Speedy,PLN,,02122180248,sman2ciksel@gmail.com,http,-6.353900000000,107.108600000000,47,288,711,28,Sehari Penuh/5 hari,,2022/2023-2,"23,297",24,2,1,25,7,19,0,21,42,0,5,0,13,34,0,43,4,15,14,8,6,3,1,0,16,31,SMA 2013 MIPA,Telkomsel Flash,10,9,9,
Jawa Barat,Kab. Bekasi,Cikarang Selatan,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/15926652-22DB-440C-BA06-F391DE482B0A,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/20238013,SMAS DIAN HARAPAN,20238013,JL. PALEM KUNING RAYA 2 TAMAN BEVERLI LIPPO,CIBATU,KEC. CIKARANG SELATAN,KAB. BEKASI,PROV. JAWA BARAT,SWASTA,SMA,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Yayasan Pendidikan Pelita Harapan Tangerang,AL0628,386,21-06-1992,421/237-DISDIK,18-02-2003,Lihat SK Operasional,2021-08-02 20,A,"22,500",1. Lainnya (Serat Optik),2. Linknet,PLN & Diesel,89900134,89900970,ineta.samosir@sdh.or.id,http,-6.338800000000,107.150300000000,23,178,193,12,Sehari Penuh/5 hari,,2022/2023-2,"197,000",24,3,1,11,0,0,25,0,23,0,0,0,3,20,0,21,2,5,3,4,4,6,0,1,8,15,SMA 2013 IPS,Lainnya (Serat Optik),5,4,3,
Jawa Barat,Kab. Bekasi,Cikarang Selatan,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/B691CB6C-3605-47C3-B306-D46D164C75AE,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/20253810,SMAS DON BOSCO III,20253810,JL. SENTOSA RAYA TAMAN SENTOSA KEC. CIKARANG SELATAN,PASIRSARI,KEC. CIKARANG SELATAN,KAB. BEKASI,PROV. JAWA BARAT,SWASTA,SMA,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",YAYASAN PANCA DHARMA,AD2510,420/020a/-Disdik,01-01-1900,,,Silakan Upload SK,,A,"9,800",1. Lainnya (Serat Optik),2. Firstmedia,PLN,29388595,29388595,smadb3cikarang@gmail.com,http,-6.321200000000,107.139100000000,16,80,72,6,Sehari Penuh/5 hari,,2022/2023-2,"15,000",6,2,1,2,0,1,15,3,16,0,0,0,9,7,0,14,2,3,1,6,2,2,2,0,7,9,SMA 2013 IPS,Lainnya (Serat Optik),2,2,2,
Jawa Barat,Kab. Bekasi,Cikarang Selatan,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/B7554D4E-3AE2-433F-872A-B851919D6A67,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/20244764,SMAS IT AL LUTFAH,20244764,JL. VILLA MUTIARA NO. 3 CIKARANG SELATAN BEKASI,CIANTRA,KEC. CIKARANG SELATAN,KAB. BEKASI,PROV. JAWA BARAT,SWASTA,SMA,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Yayasan Pendidikan Al-Luthfah,AG5935,1,04-06-2005,421/998-Disik,03-06-2006,Lihat SK Operasional,2021-01-11 15,A,"6,000",1. -,2. Telkom Speedy,PLN,,02132040360,smait_alluthfah@yahoo.com,http,-6.341200000000,107.114800000000,10,58,76,5,Sehari Penuh/5 hari,,2022/2023-2,"13,000",5,5,1,4,0,0,14,0,10,0,0,0,1,9,0,6,4,4,3,1,0,1,1,0,6,4,SMA 2013 MIPA,Tidak Ada,2,2,1,
