prov_name,kab_name,kec_name,link_sekolah_kita,link_referensi,nama,npsn,alamat,desa/kelurahan,kecamatan/kota_(ln),kab.-kota/negara_(ln),propinsi/luar_negeri_(ln),status_sekolah,bentuk_pendidikan,kementerian_pembina,naungan,npyp,no._sk._pendirian,tanggal_sk._pendirian,nomor_sk_operasional,tanggal_sk_operasional,file_sk_operasional,tanggal_upload_sk_op.,akreditasi,luas_tanah,akses_internet,akses_internet_2,sumber_listrik,fax,telepon,email,website,lintang,bujur,guru,siswa_laki_laki,siswa_perempuan,rombongan_belajar,penyelenggaraan,manajemen_berbasis_sekolah,semester_data,daya_listrik,ruang_kelas,laboratorium,perpustakaan,sanitasi_siswa,guru_pns,guru_gtt,guru_gty,guru_honor,guru_gol_i,guru_gol_ii,guru_gol_iii,guru_gol_iv,guru_sertifikasi,guru_belum_sertifikasi,guru_kurang_dari_s1,guru_s1_atau_lebih,guru_data_kosong,guru_kurang_dari_30_tahun,guru_31_35_tahun,guru_36_40,guru_41_45_tahun,guru_46_50_tahun,guru_51_55_tahun,guru_lebih_dari_55_tahun,guru_laki_laki,guru_perempuan,kurikulum,akses_internet_sekolah_kita,rombel_tingkat_10,rombel_tingkat_11,rombel_tingkat_12,rombel_tingkat_13
Nusa Tenggara Barat,Kab. Lombok Utara,Pemenang,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/F2A191A0-7C06-437E-B43A-A333D7E31347,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/70014585,MA Mu'allimat Darul Iman NWDI Bentek,70014585,"Jl. Lumendung Sari, Dusun Bentek",KEC. PEMENANG,KAB. LOMBOK UTARA,PROV. NUSA TENGGARA BARAT,INDONESIA,SWASTA,MA,Kementerian Agama,,,,,445 TAHUN 2021,06-08-2021,Silakan Upload SK (link file tidak valid) => [179917-167320-https,2021-11-09 11,,"3,500",,2.,,,,,,.000000000000,.000000000000,0,0,48,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,
Nusa Tenggara Barat,Kab. Lombok Utara,Pemenang,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/1EE5A1CD-C80A-49C2-A2B3-5C17A873E6AE,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/70024976,MA Mu'allimin Darul Iman NWDI Bentek,70024976,"Jl. Lumendung Sari, Dusun Bentek",PEMENANG BARAT,KEC. PEMENANG,KAB. LOMBOK UTARA,PROV. NUSA TENGGARA BARAT,SWASTA,MA,Kementerian Agama,,,,,446 TAHUN 2021,06-08-2021,Silakan Upload SK (link file tidak valid) => [189353-692466-https,2022-01-21 18,,"3,500",,2.,,,,,,.000000000000,.000000000000,0,42,0,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,
Nusa Tenggara Barat,Kab. Lombok Utara,Pemenang,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/FD8A4F1A-9022-45AA-B87C-651930057E0A,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/50222627,MAS AL-HIKMAH PEMENANG,50222627,JL. RAYA PEMENANG,PEMENANG BARAT,KEC. PEMENANG,KAB. LOMBOK UTARA,PROV. NUSA TENGGARA BARAT,SWASTA,MA,Kementerian Agama,,,,,,,Silakan Upload SK,,B,0,,2.,,,,,,-8.427090000000,116.068123000000,0,14,24,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,
Nusa Tenggara Barat,Kab. Lombok Utara,Pemenang,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/6323324D-F4F2-41D5-B79D-586BC5830158,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/50222631,MAS AL-ITTIHAD AL-ISLAMIYAH NW NIPAH,50222631,"DUSUN NIPAH, DESA MALAKA, KECAMATAN PEMENANG, KABUPATEN LOMBOK UTARA",MALAKA,KEC. PEMENANG,KAB. LOMBOK UTARA,PROV. NUSA TENGGARA BARAT,SWASTA,MA,Kementerian Agama,,,,,,,Silakan Upload SK,,C,0,,2.,,,,,,-8.435300000000,116.047300000000,0,10,12,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,
Nusa Tenggara Barat,Kab. Lombok Utara,Pemenang,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/12B905BD-5F05-42EB-B4B4-ADA622D2BD8D,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/50222628,MAS AL-MUBASYSYIRUN PEMENANG,50222628,JL. TIUROTON NO.10 PEMENANG,KEC. PEMENANG,KAB. LOMBOK UTARA,PROV. NUSA TENGGARA BARAT,INDONESIA,SWASTA,MA,Kementerian Agama,,,,,,,Silakan Upload SK,,B,0,,2.,,,,,,-8.434243000000,116.106603000000,0,2,9,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,
Nusa Tenggara Barat,Kab. Lombok Utara,Pemenang,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/7D1A9505-6703-456C-BEF1-9BFE332618EB,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/50222629,MAS ASSYAFI`IYAH PEMENANG,50222629,"MENGGALA, PEMENANG BARAT",PEMENANG BARAT,KEC. PEMENANG,KAB. LOMBOK UTARA,PROV. NUSA TENGGARA BARAT,SWASTA,MA,Kementerian Agama,,,Wx/3-d/PP.03.2/1419/2002,03-09-2002,Wx/3-d/PP.03.2/1419/2002,03-09-2002,Lihat SK Operasional,2020-01-30 07,B,0,,2.,,,,,,-8.431500000000,116.089000000000,0,135,126,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,
Nusa Tenggara Barat,Kab. Lombok Utara,Pemenang,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/987FB643-4892-48AB-BD13-A8AE1A8C7B3C,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/50222626,MAS HIDAYATURRAHMAN NW MENGGALA,50222626,JLN. RAYA PEMENANG TANJUNG,PEMENANG BARAT,KEC. PEMENANG,KAB. LOMBOK UTARA,PROV. NUSA TENGGARA BARAT,SWASTA,MA,Kementerian Agama,,,,,,,Silakan Upload SK,,A,0,,2.,,,,,,-8.418456000000,116.089829000000,0,96,88,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,
Nusa Tenggara Barat,Kab. Lombok Utara,Pemenang,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/03A46A0A-E6A2-4ACD-8B13-BAC7C5785C3C,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/50222630,MAS MALAKA,50222630,"JL. SENGIGI-PEMENANG PANDANAN, MALAKA",PEMENANG BARAT,KEC. PEMENANG,KAB. LOMBOK UTARA,PROV. NUSA TENGGARA BARAT,SWASTA,MA,Kementerian Agama,,,,,,,Silakan Upload SK,,A,0,,2.,,,,,,-8.424870000000,116.119923000000,0,41,36,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,
Nusa Tenggara Barat,Kab. Lombok Utara,Pemenang,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/6913B671-7353-410F-BD84-AC1DD12CF2B3,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/50219460,SMAN 1 PEMENANG,50219460,JL. RAYA PEMENANG,PEMENANG TIMUR,KEC. PEMENANG,KAB. LOMBOK UTARA,PROV. NUSA TENGGARA BARAT,NEGERI,SMA,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Pemerintah Daerah,,36/39/PDK/2005,22-02-2005,421.61.1522-Dikmen/DPK/2004,14-08-2004,Silakan Upload SK (link file tidak valid) => [331060-375383--],2020-08-24 19,B,"15,136",1. Telkom Speedy,2. Telkom Speedy,PLN,,03706197716,smanpemenang@yahoo.co.id,http,-8.402488300000,116.104543300000,29,219,194,14,Pagi/6 hari,,2022/2023-2,"15,999",12,2,1,2,14,6,0,9,15,0,11,3,14,15,0,27,2,1,3,11,5,3,6,0,18,11,SMA 2013 MIPA,Telkom Speedy,5,5,4,
Nusa Tenggara Barat,Kab. Lombok Utara,Pemenang,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/19BACE04-72B9-477E-9B88-19D211B9F125,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/50200366,SMAS PARIWISATA TANJUNG,50200366,Jl. Raya Tanjung - Senggigi,MALAKA,KEC. PEMENANG,KAB. LOMBOK UTARA,PROV. NUSA TENGGARA BARAT,SWASTA,SMA,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Yayasan Pendidikan Wisata Dharma Nusa Tenggara Barat,AN6409,91/YPWD/CAB-NTB/V/2000,05-05-2000,421/89/Kesra/2002,10-04-2002,Lihat SK Operasional,2020-08-25 10,C,"1,000",1. Telkomsel Flash,2. Telkomsel Flash,PLN,,,sma.pariwisata@gmail.com,http,-8.443623300000,116.043161700000,8,29,33,3,Pagi/6 hari,,2022/2023-2,"1,294",4,0,1,0,1,1,3,4,7,0,1,0,1,7,0,4,4,0,2,1,1,0,3,1,6,2,SMA 2013 IPS,Telkomsel Flash,1,1,1,
