prov_name,kab_name,kec_name,link_sekolah_kita,link_referensi,nama,npsn,alamat,desa/kelurahan,kecamatan/kota_(ln),kab.-kota/negara_(ln),propinsi/luar_negeri_(ln),status_sekolah,bentuk_pendidikan,kementerian_pembina,naungan,npyp,no._sk._pendirian,tanggal_sk._pendirian,nomor_sk_operasional,tanggal_sk_operasional,file_sk_operasional,tanggal_upload_sk_op.,akreditasi,luas_tanah,akses_internet,akses_internet_2,sumber_listrik,fax,telepon,email,website,lintang,bujur,guru,siswa_laki_laki,siswa_perempuan,rombongan_belajar,penyelenggaraan,manajemen_berbasis_sekolah,semester_data,daya_listrik,ruang_kelas,laboratorium,perpustakaan,sanitasi_siswa,guru_pns,guru_gtt,guru_gty,guru_honor,guru_gol_i,guru_gol_ii,guru_gol_iii,guru_gol_iv,guru_sertifikasi,guru_belum_sertifikasi,guru_kurang_dari_s1,guru_s1_atau_lebih,guru_data_kosong,guru_kurang_dari_30_tahun,guru_31_35_tahun,guru_36_40,guru_41_45_tahun,guru_46_50_tahun,guru_51_55_tahun,guru_lebih_dari_55_tahun,guru_laki_laki,guru_perempuan,program_/_layanan,kurikulum,akses_internet_sekolah_kita,rombel_tingkat_1,rombel_tingkat_2,rombel_tingkat_3,rombel_tingkat_4,rombel_tingkat_5,rombel_tingkat_6,rombel_tingkat_7,rombel_tingkat_8,rombel_tingkat_9,rombel_tingkat_10,rombel_tingkat_11,rombel_tingkat_12,rombel_tingkat_13
Jawa Barat,Kab. Bandung,Cangkuang,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/A5F5DD89-F4B1-4A6E-8E8A-D3DF24D57E05,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69955686,Bina Insan Mulia Al-Mawahib,69955686,Komplek Gading Tutuka 2 Jl. Raya Banjaran,CILUNCAT,KEC. CANGKUANG,KAB. BANDUNG,PROV. JAWA BARAT,SWASTA,MA,Kementerian Agama,Lainnya,,,,,,Silakan Upload SK,,B,0,,2.,,,,,,.000000000000,.000000000000,0,12,17,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
Jawa Barat,Kab. Bandung,Cangkuang,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/EDC55C05-B1CD-49CC-BA8D-32F8ED8EFD2E,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/60728635,MAS AL-MUKHLIS,60728635,Kp.panyaungan Rt/rw 02/01,NAGRAK,KEC. CANGKUANG,KAB. BANDUNG,PROV. JAWA BARAT,SWASTA,MA,Kementerian Agama,,,,,,,Silakan Upload SK,,B,0,,2.,,,,,,-7.055400000000,107.548400000000,0,52,50,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
Jawa Barat,Kab. Bandung,Cangkuang,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/11A022DA-5052-440B-8631-A4B03C09803F,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/70013418,MAS ASSUBKIYAH,70013418,KP. SODONG RT.01 RW.03 DESA NAGRAK,NAGRAK,KEC. CANGKUANG,KAB. BANDUNG,PROV. JAWA BARAT,SWASTA,MA,Kementerian Agama,,,AHU-0002826.AH.01.04.TH 2015,01-04-2015,785 Tahun 2019,15-07-2019,Lihat SK Operasional,2021-09-28 11,B,"1,000",,2.,,,,,,.000000000000,.000000000000,0,18,17,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
Jawa Barat,Kab. Bandung,Cangkuang,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/288366A3-030F-4327-ACB5-FBCCF314075F,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69849450,MAS IMTAQ,69849450,Jl. Beo Bumi Parahyangan Kencana Blok B2 No 5,PANANJUNG,KEC. CANGKUANG,KAB. BANDUNG,PROV. JAWA BARAT,SWASTA,MA,Kementerian Agama,Lainnya,,,,,,Silakan Upload SK,,B,0,,2.,,,,,,-6.997807000000,107.649242000000,0,13,10,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
Jawa Barat,Kab. Bandung,Cangkuang,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/97AA5556-9EB6-4F7D-AB24-D54D8487C92F,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/20279981,MAS NURUL FALAH,20279981,Kp. Jalupang Rt. 001 Rw. 012,BANDASARI,KEC. CANGKUANG,KAB. BANDUNG,PROV. JAWA BARAT,SWASTA,MA,Kementerian Agama,,,,01-01-1900,Wi/I/PP.03.2/1991/2000,16-06-2000,Silakan Upload SK (link file tidak valid) => [647116-433645--],2022-07-06 15,B,0,,2.,,,,,,-7.055700000000,107.538400000000,0,25,42,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
Jawa Barat,Kab. Bandung,Cangkuang,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/10C1EF51-397E-4FF0-840B-A69A65B5822F,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69976324,SAIS 1 KAB. BANDUNG,69976324,Jl. Gading Tutuka 2 RT 07/11,CILUNCAT,KEC. CANGKUANG,KAB. BANDUNG,PROV. JAWA BARAT,SWASTA,MA,Kementerian Agama,Yayasan SANDI ISLAMI,AJ7026,684 TAHUN 2017,09-06-2017,684 TAHUN 2017,09-06-2017,Silakan Upload SK (link file tidak valid) => [-],2018-05-04 08,A,0,,2.,,,,,,.000000000000,.000000000000,0,74,38,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
Jawa Barat,Kab. Bandung,Cangkuang,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/60C6DC15-2CF5-E011-A12B-F92F0FB04F50,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/20258466,SLB BC AL HUDA,20258466,Perum Bumi Parahyangan Kencana,NAGRAK,KEC. CANGKUANG,KAB. BANDUNG,PROV. JAWA BARAT,SWASTA,SLB,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Yayasan Nur Fitriani Nagrak,AJ7017,1/II-2-2005,01-02-2005,421.9/SK.02/SLB/PPTSP,17-04-2008,Lihat SK Operasional,2015-04-18 06,B,179,1. Lainnya,2. CBN,PLN,,,slbalhudacangkuang@gmail.com,,-7.059611600000,107.541318300000,4,20,15,8,Pagi/6 hari,,2022/2023-2,900,0,0,0,0,0,0,8,0,4,0,0,0,1,3,0,4,0,1,0,0,0,2,0,1,1,3,"SDLB, SMPLB,  dan SMLB",Pendidikan Khusus SMALB 2013,Lainnya,1,1,1,1,1,0,1,0,0,1,1,0,
Jawa Barat,Kab. Bandung,Cangkuang,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/F0EAE6F6-DF8A-479D-BB05-ECFFBE3C87EE,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/20227828,SMA BHAKTI MULYA BANJARAN,20227828,JL. RAYA CIHERANG NO.96 BANJARAN,TANJUNGSARI,KEC. CANGKUANG,KAB. BANDUNG,PROV. JAWA BARAT,SWASTA,SMA,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",,,1006-02.KOP/e8,20-02-1979,006/I02.Kep/E81,08-01-1981,Lihat SK Operasional,2015-09-12 15,B,"2,400",1. 3 (Tri),2. Telkom Speedy,PLN,0225941572,0225945779,smabhaktimulyabanjaran96@gmail.com,,-7.043243300000,107.561461600000,18,33,41,3,Sehari Penuh/5 hari,,2022/2023-2,"1,300",3,1,1,4,1,0,15,6,17,0,1,0,6,12,0,15,3,7,3,1,1,3,0,3,5,13,,SMA 2013 Bhs&Budaya,3 (Tri),,,,,,,,,,1,1,1,
Jawa Barat,Kab. Bandung,Cangkuang,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/D3445669-393D-49AC-BC64-CB5482140E51,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/20227916,SMA ISLAM AL-MUKLIS,20227916,JL. PANYAUNGAN NAGRAK,NAGRAK,KEC. CANGKUANG,KAB. BANDUNG,PROV. JAWA BARAT,SWASTA,SMA,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Yayasan AL-MUKHLIS PANYAUNGAN,AJ7015,421/136-Disdik/2005,18-01-2005,421-3/2765-Disdik,31-10-2014,Lihat SK Operasional,2019-12-10 15,C,"1,950",1. Axis,2. CBN,PLN,,61078294,smaialmukhlispanyaungan@yahoo.com,,-7.054641600000,107.548975000000,22,106,79,7,Pagi/6 hari,,2022/2023-2,"2,200",6,0,0,4,3,1,8,12,19,0,3,0,4,18,0,12,10,3,2,5,4,4,4,0,12,10,,SMA 2013 IPS,Axis,,,,,,,,,,3,2,2,
Jawa Barat,Kab. Bandung,Cangkuang,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/39AACDFE-B6CB-4105-80D4-8A3352CC190E,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69830511,SMKS SAIS 1,69830511,JL. GADING TUTUKA 2,CILUNCAT,KEC. CANGKUANG,KAB. BANDUNG,PROV. JAWA BARAT,SWASTA,SMK,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Yayasan SANDI ISLAMI,AJ7026,421.3/1034 - Disdikbud,14-04-2015,421.3/252-DISDIKBUD,07-02-2014,Lihat SK Operasional,2022-08-25 12,A,"3,150",1. Linknet,2. Linknet,PLN,,,smk_sais1bdg@yahoo.co.id,,-7.041338300000,107.545295000000,17,30,44,6,Pagi/6 hari,,2022/2023-2,"3,200",11,0,1,1,0,0,20,0,16,0,0,1,2,15,0,11,6,6,5,1,1,1,1,2,7,10,,SMK 2013 REV. Teknologi Laboratorium Medik,Linknet,,,,,,,,,,2,2,2,0
