prov_name,kab_name,kec_name,link_sekolah_kita,link_referensi,nama,npsn,alamat,desa/kelurahan,kecamatan/kota_(ln),kab.-kota/negara_(ln),propinsi/luar_negeri_(ln),status_sekolah,bentuk_pendidikan,kementerian_pembina,naungan,npyp,no._sk._pendirian,tanggal_sk._pendirian,nomor_sk_operasional,tanggal_sk_operasional,file_sk_operasional,tanggal_upload_sk_op.,akreditasi,luas_tanah,akses_internet,akses_internet_2,sumber_listrik,fax,telepon,email,website,lintang,bujur,guru,siswa_laki_laki,siswa_perempuan,rombongan_belajar,penyelenggaraan,manajemen_berbasis_sekolah,semester_data,daya_listrik,ruang_kelas,laboratorium,perpustakaan,sanitasi_siswa,guru_pns,guru_gtt,guru_gty,guru_honor,guru_gol_i,guru_gol_ii,guru_gol_iii,guru_gol_iv,guru_sertifikasi,guru_belum_sertifikasi,guru_kurang_dari_s1,guru_s1_atau_lebih,guru_data_kosong,guru_kurang_dari_30_tahun,guru_31_35_tahun,guru_36_40,guru_41_45_tahun,guru_46_50_tahun,guru_51_55_tahun,guru_lebih_dari_55_tahun,guru_laki_laki,guru_perempuan,kurikulum,akses_internet_sekolah_kita,rombel_tingkat_10,rombel_tingkat_11,rombel_tingkat_12,rombel_tingkat_13
Jawa Barat,Kab. Cirebon,Astana Japura,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/C8CFAC2B-7CCC-4C88-9C0A-20996691942C,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/20280253,MAN 3 CIREBON,20280253,Jl. Lpi Buntet Pesantren,MERTAPADA KULON,KEC. ASTANA JAPURA,KAB. CIREBON,PROV. JAWA BARAT,NEGERI,MA,Kementerian Agama,Pemerintah Daerah,,Nomor 180 Tahun 1968,20-08-1968,1334/BAN-SM/SK/2020,15-12-2020,Lihat SK Operasional,2021-05-09 14,A,0,,2.,,,,,,-6.806300000000,108.612100000000,0,460,669,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,
Jawa Barat,Kab. Cirebon,Astana Japura,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/84E957F9-A0D6-41C1-902D-8891836F76AD,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/70007041,MAS AD-DZIKRO,70007041,BLOK PUTAT PAYUNG,MERTAPADA WETAN,KEC. ASTANA JAPURA,KAB. CIREBON,PROV. JAWA BARAT,SWASTA,MA,Kementerian Agama,,,0055/IPM/2020,14-07-2020,752 Taun 2020,14-07-2020,Lihat SK Operasional,2021-01-18 07,,"1,842",,2.,,,,,,.000000000000,.000000000000,0,31,36,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,
Jawa Barat,Kab. Cirebon,Astana Japura,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/BBD5922F-EA72-4CEA-8DA5-4D9FC1893D90,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/20280242,MAS AGAMA ISLAM MERTAPADA,20280242,Komplek Pesantren Patwa,MERTAPADA KULON,KEC. ASTANA JAPURA,KAB. CIREBON,PROV. JAWA BARAT,SWASTA,MA,Kementerian Agama,,,03/10/11/07/13,17-10-1985,32-09/MA/0008/2010,28-04-2010,Lihat SK Operasional,2020-01-30 14,A,0,,2.,,,,,,-6.810200000000,108.614000000000,0,56,57,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,
Jawa Barat,Kab. Cirebon,Astana Japura,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/A509C862-4DE7-472C-B589-9006AA946630,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/20280252,MAS BINA CENDEKIA,20280252,Jl.kh. Wahid Hasyim,MERTAPADA WETAN,KEC. ASTANA JAPURA,KAB. CIREBON,PROV. JAWA BARAT,SWASTA,MA,Kementerian Agama,,,D/Kw.10/MA/418/2010,25-05-2010,Kw.10.4/4/PP.00.5/3036/2010,25-05-2010,Lihat SK Operasional,2018-07-11 07,A,0,,2.,,,,,,-6.813400000000,108.618200000000,0,90,61,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,
Jawa Barat,Kab. Cirebon,Astana Japura,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/9F5AABCA-4EED-4A42-805B-4028561CBC3B,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/20280269,MAS NU PUTRA,20280269,BUNTET PESANTREN DESA MERTAPADAKULON KEC. ASTANAJAPURA KAB. CIREBON KODE POS 45,MERTAPADA KULON,KEC. ASTANA JAPURA,KAB. CIREBON,PROV. JAWA BARAT,SWASTA,MA,Kementerian Agama,,,03/10/21/07/06,01-10-1984,03/10/21/07/06,01-10-1984,Lihat SK Operasional,2021-07-14 14,A,0,,2.,,,,,,-6.809300000000,108.612600000000,0,673,1,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,
Jawa Barat,Kab. Cirebon,Astana Japura,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/DE494ED4-CAFC-46C0-9B39-71B5EA0FBFBE,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/20280270,MAS NU PUTRI,20280270,Buntet Pesantren,MERTAPADA KULON,KEC. ASTANA JAPURA,KAB. CIREBON,PROV. JAWA BARAT,SWASTA,MA,Kementerian Agama,,,,,,,Silakan Upload SK,,A,0,,2.,,,,,,-6.798800000000,108.611300000000,0,1,449,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,
Jawa Barat,Kab. Cirebon,Astana Japura,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/D9BAE952-744E-44AC-ACDA-A02A9713FC00,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/20280272,MAS NURUL HUDA,20280272,Dusun 02 Blok Pesantren Rt 04 Rw 04,MUNJUL,KEC. ASTANA JAPURA,KAB. CIREBON,PROV. JAWA BARAT,SWASTA,MA,Kementerian Agama,YAYASAN NURUL HUDA MUNJUL,AD5226,W.i/PP.006.1/189/1991,14-01-1991,W.i/HK.008/21/1991,14-01-1991,Lihat SK Operasional,2020-07-15 12,A,0,,2.,,,,,,-6.812200000000,108.600600000000,0,133,171,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,
Jawa Barat,Kab. Cirebon,Astana Japura,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/846EACE1-48F1-492B-A637-689CD0D40242,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/20214970,SMAN 1 ASTANAJAPURA,20214970,Jl. KH. A. Wakhid Hasyim No. 97 Kanci Kec. Astanajapura Kab. Cirebon,KANCI,KEC. ASTANA JAPURA,KAB. CIREBON,PROV. JAWA BARAT,NEGERI,SMA,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Pemerintah Daerah,,421.3/kep-514-disdik/2003,15-09-2003,421.3/Kep-514-Disdik/2003,15-09-2003,Silakan Upload SK (link file tidak valid) => [270322-289669-553275-64311381-1732564922.PDF],2019-11-05 01,A,0,1. -,2. Telkom Speedy,PLN,0231510398,0231510398,smanoneasjap@gmail.com,http,-6.788200000000,108.618100000000,49,334,641,29,Sehari Penuh/5 hari,,2022/2023-2,"15,600",23,2,1,25,23,13,0,13,29,0,11,9,26,23,0,46,3,9,13,8,4,8,5,2,15,34,SMA 2013 MIPA,Tidak Ada,10,10,9,
Jawa Barat,Kab. Cirebon,Astana Japura,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/71D9F7FC-E1B0-4BF6-AB8B-4C627FFFF7FD,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69766973,SMKS BINA CENDEKIA CIREBON,69766973,Jl. KH. Wahid Hasyim,MERTAPADA WETAN,KEC. ASTANA JAPURA,KAB. CIREBON,PROV. JAWA BARAT,SWASTA,SMK,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Yayasan BINA CENDEKIA CIREBON,AA3583,421.5/Kpts. 1202.2/DISDIK,16-04-2015,422.1 /986 / DIKMEN,10-04-2013,Lihat SK Operasional,2019-11-21 13,B,"30,000",1. -,2. Telkom Speedy,PLN,0,02318845465,smkbinacendekia@gmail.com,http,-6.814200000000,108.618700000000,40,510,719,35,Pagi/6 hari,,2022/2023-2,22,40,0,0,0,1,0,48,4,40,0,0,0,3,37,1,34,5,17,12,7,2,2,0,0,19,21,SMK 2013 REV. Asisten Keperawatan,Tidak Ada,13,12,10,0
Jawa Barat,Kab. Cirebon,Astana Japura,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/E99FD3D4-1929-41BE-95B1-10C35E837E23,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/20244687,SMKS MEKANIKA,20244687,Buntet Pesantren,MERTAPADA KULON,KEC. ASTANA JAPURA,KAB. CIREBON,PROV. JAWA BARAT,SWASTA,SMK,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Yayasan Lembaga Pendidikan Islam ( YLPI ),AA3579,113/102.1/Kep/OT/2000,10-06-2014,02.00/017/BAS/2007,02-07-2009,Lihat SK Operasional,2015-08-10 09,B,"15,600",1. Indosat IM3,2. Telkom Speedy,PLN,,0231636636,smkmekanika@gmail.com,http,-6.808100000000,108.612700000000,43,395,124,17,Pagi/6 hari,,2022/2023-2,"6,500",17,0,1,2,1,1,37,10,42,0,0,1,5,38,1,36,6,13,11,5,7,3,2,2,30,13,SMK 2013 REV. Multimedia,Indosat IM3,6,6,5,0
