prov_name,kab_name,kec_name,link_sekolah_kita,link_referensi,nama,npsn,alamat,desa/kelurahan,kecamatan/kota_(ln),kab.-kota/negara_(ln),propinsi/luar_negeri_(ln),status_sekolah,bentuk_pendidikan,kementerian_pembina,naungan,npyp,no._sk._pendirian,tanggal_sk._pendirian,nomor_sk_operasional,tanggal_sk_operasional,file_sk_operasional,tanggal_upload_sk_op.,akreditasi,luas_tanah,akses_internet,akses_internet_2,sumber_listrik,fax,telepon,email,website,lintang,bujur,guru,siswa_laki_laki,siswa_perempuan,rombongan_belajar,penyelenggaraan,manajemen_berbasis_sekolah,semester_data,daya_listrik,ruang_kelas,laboratorium,perpustakaan,sanitasi_siswa,guru_pns,guru_gtt,guru_gty,guru_honor,guru_gol_i,guru_gol_ii,guru_gol_iii,guru_gol_iv,guru_sertifikasi,guru_belum_sertifikasi,guru_kurang_dari_s1,guru_s1_atau_lebih,guru_data_kosong,guru_kurang_dari_30_tahun,guru_31_35_tahun,guru_36_40,guru_41_45_tahun,guru_46_50_tahun,guru_51_55_tahun,guru_lebih_dari_55_tahun,guru_laki_laki,guru_perempuan,program_/_layanan,kurikulum,akses_internet_sekolah_kita,rombel_tingkat_1,rombel_tingkat_2,rombel_tingkat_3,rombel_tingkat_4,rombel_tingkat_5,rombel_tingkat_6,rombel_tingkat_7,rombel_tingkat_8,rombel_tingkat_9,rombel_tingkat_10,rombel_tingkat_11,rombel_tingkat_12,rombel_tingkat_13
Nusa Tenggara Timur,Kab. Manggarai Timur,Borong,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/A0D24322-D988-4B4A-8BBA-C340CFA7FAAA,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/60728190,MAS AL-HIDAYAH BORONG,60728190,Jl. Manggis Borong,KOTA NDORA,KEC. BORONG,KAB. MANGGARAI TIMUR,PROV. NUSA TENGGARA TIMUR,SWASTA,MA,Kementerian Agama,,,03/YNJB/KMT/2010,30-07-2010,KW.20.2/3/PP.00.11/5981/2012,12-12-2012,Lihat SK Operasional,2015-09-09 07,Sertifikat Kedaluwarsa,"2,618",,2.,,,,,,-8.762820000000,120.558674000000,0,46,74,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
Nusa Tenggara Timur,Kab. Manggarai Timur,Borong,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/D0A328B6-367A-E211-B8F8-1B29A9A6F095,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/50309365,SLB NEGERI BORONG,50309365,Borong,SATAR PEOT,KEC. BORONG,KAB. MANGGARAI TIMUR,PROV. NUSA TENGGARA TIMUR,NEGERI,SLB,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Pemerintah Daerah,,420/425/PPO/11/2010,11-01-2010,421/01/PK/2014,24-01-2014,Lihat SK Operasional,2023-04-14 11,,"10,000",1. Telkom Speedy,2. Telkomsel Flash,PLN,,,slbnegeriborong@gmail.com,,-8.776500000000,120.620900000000,15,38,17,13,Pagi/6 hari,,2022/2023-2,"1,300",12,0,1,2,5,3,0,7,11,1,3,0,5,10,0,13,2,3,3,2,5,1,0,1,9,6,"SDLB, SMPLB,  dan SMLB",Pendidikan Khusus SMALB 2013,Telkom Speedy,2,1,1,3,1,1,1,1,1,1,0,0,
Nusa Tenggara Timur,Kab. Manggarai Timur,Borong,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/F26C1F8D-2DED-4CE6-ACB9-55D182AB2D0E,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69945318,SMA NEGERI 10 BORONG,69945318,"Nio,Desa Balus Permai",BALUS PERMAI,KEC. BORONG,KAB. MANGGARAI TIMUR,PROV. NUSA TENGGARA TIMUR,NEGERI,SMA,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Pemerintah Daerah,,HK/85.a/TAHUN 2015,01-06-2015,,01-06-2015,Lihat SK Operasional,2016-06-17 14,B,"10,550",1. Telkomsel Flash,2. Telkomsel Flash,PLN,,,sman10borong@yahoo.com,http,-8.709200000000,120.665600000000,21,55,56,6,Pagi/6 hari,,2022/2023-2,"2,198",3,0,1,0,1,2,0,18,20,0,1,0,0,21,0,21,0,11,6,3,1,0,0,0,9,12,,SMA 2013 IPS,Telkomsel Flash,,,,,,,,,,2,2,2,
Nusa Tenggara Timur,Kab. Manggarai Timur,Borong,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/4E7709B1-0ECB-437D-8E92-3BD5E29B0C4D,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/50308599,SMAN 2 BORONG,50308599,KEMBUR,SATAR PEOT,KEC. BORONG,KAB. MANGGARAI TIMUR,PROV. NUSA TENGGARA TIMUR,NEGERI,SMA,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Pemerintah Daerah,,HK/91A/2010,25-09-2010,HK/91A/2010,25-09-2010,Lihat SK Operasional,2021-12-29 10,A,"5,579",1. Telkomsel Flash,2. Telkom Speedy,PLN,,,smanegeriduaborong@gmail.com,http,-8.760000000000,120.621500000000,42,207,404,20,Pagi/6 hari,,2022/2023-2,"7,200",19,2,1,7,16,13,0,13,27,0,13,2,10,32,0,39,3,9,12,9,9,1,2,0,23,19,,SMA 2013 MIPA,Telkomsel Flash,,,,,,,,,,7,7,6,
Nusa Tenggara Timur,Kab. Manggarai Timur,Borong,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/5E256AFC-1A58-4659-A51C-EC87E7159D14,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/50309258,SMAN 3 BORONG,50309258,JAWANG,GOLO KANTAR,KEC. BORONG,KAB. MANGGARAI TIMUR,PROV. NUSA TENGGARA TIMUR,NEGERI,SMA,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Pemerintah Daerah,,HK/37A2 011,04-05-2011,HK/37A2011,04-05-2011,Lihat SK Operasional,2015-08-20 08,Sertifikat Kedaluwarsa,"20,000",1. Telkomsel Flash,2. Lainnya,PLN,,,smantigaborong@gmail.com,http,-8.789100000000,120.594400000000,29,109,114,8,Pagi/6 hari,,2022/2023-2,"3,500",6,2,1,1,3,11,0,15,26,0,2,1,5,24,0,25,4,4,12,11,2,0,0,0,13,16,,SMA 2013 Bhs&Budaya,Telkomsel Flash,,,,,,,,,,2,2,4,
Nusa Tenggara Timur,Kab. Manggarai Timur,Borong,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/E6D361BE-7EA6-4593-AD95-47E7E0F8C1E3,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/50309280,SMAN 4 BORONG,50309280,WOLO KOLO,KOTA NDORA,KEC. BORONG,KAB. MANGGARAI TIMUR,PROV. NUSA TENGGARA TIMUR,NEGERI,SMA,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Pemerintah Daerah,,HK/37.A/2011,04-05-2011,HK/37.A/2011,04-05-2011,Lihat SK Operasional,2015-10-01 03,Sertifikat Kedaluwarsa,"15,000",1. Telkomsel Flash,2. Telkomsel Flash,PLN,0,0,smanegeriempatborong11@gmail.com,,-8.825100000000,120.619300000000,26,74,65,9,Pagi/6 hari,,2022/2023-2,"2,300",7,1,1,1,11,6,0,9,18,0,8,0,7,19,0,23,3,2,10,8,3,2,0,1,13,13,,SMA 2013 IPS,Telkomsel Flash,,,,,,,,,,3,3,3,
Nusa Tenggara Timur,Kab. Manggarai Timur,Borong,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/4B0F5EA4-95B4-44C9-8967-D2DD7BDDEE89,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/50309281,SMAN 5 BORONG,50309281,JONG,BENTENG RAJA,KEC. BORONG,KAB. MANGGARAI TIMUR,PROV. NUSA TENGGARA TIMUR,NEGERI,SMA,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Pemerintah Pusat,,HK/37.A/2011,04-05-2011,HK/37.A/2011,04-05-2011,Lihat SK Operasional,2016-09-03 10,Sertifikat Kedaluwarsa,"30,000",1. Lainnya (Serat Optik),2. Telkomsel Flash,PLN,,,sman5.borong@gmail.com,,-8.689700000000,120.676000000000,18,75,64,9,Pagi/6 hari,,2022/2023-2,"2,300",4,3,1,2,3,5,0,10,17,0,1,0,2,16,0,15,3,6,7,3,1,1,0,0,11,7,,SMA 2013 MIPA,Lainnya (Serat Optik),,,,,,,,,,3,3,3,
Nusa Tenggara Timur,Kab. Manggarai Timur,Borong,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/5B8E5508-FBD8-4A2A-8E48-386F3B98518C,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/50310685,SMAN 7 BORONG,50310685,REHES,GURUNG LIWUT,KEC. BORONG,KAB. MANGGARAI TIMUR,PROV. NUSA TENGGARA TIMUR,NEGERI,SMA,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Pemerintah Daerah,,HK/54.b/2012,05-06-2012,HK/54.B/2012,05-06-2015,Lihat SK Operasional,2021-11-08 01,C,"18,210",1. Telkomsel Flash,2. Telkomsel Flash,PLN,,,smantujuborong@gmail.com,http,-8.707000000000,120.618600000000,24,56,73,6,Pagi/6 hari,,2022/2023-2,"2,300",6,2,1,2,6,8,0,10,22,1,1,0,3,21,1,21,2,6,9,6,0,2,0,1,14,10,,SMA 2013 IPS,Telkomsel Flash,,,,,,,,,,2,2,2,
Nusa Tenggara Timur,Kab. Manggarai Timur,Borong,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/2F93A12E-5DD5-4B29-85F5-BCFBD3364AB1,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69768163,SMAN 8 BORONG,69768163,WALING,WALING,KEC. BORONG,KAB. MANGGARAI TIMUR,PROV. NUSA TENGGARA TIMUR,NEGERI,SMA,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Pemerintah Daerah,,HK/56.a/2013,07-06-2013,HK/56.a/2013,07-06-2013,Lihat SK Operasional,2015-09-14 18,C,"60,000",1. Telkomsel Flash,2. Telkomsel Flash,PLN,,,smandelapanborong@gmail.com,http,-8.646100000000,120.638800000000,20,54,61,6,Pagi/6 hari,,2022/2023-2,"1,300",10,1,2,2,2,3,0,15,19,0,1,0,1,19,0,18,2,4,11,5,0,0,0,0,12,8,,SMA 2013 IPS,Telkomsel Flash,,,,,,,,,,2,2,2,
Nusa Tenggara Timur,Kab. Manggarai Timur,Borong,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/A42D4D0C-5166-4247-8D61-321594223982,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/50308592,SMAS K PANCASILA BORONG,50308592,"Jl. KH Dewantara, Golokarot",RANA LOBA,KEC. BORONG,KAB. MANGGARAI TIMUR,PROV. NUSA TENGGARA TIMUR,SWASTA,SMA,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",YAYASAN SUKMA MANGGARAI TIMUR,AX3036,19829/I 21.4/Ie.81,01-01-1901,19829/I 21.4/Ie.81,01-01-1900,Lihat SK Operasional,2015-03-30 08,B,"1,190",1. Smartfren,2. Telkom Speedy,PLN,,,sma.pancasilaborong@gmail.com,http,-8.810596700000,120.611355000000,42,347,605,27,Pagi/6 hari,,2022/2023-2,"7,000",26,2,1,7,3,0,46,3,39,0,2,1,4,38,1,36,5,20,8,4,5,2,2,1,17,25,,SMA 2013 IPS,Smartfren,,,,,,,,,,9,10,8,
