prov_name,kab_name,kec_name,link_sekolah_kita,link_referensi,nama,npsn,alamat,desa/kelurahan,kecamatan/kota_(ln),kab.-kota/negara_(ln),propinsi/luar_negeri_(ln),status_sekolah,bentuk_pendidikan,kementerian_pembina,naungan,npyp,no._sk._pendirian,tanggal_sk._pendirian,nomor_sk_operasional,tanggal_sk_operasional,file_sk_operasional,tanggal_upload_sk_op.,akreditasi,luas_tanah,akses_internet,akses_internet_2,sumber_listrik,fax,telepon,email,website,lintang,bujur,guru,siswa_laki_laki,siswa_perempuan,rombongan_belajar,penyelenggaraan,manajemen_berbasis_sekolah,semester_data,daya_listrik,ruang_kelas,laboratorium,perpustakaan,sanitasi_siswa,guru_pns,guru_gtt,guru_gty,guru_honor,guru_gol_i,guru_gol_ii,guru_gol_iii,guru_gol_iv,guru_sertifikasi,guru_belum_sertifikasi,guru_kurang_dari_s1,guru_s1_atau_lebih,guru_data_kosong,guru_kurang_dari_30_tahun,guru_31_35_tahun,guru_36_40,guru_41_45_tahun,guru_46_50_tahun,guru_51_55_tahun,guru_lebih_dari_55_tahun,guru_laki_laki,guru_perempuan,kurikulum,akses_internet_sekolah_kita,rombel_tingkat_10,rombel_tingkat_11,rombel_tingkat_12,rombel_tingkat_13
Riau,Kab. Bengkalis,Bantan,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/AE857B45-A876-4FEF-AD24-74C8AF77269E,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69725479,MAS AL HIDAYAH TELUK PAMBANG,69725479,JL. SRIWIJAYA,TELUK PAMBANG,KEC. BANTAN,KAB. BENGKALIS,PROV. RIAU,SWASTA,MA,Kementerian Agama,Lainnya,,,01-01-1900,225/KPTS/2013/...,02-12-2013,Silakan Upload SK,,B,0,,2.,,,,,,1.486638000000,102.430146000000,0,25,40,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,
Riau,Kab. Bengkalis,Bantan,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/46419F82-E347-4FAD-9C14-328D14D18238,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69725475,MAS AL ULUM BANTAN TENGAH,69725475,Jl. Jaya Purna,BANTAN TENGAH,KEC. BANTAN,KAB. BENGKALIS,PROV. RIAU,SWASTA,MA,Kementerian Agama,Lainnya,,,01-01-1900,225/KPTS-DIKMEN/2013/..,02-12-2013,Silakan Upload SK,,B,0,,2.,,,,,,1.492600000000,102.261700000000,0,22,17,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,
Riau,Kab. Bengkalis,Bantan,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/8EDA13C3-BC12-49EB-B9F1-9AF9CE63FD67,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69725486,MAS DARUL AIMAN MUNTAI,69725486,JL. H. IBRAHIM,MUNTAI,KEC. BANTAN,KAB. BENGKALIS,PROV. RIAU,SWASTA,MA,Kementerian Agama,Lainnya,,Kw.04.4/4/03/MAS/PP.00/0023/2010,14-04-2010,168 Tahuin 2010,14-04-2010,Silakan Upload SK (link file tidak valid) => [752991-940366--],2023-01-10 14,B,0,,2.,,,,,,1.522800000000,102.431500000000,0,16,7,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,
Riau,Kab. Bengkalis,Bantan,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/7270D9EA-EE8D-4BD5-9F82-83C0C4E57FE4,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69725476,MAS DARUL ULUM BANTAN TUA,69725476,JL. Aliya No.1 Bantan Tua,BANTAN TUA,KEC. BANTAN,KAB. BENGKALIS,PROV. RIAU,SWASTA,MA,Kementerian Agama,Lainnya,,168 Tahun 2010,14-04-2010,225/KPTS/2013/...,02-12-2013,Silakan Upload SK (link file tidak valid) => [755209-577834--],2023-01-13 08,B,0,,2.,,,,,,1.540000000000,102.136800000000,0,47,22,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,
Riau,Kab. Bengkalis,Bantan,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/1E9306FD-B95A-49BB-BE02-419E4180ACC4,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69725480,MAS MIFTAHUL JANNAH SELAT BARU,69725480,JL. SULTAN SYARIF QASIM,SELAT BARU,KEC. BANTAN,KAB. BENGKALIS,PROV. RIAU,SWASTA,MA,Kementerian Agama,Lainnya,,Kw.04/4/03/MAS/PP.00/0014/2010,14-04-2010,638 Tahun 2016,25-11-2016,Lihat SK Operasional,2020-01-30 10,B,0,,2.,,,,,,1.533000000000,102.214300000000,0,25,27,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,
Riau,Kab. Bengkalis,Bantan,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/48C769FB-EC05-4E3A-ABE7-8B0C38A2CA1A,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69725482,MAS MIFTAHUL ULUM BANTAN AIR,69725482,JL. JEND. SUDIRMAN,BANTAN AIR,KEC. BANTAN,KAB. BENGKALIS,PROV. RIAU,SWASTA,MA,Kementerian Agama,Lainnya,,Nomor 634 Tahun 2016,01-01-1900,225/KPTS/2013/...,02-12-2013,Lihat SK Operasional,2019-11-23 22,B,0,,2.,,,,,,1.533308000000,102.320139000000,0,29,23,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,
Riau,Kab. Bengkalis,Bantan,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/A5DFF9C1-6F1F-4D85-A725-A8448D5FE8C5,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69725492,MAS NURUL HIDAYAH BANTAN TUA,69725492,JL. RAJIMUN,BANTAN TUA,KEC. BANTAN,KAB. BENGKALIS,PROV. RIAU,SWASTA,MA,Kementerian Agama,Lainnya,,,01-01-1900,225/KPTS-DIKMEN/2013/...,02-12-2013,Silakan Upload SK,,A,0,,2.,,,,,,1.516640000000,102.165129000000,0,251,221,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,
Riau,Kab. Bengkalis,Bantan,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/D84FBC3D-CCB5-4E41-886F-ABCAF7A194EE,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/10400857,SMAN 1 BANTAN,10400857,JL. SOEKARNO-HATTA,SELAT BARU,KEC. BANTAN,KAB. BENGKALIS,PROV. RIAU,NEGERI,SMA,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Pemerintah Daerah,,107/0/1997,16-05-1997,6628/I09.B2/A8-1997,01-07-1997,Silakan Upload SK (link file tidak valid) => [402414-336217--],2020-12-07 11,A,0,1. Lainnya,2. Lainnya,PLN,0,,sman1.bantan@yahoo.com,http,1.529400000000,102.224100000000,39,198,284,16,Sehari Penuh/5 hari,,2022/2023-2,"15,400",18,5,1,12,26,1,1,11,13,1,13,12,28,11,0,33,6,3,2,3,6,9,11,5,18,21,SMA 2013 IPS,Lainnya,5,6,5,
Riau,Kab. Bengkalis,Bantan,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/51737CEF-20C4-41BD-B9AE-7F75522309BD,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/10400846,SMAN 2 BANTAN,10400846,JL. BUDI LUHUR,DESA SUKAMAJU,KEC. BANTAN,KAB. BENGKALIS,PROV. RIAU,NEGERI,SMA,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Pemerintah Daerah,,113,18-03-2002,113 TAHUN 2002,18-03-2002,Lihat SK Operasional,2022-01-24 01,A,"18,670",1. Telkomsel Flash,2. Lainnya (Serat Optik),PLN & Diesel,,,smanda2.bantan@yahoo.co.id,,1.483900000000,102.396500000000,36,169,153,13,Sehari Penuh/5 hari,,2022/2023-2,"7,700",12,2,1,0,14,3,0,19,22,1,13,0,17,19,1,32,3,6,4,10,9,4,2,1,14,22,SMA 2013 IPS,Telkomsel Flash,5,4,4,
Riau,Kab. Bengkalis,Bantan,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/3433C5C5-77E2-4046-BEE2-A32DC32A6A7A,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/10498734,SMAN 3 BANTAN,10498734,Jl. Perkebunan IV,TELUK LANCAR,KEC. BANTAN,KAB. BENGKALIS,PROV. RIAU,NEGERI,SMA,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Pemerintah Daerah,,/,07-10-2013,175/DIKMEN/2011,08-08-2011,Lihat SK Operasional,2016-02-16 14,B,"27,000",1. Telkomsel Flash,2. Lainnya (Serat Optik),PLN,,,smantiga_bantan@yahoo.com,,1.367300000000,102.475600000000,22,85,77,6,Sehari Penuh/5 hari,,2022/2023-2,"1,300",7,4,1,7,8,0,0,14,20,0,2,0,4,18,0,21,1,3,12,3,1,1,1,1,6,16,SMA 2013 Bhs&Budaya,Telkomsel Flash,2,2,2,
