prov_name,kab_name,kec_name,link_sekolah_kita,link_referensi,nama,npsn,alamat,desa/kelurahan,kecamatan/kota_(ln),kab.-kota/negara_(ln),propinsi/luar_negeri_(ln),status_sekolah,bentuk_pendidikan,kementerian_pembina,naungan,npyp,no._sk._pendirian,tanggal_sk._pendirian,nomor_sk_operasional,tanggal_sk_operasional,file_sk_operasional,tanggal_upload_sk_op.,akreditasi,luas_tanah,akses_internet,akses_internet_2,sumber_listrik,fax,telepon,email,website,lintang,bujur,guru,siswa_laki_laki,siswa_perempuan,rombongan_belajar,penyelenggaraan,manajemen_berbasis_sekolah,semester_data,daya_listrik,ruang_kelas,laboratorium,perpustakaan,sanitasi_siswa,guru_pns,guru_gtt,guru_gty,guru_honor,guru_gol_i,guru_gol_ii,guru_gol_iii,guru_gol_iv,guru_sertifikasi,guru_belum_sertifikasi,guru_kurang_dari_s1,guru_s1_atau_lebih,guru_data_kosong,guru_kurang_dari_30_tahun,guru_31_35_tahun,guru_36_40,guru_41_45_tahun,guru_46_50_tahun,guru_51_55_tahun,guru_lebih_dari_55_tahun,guru_laki_laki,guru_perempuan,kurikulum,akses_internet_sekolah_kita,rombel_tingkat_10,rombel_tingkat_11,rombel_tingkat_12,rombel_tingkat_13
Banten,Kota Cilegon,Jombang,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/E47C9792-BA70-4D37-91DC-99A91DCAC564,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/20623267,MAS AN-NIDOMIYAH,20623267,JL. KH. M. ARIF NO.99 LINK. KEPENDILAN PANGGUNG RAWI,JOMBANG WETAN,KEC. JOMBANG,KOTA CILEGON,PROV. BANTEN,SWASTA,MA,Kementerian Agama,,,,,,,Silakan Upload SK,,C,0,,2.,,,,,,-6.004800000000,106.065200000000,0,26,12,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,
Banten,Kota Cilegon,Jombang,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/1F130A71-4564-4FBD-BD82-158D32EB328E,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/60726289,SMA BOSOWA AL AZHAR CILEGON,60726289,JL. BOULEVARD BLOK B NO.5 TAMAN CILEGON INDAH,SUKMAJAYA,KEC. JOMBANG,KOTA CILEGON,PROV. BANTEN,SWASTA,SMA,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Yayasan Bosowa Bina Insani,AA5179,420/731,28-09-2011,421.3/136-KCD.CSKS/2019,07-10-2019,Lihat SK Operasional,2020-08-27 09,A,"6,600",1. Lainnya,2. Telkom Speedy,PLN,,02547876859,sma.bosowa.alazhar@gmail.com,http,-6.013800000000,106.080600000000,12,15,11,4,Sehari Penuh/5 hari,,2022/2023-2,"41,500",6,4,1,2,0,0,13,2,12,0,0,0,1,11,0,12,0,5,4,2,0,0,0,1,5,7,SMA 2013 MIPA,Lainnya,2,2,0,
Banten,Kota Cilegon,Jombang,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/CB574487-2FAD-490F-BB3D-3597C0A54449,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/20606299,SMAS AL ISHLAH CILEGON,20606299,JL. AL ISHLAH NO. 03 JOMBANG WETAN,JOMBANG WETAN,KEC. JOMBANG,KOTA CILEGON,PROV. BANTEN,SWASTA,SMA,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Yayasan Al-Ishlah,AD0179,C-1142.HT.01.02.TH 2005,19-07-2005,421.3/20-Dikmen/2013,25-09-2013,Lihat SK Operasional,2020-08-26 18,A,"6,800",1. -,2. Telkom Speedy,PLN,,377030,sma.alishlah76@gmail.com,http,-6.008500000000,106.037300000000,14,28,33,3,Sehari Penuh/5 hari,,2022/2023-2,"12,296",3,4,1,2,1,0,13,7,14,0,0,0,5,9,0,10,4,7,1,1,2,2,1,0,4,10,SMA 2013 MIPA,Tidak Ada,1,1,1,
Banten,Kota Cilegon,Jombang,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/D1DA6816-F040-4EA0-82B0-1A6C1E749C57,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69786331,SMAS DAARUL ISHLAH ISLAMIC,69786331,JL. DAARUL ISHLAH SEMENDARAN,PANGGUNG RAWI,KEC. JOMBANG,KOTA CILEGON,PROV. BANTEN,SWASTA,SMA,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Yayasan Al-Ishlah,AD0179,"11,-",30-05-2005,421.3/107-DIKMEN/2013,11-07-2013,Lihat SK Operasional,2015-12-22 06,A,0,1. -,2. Telkom Speedy,PLN,,02549000132,smadaarulishlah@yahoo.co.id,,-6.008000000000,106.077700000000,14,30,23,3,Pagi/6 hari,,2022/2023-2,"150,000",3,4,1,8,0,0,5,10,14,0,0,0,2,12,0,9,5,6,4,2,0,2,0,0,6,8,SMA 2013 MIPA,Tidak Ada,1,1,1,
Banten,Kota Cilegon,Jombang,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/9D97DF65-4DD3-4232-B0DB-EE5CE5A7FB47,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/20606290,SMAS MUHAMMADIYAH CILEGON,20606290,JL. PERINTIS NO. 3 ROKAL CILEGON,JOMBANG WETAN,KEC. JOMBANG,KOTA CILEGON,PROV. BANTEN,SWASTA,SMA,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Yayasan Pimpinan Wilayah Muhammadiyah (PWM) Prov. Banten,AO5371,024/I02.Kep/79,24-02-1979,024/I02.Kep/79,24-02-1979,Lihat SK Operasional,2020-08-24 19,B,"2,700",1. -,2. Lainnya (Serat Optik),PLN,394953,394953,smamuhammadiyah1cilegon@yahoo.co.id,http,-6.019400000000,106.051000000000,12,21,22,6,Sehari Penuh/5 hari,,2022/2023-2,"2,400",6,5,1,2,1,0,16,1,11,0,1,0,2,10,0,11,1,2,4,1,3,0,1,1,3,9,SMA 2013 MIPA,Tidak Ada,2,2,2,
Banten,Kota Cilegon,Jombang,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/8F34EF89-553D-4862-9E9B-21D20EB6CCD3,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69873595,SMK AN NIDOMIYAH,69873595,JL. KH. M. ARIF. NO. 99 LINK. KEPENDILAN,PANGGUNG RAWI,KEC. JOMBANG,KOTA CILEGON,PROV. BANTEN,SWASTA,SMK,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Yayasan AN-NIDOMIYAH,AD0153,01,18-10-2006,421.3/100-DIKMEN/2014,19-06-2014,Lihat SK Operasional,2015-09-10 21,C,"5,000",,2.,,,02548492073,smkannidomiyahclg@gmail.com,http,-6.018122000000,106.069869000000,5,0,0,0,,,2022/2023-2,,0,0,0,0,0,0,6,0,5,0,0,0,2,3,0,3,2,0,1,1,2,0,1,0,0,5,"SMK 2013 REV. Sistem Informatika, Jaringan dan Aplikasi",,,,,
Banten,Kota Cilegon,Jombang,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/166B5325-FEE1-4F5D-90EE-3DA6B7AEE67F,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69965355,SMK MIFTAHUL HUDA,69965355,Jl Pangeran Jayakarta Lingkungan Terate udik,MASIGIT,KEC. JOMBANG,KOTA CILEGON,PROV. BANTEN,SWASTA,SMK,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Yayasan MIFTAHUL HUDA,AD0184,15,26-09-2016,570/18-OPS.Dindik/DPMPTSP/VI/2017,09-06-2017,Lihat SK Operasional,2020-08-27 09,C,"1,015",1. XL (GSM),2. Telkom Speedy,PLN,,387260,smk.miftahulhuda15@gmail.com,http,-6.009368300000,106.053361900000,13,47,28,3,Pagi/6 hari,,2022/2023-2,"2,200",3,0,1,0,1,0,14,1,12,0,1,0,2,11,0,11,2,2,3,3,3,2,0,0,3,10,SMK 2013 REV. Teknik Komputer dan Jaringan,XL (GSM),1,1,1,0
Banten,Kota Cilegon,Jombang,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/BC939CAC-70E8-4589-8511-3F1A60885579,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/20615483,SMKN 3 CILEGON,20615483,Jl. Cigiceh-Tunjung Putih,GEDONG DALEM,KEC. JOMBANG,KOTA CILEGON,PROV. BANTEN,NEGERI,SMK,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Pemerintah Daerah,,10 TAHUN 2011,,,,Silakan Upload SK,,A,"18,942",1. Lainnya,2. Lainnya,PLN,0254330350,0254330350,smkn3cilegon@gmail.com,http,-5.992600000000,106.063100000000,49,73,805,27,Sehari Penuh/5 hari,,2022/2023-2,"62,600",23,1,1,2,34,2,0,13,34,0,15,0,36,13,0,49,0,2,6,10,9,10,4,8,13,36,SMK 2013 REV.  Akuntansi dan Keuangan Lembaga,Lainnya,9,9,9,0
Banten,Kota Cilegon,Jombang,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/4BE733AF-2A3F-429A-85FE-F4A37475592A,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/20614553,SMKS AL- ISHLAH,20614553,JL. AL-ISHLAH NO.2 JOMBANG WETAN CILEGON,JOMBANG WETAN,KEC. JOMBANG,KOTA CILEGON,PROV. BANTEN,SWASTA,SMK,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Yayasan Al-Ishlah,AD0179,421.3/117-Dindik/2008,01-09-2008,421.3/117-Dindik/2008,01-09-2008,Lihat SK Operasional,2020-08-27 09,B,"6,724",1. -,2. Telkom Speedy,PLN,,0254387446,smk.alishlah01@gmail.com,http,-6.014900000000,106.062300000000,22,4,109,8,Sehari Penuh/5 hari,,2022/2023-2,"10,000",15,2,1,0,0,0,13,12,22,0,0,0,6,16,1,17,4,8,6,2,4,1,1,0,2,20,SMK 2013 REV. Asisten Keperawatan,Tidak Ada,2,3,3,0
Banten,Kota Cilegon,Jombang,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/2E33122A-8C29-4AFD-9440-64AE911B4D06,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/20606251,SMKS AS SYUHADA AL KHAIRIYAH,20606251,JL. BOJONEGARA NO12 PEGANTUNGAN JOMBANG WETAN CILEGON,JOMBANG WETAN,KEC. JOMBANG,KOTA CILEGON,PROV. BANTEN,SWASTA,SMK,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",YAYASAN AS-SYUHADA AL-KHAIRIYAH,AX1508,008/256-DIS PK,30-04-2001,421.3/226.a-KCD.CSKS/2020,09-04-2020,Lihat SK Operasional,2020-08-27 13,B,"5,130",1. -,2. Telkom Speedy,PLN,0254376434,0254376434,assyuhadasmk@yahoo.co.id,http,-6.007400000000,106.034700000000,16,48,72,6,Sehari Penuh/5 hari,,2022/2023-2,"6,100",5,2,1,4,0,0,18,1,16,0,0,0,4,12,0,13,3,5,5,4,2,0,0,0,3,13,SMK 2013 REV.  Otomatisasi dan Tata Kelola Perkantoran,Tidak Ada,2,2,2,0
