prov_name,kab_name,kec_name,link_sekolah_kita,link_referensi,nama,npsn,alamat,desa/kelurahan,kecamatan/kota_(ln),kab.-kota/negara_(ln),propinsi/luar_negeri_(ln),status_sekolah,bentuk_pendidikan,program_/_layanan,kementerian_pembina,naungan,npyp,no._sk._pendirian,tanggal_sk._pendirian,nomor_sk_operasional,tanggal_sk_operasional,file_sk_operasional,tanggal_upload_sk_op.,akreditasi,luas_tanah,akses_internet,akses_internet_2,sumber_listrik,fax,telepon,email,website,lintang,bujur,guru,siswa_laki_laki,siswa_perempuan,rombongan_belajar,kurikulum,penyelenggaraan,manajemen_berbasis_sekolah,semester_data,akses_internet_sekolah_kita,daya_listrik,ruang_kelas,laboratorium,perpustakaan,sanitasi_siswa,guru_pns,guru_gtt,guru_gty,guru_honor,guru_gol_i,guru_gol_ii,guru_gol_iii,guru_gol_iv,guru_sertifikasi,guru_belum_sertifikasi,guru_kurang_dari_s1,guru_s1_atau_lebih,guru_data_kosong,guru_kurang_dari_30_tahun,guru_31_35_tahun,guru_36_40,guru_41_45_tahun,guru_46_50_tahun,guru_51_55_tahun,guru_lebih_dari_55_tahun,guru_laki_laki,guru_perempuan,rombel_tingkat_1,rombel_tingkat_2,rombel_tingkat_3,rombel_tingkat_4,rombel_tingkat_5,rombel_tingkat_6,rombel_tingkat_7,rombel_tingkat_8,rombel_tingkat_9,rombel_tingkat_10,rombel_tingkat_11,rombel_tingkat_12,rombel_tingkat_13
Sulawesi Tengah,Kota Palu,Palu Selatan,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/30AFA07F-F3FE-E111-AEE9-81EAE7671711,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69759215,SLB NEGERI 2 PALU,69759215,"Jl. Nambo lrg, I, No. I Palu",PETOBO,KEC. PALU SELATAN,KOTA PALU,PROV. SULAWESI TENGAH,NEGERI,SLB,"SDLB, SMPLB,  dan SMLB","Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Pemerintah Daerah,,,01-01-1910,425.1/9979/PEND,31-07-2012,Silakan Upload SK,,C,0,1.,2.,PLN,,,,,-.931200000000,119.921700000000,8,23,13,23,Pendidikan Khusus SMALB 2013,Pagi/6 hari,,2022/2023-2,Telkomsel Flash,"2,200",12,0,1,2,3,2,0,3,5,0,3,0,3,5,1,6,1,2,2,1,0,1,2,0,3,5,2,1,1,2,3,3,2,2,3,1,1,2,
Sulawesi Tengah,Kota Palu,Palu Selatan,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/20A3BD8D-119A-4AB1-8D9E-2B3AE7232053,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69987978,SLBS Mekar Abadi Palu,69987978,Jl. Kebun Sari No. 75,PETOBO,KEC. PALU SELATAN,KOTA PALU,PROV. SULAWESI TENGAH,SWASTA,SLB,"SDLB, SMPLB,  dan SMLB","Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Yayasan Mekar Abadi,AM3885,01/YMA/III/2019,01-03-2019,800.05 /  05.172  / PK-PLK / DIKBUD,12-03-2019,Lihat SK Operasional,2020-08-25 09,C,"3,500",1. -,2. Telkomsel Flash,PLN,,,slbmekarabadi1@gmail.com,,-.934500000000,119.933500000000,6,25,10,20,Pendidikan Khusus SMALB 2013,Pagi/6 hari,,2022/2023-2,Tidak Ada,"4,400",4,0,0,2,3,0,3,0,3,1,1,1,1,5,1,4,1,3,1,0,0,0,1,1,2,4,1,1,2,4,1,2,3,1,1,2,0,2,
Sulawesi Tengah,Kota Palu,Palu Selatan,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/525A0610-F427-4DF3-A845-90FF84D05512,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/70005452,SMA Islam Otak Kanan Shalahuddin Al-Ayyubi,70005452,"Jl. Basuki Rahmat, Lrg Nusantara No. 15 A",TATURA SELATAN,KEC. PALU SELATAN,KOTA PALU,PROV. SULAWESI TENGAH,SWASTA,SMA,,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",YAYASAN OTAK KANAN INDONESIA,AK8208,800.05/02.SMA/DIKBUD,02-11-2020,800.05/02.SMA/DIKBUD,02-11-2020,Lihat SK Operasional,2020-11-09 16,C,280,1. Telkom Speedy,2. Telkomsel Flash,PLN,,04514080282,smaotakkanan@gmail.com,www.sekolahotakkanan.com,-.934369600000,119.928473800000,6,36,21,3,SMA 2013 MIPA,Sehari Penuh/5 hari,,2022/2023-2,Telkom Speedy,"9,600",3,0,1,4,0,0,0,6,6,0,0,0,0,6,0,2,4,6,0,0,0,0,0,0,0,6,,,,,,,,,,1,1,1,
Sulawesi Tengah,Kota Palu,Palu Selatan,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/777C554F-6A9D-4F56-AF30-3A16DEEA592F,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/40203612,SMAN 3 PALU,40203612,JL. DEWI SARTIKA NO. 104,BIROBULI SELATAN,KEC. PALU SELATAN,KOTA PALU,PROV. SULAWESI TENGAH,NEGERI,SMA,,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Pemerintah Daerah,,,,,,Silakan Upload SK,,A,"11,500",1. -,2. Lainnya (Serat Optik),PLN,,482647,smantigapalu@sman3-palu.id,http,-.932000000000,119.897000000000,85,603,787,41,SMA 2013 MIPA,Pagi/6 hari,,2022/2023-2,Tidak Ada,"53,900",43,3,1,12,61,11,0,13,25,0,34,26,55,30,0,74,11,16,6,9,8,14,15,17,31,54,,,,,,,,,,14,13,14,
Sulawesi Tengah,Kota Palu,Palu Selatan,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/B47B0198-4A7E-4CB7-868B-47CFB41401F5,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/40203515,SMAS BK PALU,40203515,JL. TOWUA NO. 80,TATURA SELATAN,KEC. PALU SELATAN,KOTA PALU,PROV. SULAWESI TENGAH,SWASTA,SMA,,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Yayasan Pelayanan Bala Keselamatan,AK8222,1865/I.24.4/A8/86,19-12-1986,1865/I.24.4/A8/86,19-12-1986,Lihat SK Operasional,2020-08-28 20,A,"5,170",1. -,2. Telkom Speedy,PLN,,0451481487,smabalkespalu@yahoo.co.id,http,-.924500000000,119.879300000000,15,114,160,12,SMA 2013 IPS,Sehari Penuh/6 hari,,2022/2023-2,Tidak Ada,0,18,1,1,2,7,0,9,4,6,1,7,1,8,7,0,13,2,2,2,4,1,2,3,1,3,12,,,,,,,,,,4,4,4,
Sulawesi Tengah,Kota Palu,Palu Selatan,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/5599CBC7-9BEC-4F30-B5CC-08F2B1332145,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/40203513,SMAS KRISTEN GPID PALU,40203513,JL. Kijang,BIROBULI SELATAN,KEC. PALU SELATAN,KOTA PALU,PROV. SULAWESI TENGAH,SWASTA,SMA,,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Yayasan Tunas Harapan Mandiri,AF6278,259/I.24/A.10/1989,12-04-1989,259/I.24/A.10/1989,12-04-1989,Lihat SK Operasional,2020-08-27 09,B,"2,500",1. -,2. Telkom Speedy,PLN,,0451427914,sma_gpid@yahoo.co.id,http,-.896800000000,119.870000000000,14,27,38,6,SMA 2013 IPS,Sehari Penuh/6 hari,,2022/2023-2,Tidak Ada,"2,200",6,1,1,2,7,1,1,5,7,0,3,4,5,9,0,10,4,4,1,1,0,4,2,2,4,10,,,,,,,,,,2,2,2,
Sulawesi Tengah,Kota Palu,Palu Selatan,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/C6140D29-58BE-4544-A243-8F5CB396230A,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69895443,SMK TOVEAKU,69895443,Jl. Lembu I No. 26,TATURA SELATAN,KEC. PALU SELATAN,KOTA PALU,PROV. SULAWESI TENGAH,SWASTA,SMK,,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Yayasan Toveaku,AK8177,090/2572.a/Pend,05-07-2013,421.5/0457/Dikbud,04-02-2015,Lihat SK Operasional,2015-05-21 21,C,"1,380",1. Telkomsel Flash,2. Lainnya (Wavelan),PLN,,0451487129,smk_toveaku@yahoo.com,http,-.932000000000,119.897000000000,17,58,32,4,SMK 2013 REV.  Tata Boga,Sehari Penuh/5 hari,,2022/2023-2,Telkomsel Flash,"3,200",4,0,2,2,6,1,11,4,12,0,2,3,9,8,0,11,6,2,6,0,1,0,0,8,4,13,,,,,,,,,,1,2,1,0
Sulawesi Tengah,Kota Palu,Palu Selatan,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/19402855-3E7F-404B-8081-23AA44AA6EFC,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/40203613,SMKS BINA POTENSI,40203613,JL. DARUSSALAM NO. 16 PALU,TATURA UTARA,KEC. PALU SELATAN,KOTA PALU,PROV. SULAWESI TENGAH,SWASTA,SMK,,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Yayasan Bina Potensi Warga Indonesia Pusat Palu,AK8215,858/66.30/PDP,18-12-2001,858/66.30/PDP,18-12-2001,Lihat SK Operasional,2020-09-15 10,B,"3,040",1. Telkom Speedy,2. Telkom Speedy,PLN,0451424556,0451424556,binapotens1@yahoo.co.id,http,-.910200000000,119.877800000000,19,115,77,12,SMK 2013 REV. Asisten Keperawatan,Sehari Penuh/5 hari,,2022/2023-2,Telkom Speedy,"10,000",7,1,0,2,6,2,12,2,13,0,4,2,8,11,0,17,2,8,2,1,5,1,1,1,6,13,,,,,,,,,,4,4,4,0
Sulawesi Tengah,Kota Palu,Palu Selatan,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/46735BBC-6203-4962-8965-7C0B77BF9609,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/40203624,SMKS FARMASI NUSANTARA PALU,40203624,JL.WOLTER MONGINSIDI NO.106A,TATURA SELATAN,KEC. PALU SELATAN,KOTA PALU,PROV. SULAWESI TENGAH,SWASTA,SMK,,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Yayasan Pelita Mas Palu,AK8201,4241/1326/Pend/2004,10-06-2004,425.11/1108/Pend/2004,08-12-2004,Lihat SK Operasional,2015-09-28 12,B,"2,736",1. -,2. Telkom Speedy,PLN,04514011198,04514011198,smknusantara_palu@yahoo.co.id,http,-.906400000000,119.874500000000,33,48,251,13,SMK 2013 REV. Teknik Komputer dan Jaringan,Sehari Penuh/6 hari,,2022/2023-2,Tidak Ada,"23,000",20,1,1,2,3,0,40,1,31,0,0,2,5,28,0,30,3,13,11,3,2,1,0,3,8,25,,,,,,,,,,5,4,4,0
Sulawesi Tengah,Kota Palu,Palu Selatan,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/92A24A52-5F2C-4DFA-844B-9D1BA88F27A0,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/40203615,SMKS KRISTEN BALA KESELAMATAN PALU,40203615,JL. TOWUA NO.80,TATURA SELATAN,KEC. PALU SELATAN,KOTA PALU,PROV. SULAWESI TENGAH,SWASTA,SMK,,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Yayasan Pelayanan Bala Keselamatan,AK8222,688/1.24/MN/1999,16-10-1999,688/1.24/MN/1999,19-10-1999,Silakan Upload SK (link file tidak valid) => [324747-517712--],2020-08-24 19,B,"5,170",1. Lainnya (Serat Optik),2. Lainnya (Serat Optik),PLN,0451484447,0451481487,smkkbkpalu@gmail.com,http,-.903100000000,119.870000000000,29,312,166,22,SMK 2013 REV. Rekayasa Perangkat Lunak,Siang/6 hari,,2022/2023-2,Lainnya (Serat Optik),"12,000",34,0,1,2,10,0,18,7,20,0,7,2,12,17,2,27,0,5,4,5,1,4,7,3,21,8,,,,,,,,,,6,8,8,0
