prov_name,kab_name,kec_name,link_sekolah_kita,link_referensi,nama,npsn,alamat,desa/kelurahan,kecamatan/kota_(ln),kab.-kota/negara_(ln),propinsi/luar_negeri_(ln),status_sekolah,bentuk_pendidikan,kementerian_pembina,naungan,npyp,no._sk._pendirian,tanggal_sk._pendirian,nomor_sk_operasional,tanggal_sk_operasional,file_sk_operasional,tanggal_upload_sk_op.,akreditasi,luas_tanah,akses_internet,akses_internet_2,sumber_listrik,fax,telepon,email,website,lintang,bujur,guru,siswa_laki_laki,siswa_perempuan,rombongan_belajar,penyelenggaraan,manajemen_berbasis_sekolah,semester_data,daya_listrik,ruang_kelas,laboratorium,perpustakaan,sanitasi_siswa,guru_pns,guru_gtt,guru_gty,guru_honor,guru_gol_i,guru_gol_ii,guru_gol_iii,guru_gol_iv,guru_sertifikasi,guru_belum_sertifikasi,guru_kurang_dari_s1,guru_s1_atau_lebih,guru_data_kosong,guru_kurang_dari_30_tahun,guru_31_35_tahun,guru_36_40,guru_41_45_tahun,guru_46_50_tahun,guru_51_55_tahun,guru_lebih_dari_55_tahun,guru_laki_laki,guru_perempuan,program_/_layanan,kurikulum,akses_internet_sekolah_kita,rombel_tingkat_1,rombel_tingkat_2,rombel_tingkat_3,rombel_tingkat_4,rombel_tingkat_5,rombel_tingkat_6,rombel_tingkat_7,rombel_tingkat_8,rombel_tingkat_9,rombel_tingkat_10,rombel_tingkat_11,rombel_tingkat_12,rombel_tingkat_13
Jawa Timur,Kota Malang,Sukun,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/3F6D9F1B-55B4-4C01-9ABF-1A220A361ADA,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69995020,MA IBADURROCHMAN,69995020,Jl. Raya Candi 3 No. 454 RT. 11 RW. 03,KARANG BESUKI,KEC. SUKUN,KOTA MALANG,PROV. JAWA TIMUR,SWASTA,MA,Kementerian Agama,Lainnya,,Nomor 913 Tahun 2019,27-05-2019,Nomor 913 Tahun 2019,27-05-2019,Lihat SK Operasional,2020-06-03 22,B,"2,337",,2.,,,,,,-7.962600000000,112.606400000000,0,37,0,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
Jawa Timur,Kota Malang,Sukun,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/9D47281A-F20B-484A-A53C-CEEF81C8A20A,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/70010546,MAS ANNURIYAH,70010546,JL. SATSUI TUBUN NO. 9 GG. 01 RT. 003 RW. 003,KEBONSARI,KEC. SUKUN,KOTA MALANG,PROV. JAWA TIMUR,SWASTA,MA,Kementerian Agama,,,241 Tahun 2020,11-05-2020,MAS/73.0019/2020,11-05-2020,Lihat SK Operasional,2021-06-06 11,,"3,192",,2.,,,,,,-8.020300000000,112.622000000000,0,0,66,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
Jawa Timur,Kota Malang,Sukun,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/53EF6B6C-ECBA-4983-9CF3-8466C32DD631,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/20580588,MAS NURUL ULUM,20580588,JL. AIPDA  SATSUI TUBUN 17 RT. 02/03,KEBONSARI,KEC. SUKUN,KOTA MALANG,PROV. JAWA TIMUR,SWASTA,MA,Kementerian Agama,Yayasan BPPPMNU Wilayah Prov. Jawa Timur,AX6731,W.06.04/PP.03.2/04878/1989,26-10-1989,Kw.13.4/4/PP.00.6/799/2010,01-07-2010,Lihat SK Operasional,2016-02-19 06,A,0,,2.,,,,,,-8.020100000000,112.621200000000,0,140,314,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
Jawa Timur,Kota Malang,Sukun,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/E041487E-8D18-E111-BB22-8B4092BA62F9,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/20533713,SLB BHAKTI LUHUR,20533713,Jl. Raya Dieng  No. 40,PISANG CANDI,KEC. SUKUN,KOTA MALANG,PROV. JAWA TIMUR,SWASTA,SLB,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",YAYASAN BHAKTI LUHUR MALANG,AE7248,12/BL/IX/82/SK,01-08-1974,19.14/185/II/II/2020,12-02-2020,Lihat SK Operasional,2020-11-02 23,A,"22,692",1. Firstmedia,2. Telkom Speedy,PLN,03415083806,03415083806,sbhaktiluhurmalang@gmail.com,,-7.972556700000,112.612206700000,44,182,116,49,Pagi/6 hari,,2022/2023-2,"45,000",44,0,1,6,0,0,29,16,35,2,6,1,19,25,1,16,27,0,2,4,3,6,9,20,4,40,"SDLB, SMPLB,  dan SMLB",Pendidikan Khusus SMALB 2013,Firstmedia,5,4,5,4,5,4,4,3,3,4,4,4,
Jawa Timur,Kota Malang,Sukun,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/20417D7D-8D18-E111-894B-0394D93A5B9D,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/20533761,SLBS BHAKTI LUHUR,20533761,Jl. Raya Dieng No. 40,PISANG CANDI,KEC. SUKUN,KOTA MALANG,PROV. JAWA TIMUR,SWASTA,SLB,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Yayasan Bhakti Luhur Malang,AB5245,12/BL/IX/82/SK,01-08-1974,P2T/29/19.14/02/IV/2018,11-04-2018,Lihat SK Operasional,2019-04-08 15,A,"22,550",,2.,,03415083806,03415083806,sbhaktiluhurmalang@gmail.com,,-7.972845000000,112.611436700000,0,0,0,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
Jawa Timur,Kota Malang,Sukun,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/8C82B292-DB38-40B4-9104-06B18DF9B1A6,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69815367,SM AGAMA KATOLIK BHAKTI LUHUR,69815367,JL. RAYA DIENG NO. 40,PISANG CANDI,KEC. SUKUN,KOTA MALANG,PROV. JAWA TIMUR,SWASTA,SMAg.K,Kementerian Agama,Yayasan Institut Pastoral Indonesia Malang,AL9074,DJ.IV/Hk.00.5/011/1992,11-05-1992,27 TAHUN 1992,11-05-1992,Lihat SK Operasional,2015-06-15 13,B,"22,550",1. Telkom Speedy,2. Telkom Astinet,PLN,,0341557612,smakbhaktiluhurmalang@yahoo.com,http,-7.975400000000,112.616700000000,21,36,114,5,Pagi/6 hari,,2022/2023-2,"4,000",5,0,1,2,0,2,14,10,21,0,0,0,7,14,1,13,7,1,1,0,6,2,8,3,9,12,,SMA Bimas Katolik - Keagamaan,Telkom Speedy,,,,,,,,,,,,,
Jawa Timur,Kota Malang,Sukun,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/A312C7C2-7E87-46F8-B0E4-A93986D9E744,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69971884,SMA ISLAM SABILURROSYAD,69971884,Jl. Candi 6C No. 303,KARANG BESUKI,KEC. SUKUN,KOTA MALANG,PROV. JAWA TIMUR,SWASTA,SMA,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Yayasan Sabilurrosyad Gasek,AL9069,188.4/1592/101.2/2017,10-03-2017,421.3/2009.2/101.2/2017,30-03-2017,Lihat SK Operasional,2020-09-06 16,B,"3,000",1. -,2. Telkom Speedy,PLN,,5074692,smais.gasek@gmail.com,http,-7.953900000000,112.597000000000,17,47,49,6,Pagi/6 hari,,2022/2023-2,"2,200",6,1,1,2,0,0,19,0,17,0,0,0,0,17,0,16,1,6,6,3,1,1,0,0,8,9,,SMA 2013 IPS,Tidak Ada,,,,,,,,,,2,2,2,
Jawa Timur,Kota Malang,Sukun,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/03EA321B-7006-42A7-88F1-F4A161498A45,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69935475,SMA Wesley,69935475,Jl. Simpang Kwoka No.1 Malang,KARANG BESUKI,KEC. SUKUN,KOTA MALANG,PROV. JAWA TIMUR,SWASTA,SPK SMA,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Yayasan Sekolah Internasional Wesley Malang,AL9057,AHU-AH.01.06-62,07-01-2015,2167/D/KEP/KP/2014,21-11-2014,Lihat SK Operasional,2016-02-23 12,C,"18,326",1. -,2. Telkom Speedy,PLN & Diesel,0341586413,0341586410,wesley@wesleyinterschool.org,http,-7.959275000000,112.600861000000,5,16,16,3,Sehari Penuh/5 hari,,2022/2023-2,"14,000",3,1,1,1,0,0,9,0,5,0,0,0,0,5,0,5,0,0,1,0,2,1,1,0,3,2,,Western Association Schools and Colleges (WASC),Tidak Ada,,,,,,,,,,1,1,1,
Jawa Timur,Kota Malang,Sukun,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/F2D2DC5B-0FC6-4483-B845-8318B07A209C,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/20540220,SMALBS BHAKTI LUHUR,20540220,JL. RAYA DIENG 40,PISANG CANDI,KEC. SUKUN,KOTA MALANG,PROV. JAWA TIMUR,SWASTA,SLB,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Yayasan Bhakti Luhur,AN2348,AHU-AH.01.06-0005192,11-10-1977,P2T/30/19.14/02/IV/2018,11-04-2018,Lihat SK Operasional,2020-08-30 09,,"5,000",,2.,,03415083806,03415083806,sbhaktiluhurmalang@gmail.com,,-7.972880000000,112.611516700000,0,0,0,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
Jawa Timur,Kota Malang,Sukun,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/C93A3F65-36A3-4BAB-BFAC-D3F0293E1D9B,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/20540211,SMAS ADVENT DWI ABDI,20540211,JL.Raya Lembah Dieng No. 4 Malang,PISANG CANDI,KEC. SUKUN,KOTA MALANG,PROV. JAWA TIMUR,SWASTA,SMA,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Yayasan Dwi Abdi Malang,AN2320,32129 / I04.7.4 / 1990,20-07-1981,P2T/977/19.03/01/XII/2019,03-08-2019,Lihat SK Operasional,2023-01-30 14,B,810,1. Telkom Speedy,2. Telkom Speedy,PLN,0341564109,0341551727,pam_advent777@yahoo.com,http,-7.970870000000,112.603388300000,19,22,24,5,Sehari Penuh/5 hari,,2022/2023-2,"10,000",6,4,1,2,1,0,15,10,18,0,0,1,6,13,0,15,4,5,3,2,2,1,1,5,8,11,,SMA 2013 MIPA,Telkom Speedy,,,,,,,,,,1,2,2,
