prov_name,kab_name,kec_name,link_sekolah_kita,link_referensi,nama,npsn,alamat,desa/kelurahan,kecamatan/kota_(ln),kab.-kota/negara_(ln),propinsi/luar_negeri_(ln),status_sekolah,bentuk_pendidikan,kementerian_pembina,naungan,npyp,no._sk._pendirian,tanggal_sk._pendirian,nomor_sk_operasional,tanggal_sk_operasional,file_sk_operasional,tanggal_upload_sk_op.,akreditasi,luas_tanah,akses_internet,akses_internet_2,sumber_listrik,fax,telepon,email,website,lintang,bujur,guru,siswa_laki_laki,siswa_perempuan,rombongan_belajar,penyelenggaraan,manajemen_berbasis_sekolah,semester_data,daya_listrik,ruang_kelas,laboratorium,perpustakaan,sanitasi_siswa,guru_pns,guru_gtt,guru_gty,guru_honor,guru_gol_i,guru_gol_ii,guru_gol_iii,guru_gol_iv,guru_sertifikasi,guru_belum_sertifikasi,guru_kurang_dari_s1,guru_s1_atau_lebih,guru_data_kosong,guru_kurang_dari_30_tahun,guru_31_35_tahun,guru_36_40,guru_41_45_tahun,guru_46_50_tahun,guru_51_55_tahun,guru_lebih_dari_55_tahun,guru_laki_laki,guru_perempuan,kurikulum,akses_internet_sekolah_kita,rombel_tingkat_10,rombel_tingkat_11,rombel_tingkat_12,rombel_tingkat_13
Jawa Barat,Kab. Karawang,Klari,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/7E2DFC93-8B55-4F42-87E1-C1780054337A,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/20280381,MAS DAARUL QUR`AN,20280381,Jl. Telagasari 17 Kawali Rt. 02/17,DUREN,KEC. KLARI,KAB. KARAWANG,PROV. JAWA BARAT,SWASTA,MA,Kementerian Agama,,,Kw.10.4/4/PP.07/0554/2012,,KW.10.4/4/PP.07/0554/2012,,Silakan Upload SK,,B,0,,2.,,,,,,-6.359400000000,107.379100000000,0,39,74,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,
Jawa Barat,Kab. Karawang,Klari,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/662902ED-171C-4B2E-927E-6A09DD473BF5,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/20217787,SMAN 1 KLARI,20217787,JL. KOSAMBI - KLARI,DUREN,KEC. KLARI,KAB. KARAWANG,PROV. JAWA BARAT,NEGERI,SMA,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Pemerintah Pusat,,0260/O/1994,05-10-1994,0260/O/1994,05-10-1994,Silakan Upload SK (link file tidak valid) => [475696-289760--],2021-07-23 10,A,"1,175,460",1. Lainnya (Serat Optik),2. Telkom Speedy,PLN,0267431593,0267431593,smanoneklari@gmail.com,http,-6.360200000000,107.378200000000,64,273,900,33,Sehari Penuh/5 hari,,2022/2023-2,"23,000",34,3,1,21,27,17,0,20,39,0,14,11,28,36,0,55,9,16,11,14,5,6,7,5,25,39,SMA 2013 Bhs&Budaya,Lainnya (Serat Optik),11,11,11,
Jawa Barat,Kab. Karawang,Klari,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/0077E877-F37C-46E1-858C-5FCABE45E79D,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69915809,SMAN 2 KLARI,69915809,JL. Kosambi Klari,DUREN,KEC. KLARI,KAB. KARAWANG,PROV. JAWA BARAT,NEGERI,SMA,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Pemerintah Daerah,,420/1625-DISDIKPORA,11-06-2015,425.11/KEP.500-HUK/2015,18-06-2015,Lihat SK Operasional,2022-03-13 20,B,"9,705",1. Lainnya (Serat Optik),2. Telkom Astinet,PLN,0267431593,0267431593,sman2klarikarawang@gmail.com,https,-6.361677000000,107.374067000000,35,152,414,17,Sehari Penuh/5 hari,,2022/2023-2,"23,000",15,3,1,2,6,13,0,16,32,0,3,0,9,26,0,26,9,13,13,3,3,2,1,0,8,27,SMA 2013 IPS,Lainnya (Serat Optik),6,5,6,
Jawa Barat,Kab. Karawang,Klari,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/1AAA0B4D-5B72-4389-BF2C-9368155BD32E,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69949201,SMK IT ASSALAM KARAWANG,69949201,Jl. Raya Kosambi Telagasari,BELENDUNG,KEC. KLARI,KAB. KARAWANG,PROV. JAWA BARAT,SWASTA,SMK,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Yayasan ASSALAM 15,AD5911,49,30-06-2015,421.9/Kep.11/I/SMK-BPMPT/V/2016,26-05-2016,Lihat SK Operasional,2016-09-13 13,B,"7,000",1. -,2. Lainnya (Serat Optik),PLN,0267816877,0267816877,smkitassalam@gmail.com,http,-6.369925000000,107.369852000000,25,85,39,11,Double Shift/6 hari,,2022/2023-2,"13,200",5,1,1,2,0,0,29,0,25,0,0,0,3,22,0,22,3,15,3,3,0,2,2,0,11,14,SMK 2013 REV. Teknik Mekanik Industri,Tidak Ada,3,4,4,0
Jawa Barat,Kab. Karawang,Klari,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/B5B5E638-0138-448F-89DA-43E7F016E102,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/20271592,SMK PGRI KLARI,20271592,Jl. Raya Klari Kosambi No 23,DUREN,KEC. KLARI,KAB. KARAWANG,PROV. JAWA BARAT,SWASTA,SMK,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Yayasan Perwakilan YPLP PGRI Provinsi Jawa Barat,AA1655,503/Kep.6949/10/IPSS/BPMPT,26-06-2013,503/Kep.6949/10/IPSS/BPMPT,26-06-2013,Silakan Upload SK,,B,"2,000,000",1. -,2. Telkom Speedy,PLN,,0267840210090,smkpgriklarikarawang@gmail.com,,-6.368539000000,107.369188000000,12,117,68,7,Pagi/6 hari,,2022/2023-2,"5,500",9,0,1,3,0,0,10,5,12,0,0,0,1,11,0,12,0,5,4,1,1,0,1,0,4,8,SMK 2013 REV. Teknik Komputer dan Jaringan,Tidak Ada,2,2,3,0
Jawa Barat,Kab. Karawang,Klari,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/52F464B6-BC93-476E-99EA-5B065E7017EB,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69949224,SMK SEHATI KARAWANG,69949224,JL. RAYA KOSAMBI TELAGASARI KAWALI,PANCAWATI,KEC. KLARI,KAB. KARAWANG,PROV. JAWA BARAT,SWASTA,SMK,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Yayasan SUKA HATI KUSUMA BANGSA,AD5827,AHU-5864.AH.01.04.Tahun 2,25-08-2011,421.9/Kep.03/I/SMK-BPMPT/,26-05-2016,Lihat SK Operasional,2016-09-14 21,A,"6,960",1. -,2. Telkom Speedy,PLN,,0267432588,smksehatikarawang@gmail.com,http,-6.368900000000,107.381000000000,43,405,537,29,Sehari Penuh/5 hari,,2022/2023-2,"33,000",29,3,1,17,0,0,24,20,43,0,0,0,2,41,2,34,7,18,15,4,6,0,0,0,19,24,SMK 2013 REV. Teknik dan Bisnis Sepeda Motor,Tidak Ada,12,8,9,0
Jawa Barat,Kab. Karawang,Klari,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/3E5CB183-1BDF-4AB8-BA15-40A6360FC968,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/60728564,SMKN 1 KLARI,60728564,Jl. Raya Kosambi - Curug,CIMAHI,KEC. KLARI,KAB. KARAWANG,PROV. JAWA BARAT,NEGERI,SMK,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Pemerintah Daerah,,421.3/Kep.543-Huk/2011,10-05-2011,421.2/KEP.543.HUK/2011,10-05-2011,Lihat SK Operasional,2015-10-19 09,A,"9,600",1. Telkom Speedy,2. Telkom Speedy,PLN,,,smkn1klari@gmail.com,http,-6.412155000000,107.377235000000,36,336,328,23,Sehari Penuh/5 hari,,2022/2023-2,"32,000",12,0,1,4,5,15,0,16,36,0,0,0,6,30,0,29,7,8,18,2,5,0,2,1,17,19,SMK 2013 REV. Teknik dan Bisnis Sepeda Motor,Telkom Speedy,8,7,8,0
Jawa Barat,Kab. Karawang,Klari,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/49A9DC1B-6FE6-4C37-83BD-E6209CE64B23,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/20252393,SMKS INDUSTRI MANDIRI KARAWANG,20252393,JL. RAYA KOSAMBI KM 12.5,DUREN,KEC. KLARI,KAB. KARAWANG,PROV. JAWA BARAT,SWASTA,SMK,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Yayasan Ar-rahmah Kosambi,AD5830,09/SK-YRK/X/2007,01-10-2007,421.3/Kep.075-Huk/2008,30-01-2008,Lihat SK Operasional,2016-05-25 13,A,"3,050",1. Telkomsel Flash,2. Telkom Speedy,PLN,,,smkindustrimandiri07@gmail.com,http,-6.368938000000,107.375768000000,24,265,123,14,Sehari Penuh/5 hari,,2022/2023-2,"16,500",13,0,1,6,0,0,18,9,24,0,0,0,4,20,2,19,3,6,5,3,5,2,2,1,16,8,SMK 2013 REV. Teknik dan Bisnis Sepeda Motor,Telkomsel Flash,5,5,4,0
Jawa Barat,Kab. Karawang,Klari,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/552A2CBF-5D41-4CD4-9C3E-D051B7D2ACF3,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/20267937,SMKS TEXAR KARAWANG,20267937,Jl. Raya Kosambi,DUREN,KEC. KLARI,KAB. KARAWANG,PROV. JAWA BARAT,SWASTA,SMK,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Yayasan AL IKHLAS 09,AD5909,421.3/KEP.662.HUK/2009,30-12-2009,421.3/KEP.662.HUK/2009,30-12-2009,Lihat SK Operasional,2015-10-13 15,A,"8,002",1. -,2. Lainnya (Serat Optik),PLN,02678617614,02678617614,smktexarkarawang@gmail.com,http,-6.370208000000,107.370024000000,47,"1,015",468,44,Double Shift/6 hari,,2022/2023-2,"13,200",24,2,1,2,1,0,59,2,46,0,0,1,7,40,0,42,5,22,4,5,4,5,4,3,25,22,SMK 2013 REV. Teknik Mekatronika,Tidak Ada,13,13,15,3
Jawa Barat,Kab. Karawang,Klari,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/345BEABC-16C3-4E22-AC70-D7E8CE3B87B5,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/20217936,SMKS TEXMACO KARAWANG,20217936,JL. KAWASAN INDUSTRI CITARUM,KIARAPAYUNG,KEC. KLARI,KAB. KARAWANG,PROV. JAWA BARAT,SWASTA,SMK,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",YAYASAN PUSAT PENGEMBANGAN ILMU DAN TEKNOLOGI TEXMACO,AI0252,1700/I02.1/Kep/OT/1999,23-04-1999,1700/I02.1/Kep/OT/1999,23-04-1999,Lihat SK Operasional,2020-08-26 14,A,"16,434",1. Lainnya,2. Lainnya,PLN,0267433316,0267433316,smk.texmacokarawang@gmail.com,http,-6.374500000000,107.358300000000,54,986,244,33,Sehari Penuh/5 hari,,2022/2023-2,"131,000",49,1,1,2,0,0,39,20,54,0,0,0,9,45,0,42,12,19,19,7,5,2,2,0,33,21,SMK 2013 REV. Teknik Pemesinan,Lainnya,10,10,13,0
