prov_name,kab_name,kec_name,link_sekolah_kita,link_referensi,nama,npsn,alamat,desa/kelurahan,kecamatan/kota_(ln),kab.-kota/negara_(ln),propinsi/luar_negeri_(ln),status_sekolah,bentuk_pendidikan,program_/_layanan,kementerian_pembina,naungan,npyp,no._sk._pendirian,tanggal_sk._pendirian,nomor_sk_operasional,tanggal_sk_operasional,file_sk_operasional,tanggal_upload_sk_op.,akreditasi,luas_tanah,akses_internet,akses_internet_2,sumber_listrik,fax,telepon,email,website,lintang,bujur,guru,siswa_laki_laki,siswa_perempuan,rombongan_belajar,kurikulum,penyelenggaraan,manajemen_berbasis_sekolah,semester_data,akses_internet_sekolah_kita,daya_listrik,ruang_kelas,laboratorium,perpustakaan,sanitasi_siswa,guru_pns,guru_gtt,guru_gty,guru_honor,guru_gol_i,guru_gol_ii,guru_gol_iii,guru_gol_iv,guru_sertifikasi,guru_belum_sertifikasi,guru_kurang_dari_s1,guru_s1_atau_lebih,guru_data_kosong,guru_kurang_dari_30_tahun,guru_31_35_tahun,guru_36_40,guru_41_45_tahun,guru_46_50_tahun,guru_51_55_tahun,guru_lebih_dari_55_tahun,guru_laki_laki,guru_perempuan,rombel_tingkat_1,rombel_tingkat_2,rombel_tingkat_3,rombel_tingkat_4,rombel_tingkat_5,rombel_tingkat_6,rombel_tingkat_7,rombel_tingkat_8,rombel_tingkat_9,rombel_tingkat_10,rombel_tingkat_11,rombel_tingkat_12,rombel_tingkat_13
Jambi,Kota Jambi,Danau Sipin,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/7FB397E4-BD37-4733-A0A6-E69875FE0891,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69978865,SLB NEGERI 2 KOTA JAMBI,69978865,"Jln. Prof. DR. Sri Soedewi MS, SH, Sungai Putri",SUNGAI PUTRI,KEC. DANAU SIPIN,KOTA JAMBI,PROV. JAMBI,NEGERI,SLB,"SDLB, SMPLB,  dan SMLB","Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Pemerintah Daerah,,KEP.GUB/DISDIK-2.1/2018,08-06-2018,SK.621/DISDIK/4.2/VIII/2017,29-08-2017,Lihat SK Operasional,2021-09-01 07,A,"4,500",1. Telkom Speedy,2. Telkom Speedy,PLN,,,slbn2kotajambi@gmail.com,http,-1.610795600000,103.595058200000,15,72,39,30,Pendidikan Khusus SMALB 2013,Pagi/6 hari,,2022/2023-2,Telkom Speedy,"3,200",8,0,1,4,2,0,0,13,13,0,1,1,3,12,0,12,3,6,7,0,0,1,0,1,3,12,5,4,4,4,3,4,1,1,1,1,1,1,
Jambi,Kota Jambi,Danau Sipin,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/7F78556E-C572-4351-A5E1-A1E2CDAEB66F,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/10505785,SMA JAMBI  IX LURAH,10505785,JL. KOL. AMIR HAMZAH NO.20,SELAMAT,KEC. DANAU SIPIN,KOTA JAMBI,PROV. JAMBI,SWASTA,SMA,,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Yayasan JAMBI IX LURAH,AO2607,20/YY/1983,07-03-1983,02A TAHUN 2007,09-01-2007,Lihat SK Operasional,2020-08-24 19,B,"51,500",1. Telkomsel Flash,2. Telkom Speedy,PLN,0,07415910854,smasembilanlurah@gmail.com,http,-1.616100000000,103.587700000000,12,31,9,3,SMA 2013 IPS,Pagi/6 hari,,2022/2023-2,Telkomsel Flash,"1,500",4,2,1,2,1,0,10,3,11,0,0,1,8,4,0,11,1,1,2,1,4,1,1,2,2,10,,,,,,,,,,1,1,1,
Jambi,Kota Jambi,Danau Sipin,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/B9A59CD6-8473-483E-B670-3E4203F460AD,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/10504684,SMAN 1 KOTA JAMBI,10504684,JL. URIP SUMOHARJO NO. 15,SUNGAI PUTRI,KEC. DANAU SIPIN,KOTA JAMBI,PROV. JAMBI,NEGERI,SMA,,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Pemerintah Daerah,,3142/B/111,05-01-1989,672/DISDIK-2.1/IX/2019,31-10-2019,Lihat SK Operasional,2019-11-05 11,A,"7,496",1. -,2. Telkom Speedy,PLN,61108,63147,sman1_jambi@yahoo.com,http,-1.609600000000,103.592700000000,63,473,583,30,SMA 2013 Bhs&Budaya,Sehari Penuh/5 hari,,2022/2023-2,Tidak Ada,"40,000",30,4,1,2,43,0,0,20,24,2,16,21,44,19,0,53,10,10,8,6,5,5,13,16,26,37,,,,,,,,,,10,10,10,
Jambi,Kota Jambi,Danau Sipin,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/6A3C51BE-8A2F-4401-B71F-6CF1EB2A9319,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/10504588,SMAS ADHYAKSA I,10504588,JL. JEND. URIP SUMOHARJO NO.33,SUNGAI PUTRI,KEC. DANAU SIPIN,KOTA JAMBI,PROV. JAMBI,SWASTA,SMA,,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Yayasan Tridaya Warga Kejaksaan RI Perwakilan Jambi,AO2608,290/I10/G/Ib-1990,15-02-1990,290/I10/G/Ib-1990,15-02-1990,Lihat SK Operasional,2016-04-25 11,A,"3,456",1. Telkom Speedy,2. Telkom Speedy,PLN,074160872,074165430,klik.smadh@yahoo.co.id,http,-1.611500000000,103.594600000000,31,203,218,14,SMA 2013 IPS,Sehari Penuh/5 hari,,2022/2023-2,Telkom Speedy,"27,000",15,4,1,7,0,0,31,6,31,0,0,0,12,19,0,30,1,4,6,6,4,5,4,2,8,23,,,,,,,,,,4,5,5,
Jambi,Kota Jambi,Danau Sipin,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/39590D55-7673-4484-AA6A-F926330BE507,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/10504554,SMAS FERDY FERRY PUTRA,10504554,JL. PROF. DR. SOEMANTRI BROJONEGORO SIPIN,SUNGAI PUTRI,KEC. DANAU SIPIN,KOTA JAMBI,PROV. JAMBI,SWASTA,SMA,,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Yayasan Dewi Nurdin Hamzah,AC0004,513/I10/G/Ib-1991,08-04-1991,513/I10/G/Ib-1991,08-04-1991,Lihat SK Operasional,2020-02-18 14,A,572,1. -,2. Telkom Speedy,PLN,,074160852,smafer_jambi@yahoo.co.id,http,-1.606900000000,103.599300000000,20,61,55,6,SMA 2013 MIPA,Sehari Penuh/5 hari,,2022/2023-2,Tidak Ada,"7,183",15,5,1,5,0,0,24,1,20,0,0,0,7,13,0,17,3,8,0,3,3,2,2,2,8,12,,,,,,,,,,2,2,2,
Jambi,Kota Jambi,Danau Sipin,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/DD0F820B-CD5D-4D3E-B247-90E16CB5D18D,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/10504556,SMAS ISLAM AL FALAH,10504556,JL. HOS COKROAMINOTO,SELAMAT,KEC. DANAU SIPIN,KOTA JAMBI,PROV. JAMBI,SWASTA,SMA,,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Yayasan JAMI' AL- FALAH JAMBI,AC0033,796/I.10.7/MN-1999,13-08-1999,KPTS.345.A/DISDIK/1.1/II/2022,01-02-2022,Silakan Upload SK (link file tidak valid) => [630484-303456--],2022-06-02 08,A,0,1. Telkom Speedy,2. Telkom Speedy,PLN,24079,669531,sma.alfalahjbi@yahoo.co.id,http,-1.614300000000,103.633300000000,27,194,213,12,SMA 2013 MIPA,Sehari Penuh/5 hari,,2022/2023-2,Telkom Speedy,"23,000",15,5,1,2,0,0,23,9,27,0,0,0,8,19,0,19,8,5,9,5,3,4,0,1,7,20,,,,,,,,,,5,4,3,
Jambi,Kota Jambi,Danau Sipin,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/2F6010A7-1970-49AD-AA44-DB270CAA6965,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/10504570,SMAS NUSANTARA,10504570,JL. KOL. ABUNJANI NO. 57,SELAMAT,KEC. DANAU SIPIN,KOTA JAMBI,PROV. JAMBI,SWASTA,SMA,,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Yayasan Pendidikan Nusantara,AC0037,2050/I10/6/I10.1989,04-05-1989,2050/I10/G/IB-1989,02-08-1989,Lihat SK Operasional,2020-08-28 15,A,"1,843",1. Telkomsel Flash,2. Telkom Speedy,PLN,074161028,074161028,ypnusantarajambi@gmail.com,http,-1.616300000000,103.593000000000,14,11,9,4,SMA 2013 IPS,Pagi/6 hari,,2022/2023-2,Telkomsel Flash,"16,500",12,3,1,2,0,0,17,2,14,0,0,0,6,8,0,11,3,3,3,2,2,3,1,0,5,9,,,,,,,,,,0,2,2,
Jambi,Kota Jambi,Danau Sipin,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/0625CD32-7C91-473A-BBDA-06A0FC76B0D3,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/10504571,SMAS PERTIWI I KOTA JAMBI,10504571,JL. LETKOL SLAMET RIYADI,MURNI,KEC. DANAU SIPIN,KOTA JAMBI,PROV. JAMBI,SWASTA,SMA,,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Yayasan Pertiwi,AF1787,65,23-12-1985,KPTS.728/DISDIK/1.1/VIII/2020,31-08-2020,Lihat SK Operasional,2021-09-30 09,B,641,1. Telkom Speedy,2. Telkom Speedy,PLN,,074132464,smapertiwi_kotajambi@yahoo.com,http,-1.614000000000,103.543800000000,22,63,45,5,SMA 2013 Bhs&Budaya,Siang/6 hari,,2022/2023-2,Telkom Speedy,"5,500",5,3,1,2,1,0,18,4,20,0,1,1,8,14,0,20,2,3,5,5,3,3,1,2,5,17,,,,,,,,,,1,2,2,
Jambi,Kota Jambi,Danau Sipin,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/F74D2FB0-08A7-473A-B11A-3649A18E15DB,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/10505682,SMAS UNGGUL IKABAMA,10505682,JL. HOS. COKROAMINOTO No. 29,SELAMAT,KEC. DANAU SIPIN,KOTA JAMBI,PROV. JAMBI,SWASTA,SMA,,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",YAYASAN IKABAMA,AF1777,072,31-03-2005,072,31-03-2005,Lihat SK Operasional,2016-04-18 07,Sertifikat Kedaluwarsa,0,,2.,,,66688,smaunggul2022@gmail.com,,-1.616400000000,103.631400000000,0,0,0,0,SMA 2013 IPS,,,2022/2023-2,,,0,0,0,0,0,0,1,0,0,0,0,0,1,-1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,
Jambi,Kota Jambi,Danau Sipin,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/11A305CB-8A38-4BC6-8E6F-2FD3CDB62956,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69914793,SMK BAITURRAHIM,69914793,Jalan H. Syamsoe Bachroen No. 32 RT. 04,SELAMAT,KEC. DANAU SIPIN,KOTA JAMBI,PROV. JAMBI,SWASTA,SMK,,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Yayasan Baiturrahim Jambi,AF1786,Nomor,10-12-2014,Nomor,13-10-2015,Lihat SK Operasional,2022-05-13 12,B,"2,160",1. Telkomsel Flash,2. Telkom Speedy,PLN,,07413602700,smkbaiturrahim@gmail.com,http,-1.611900000000,103.596100000000,22,14,177,7,SMK 2013 REV. Asisten Keperawatan,Pagi/6 hari,,2022/2023-2,Telkomsel Flash,"7,600",7,2,1,3,0,0,6,18,22,0,0,0,1,21,0,22,0,13,5,2,0,0,2,0,5,17,,,,,,,,,,2,3,2,0
