prov_name,kab_name,kec_name,link_sekolah_kita,link_referensi,nama,npsn,alamat,desa/kelurahan,kecamatan/kota_(ln),kab.-kota/negara_(ln),propinsi/luar_negeri_(ln),status_sekolah,bentuk_pendidikan,kementerian_pembina,naungan,npyp,no._sk._pendirian,tanggal_sk._pendirian,nomor_sk_operasional,tanggal_sk_operasional,file_sk_operasional,tanggal_upload_sk_op.,akreditasi,luas_tanah,akses_internet,akses_internet_2,sumber_listrik,fax,telepon,email,website,lintang,bujur,guru,siswa_laki_laki,siswa_perempuan,rombongan_belajar,penyelenggaraan,manajemen_berbasis_sekolah,semester_data,daya_listrik,ruang_kelas,laboratorium,perpustakaan,sanitasi_siswa,guru_pns,guru_gtt,guru_gty,guru_honor,guru_gol_i,guru_gol_ii,guru_gol_iii,guru_gol_iv,guru_sertifikasi,guru_belum_sertifikasi,guru_kurang_dari_s1,guru_s1_atau_lebih,guru_data_kosong,guru_kurang_dari_30_tahun,guru_31_35_tahun,guru_36_40,guru_41_45_tahun,guru_46_50_tahun,guru_51_55_tahun,guru_lebih_dari_55_tahun,guru_laki_laki,guru_perempuan,program_/_layanan,kurikulum,akses_internet_sekolah_kita,rombel_tingkat_1,rombel_tingkat_2,rombel_tingkat_3,rombel_tingkat_4,rombel_tingkat_5,rombel_tingkat_6,rombel_tingkat_7,rombel_tingkat_8,rombel_tingkat_9,rombel_tingkat_10,rombel_tingkat_11,rombel_tingkat_12,rombel_tingkat_13
Jawa Timur,Kab. Jember,Patrang,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/E58A0A82-08BE-4750-AC0D-54F21936043E,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/70028190,MA Darun Najah,70028190,Jalan Dr. Soebandi  Gg. Kurma No. 01 Link. Patrang Tengah,PATRANG,KEC. PATRANG,KAB. JEMBER,PROV. JAWA TIMUR,SWASTA,MA,Kementerian Agama,,,389 TAHUN 2021,10-05-2021,389 TAHUN 2021,10-05-2021,Lihat SK Operasional,2022-06-28 22,,540,,2.,,,,,,-8.148890200000,113.712804300000,0,24,42,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
Jawa Timur,Kab. Jember,Patrang,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/79FFCF57-1AB4-4263-8A8F-BD95AE9F13ED,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/20580292,MAN 2 JEMBER,20580292,JL. MANGGAR NO. 72,GEBANG,KEC. PATRANG,KAB. JEMBER,PROV. JAWA TIMUR,NEGERI,MA,Kementerian Agama,Pemerintah Daerah,,KMA RI 64 Tahun 1990,25-04-1990,KMA RI 64 Tahun 1990,25-04-1990,Lihat SK Operasional,2015-12-29 07,A,0,,2.,,,,,,-8.163000000000,113.693600000000,0,389,761,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
Jawa Timur,Kab. Jember,Patrang,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/058EF1D8-884E-4B3C-87FA-6A6D4CA82144,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/20580258,MAS AL QODIRI JEMBER,20580258,JL. MANGGAR 139 A GEBANG PORENG PATRANG JEMBER,GEBANG,KEC. PATRANG,KAB. JEMBER,PROV. JAWA TIMUR,SWASTA,MA,Kementerian Agama,Yayasan AL-QODIRI,AE5808,Wm.06.04/PP.03.2/004434/1991,26-11-1991,MAS/09.0035/2016,09-08-2016,Silakan Upload SK (link file tidak valid) => [325704-675079--],2020-08-24 20,A,0,,2.,,,,,,-8.157900000000,113.692300000000,0,120,164,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
Jawa Timur,Kab. Jember,Patrang,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/C42E7722-7E67-4F4D-A774-2BAEE67F4FFF,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/20580280,MAS DARUSSALAM,20580280,JL.MERPATI NO. 42 KREONGAN,JEMBER LOR,KEC. PATRANG,KAB. JEMBER,PROV. JAWA TIMUR,SWASTA,MA,Kementerian Agama,,,28 A/E/1990,25-05-1990,-Kw.13.4/4/PP.00.6/1175/2010,01-07-2010,Lihat SK Operasional,2015-12-29 06,B,0,,2.,,,,,,-8.147400000000,113.702600000000,0,44,24,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
Jawa Timur,Kab. Jember,Patrang,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/B3C87E3C-A64F-492D-BA81-302C5DEDB976,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/20580316,MAS YASRAMA,20580316,JL. RASAMALA GG. SANGGAR MAS NO.06,BARATAN,KEC. PATRANG,KAB. JEMBER,PROV. JAWA TIMUR,SWASTA,MA,Kementerian Agama,,,Kw.13.4/4/PP.00.6/1179/2010,01-07-2010,Kw.13.4/4/PP.00.6/1179/2010,01-07-2010,Lihat SK Operasional,2016-01-26 06,B,0,,2.,,,,,,-8.131000000000,113.728800000000,0,34,24,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
Jawa Timur,Kab. Jember,Patrang,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/600FDEB4-8C18-E111-9868-A9DB3D6116D5,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/20524122,SLB NEGERI BRANJANGAN,20524122,Jalan Branjangan No.1 Jember,BINTORO,KEC. PATRANG,KAB. JEMBER,PROV. JAWA TIMUR,NEGERI,SLB,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Pemerintah Daerah,,19,10-11-1979,421.2/5308/413/2014,10-07-2014,Lihat SK Operasional,2021-02-25 15,,"5,640",1. Telkomsel Flash,2. Telkom Speedy,PLN,0331412842,,slbnbranjangan@gmail.com,http,-8.203300000000,113.761500000000,38,98,49,48,Sehari Penuh/5 hari,,2022/2023-2,"1,300",5,0,0,0,3,0,0,35,35,0,2,1,10,28,0,32,6,11,10,8,3,2,0,4,12,26,"SDLB, SMPLB,  dan SMLB",Pendidikan Khusus SMALB 2013,Telkomsel Flash,5,5,4,3,5,5,4,4,3,4,3,3,
Jawa Timur,Kab. Jember,Patrang,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/8067E1BC-E55E-E211-93EE-1167A4D39470,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/20554242,SLB NEGERI JEMBER,20554242,Jl. dr. Subandi Gg. Kenitu No. 56,PATRANG,KEC. PATRANG,KAB. JEMBER,PROV. JAWA TIMUR,NEGERI,SLB,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Pemerintah Pusat,,421.207.1/54/140/04/86,01-02-1986,421.207.1/54/140/04/86,06-11-1985,Lihat SK Operasional,2021-03-06 14,,63,1.,2.,PLN,,,,,-8.148800000000,113.713800000000,25,73,63,22,Sehari Penuh/5 hari,,2022/2023-2,"2,200",26,0,1,2,17,0,0,8,8,0,15,2,18,7,0,24,1,2,1,4,4,1,8,5,5,20,"TKLB, SDLB, SMPLB,  dan SMLB",TKLB 2013,Telkom Speedy,2,3,1,2,1,2,2,3,1,1,1,3,
Jawa Timur,Kab. Jember,Patrang,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/94C8836D-9811-46A2-8759-38657092F99B,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/20523827,SMAN 5 JEMBER,20523827,Jalan Semangka 4,BARATAN,KEC. PATRANG,KAB. JEMBER,PROV. JAWA TIMUR,NEGERI,SMA,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Pemerintah Daerah,,0315/O/1995,26-10-1995,0315/O/1995,26-10-1995,Lihat SK Operasional,2015-05-26 14,A,"6,000",1. -,2. Lainnya (Serat Optik),PLN,0331421355,0331422136,smalajember@gmail.com,http,-8.135000000000,113.723100000000,38,326,415,22,Sehari Penuh/5 hari,,2022/2023-2,"46,000",15,2,0,0,25,1,0,12,16,0,6,16,24,14,1,35,2,7,4,3,2,1,12,9,17,21,,SMA 2013 Bhs&Budaya,Tidak Ada,,,,,,,,,,8,7,7,
Jawa Timur,Kab. Jember,Patrang,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/09F298F9-1AF2-4083-B8B6-1F13F57A9A6B,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/20523801,SMAS PAHLAWAN JEMBER,20523801,JL. SLAMET RIYADI NO. 64,PATRANG,KEC. PATRANG,KAB. JEMBER,PROV. JAWA TIMUR,SWASTA,SMA,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",,,128PA/PMU/7710/77,01-06-1977,185/18.02.10/02/V/2022,30-05-2022,Lihat SK Operasional,2022-07-19 12,B,"12,800",1. -,2. Telkom Speedy,PLN,0331487313,0331487313,smapahlawanjember@gmail.com,http,-8.148500000000,113.721700000000,9,22,8,5,Sehari Penuh/5 hari,,2022/2023-2,"10,500",9,0,1,0,0,1,13,0,9,0,0,0,9,0,0,5,4,0,0,0,1,4,0,4,4,5,,SMA 2013 IPS,Tidak Ada,,,,,,,,,,1,2,2,
Jawa Timur,Kab. Jember,Patrang,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/E9741D3A-4653-45F6-AC54-83216078837D,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/20523734,SMKN 1 JEMBER,20523734,JL. JAMBU NO. 17,PATRANG,KEC. PATRANG,KAB. JEMBER,PROV. JAWA TIMUR,NEGERI,SMK,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Pemerintah Pusat,,4574/b3/Kedj,,,,Silakan Upload SK,,A,"14,480",1. Lainnya (Serat Optik),2. Lainnya (Serat Optik),PLN,0331429690,0331483108,smknegeri1jember@yahoo.com,http,-8.150800000000,113.708800000000,106,657,929,48,Sehari Penuh/5 hari,,2022/2023-2,"65,000",46,0,1,16,30,57,0,19,82,0,10,14,54,52,0,96,10,22,30,20,9,5,11,9,46,60,,SMK 2013 REV.  Otomatisasi dan Tata Kelola Perkantoran,Lainnya (Serat Optik),,,,,,,,,,16,16,16,0
