prov_name,kab_name,kec_name,link_sekolah_kita,link_referensi,nama,npsn,alamat,desa/kelurahan,kecamatan/kota_(ln),kab.-kota/negara_(ln),propinsi/luar_negeri_(ln),status_sekolah,bentuk_pendidikan,program_/_layanan,kementerian_pembina,naungan,npyp,no._sk._pendirian,tanggal_sk._pendirian,nomor_sk_operasional,tanggal_sk_operasional,file_sk_operasional,tanggal_upload_sk_op.,akreditasi,luas_tanah,akses_internet,akses_internet_2,sumber_listrik,fax,telepon,email,website,lintang,bujur,guru,siswa_laki_laki,siswa_perempuan,rombongan_belajar,kurikulum,penyelenggaraan,manajemen_berbasis_sekolah,semester_data,akses_internet_sekolah_kita,daya_listrik,ruang_kelas,laboratorium,perpustakaan,sanitasi_siswa,guru_pns,guru_gtt,guru_gty,guru_honor,guru_gol_i,guru_gol_ii,guru_gol_iii,guru_gol_iv,guru_sertifikasi,guru_belum_sertifikasi,guru_kurang_dari_s1,guru_s1_atau_lebih,guru_data_kosong,guru_kurang_dari_30_tahun,guru_31_35_tahun,guru_36_40,guru_41_45_tahun,guru_46_50_tahun,guru_51_55_tahun,guru_lebih_dari_55_tahun,guru_laki_laki,guru_perempuan,rombel_tingkat_1,rombel_tingkat_2,rombel_tingkat_3,rombel_tingkat_4,rombel_tingkat_5,rombel_tingkat_6,rombel_tingkat_7,rombel_tingkat_8,rombel_tingkat_9,rombel_tingkat_10,rombel_tingkat_11,rombel_tingkat_12,rombel_tingkat_13
Kalimantan Timur,Kota Samarinda,Sungai Pinang,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/E24A89E3-29CF-4611-8F0D-D1284F9582C2,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69947996,SLB Bhakti Pertiwi Kaltim,69947996,Jl. Proklamasi 4 No. 24,SUNGAI PINANG DALAM,KEC. SUNGAI PINANG,KOTA SAMARINDA,PROV. KALIMANTAN TIMUR,SWASTA,SLB,SDLB dan SMPLB,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Yayasan Bhakti Pertiwi Kaltim,AC3875,05,18-05-2016,421.9/1937/Disdik.II/2016,14-06-2016,Lihat SK Operasional,2020-08-30 19,C,0,1. Telkomsel Flash,2. Telkom Speedy,PLN,,,slbbpkaltim@gmail.com,,-.482202100000,117.169632800000,3,15,6,8,Pendidikan Khusus SMALB 2013,Pagi/6 hari,,2022/2023-2,Telkomsel Flash,"1,300",4,0,0,0,0,0,5,0,3,0,0,0,1,2,0,3,0,2,1,0,0,0,0,0,0,3,1,1,1,1,1,1,1,1,0,0,0,0,
Kalimantan Timur,Kota Samarinda,Sungai Pinang,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/5FC74BED-7818-4CDB-9D08-E4298CDA9A0E,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/70010498,SLB NEGERI SAMARINDA,70010498,JALAN PELITA NO. 16,SUNGAI PINANG DALAM,KEC. SUNGAI PINANG,KOTA SAMARINDA,PROV. KALIMANTAN TIMUR,NEGERI,SLB,"SDLB, SMPLB,  dan SMLB","Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Pemerintah Daerah,,421.9/K.129/2021,12-04-2021,421.9/3507/DISDIKBUD.V/2021,12-04-2021,Lihat SK Operasional,2021-06-02 23,C,"1,696",1. Telkomsel Flash,2. Telkom Speedy,PLN,,05417271650,slbnsamarinda@gmail.com,,-.484100000000,117.164400000000,30,99,72,34,Pendidikan Khusus SMALB 2013,Sehari Penuh/5 hari,,2022/2023-2,Telkomsel Flash,"8,800",24,0,1,4,10,0,1,19,20,0,1,9,13,17,0,26,4,8,5,1,2,2,5,7,6,24,2,3,3,3,3,4,4,2,3,2,2,3,
Kalimantan Timur,Kota Samarinda,Sungai Pinang,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/C0C29B7E-30F5-E011-912E-1B74F059ADD7,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/30405644,SLB UNTUNG TUAH,30405644,Jln. Pelita No.15 Samarinda,SUNGAI PINANG DALAM,KEC. SUNGAI PINANG,KOTA SAMARINDA,PROV. KALIMANTAN TIMUR,SWASTA,SLB,"SDLB, SMPLB,  dan SMLB","Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Yayasan Kesejahteraan sosial untung tuah,AN5125,0594/126.2n/PPe/2000,12-02-2006,421.2/044/DP.IV.A/01/2006,12-01-2006,Lihat SK Operasional,2020-08-27 09,C,"1,200",1. Telkomsel Flash,2. Telkom Speedy,PLN & Diesel,,,slbutpelita15@gmail.com,,-.480800000000,117.164300000000,18,49,22,12,Pendidikan Khusus SMALB 2013,Pagi/6 hari,,2022/2023-2,Telkomsel Flash,"1,300",14,0,0,0,0,0,23,1,18,0,0,0,6,12,0,17,1,1,0,0,1,5,9,2,5,13,1,1,1,1,1,1,1,1,1,1,1,1,
Kalimantan Timur,Kota Samarinda,Sungai Pinang,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/699181A5-3B39-4F0E-8006-BAE05E9719E0,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69948500,SMA Budi Luhur,69948500,Jl. Bugis RT. 2 Kelurahan Mugirejo Kecamatan Sungai Pinang,MUGIREJO,KEC. SUNGAI PINANG,KOTA SAMARINDA,PROV. KALIMANTAN TIMUR,SWASTA,SMA,,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Yayasan Pembinaan dan pemberdayaan Insani HUD,AC3920,01/YPPIH/SBLS/VI/2016,14-06-2016,421/1621/DP.III/101,09-08-2016,Lihat SK Operasional,2016-09-01 09,A,"1,125",1. -,2. Telkom Speedy,PLN,,05412832524,smaplusbudiluhur@gmail.com,http,-.466407900000,117.186000200000,21,141,153,9,SMA 2013 MIPA,Pagi/6 hari,,2022/2023-2,Tidak Ada,"32,999",11,0,1,23,1,0,28,1,20,0,0,1,3,18,0,16,5,11,4,0,0,3,2,1,6,15,,,,,,,,,,3,3,3,
Kalimantan Timur,Kota Samarinda,Sungai Pinang,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/CCBDB167-A5E4-40A3-A6DC-913D4B2D105A,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69948015,SMA Madina Citra Insani,69948015,Jl. Mugirejo Gang Assaadah,MUGIREJO,KEC. SUNGAI PINANG,KOTA SAMARINDA,PROV. KALIMANTAN TIMUR,SWASTA,SMA,,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",,,19/SK/DP-YNH/VII/2015,01-07-2015,421/100/DP.III/101,03-02-2016,Lihat SK Operasional,2016-08-25 19,B,"1,000",1. Telkom Speedy,2. Telkomsel Flash,PLN,,,smamcisamarinda@yahoo.com,http,-.466166500000,117.195305800000,11,0,85,3,SMA 2013 MIPA,Siang/6 hari,,2022/2023-2,Telkom Speedy,"5,500",3,5,1,2,0,0,6,7,11,0,0,0,1,10,1,8,2,4,4,1,1,1,0,0,5,6,,,,,,,,,,1,1,1,
Kalimantan Timur,Kota Samarinda,Sungai Pinang,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/6A100393-0F97-46E9-864B-891A9F6AB6AE,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/30404267,SMA Negeri 13 Samarinda,30404267,Jl. D. I. Panjaitan,GUNUNG LINGAI,KEC. SUNGAI PINANG,KOTA SAMARINDA,PROV. KALIMANTAN TIMUR,NEGERI,SMA,,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Pemerintah Daerah,,421/276/HUK-KS/2004,26-07-2004,421/276/HUK-KS/2004,26-07-2004,Lihat SK Operasional,2019-08-28 01,A,"1,200",1. Telkomsel Flash,2. Telkom Astinet,PLN,,,sman_tigabelas@yahoo.com,http,-.459500000000,117.178600000000,32,305,371,19,SMA 2013 MIPA,Sehari Penuh/5 hari,,2022/2023-2,Telkomsel Flash,"28,600",29,4,1,4,19,0,0,13,14,0,18,0,18,14,0,31,1,7,3,9,5,3,4,1,11,21,,,,,,,,,,7,6,6,
Kalimantan Timur,Kota Samarinda,Sungai Pinang,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/9EBA0717-2731-4FF8-A10B-916BADF620E8,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/30401059,SMA Negeri 2 Samarinda,30401059,Jl. Kemakmuran No. 27 Samarinda,SUNGAI PINANG DALAM,KEC. SUNGAI PINANG,KOTA SAMARINDA,PROV. KALIMANTAN TIMUR,NEGERI,SMA,,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Pemerintah Daerah,,0220/0/1981,14-07-1981,421.4/7940/Disdikbud.III/2020,23-11-2020,Lihat SK Operasional,2020-11-26 13,A,"7,865",1. Telkom Astinet,2. Telkom Speedy,PLN,0541743267,0541743267,smanegeri2samarinda@gmail.com,http,-.480000000000,117.162900000000,60,441,623,30,SMA 2013 MIPA,Sehari Penuh/5 hari,,2022/2023-2,Telkom Astinet,"900,000",30,5,1,21,38,10,0,12,24,0,15,21,36,24,0,53,7,10,4,5,7,5,16,13,25,35,,,,,,,,,,10,10,10,
Kalimantan Timur,Kota Samarinda,Sungai Pinang,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/2C073F92-E85D-40FD-8987-FD06CB9EC08D,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69761840,SMAS Islam Bunga Bangsa,69761840,Jl. D.I Panjaitan No.51,MUGIREJO,KEC. SUNGAI PINANG,KOTA SAMARINDA,PROV. KALIMANTAN TIMUR,SWASTA,SMA,,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Yayasan Bunga Bangsa,AC3929,27A/YBB/SK-IX/2012,25-09-2012,421/263/DP.III.A/12/2012,12-12-2012,Lihat SK Operasional,2015-09-28 02,A,"50,000",1.,2.,PLN & Diesel,,,,,-.461046400000,117.191604500000,14,75,83,6,SMA 2013 IPS,Sehari Penuh/5 hari,,2022/2023-2,Telkom Speedy,"66,000",12,5,1,4,0,0,9,8,14,0,0,0,1,13,0,10,4,4,8,1,1,0,0,0,7,7,,,,,,,,,,2,2,2,
Kalimantan Timur,Kota Samarinda,Sungai Pinang,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/A1DAF140-FF68-450A-9D02-9FA5B724DC6B,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/30403011,SMAS SF Assisi Samarinda,30403011,Jalan Belatuk No. 23 RT. 18,TEMINDUNG PERMAI,KEC. SUNGAI PINANG,KOTA SAMARINDA,PROV. KALIMANTAN TIMUR,SWASTA,SMA,,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",YAYASAN ELIFA MITRA SETIA,AC3934,533/DPPPK-KS/Pr.B/V/2007,01-05-2007,421.5/146/DP-IVB/04/2006,19-04-2006,Lihat SK Operasional,2023-03-10 17,A,"7,872",1. -,2. Lainnya (Serat Optik),PLN,,05414122712,smakassisismd@yahoo.com,http,-.476001400000,117.154576700000,25,197,256,15,SMA 2013 MIPA,Siang/6 hari,,2022/2023-2,Tidak Ada,"43,599",15,4,1,2,0,0,21,10,25,0,0,0,2,23,0,18,7,8,9,1,5,1,1,0,14,11,,,,,,,,,,5,5,5,
Kalimantan Timur,Kota Samarinda,Sungai Pinang,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/C6AB0494-2740-42A4-AD40-29590B3837CE,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/30405759,SMKS 17 Agustus 1945,30405759,Jl. Kemakmuran (Komplek Pelita) I,SUNGAI PINANG DALAM,KEC. SUNGAI PINANG,KOTA SAMARINDA,PROV. KALIMANTAN TIMUR,SWASTA,SMK,,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Yayasan 17 Agustus,AF5596,421/0050/DP.IIIA/01/2009,15-01-2009,421.5/7941/Disdikbud.IV/2018,27-08-2018,Silakan Upload SK,,C,"1,976",1. -,2. Telkom Speedy,PLN,0541771569,0541771569,smk17agustus1945@yahoo.com,http,-.480184000000,117.164792800000,6,20,13,3,SMK 2013 REV.  Otomatisasi dan Tata Kelola Perkantoran,Siang/6 hari,,2022/2023-2,Tidak Ada,"18,000",9,0,1,3,2,0,4,2,4,0,0,2,2,4,0,6,0,1,0,1,1,0,0,3,4,2,,,,,,,,,,1,1,1,0
