prov_name,kab_name,kec_name,link_sekolah_kita,link_referensi,nama,npsn,alamat,desa/kelurahan,kecamatan/kota_(ln),kab.-kota/negara_(ln),propinsi/luar_negeri_(ln),status_sekolah,bentuk_pendidikan,kementerian_pembina,naungan,npyp,no._sk._pendirian,tanggal_sk._pendirian,nomor_sk_operasional,tanggal_sk_operasional,file_sk_operasional,tanggal_upload_sk_op.,akreditasi,luas_tanah,akses_internet,akses_internet_2,sumber_listrik,fax,telepon,email,website,lintang,bujur,guru,siswa_laki_laki,siswa_perempuan,rombongan_belajar,kurikulum,penyelenggaraan,manajemen_berbasis_sekolah,semester_data,akses_internet_sekolah_kita,daya_listrik,ruang_kelas,laboratorium,perpustakaan,sanitasi_siswa,guru_pns,guru_gtt,guru_gty,guru_honor,guru_gol_i,guru_gol_ii,guru_gol_iii,guru_gol_iv,guru_sertifikasi,guru_belum_sertifikasi,guru_kurang_dari_s1,guru_s1_atau_lebih,guru_data_kosong,guru_kurang_dari_30_tahun,guru_31_35_tahun,guru_36_40,guru_41_45_tahun,guru_46_50_tahun,guru_51_55_tahun,guru_lebih_dari_55_tahun,guru_laki_laki,guru_perempuan,rombel_tingkat_10,rombel_tingkat_11,rombel_tingkat_12,rombel_tingkat_13
Sulawesi Barat,Kab. Mamasa,Mamasa,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/DAF9568D-B27C-4152-B138-D18297D36C00,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/40601024,SMAN 1 MAMASA,40601024,JL. PENDIDIKAN NO. 277,MAMASA,KEC. MAMASA,KAB. MAMASA,PROV. SULAWESI BARAT,NEGERI,SMA,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Pemerintah Pusat,,0299-0-1978,01-04-1978,0299-0-1978,01-04-1978,Lihat SK Operasional,2019-10-29 07,A,"20,504",1. Telkomsel Flash,2. Lainnya (Serat Optik),PLN,,042841073,sma1mamasa@gmail.com,http,-2.944100000000,119.381300000000,63,517,612,33,SMA 2013 IPS,Pagi/6 hari,,2022/2023-2,Telkomsel Flash,"13,000",27,3,1,4,38,8,0,17,45,0,8,10,31,32,1,50,12,10,7,10,6,13,9,8,31,32,10,12,11,
Sulawesi Barat,Kab. Mamasa,Mamasa,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/89B54F77-8BC9-466E-92EB-E4651566E43C,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69852826,SMK NEGERI LAMBANAN,69852826,LAMBANAN,LAMBANAN,KEC. MAMASA,KAB. MAMASA,PROV. SULAWESI BARAT,NEGERI,SMK,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Pemerintah Daerah,,,24-07-2012,858/3199/DPPO/VII/2012,20-07-2012,Silakan Upload SK,,C,"15,000",1. -,2. -,PLN,,,yohanis70@gmail.com,,-2.872245000000,119.448004000000,21,34,39,3,SMK 2013 REV. Agribisnis Tanaman Pangan dan Hortikultura,Pagi/6 hari,,2022/2023-2,Tidak Ada,"1,300",8,0,1,0,2,1,0,18,20,0,1,0,1,20,0,10,11,7,6,6,1,0,1,0,9,12,1,1,1,0
Sulawesi Barat,Kab. Mamasa,Mamasa,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/69A5FC66-C25E-4B0E-9DE4-3643227FA516,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69949488,SMK NEGERI PARIWISATA MAMASA,69949488,Kalimbuang,BUNTUBUDA,KEC. MAMASA,KAB. MAMASA,PROV. SULAWESI BARAT,NEGERI,SMK,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Pemerintah Daerah,,421/KPTS.147.b/V/2016,12-05-2016,0466/IOS/KPTSP/2016,06-09-2016,Silakan Upload SK (link file tidak valid) => [409036-902512--],2021-01-12 07,C,"20,000",1. Telkom Speedy,2. Telkom Speedy,PLN,,,smknpariwisata2016@gmail.com,http,-2.936900000000,119.368000000000,23,45,63,6,SMK 2013 REV.  Perhotelan,Pagi/6 hari,,2022/2023-2,Telkom Speedy,"3,000",5,1,1,0,8,2,0,13,21,0,1,1,5,18,0,21,2,10,6,4,2,1,0,0,9,14,2,2,2,0
Sulawesi Barat,Kab. Mamasa,Mamasa,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/7A422186-1E21-472B-B286-50ECCAA0FAE9,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/40601052,SMKN 1 MAMASA,40601052,JL. PENDIDIKAN NO. 244 LEMBANG BANGGO MAMASA,MAMASA,KEC. MAMASA,KAB. MAMASA,PROV. SULAWESI BARAT,NEGERI,SMK,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Pemerintah Daerah,,120.5/1342/SET/2003,27-10-2003,120.5/1342/SET/2003,27-10-2003,Lihat SK Operasional,2016-05-17 08,B,"14,587",1. -,2. Lainnya (Serat Optik),PLN,04282841091,04282841091,smkn01mamasa@gmail.com,http,-2.944500000000,119.377800000000,57,376,322,24,SMK 2013 REV. Desain Pemodelan dan Informasi Bangunan,Pagi/6 hari,,2022/2023-2,Tidak Ada,"7,000",20,0,1,2,29,5,0,23,30,0,22,5,25,32,3,50,4,8,12,7,12,7,8,3,25,32,8,8,8,0
Sulawesi Barat,Kab. Mamasa,Mamasa,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/E5D56982-03D2-4C69-9761-2EFEDA1005F0,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/40601048,SMKS BUDI BHAKTI MAMASA,40601048,KAMPUNG BARU MAMASA,BUNTUBUDA,KEC. MAMASA,KAB. MAMASA,PROV. SULAWESI BARAT,SWASTA,SMK,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",YAYASAN PENDIDIKANBUDI BHAKTI,AD1304,22/PD4/E-SK/2003,25-02-2003,858/2612/DPP0/VI/2012,30-06-2012,Lihat SK Operasional,2020-08-31 12,C,"9,600",1. Lainnya (Kabel),2. Telkom Speedy,PLN,,,smksbudibhaktimms777@gmail.com,http,-2.940600000000,119.376400000000,11,47,21,4,SMK 2013 REV. Teknik Komputer dan Jaringan,Pagi/6 hari,,2022/2023-2,Lainnya (Kabel),"1,300",7,0,1,2,5,3,1,3,7,0,3,1,6,5,0,11,0,0,3,2,1,2,2,1,5,6,1,1,2,0
Sulawesi Barat,Kab. Mamasa,Mamasa,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/83FEAF79-99A0-49DD-9D99-4D7E7A091DFC,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69786289,SMKS KEHUTANAN MAMASA,69786289,KARIANGO,OSANGO,KEC. MAMASA,KAB. MAMASA,PROV. SULAWESI BARAT,SWASTA,SMK,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Yayasan MESAKAPPA',AG3118,03/YMK/IV/2013,23-04-2013,858/3146/DPPO/X/2013,08-10-2013,Lihat SK Operasional,2016-03-12 10,C,900,1. Telkomsel Flash,2. Telkomsel Flash,PLN,,,sensus_tamangkoa@yahoo.com,,-2.881500000000,119.431800000000,9,35,26,3,SMK 2013 REV.  Teknik Konservasi Sumber Daya Hutan,Pagi/6 hari,,2022/2023-2,Telkomsel Flash,899,3,0,0,0,1,1,2,6,9,0,0,0,1,8,0,7,2,0,1,3,1,0,2,2,6,3,1,1,1,0
Sulawesi Barat,Kab. Mamasa,Mamasa,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/01263EC1-E73F-49A7-95F8-B51429334D87,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69787167,SMKS KEMILAU BANGSA,69787167,Jl. Poros Mamasa Polewali,OSANGO,KEC. MAMASA,KAB. MAMASA,PROV. SULAWESI BARAT,SWASTA,SMK,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",YAYASAN PENDIDIKAN BUMI KEMILAU BANGSA,AD1267,36,19-07-2013,858/3145/DPPO/X/2013,08-10-2013,Lihat SK Operasional,2020-08-24 19,C,"11,500",1. -,2. Telkomsel Flash,PLN,,,smkkemilaubangsa@gmail.com,http,-2.947808000000,119.366451000000,6,33,0,3,SMK 2013 REV. Teknik Kendaraan Ringan Otomotif,Pagi/6 hari,,2022/2023-2,Tidak Ada,"1,200",3,0,0,1,4,0,1,2,3,0,2,1,1,5,0,4,2,2,1,0,1,2,0,0,3,3,1,1,1,0
Sulawesi Barat,Kab. Mamasa,Mamasa,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/4240BE17-CA3F-49D2-A5DB-2C71D6B5CA91,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/40604267,SMKS KOMPUTER KIPRAH BANGSA,40604267,"OSANGO,  KEC. MAMASA KAB. MAMASA PROPINSI SULAWESI BARAT",OSANGO,KEC. MAMASA,KAB. MAMASA,PROV. SULAWESI BARAT,SWASTA,SMK,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",,,C-842.HT.01.02TH2007,15-03-2007,421.5/435/DP/2007,16-05-2007,Lihat SK Operasional,2020-08-24 19,C,"6,250,000",1. -,2. -,PLN,,04282841115,smkkifrahbangsa17@gmail.com,http,-2.958400000000,119.357500000000,11,121,120,6,SMK 2013 REV. Teknik Komputer dan Jaringan,Pagi/6 hari,,2022/2023-2,Tidak Ada,"3,500",6,0,1,2,2,2,7,2,9,0,2,0,2,9,0,8,3,3,1,2,3,0,1,1,5,6,3,2,1,0
Sulawesi Barat,Kab. Mamasa,Mamasa,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/050F28EB-E481-4B15-B0AC-273C21F7F79A,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/40602682,SMKS TALENTA,40602682,JL. RANTEKATOAN,OSANGO,KEC. MAMASA,KAB. MAMASA,PROV. SULAWESI BARAT,SWASTA,SMK,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",YayasanPendidikan Talenta Mamasa,AD1279,082/PD-4-2004,14-09-2004,isin operasional,18-01-2022,Lihat SK Operasional,2022-02-07 10,C,"1,320,000",1. -,2. Telkom Speedy,PLN,,,smkstalenta2004@gmail.com,http,-2.957100000000,119.367700000000,14,36,43,7,SMK 2013 REV. Asisten Keperawatan,Pagi/6 hari,,2022/2023-2,Tidak Ada,"1,200",24,0,0,0,5,1,4,5,11,0,3,0,4,10,1,12,1,3,3,3,0,1,2,2,5,9,3,2,2,0
Sulawesi Barat,Kab. Mamasa,Mamasa,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/D25A69BB-0CA1-4CE6-9799-2C4FC58154BD,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/40601025,SMKS YPK MAMASA,40601025,JL. KAMPUNG BARU MAMASA,BUNTUBUDA,KEC. MAMASA,KAB. MAMASA,PROV. SULAWESI BARAT,SWASTA,SMK,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",YAYASAN PENDIDIKAN KRISTEN MAMASA,AD1311,129/PD4/E.SK/2003,19-05-1983,DIKNAS,11-11-2003,Lihat SK Operasional,2015-09-07 08,C,"20,000",1. Telkomsel Flash,2. Lainnya (Serat Optik),PLN,,,smks_ypkmamasa@yahoo.co.id,http,-2.938811200000,119.376556300000,24,34,54,7,SMK 2013 REV. Asisten Keperawatan,Double Shift/6 hari,,2022/2023-2,Telkomsel Flash,"2,200",4,0,0,2,4,3,14,5,21,1,2,0,6,18,0,19,5,7,5,6,4,2,0,0,15,9,2,3,2,0
