prov_name,kab_name,kec_name,link_sekolah_kita,link_referensi,nama,npsn,alamat,desa/kelurahan,kecamatan/kota_(ln),kab.-kota/negara_(ln),propinsi/luar_negeri_(ln),status_sekolah,bentuk_pendidikan,kementerian_pembina,naungan,npyp,no._sk._pendirian,tanggal_sk._pendirian,nomor_sk_operasional,tanggal_sk_operasional,file_sk_operasional,tanggal_upload_sk_op.,akreditasi,luas_tanah,akses_internet,akses_internet_2,sumber_listrik,fax,telepon,email,website,lintang,bujur,guru,siswa_laki_laki,siswa_perempuan,rombongan_belajar,penyelenggaraan,manajemen_berbasis_sekolah,semester_data,daya_listrik,ruang_kelas,laboratorium,perpustakaan,sanitasi_siswa,guru_pns,guru_gtt,guru_gty,guru_honor,guru_gol_i,guru_gol_ii,guru_gol_iii,guru_gol_iv,guru_sertifikasi,guru_belum_sertifikasi,guru_kurang_dari_s1,guru_s1_atau_lebih,guru_data_kosong,guru_kurang_dari_30_tahun,guru_31_35_tahun,guru_36_40,guru_41_45_tahun,guru_46_50_tahun,guru_51_55_tahun,guru_lebih_dari_55_tahun,guru_laki_laki,guru_perempuan,program_/_layanan,kurikulum,akses_internet_sekolah_kita,rombel_tingkat_1,rombel_tingkat_2,rombel_tingkat_3,rombel_tingkat_4,rombel_tingkat_5,rombel_tingkat_6,rombel_tingkat_7,rombel_tingkat_8,rombel_tingkat_9,rombel_tingkat_10,rombel_tingkat_11,rombel_tingkat_12,rombel_tingkat_13
Jawa Barat,Kab. Garut,Sukawening,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/355B1F00-FA60-4F59-92B7-3507E45B443E,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69976330,AL MA`ARIF SUKAWENING,69976330,Jl. Perintis No. 45 Kp. Pasanggrahan,PASANGGRAHAN,KEC. SUKAWENING,KAB. GARUT,PROV. JAWA BARAT,SWASTA,MA,Kementerian Agama,,,935 TAHUN 2017,16-06-2017,935 TAHUN 2017,16-06-2017,Lihat SK Operasional,2021-03-13 07,C,0,,2.,,,,,,.000000000000,.000000000000,0,56,42,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
Jawa Barat,Kab. Garut,Sukawening,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/C1A874C2-2E9D-4C65-BBF1-DF8837FE3E7C,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/20276661,MAS AN NAJAAT,20276661,Kp. Sumursari Rt 03 Rw 09,SUKASONO,KEC. SUKAWENING,KAB. GARUT,PROV. JAWA BARAT,SWASTA,MA,Kementerian Agama,,,001/YPAN-MA/XI/1988,04-07-1988,467/SKP-l0/2016,15-06-1991,Lihat SK Operasional,2019-12-10 15,A,0,,2.,,,,,,-7.125700000000,107.999400000000,0,81,56,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
Jawa Barat,Kab. Garut,Sukawening,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/4C4CF528-7817-4FCC-A3B1-593154396AC3,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/20280322,MAS PERSIS DARUSYIFA,20280322,Kp.panyingkiran Rt. 01 Rw.02,SUKAWENING,KEC. SUKAWENING,KAB. GARUT,PROV. JAWA BARAT,SWASTA,MA,Kementerian Agama,,,,,,,Silakan Upload SK,,B,0,,2.,,,,,,-7.153851000000,108.023297000000,0,37,32,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
Jawa Barat,Kab. Garut,Sukawening,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/0045DF15-2CF5-E011-91F2-793B2F60E9C8,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/20258240,SLB ANNAJAAT,20258240,Jl Ponpes Sumursari,SUKASONO,KEC. SUKAWENING,KAB. GARUT,PROV. JAWA BARAT,SWASTA,SLB,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Yayasan Pesantren An-Najaat,AI1174,421.9/3167-DISDIK/2003,30-07-2003,421.9/3167-DISDIK/2003,30-07-2003,Lihat SK Operasional,2015-09-02 14,,700,1. Telkomsel Flash,2. Lainnya,PLN,,02622469290,slb.annajaat@gmail.com,,-7.133000000000,108.004700000000,9,33,18,16,Sehari Penuh/5 hari,,2022/2023-2,"1,300",5,0,1,1,1,0,10,0,8,0,0,1,7,2,0,8,1,1,1,1,1,1,1,3,1,8,"TKLB, SDLB, SMPLB,  dan SMLB",TKLB 2013,Telkomsel Flash,1,1,2,2,1,1,2,1,1,2,1,1,
Jawa Barat,Kab. Garut,Sukawening,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/B115329B-EC12-46AD-8DA2-24E3C4FC5201,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69896045,SMA IT NURUL HUDA KAIMAS,69896045,Kp. Bojong Pesantren RT 01/04,MARIPARI,KEC. SUKAWENING,KAB. GARUT,PROV. JAWA BARAT,SWASTA,SMA,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Yayasan BAROKATUL HUDA JABONG,AA3921,SK/YPPBH/Pend/SMAIT-NHK/001/V/2014,05-05-2014,425.11/1577-Disdik,13-05-2015,Lihat SK Operasional,2021-08-19 11,B,0,1. Telkomsel Flash,2. Telkom Speedy,PLN,085156156127,,nuhukai.mahad@gmail.com,,-7.136300000000,107.984800000000,8,54,40,3,Pagi/6 hari,,2022/2023-2,"1,200",4,4,1,2,0,0,11,0,8,0,0,0,1,7,0,7,1,3,4,0,0,0,0,1,3,5,,SMA 2013 MIPA,Telkomsel Flash,,,,,,,,,,1,1,1,
Jawa Barat,Kab. Garut,Sukawening,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/7A987BA0-DF1F-4105-958F-A492F29A22C1,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69902577,SMA SIROJUL HUDA SUKAWENING,69902577,Kp. Babakan,PASANGGRAHAN,KEC. SUKAWENING,KAB. GARUT,PROV. JAWA BARAT,SWASTA,SMA,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Yayasan SIROJUL HUDA,AI1206,030/SK/YSH/I/2015,15-01-2015,425.11/3465-Disdik,08-09-2015,Lihat SK Operasional,2018-02-14 09,B,"3,000",1. Smartfren,2. Telkomsel Flash,PLN,,,sma.sirojulhuda@yahoo.com,http,-7.142800000000,108.016000000000,8,94,72,3,Sehari Penuh/6 hari,,2022/2023-2,0,1,0,0,2,0,0,8,1,8,0,0,0,0,8,0,7,1,4,1,2,0,1,0,0,2,6,,SMA 2013 IPS,Smartfren,,,,,,,,,,1,1,1,
Jawa Barat,Kab. Garut,Sukawening,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/DFED19C6-FFBE-47AF-8571-FDC3E88437BE,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/20227473,SMAN 14 GARUT,20227473,JL. LAPANG TRIKARYA,SUKAMUKTI,KEC. SUKAWENING,KAB. GARUT,PROV. JAWA BARAT,NEGERI,SMA,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Pemerintah Pusat,,648.325/PJK.1993,12-10-1993,0313/0/1993,23-08-1993,Lihat SK Operasional,2015-08-27 19,A,"914,544",1.,2.,PLN,,,,,-7.155600000000,108.010800000000,60,466,607,32,Sehari Penuh/5 hari,,2022/2023-2,"16,800",30,3,1,2,34,19,0,7,34,1,8,17,35,25,1,55,4,8,12,10,4,6,11,9,29,31,,SMA 2013 IPS,Telkomsel Flash,,,,,,,,,,11,11,10,
Jawa Barat,Kab. Garut,Sukawening,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/9E8F0FCA-7606-476A-A1D9-7F2B9621BDF1,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/20209184,SMAS YPI SUKAWENING,20209184,JL. RAYA SUKAWENING NO. 77,PASANGGRAHAN,KEC. SUKAWENING,KAB. GARUT,PROV. JAWA BARAT,SWASTA,SMA,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Yayasan Pendidikan Islam Sukawening (YPI-S),AI1203,02/YPI-8Kpt./1983,20-09-1983,"190/102,Kep-/E84/1984",01-09-1984,Lihat SK Operasional,2018-02-26 08,B,"1,200",1. Telkomsel Flash,2. Telkom Speedy,PLN,,2449345,smaypi20209184@gmail.com,,-7.160900000000,108.007500000000,15,89,119,7,Pagi/6 hari,,2022/2023-2,"1,200",9,0,1,3,0,0,14,2,15,0,0,0,2,13,1,10,4,0,3,5,4,0,3,0,7,8,,SMA 2013 IPS,Telkomsel Flash,,,,,,,,,,2,2,3,
Jawa Barat,Kab. Garut,Sukawening,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/B1B2813C-EC83-4FC0-AFEE-E58D14A18F1E,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69849584,SMK Bidara Mukti Garut,69849584,"Jl. Raya Cibatu, Kampung Babakan Irta",SUKAHAJI,KEC. SUKAWENING,KAB. GARUT,PROV. JAWA BARAT,SWASTA,SMK,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Yayasan BIDARA MUKTI,AI1281,425.11/3977-Disdik,10-12-2013,425.11/3977-Disdik,10-12-2013,Lihat SK Operasional,2015-09-14 09,B,"1,372",1. Axis,2. Telkom Speedy,PLN,02622468523,02622468523,smkbidaramuktigarut@gmail.com,http,-7.122100000000,107.990900000000,16,77,272,13,Sehari Penuh/5 hari,,2022/2023-2,"2,500",13,3,3,9,0,0,11,7,16,0,0,0,2,14,2,12,2,5,4,3,2,2,0,0,3,13,,SMK 2013 REV. Farmasi Klinis dan Komunitas,Axis,,,,,,,,,,5,4,4,0
Jawa Barat,Kab. Garut,Sukawening,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/212C5FB7-2C46-4752-983C-2659649B50D7,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69900993,SMK KIANSANTANG SUKAWENING,69900993,Kp. Eureun Sono Desa. Sukaluyu,SUKALUYU,KEC. SUKAWENING,KAB. GARUT,PROV. JAWA BARAT,SWASTA,SMK,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Yayasan Bina insani Sukaluyu,AI1194,425.11/2026-Disdik,25-06-2015,425.11/2026-Disdik,25-06-2015,Lihat SK Operasional,2015-09-04 09,B,"22,500",1. Telkom Astinet,2. Telkom Speedy,PLN,,,miftahayi77@gmail.com,http,-7.142800000000,108.016000000000,11,114,68,7,Sehari Penuh/6 hari,,2022/2023-2,"2,600",9,0,1,2,0,0,12,0,11,0,0,0,2,9,0,10,1,5,4,1,1,0,0,0,4,7,,SMK 2013 REV.  Otomatisasi dan Tata Kelola Perkantoran,Telkom Astinet,,,,,,,,,,2,3,2,0
