prov_name,kab_name,kec_name,link_sekolah_kita,link_referensi,nama,npsn,alamat,desa/kelurahan,kecamatan/kota_(ln),kab.-kota/negara_(ln),propinsi/luar_negeri_(ln),status_sekolah,bentuk_pendidikan,program_/_layanan,kementerian_pembina,naungan,npyp,no._sk._pendirian,tanggal_sk._pendirian,nomor_sk_operasional,tanggal_sk_operasional,file_sk_operasional,tanggal_upload_sk_op.,akreditasi,luas_tanah,akses_internet,akses_internet_2,sumber_listrik,fax,telepon,email,website,lintang,bujur,guru,siswa_laki_laki,siswa_perempuan,rombongan_belajar,kurikulum,penyelenggaraan,manajemen_berbasis_sekolah,semester_data,akses_internet_sekolah_kita,daya_listrik,ruang_kelas,laboratorium,perpustakaan,sanitasi_siswa,guru_pns,guru_gtt,guru_gty,guru_honor,guru_gol_i,guru_gol_ii,guru_gol_iii,guru_gol_iv,guru_sertifikasi,guru_belum_sertifikasi,guru_kurang_dari_s1,guru_s1_atau_lebih,guru_data_kosong,guru_kurang_dari_30_tahun,guru_31_35_tahun,guru_36_40,guru_41_45_tahun,guru_46_50_tahun,guru_51_55_tahun,guru_lebih_dari_55_tahun,guru_laki_laki,guru_perempuan,rombel_tingkat_1,rombel_tingkat_2,rombel_tingkat_3,rombel_tingkat_4,rombel_tingkat_5,rombel_tingkat_6,rombel_tingkat_7,rombel_tingkat_8,rombel_tingkat_9,rombel_tingkat_10,rombel_tingkat_11,rombel_tingkat_12,rombel_tingkat_13
Kepulauan Riau,Kota Batam,Batam Kota,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/51B5EAFA-D665-4886-9C91-3CADB3BF3574,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69786956,SLB NEGERI BATAM,69786956,JL. PEMUDA LEGENDA MALAKA KELURAHAN BALOI,BALOI PERMAI,KEC. BATAM KOTA,KOTA BATAM,PROV. KEPULAUAN RIAU,NEGERI,SLB,"SDLB, SMPLB,  dan SMLB","Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Pemerintah Daerah,,699/DISDIK/KPTS/2012,06-12-2013,699/DISDIK/KPTS/2012,16-07-2012,Silakan Upload SK,,B,"2,132",1. -,2. Lainnya (Serat Optik),PLN,0778462706,0778462706,slbnbatam@yahoo.co.id,,1.102900000000,104.072100000000,18,169,108,33,Pendidikan Khusus SMALB 2013,Sehari Penuh/5 hari,,2022/2023-2,Tidak Ada,"9,500",21,0,1,3,10,1,0,7,9,1,8,0,7,11,0,17,1,5,4,3,0,2,3,1,4,14,3,3,3,4,3,3,4,2,2,2,2,2,
Kepulauan Riau,Kota Batam,Batam Kota,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/70433B98-C7FC-E111-9A95-6F4AAD93E48E,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/11002994,SLB PUTRAKAMI,11002994,Komp. Anggrek Mas 1 Blok I/15,TAMAN BALOI,KEC. BATAM KOTA,KOTA BATAM,PROV. KEPULAUAN RIAU,SWASTA,SLB,"TKLB, SDLB, SMPLB,  dan SMLB","Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",YAYASAN SUMBER DAYA INSANI INDONESIA,AX0407,43,14-07-2007,Nomor 1288 Tahun 2015,03-06-2009,Lihat SK Operasional,2021-08-20 09,C,282,1. Telkom Speedy,2. Telkom Speedy,PLN,,0778463913,slb.putrakami@gmail.com,http,1.111500000000,104.030000000000,12,48,28,12,TKLB 2013,Sehari Penuh/5 hari,,2022/2023-2,Telkom Speedy,"12,300",14,0,1,3,0,0,14,0,12,0,0,0,5,7,0,12,0,2,2,3,4,1,0,0,0,12,1,1,1,1,1,1,1,1,1,1,1,1,
Kepulauan Riau,Kota Batam,Batam Kota,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/A3ECE7F7-7276-4B5B-9133-27C6CC7273B4,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69881811,SLB STIPAK,69881811,Komp. Nusantara Golden B3B Jl. Raya Engku Putri Batam Center,BELIAN,KEC. BATAM KOTA,KOTA BATAM,PROV. KEPULAUAN RIAU,SWASTA,SLB,SDLB dan SMPLB,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Lainnya,AG2801,595/DISDIK/KPTS/2014,02-06-2014,595/DISDIK/KPTS/2014,01-07-2014,Lihat SK Operasional,2014-12-23 14,,500,1. Telkom Speedy,2. Smartfren,PLN,,07786211889,stipakbatam@yahoo.com,http,1.131107000000,104.041049000000,5,7,6,3,Pendidikan Khusus SMALB 2013,Sehari Penuh/5 hari,,2022/2023-2,Telkom Speedy,"4,400",11,0,2,1,0,0,5,2,5,0,0,0,0,5,0,5,0,2,1,0,1,0,1,0,1,4,0,1,1,0,0,0,0,1,0,0,0,0,
Kepulauan Riau,Kota Batam,Batam Kota,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/447F6C40-5249-4D31-8A15-92D85E9CAF1C,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69915799,SMAN 20 BATAM,69915799,Jl. Pemuda,BALOI PERMAI,KEC. BATAM KOTA,KOTA BATAM,PROV. KEPULAUAN RIAU,NEGERI,SMA,,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Pemerintah Daerah,,195/HK/VI/2015,01-06-2015,195/HK/VI/2015,01-06-2015,Lihat SK Operasional,2015-11-02 22,B,"10,731",1. Biznet (Serat Optik),2. Telkom Speedy,PLN,,07784806303,sman20batam@yahoo.co.id,http,1.104900000000,104.053300000000,49,567,717,31,SMA 2013 Bhs&Budaya,Sehari Penuh/5 hari,,2022/2023-2,Biznet (Serat Optik),"5,000",29,1,1,16,13,5,0,31,36,0,12,1,18,31,0,40,9,13,12,6,4,8,5,1,20,29,,,,,,,,,,12,10,9,
Kepulauan Riau,Kota Batam,Batam Kota,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/B834A012-1F87-47B6-8984-38DEAB30EF6F,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69990472,SMAN 26 BATAM,69990472,"Komplek Botania Garden, Kel. Belian, Kec. Batam Kota",BELIAN,KEC. BATAM KOTA,KOTA BATAM,PROV. KEPULAUAN RIAU,NEGERI,SMA,,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Pemerintah Daerah,,598 TAHUN 2019,12-07-2019,598 TAHUN 2019,12-07-2019,Silakan Upload SK (link file tidak valid) => [422906-522836--],2021-02-22 11,B,"8,354",1. -,2. Firstmedia,PLN,0,,sman26batam@gmail.com,http,1.128900000000,104.092300000000,24,233,265,14,SMA 2013 MIPA,Sehari Penuh/5 hari,,2022/2023-2,Tidak Ada,"4,400",9,3,1,6,2,8,0,14,22,0,2,0,6,18,0,17,7,11,5,1,2,4,1,0,7,17,,,,,,,,,,5,5,4,
Kepulauan Riau,Kota Batam,Batam Kota,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/B0D1A364-4453-4203-9DE2-7ADBC9D3CA70,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/11002197,SMAN 3 BATAM,11002197,Jl. Hang Nadim,BELIAN,KEC. BATAM KOTA,KOTA BATAM,PROV. KEPULAUAN RIAU,NEGERI,SMA,,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Pemerintah Daerah,,231/422.6/DIKMEN/VII/2002,27-07-2002,231/422.6/DIKMEN/VII/2002,27-07-2002,Lihat SK Operasional,2016-09-06 15,A,"10,000",1. Telkom Astinet,2. Linknet,PLN,0778761997,0778761993,smantibatam@gmail.com,http,1.130800000000,104.102700000000,60,575,910,37,SMA 2013 MIPA,Sehari Penuh/5 hari,,2022/2023-2,Telkom Astinet,"80,300",35,4,1,2,34,13,0,13,26,1,29,4,34,26,1,52,7,3,13,4,17,12,7,4,22,38,,,,,,,,,,12,12,13,
Kepulauan Riau,Kota Batam,Batam Kota,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/BC604761-DE44-4A66-A666-7476A700E246,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69968633,SMAS AL KAHFI ISLAMIC SCHOOL,69968633,The Capitol Imperium No A42B Superblok,TAMAN BALOI,KEC. BATAM KOTA,KOTA BATAM,PROV. KEPULAUAN RIAU,SWASTA,SMA,,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Yayasan Islam AL-Kahfi,AJ5410,AHU-004481,16-06-2017,1301/KPTS-4/VII/2017,14-07-2017,Lihat SK Operasional,2017-10-23 10,B,"6,400",1. Lainnya (Serat Optik),2. Lainnya (Serat Optik),PLN,07787485867,07787485867,smaaisbatam@gmail.com,http,1.123901300000,104.069549300000,15,22,42,3,SMA 2013 MIPA,Sehari Penuh/5 hari,,2022/2023-2,Lainnya (Serat Optik),"33,000",4,1,1,2,0,0,16,0,15,0,0,0,0,15,0,8,7,7,4,2,1,0,1,0,7,8,,,,,,,,,,1,1,1,
Kepulauan Riau,Kota Batam,Batam Kota,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/BC406AF8-91DF-4976-99D3-597D027FBB6D,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/70003834,SMAS ANSVIN,70003834,Jl. Raja Haji Fisabilillah No. 46-48,TELUK TERING,KEC. BATAM KOTA,KOTA BATAM,PROV. KEPULAUAN RIAU,SWASTA,SMA,,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",YAYASAN ANSVIN EVAND BERSAUDARA,AH9471,B/421.3/104.1/DISDIK/2020,13-02-2020,202/1K.2/DPMPTSP/II/2020,26-02-2020,Lihat SK Operasional,2020-08-28 21,,"3,000",1. Telkom Speedy,2. Lainnya (Serat Optik),PLN & Diesel,,,,,1.131800000000,104.041700000000,3,3,6,3,SMA 2013 IPS,Sehari Penuh/5 hari,,2022/2023-2,Telkom Speedy,"33,000",3,1,1,2,0,0,6,0,3,0,0,0,0,3,0,1,2,1,0,0,1,1,0,0,2,1,,,,,,,,,,2,1,0,
Kepulauan Riau,Kota Batam,Batam Kota,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/C024D40C-F8F0-4423-8082-7BE715B7C442,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69976667,SMAS AUSTRALIAN INTERCULTURAL SCHOOL,69976667,Komplek Tanah Mas Blok A No 1-3,SUNGAI PANAS,KEC. BATAM KOTA,KOTA BATAM,PROV. KEPULAUAN RIAU,SWASTA,SMA,,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Yayasan Haluan Abadi Sejahtera,AG2796,44,28-10-2017,1825/KPTS-18/IV/2018,02-04-2018,Lihat SK Operasional,2018-05-08 23,C,0,1. Telkom Speedy,2. Biznet (Serat Optik),PLN,,07784884807,australianschoolbatam@ais.sch.id,http,1.133600000000,104.029700000000,5,10,9,5,SMA 2013 IPS,Sehari Penuh/5 hari,,2022/2023-2,Telkom Speedy,"53,000",6,1,1,2,0,0,5,1,5,0,0,0,0,5,0,3,2,2,2,0,1,0,0,0,2,3,,,,,,,,,,1,2,2,
Kepulauan Riau,Kota Batam,Batam Kota,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/6B18EB76-779D-4C53-B517-303B795E2245,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69932323,SMAS BINA NUSANTARA BATAM,69932323,Komplek Plamo Garden Blok G4 No. 9-14 Batam Centre,TELUK TERING,KEC. BATAM KOTA,KOTA BATAM,PROV. KEPULAUAN RIAU,SWASTA,SMA,,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",YAYASAN BINA NUSANTARA BATAM,AH9451,1270.2/419/DISDIK/VIII/20,05-08-2014,3/419/DISDIK/I/2016,03-01-2016,Lihat SK Operasional,2016-01-28 08,B,750,1. Telkom Speedy,2. Telkom Speedy,PLN,0778460317,,sekolah.bina.nusantara@gmail.com,http,1.105402400000,104.041344500000,9,5,0,1,SMA 2013 IPS,Sehari Penuh/5 hari,,2022/2023-2,Telkom Speedy,"28,000",4,1,1,2,0,0,9,0,9,0,0,0,0,9,0,6,3,6,2,1,0,0,0,0,1,8,,,,,,,,,,1,0,0,
