prov_name,kab_name,kec_name,link_sekolah_kita,link_referensi,nama,npsn,alamat,desa/kelurahan,kecamatan/kota_(ln),kab.-kota/negara_(ln),propinsi/luar_negeri_(ln),status_sekolah,bentuk_pendidikan,kementerian_pembina,naungan,npyp,no._sk._pendirian,tanggal_sk._pendirian,nomor_sk_operasional,tanggal_sk_operasional,file_sk_operasional,tanggal_upload_sk_op.,akreditasi,luas_tanah,akses_internet,akses_internet_2,sumber_listrik,fax,telepon,email,website,lintang,bujur,guru,siswa_laki_laki,siswa_perempuan,rombongan_belajar,penyelenggaraan,manajemen_berbasis_sekolah,semester_data,daya_listrik,ruang_kelas,laboratorium,perpustakaan,sanitasi_siswa,guru_pns,guru_gtt,guru_gty,guru_honor,guru_gol_i,guru_gol_ii,guru_gol_iii,guru_gol_iv,guru_sertifikasi,guru_belum_sertifikasi,guru_kurang_dari_s1,guru_s1_atau_lebih,guru_data_kosong,guru_kurang_dari_30_tahun,guru_31_35_tahun,guru_36_40,guru_41_45_tahun,guru_46_50_tahun,guru_51_55_tahun,guru_lebih_dari_55_tahun,guru_laki_laki,guru_perempuan,program_/_layanan,kurikulum,akses_internet_sekolah_kita,rombel_tingkat_1,rombel_tingkat_2,rombel_tingkat_3,rombel_tingkat_4,rombel_tingkat_5,rombel_tingkat_6,rombel_tingkat_7,rombel_tingkat_8,rombel_tingkat_9,rombel_tingkat_10,rombel_tingkat_11,rombel_tingkat_12,rombel_tingkat_13
Maluku,Kota Ambon,Sirimau,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/3263CE96-163A-4409-9D74-E9B93A466027,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69977208,MA AL-MUSLIM AMBON,69977208,JL. RAYA KEBUN CENGKEH RT 001 / RW 009,BATU MERAH,KEC. SIRIMAU,KOTA AMBON,PROV. MALUKU,SWASTA,MA,Kementerian Agama,,,271 TAHUN 2017,06-06-2017,271 TAHUN 2017,06-06-2017,Lihat SK Operasional,2020-01-16 07,C,0,,2.,,,,,,.000000000000,.000000000000,0,23,34,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
Maluku,Kota Ambon,Sirimau,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/7F59752F-DE6C-4A4A-9234-5E4EEEED7968,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/60105600,MAN AMBON,60105600,Jl. Puncak Wara No. 1 Ambon,HATIVE KECIL,KEC. SIRIMAU,KOTA AMBON,PROV. MALUKU,NEGERI,MA,Kementerian Agama,Pemerintah Daerah,,KMA No. 665  Tahun 2016,17-11-2016,KMA No. 665 Tahun 2016,17-11-2016,Lihat SK Operasional,2020-01-10 14,A,0,,2.,,,,,,-3.676800000000,128.213400000000,0,318,369,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
Maluku,Kota Ambon,Sirimau,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/89E4CB47-3D0E-4615-9E32-D84B0F35F633,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/60105601,MAS AL-FATAH AMBON,60105601,JLN SULTAN BABULLAH No 2 Ambon,KEL HONIPOPU,KEC. SIRIMAU,KOTA AMBON,PROV. MALUKU,SWASTA,MA,Kementerian Agama,,,06/MA/91,01-04-1991,565 Tahun 2013,30-12-2013,Lihat SK Operasional,2021-12-04 08,A,0,,2.,,,,,,-3.696400000000,128.177200000000,0,92,77,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
Maluku,Kota Ambon,Sirimau,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/99214AE1-BB7D-4404-8AE0-E15DB66747DC,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/60105603,MAS ITTAQULLAH,60105603,JL. RAYA KEBUN CENGKEH,BATU MERAH,KEC. SIRIMAU,KOTA AMBON,PROV. MALUKU,SWASTA,MA,Kementerian Agama,,,KW.25.03/PP.02.4/4/04/2011,30-03-2011,169 Tahun 2011,30-03-2011,Lihat SK Operasional,2015-09-17 12,B,0,,2.,,,,,,-3.682000000000,128.200800000000,0,17,17,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
Maluku,Kota Ambon,Sirimau,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/4CFFB0D5-9CBC-46CD-880A-A77530FA141F,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/60105602,MAS NURUL IKHLAS,60105602,JL. H.ABDULLAH SIYAUTA AIR BESAR AHURU AMBON,BATU MERAH,KEC. SIRIMAU,KOTA AMBON,PROV. MALUKU,SWASTA,MA,Kementerian Agama,,,KW.25.03/PP.02.3/74/2010,25-07-2009,KW.25.03/PP.02.3/74/2010,24-02-2010,Lihat SK Operasional,2019-12-09 15,A,0,,2.,,,,,,-3.690300000000,128.219600000000,0,41,40,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
Maluku,Kota Ambon,Sirimau,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/36B0A054-25F9-4B7C-9B5F-7EC0B3329B27,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69849477,MAS Tahfiidzul Quran Al-Anshor Ambon,69849477,Jln. Imam al-Gazali RT 04/RW 017 Air Besar Batu Merah,BATU MERAH,KEC. SIRIMAU,KOTA AMBON,PROV. MALUKU,SWASTA,MA,Kementerian Agama,Lainnya,,Kw.25.02/5/PP.02.3/02/2013,19-08-2013,317 Tahun 2013,19-08-2013,Lihat SK Operasional,2019-11-21 13,B,0,,2.,,,,,,-3.687000000000,128.220300000000,0,0,142,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
Maluku,Kota Ambon,Sirimau,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/A0472AFC-30F5-E011-BACB-978669C5E752,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/60102579,SLB NEGERI BATU MERAH AMBON,60102579,JL.RAYA KEBUN CENGKEH TANAH RATA RT.003 RW.08,BATU MERAH,KEC. SIRIMAU,KOTA AMBON,PROV. MALUKU,NEGERI,SLB,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Pemerintah Daerah,,42.8.773/06,01-01-1910,42.8-773/06.,30-08-2006,Silakan Upload SK,,B,600,1.,2.,PLN,,09113300134,slbn_batumerah@yahoo.co.id,,-3.680447400000,128.224847000000,18,68,37,28,Sehari Penuh/5 hari,,2022/2023-2,"2,200",29,0,1,2,14,0,0,4,8,0,10,0,8,10,0,16,2,1,5,5,5,0,2,0,3,15,"SDLB, SMPLB,  dan SMLB",Pendidikan Khusus SMALB 2013,Tidak Ada,2,1,1,2,1,4,1,5,1,3,5,2,
Maluku,Kota Ambon,Sirimau,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/10C02AFC-30F5-E011-A516-251D147A808D,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/60102576,SLB-B KARYA KASIH,60102576,Jl. Kepertis Karang Panjang,SOYA,KEC. SIRIMAU,KOTA AMBON,PROV. MALUKU,SWASTA,SLB,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",YAYASAN EFATA,AM4764,17/YE-SK-/VIII/1990,18-08-1990,,01-01-1910,Silakan Upload SK,,,"20,000",1.,2.,PLN,,,,,-3.690300000000,128.184600000000,6,8,9,8,Pagi/6 hari,,2022/2023-2,"6,600",13,1,1,0,1,0,4,2,6,0,0,0,1,5,1,1,4,1,3,0,0,1,0,1,0,6,"TKLB, SDLB, SMPLB,  dan SMLB",PAUD Merdeka,Telkomsel Flash,1,1,1,0,1,1,0,0,1,1,1,0,
Maluku,Kota Ambon,Sirimau,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/70CD2AFC-30F5-E011-99E1-BF60BC29786D,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/60102577,SLBS ABC LELEANI 1 AMBON,60102577,Jln. Cendrawasih No 24 Ambon,KEL RIJALI,KEC. SIRIMAU,KOTA AMBON,PROV. MALUKU,SWASTA,SLB,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",,,254/I17/M/1993,07-08-1993,,18-02-2011,Lihat SK Operasional,2022-08-29 05,,0,1. Lainnya,2. Telkomsel Flash,PLN,0911344429,0911344429,slbleleani1@yahoo.com,,-3.689300000000,128.186800000000,9,52,20,18,Sehari Penuh/5 hari,,2022/2023-2,900,6,0,0,0,3,0,1,5,6,0,1,2,4,5,1,7,1,0,0,0,1,2,2,4,2,7,"SDLB, SMPLB,  dan SMLB",Pendidikan Khusus SMALB 2013,Lainnya,1,1,1,2,3,2,1,2,2,1,1,1,
Maluku,Kota Ambon,Sirimau,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/5525FBAE-F3C2-4396-9117-44FC603D46D5,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/70039001,SMA AS-SALAM AMBON,70039001,Air Kuning Ambon,BATU MERAH,KEC. SIRIMAU,KOTA AMBON,PROV. MALUKU,SWASTA,SMA,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",,,420/6244/2022,28-12-2022,420/434/2023,21-03-2023,Lihat SK Operasional,2023-04-17 11,,0,,2.,,,,,,.000000000000,.000000000000,0,0,0,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
