prov_name,kab_name,kec_name,link_sekolah_kita,link_referensi,nama,npsn,alamat,desa/kelurahan,kecamatan/kota_(ln),kab.-kota/negara_(ln),propinsi/luar_negeri_(ln),status_sekolah,bentuk_pendidikan,kementerian_pembina,naungan,npyp,no._sk._pendirian,tanggal_sk._pendirian,nomor_sk_operasional,tanggal_sk_operasional,file_sk_operasional,tanggal_upload_sk_op.,akreditasi,luas_tanah,akses_internet,akses_internet_2,sumber_listrik,fax,telepon,email,website,lintang,bujur,guru,siswa_laki_laki,siswa_perempuan,rombongan_belajar,penyelenggaraan,manajemen_berbasis_sekolah,semester_data,daya_listrik,ruang_kelas,laboratorium,perpustakaan,sanitasi_siswa,guru_pns,guru_gtt,guru_gty,guru_honor,guru_gol_i,guru_gol_ii,guru_gol_iii,guru_gol_iv,guru_sertifikasi,guru_belum_sertifikasi,guru_kurang_dari_s1,guru_s1_atau_lebih,guru_data_kosong,guru_kurang_dari_30_tahun,guru_31_35_tahun,guru_36_40,guru_41_45_tahun,guru_46_50_tahun,guru_51_55_tahun,guru_lebih_dari_55_tahun,guru_laki_laki,guru_perempuan,program_/_layanan,kurikulum,akses_internet_sekolah_kita,rombel_tingkat_1,rombel_tingkat_2,rombel_tingkat_3,rombel_tingkat_4,rombel_tingkat_5,rombel_tingkat_6,rombel_tingkat_7,rombel_tingkat_8,rombel_tingkat_9,rombel_tingkat_10,rombel_tingkat_11,rombel_tingkat_12,rombel_tingkat_13
Banten,Kota Serang,Cipocok Jaya,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/C9106DED-5473-476A-BED9-AF236445B093,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/70025986,MA AL ULYA AL MUBAROK,70025986,Jl. Syekh Nawawi Lingk. Jeranak RT/RW. 001/002,BANJARSARI,KEC. CIPOCOK JAYA,KOTA SERANG,PROV. BANTEN,SWASTA,MA,Kementerian Agama,,,,,460 TAHUN 2021,19-05-2021,Silakan Upload SK (link file tidak valid) => [196197-769151-https,2022-02-21 10,,"1,333",,2.,,,,,,.000000000000,.000000000000,0,24,8,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
Banten,Kota Serang,Cipocok Jaya,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/6DDC1AC1-A0B5-45C1-8313-7B23DA17E443,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/20623271,MAS AL FATHANIYAH,20623271,JL. RAYA PANDEGLANG KM. 03 TEMBONG,TEMBONG,KEC. CIPOCOK JAYA,KOTA SERANG,PROV. BANTEN,SWASTA,MA,Kementerian Agama,,,Wi/PP.006/3024/2001,15-11-2001,Kw.28.4/PP.00/7109/2012,27-12-2012,Lihat SK Operasional,2017-02-16 13,C,0,,2.,,,,,,-6.135165600000,106.160298600000,0,64,63,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
Banten,Kota Serang,Cipocok Jaya,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/0C64FC07-B231-4FCB-8027-ABCDC044797A,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69827799,MAS DAARUL YAQIIN,69827799,Jl. Raya Pandeglang Km 4 Karundang,KARUNDANG,KEC. CIPOCOK JAYA,KOTA SERANG,PROV. BANTEN,SWASTA,MA,Kementerian Agama,Lainnya,,KW.28.4/4/PP.00/6174/2012,05-11-2012,KW.28.4/4/PP.00/6174/2012,05-11-2012,Lihat SK Operasional,2020-02-29 11,B,0,,2.,,,,,,-6.145156600000,106.160236900000,0,27,20,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
Banten,Kota Serang,Cipocok Jaya,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/EEEAE952-C782-4B8C-AB24-23457D47C04C,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69827800,MAS DARUL IRFAN,69827800,JL.Raya Jakarta Km.04 Link.Lebak Gempol Pakupatan Rt.03/10,PANANCANGAN,KEC. CIPOCOK JAYA,KOTA SERANG,PROV. BANTEN,SWASTA,MA,Kementerian Agama,Lainnya,,kw.28.4/4/PP.00/2089/2013,07-03-2013,kw.28.4/4/PP.00/2089/2013,07-03-2013,Lihat SK Operasional,2016-06-14 13,B,0,,2.,,,,,,-6.116412000000,106.192688900000,0,28,29,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
Banten,Kota Serang,Cipocok Jaya,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/718E93A4-DA35-4D5A-9545-E83130841066,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/20623272,MAS PONDOK PESANTREN AL ISLAM,20623272,JALAN. BHAYANGKARA 2 LINK. TEGAL DUREN KECAMATAN CIPOCOK JAYA,CIPOCOK JAYA,KEC. CIPOCOK JAYA,KOTA SERANG,PROV. BANTEN,SWASTA,MA,Kementerian Agama,,,193/Kw.28.02.05/PP.07/3/2019,06-03-2019,193.1 Tahun 2019,06-03-2019,Lihat SK Operasional,2022-06-28 14,C,0,,2.,,,,,,-6.130405000000,106.176807000000,0,20,31,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
Banten,Kota Serang,Cipocok Jaya,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/94EDF576-384B-4F58-9B3B-641E4067F018,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69786961,SKH PANDITA,69786961,"CITRA GADING BLOK D6 No. 10,13,14,15 & E5 30,31,32",KARUNDANG,KEC. CIPOCOK JAYA,KOTA SERANG,PROV. BANTEN,SWASTA,SLB,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Yayasan Pandita,AH9129,006/K-Pandita/VII/2011,11-07-2011,570/3/PIOSKh/DPMPTSP/II/2023,13-02-2023,Lihat SK Operasional,2023-02-22 08,B,630,1. Telkom Speedy,2. Telkom Speedy,PLN,02548490182,02548490182,pandita.school@yahoo.com,http,-6.147300000000,106.167600000000,7,13,19,14,Sehari Penuh/5 hari,,2022/2023-2,"1,300",11,0,0,3,0,0,10,0,7,0,0,0,0,7,0,7,0,1,1,2,0,0,3,0,1,6,"SDLB, SMPLB,  dan SMLB",TKLB 2013,Telkom Speedy,1,1,1,2,1,1,1,1,3,1,0,1,
Banten,Kota Serang,Cipocok Jaya,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/630A8341-7103-4801-8E67-B920538BB13D,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/20605103,SMAN 2 KOTA SERANG,20605103,JL. RAYA PANDEGLANG KM 5 SERANG,KARUNDANG,KEC. CIPOCOK JAYA,KOTA SERANG,PROV. BANTEN,NEGERI,SMA,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Pemerintah Daerah,,0473/O/1983,09-11-1983,0473/O/1983,09-11-1983,Lihat SK Operasional,2021-10-21 08,A,"23,084",1. Lainnya (Serat Optik),2. Lainnya (Serat Optik),PLN,250788,250788,sman2kotaserang@gmail.com,smanegeri2kotaserang.sch.id,-6.152200000000,106.159300000000,84,726,920,43,Sehari Penuh/5 hari,,2022/2023-2,"13,000",44,2,2,5,45,3,0,36,40,0,32,12,42,42,0,73,11,14,16,9,15,14,6,10,30,54,,SMA 2013 MIPA,Lainnya (Serat Optik),,,,,,,,,,14,14,15,
Banten,Kota Serang,Cipocok Jaya,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/AA69F749-129E-4617-A5BF-4AEA5A942242,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/20607979,SMAN 6 KOTA SERANG,20607979,JL. RAYA PETIR KM.04,CIPOCOK JAYA,KEC. CIPOCOK JAYA,KOTA SERANG,PROV. BANTEN,NEGERI,SMA,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Pemerintah Daerah,,421.3/Kep.157-Huk.Org/2008,01-07-2008,421.3/Kep.157-Huk.Org/2008,01-07-2008,Lihat SK Operasional,2015-04-29 10,A,"20,297",1. Telkom Speedy,2. Lainnya (Serat Optik),PLN,,216380,sma6kotaserang@gmail.com,http,-6.142900000000,106.173700000000,58,539,752,33,Sehari Penuh/5 hari,,2022/2023-2,"23,000",29,4,1,9,34,2,0,22,27,0,19,12,36,22,0,53,5,13,8,11,4,12,5,5,25,33,,SMA 2013 MIPA,Telkom Speedy,,,,,,,,,,11,11,11,
Banten,Kota Serang,Cipocok Jaya,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/A0F0EAD9-DF62-4F15-8659-7752E44BF479,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/20622234,SMAS CITRA AL-ALAWIYAH,20622234,Jl. Syeikh Nawawi - POLDA Banten Link. Gelam Kel. Banjar Agung Kec. Cipocok Jaya,BANJARAGUNG,KEC. CIPOCOK JAYA,KOTA SERANG,PROV. BANTEN,SWASTA,SMA,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",YAYASAN AL-ALAWIYAH,AH9123,421.3/Kep.1648-Dispendkot/2012,01-01-1901,421.3/Kep.1648-Dispendkot/2012,01-01-1900,Lihat SK Operasional,2015-06-25 23,C,"1,050",1. Telkomsel Flash,2. Lainnya,PLN,0,,sma.citraalawiyah@gmail.com,http,-6.129600000000,106.206300000000,5,37,23,3,Pagi/6 hari,,2022/2023-2,"1,300",3,0,1,2,0,0,7,0,5,0,0,0,1,4,1,4,0,1,3,0,0,1,0,0,3,2,,SMA 2013 IPS,Telkomsel Flash,,,,,,,,,,1,1,1,
Banten,Kota Serang,Cipocok Jaya,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/EC516CC8-01B2-4E64-BEF6-44A2648712E9,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69944969,SMK BANI ZEN,69944969,Jalan raya tembong Pule,TEMBONG,KEC. CIPOCOK JAYA,KOTA SERANG,PROV. BANTEN,SWASTA,SMK,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",YAYASAN MANBA'IL ULUM TEMBONG JAYA,AW7985,421.3/Kep.II - Dispendbud,02-01-2015,421.3/Kep.II - Dispendbud,02-01-2015,Lihat SK Operasional,2021-08-18 16,C,"1,200",1. Telkom Speedy,2. Telkom Speedy,PLN,,,,,-6.158913800000,106.154214000000,13,54,25,3,Pagi/6 hari,,2022/2023-2,900,4,0,1,2,0,0,15,0,13,0,0,0,0,13,0,4,9,8,1,1,1,1,1,0,5,8,,SMK 2013 REV.  Akuntansi dan Keuangan Lembaga,Telkom Speedy,,,,,,,,,,1,1,1,0
