prov_name,kab_name,kec_name,link_sekolah_kita,link_referensi,nama,npsn,alamat,desa/kelurahan,kecamatan/kota_(ln),kab.-kota/negara_(ln),propinsi/luar_negeri_(ln),status_sekolah,bentuk_pendidikan,kementerian_pembina,naungan,npyp,no._sk._pendirian,tanggal_sk._pendirian,nomor_sk_operasional,tanggal_sk_operasional,file_sk_operasional,tanggal_upload_sk_op.,akreditasi,luas_tanah,akses_internet,akses_internet_2,sumber_listrik,fax,telepon,email,website,lintang,bujur,guru,siswa_laki_laki,siswa_perempuan,rombongan_belajar,penyelenggaraan,manajemen_berbasis_sekolah,semester_data,daya_listrik,ruang_kelas,laboratorium,perpustakaan,sanitasi_siswa,guru_pns,guru_gtt,guru_gty,guru_honor,guru_gol_i,guru_gol_ii,guru_gol_iii,guru_gol_iv,guru_sertifikasi,guru_belum_sertifikasi,guru_kurang_dari_s1,guru_s1_atau_lebih,guru_data_kosong,guru_kurang_dari_30_tahun,guru_31_35_tahun,guru_36_40,guru_41_45_tahun,guru_46_50_tahun,guru_51_55_tahun,guru_lebih_dari_55_tahun,guru_laki_laki,guru_perempuan,kurikulum,akses_internet_sekolah_kita,rombel_tingkat_10,rombel_tingkat_11,rombel_tingkat_12,rombel_tingkat_13
Kalimantan Utara,Kota Tarakan,Tarakan Tengah,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/D62206A9-DD01-4D9C-863D-BE32174B3418,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/30315169,MAN TARAKAN,30315169,JL.LADANG. I RT. 08 N0. 88,PAMUSIAN,KEC. TARAKAN TENGAH,KOTA TARAKAN,PROV. KALIMANTAN UTARA,NEGERI,MA,Kementerian Agama,Pemerintah Daerah,,,01-01-1900,,01-01-1900,Silakan Upload SK (link file tidak valid) => [406913-139531--],2021-01-04 11,A,0,,2.,,,,,,3.309400000000,117.602500000000,0,263,308,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,
Kalimantan Utara,Kota Tarakan,Tarakan Tengah,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/E8EA7228-7CD0-45AE-BC02-9A3F74299F4F,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/30315170,MAS AL KHAIRAAT TARAKAN,30315170,JL. DIPONEGORO - TARAKAN RT 14,SEBENGKOK,KEC. TARAKAN TENGAH,KOTA TARAKAN,PROV. KALIMANTAN UTARA,SWASTA,MA,Kementerian Agama,,,312640471004,22-10-1995,131265710001,07-12-2020,Silakan Upload SK (link file tidak valid) => [566287-24930--],2022-01-10 07,B,0,,2.,,,,,,3.307600000000,117.590600000000,0,25,41,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,
Kalimantan Utara,Kota Tarakan,Tarakan Tengah,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/9D649ABA-FB02-4936-B4FE-1F075E88D0F5,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69981643,SMA MUHAMMADIYAH BOARDING SCHOOL TARAKAN,69981643,"Jl. Jenderal Sudirman, RT. 4, No. 66",PAMUSIAN,KEC. TARAKAN TENGAH,KOTA TARAKAN,PROV. KALIMANTAN UTARA,SWASTA,SMA,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Yayasan Pimpinan Daerah Muhammadiyah (PDM) Kota Tarakan,AO5865,188.44/K.524/2018,21-06-2018,420/4193/Disdikbud/KU/IX/2018,07-09-2018,Lihat SK Operasional,2023-03-15 13,A,"8,321",1. Telkomsel Flash,2. Telkom Speedy,PLN,055131491,,smambs.tarakan@gmail.com,http,3.309487000000,117.601891000000,13,70,89,6,Sehari Penuh/6 hari,,2022/2023-2,"1,800",8,2,1,10,0,0,4,10,13,0,0,0,1,12,0,10,3,7,4,2,0,0,0,0,7,6,SMA 2013 MIPA,Telkomsel Flash,2,2,2,
Kalimantan Utara,Kota Tarakan,Tarakan Tengah,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/296C744A-4BE9-4183-89AD-E0E49EB3204C,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/30401680,SMAS FRATER DON BOSCO,30401680,PATIMURA   RT. 18 NO. 01 TARAKAN,PAMUSIAN,KEC. TARAKAN TENGAH,KOTA TARAKAN,PROV. KALIMANTAN UTARA,SWASTA,SMA,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",YAYASAN DON BOSCO  MANADO,AC4296,1009/I26.2a-Ie/1987,10-03-1987,1009/I26.2a-Ie/1987,10-03-1987,Lihat SK Operasional,2019-09-02 12,B,"4,484",1. Telkomsel Flash,2. Telkom Speedy,PLN,055125197,25197,smakwp@yahoo.co.id,http,3.307126700000,117.606025000000,15,134,128,9,Sehari Penuh/5 hari,,2022/2023-2,"16,500",11,1,1,1,0,0,13,8,15,0,0,0,2,13,0,13,2,5,3,1,3,0,1,2,7,8,SMA 2013 IPS,Telkomsel Flash,4,3,2,
Kalimantan Utara,Kota Tarakan,Tarakan Tengah,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/BAD7EDDE-6953-4B3B-B6D0-D304FFFC28D8,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/30401677,SMAS HANG TUAH TARAKAN,30401677,RE. MARTADINATA RT. 13 NO. 30,PAMUSIAN,KEC. TARAKAN TENGAH,KOTA TARAKAN,PROV. KALIMANTAN UTARA,SWASTA,SMA,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Yayasan Hang Tuah Tarakan,AJ5673,9981/126.2a/le/1988,15-12-1988,9981/126.2a/le/1988,15-12-1988,Lihat SK Operasional,2020-08-24 19,A,"9,457",1. Telkomsel Flash,2. Telkomsel Flash,PLN,24795,055124795,smahangtuah_trk@yahoo.co.id,http,3.308176700000,117.599601700000,34,297,287,18,Pagi/6 hari,,2022/2023-2,"3,500",18,4,1,3,2,0,24,18,33,0,1,0,6,28,0,26,8,11,5,6,3,3,4,2,16,18,SMA 2013 MIPA,Telkomsel Flash,6,6,6,
Kalimantan Utara,Kota Tarakan,Tarakan Tengah,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/829C95FA-3C81-4BC0-9318-9C1485260681,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/30401681,SMAS MUHAMMADIYAH TARAKAN,30401681,LADANG III NO. 1,PAMUSIAN,KEC. TARAKAN TENGAH,KOTA TARAKAN,PROV. KALIMANTAN UTARA,SWASTA,SMA,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Yayasan Pimpinan Daerah Muhammadiyah (PDM) Kota Tarakan,AO5865,420/1309/DISDIK,14-07-2003,420/1309/DISDIK,14-07-2003,Lihat SK Operasional,2016-03-12 10,A,0,1. Telkomsel Flash,2. Telkom Speedy,PLN,,055136551,info@smamuh-trk.com,http,3.309428300000,117.601723300000,27,271,256,16,Sehari Penuh/5 hari,,2022/2023-2,"57,999",21,2,1,6,0,0,18,14,27,0,0,0,4,23,0,26,1,9,7,5,4,1,1,0,10,17,SMA 2013 IPS,Telkomsel Flash,6,6,4,
Kalimantan Utara,Kota Tarakan,Tarakan Tengah,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/243E1C7B-BA4E-4E9D-B0C9-AD5266F3026E,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/30401696,SMAS PATRA DARMA,30401696,JL. HALMAHERA RT. 7 NO. 1,PAMUSIAN,KEC. TARAKAN TENGAH,KOTA TARAKAN,PROV. KALIMANTAN UTARA,SWASTA,SMA,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Yayasan Widiya Mandala Patra Dharma,AJ5683,421.3/HK.V/132/2004,28-05-2004,421.3/HK.V/132/2004,28-05-2004,Lihat SK Operasional,2016-10-06 14,B,"5,100",1. -,2. Telkom Speedy,PLN,2027967,2027967,patradharma_tarakan@yahoo.co.id,,3.308776700000,117.602036700000,13,17,13,5,Sehari Penuh/5 hari,,2022/2023-2,"5,500",7,1,1,2,2,0,6,8,13,0,0,0,3,10,1,9,3,1,6,1,1,3,1,0,3,10,SMA 2013 MIPA,Tidak Ada,1,2,2,
Kalimantan Utara,Kota Tarakan,Tarakan Tengah,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/C580F7E1-1FD0-4B0A-B1EC-04B73BBA9430,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/30401713,SMKN 1 TARAKAN,30401713,JL. P. DIPONEGORO,PAMUSIAN,KEC. TARAKAN TENGAH,KOTA TARAKAN,PROV. KALIMANTAN UTARA,NEGERI,SMK,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Pemerintah Daerah,,0358/C/1977,01-04-1977,420/955/Disdik/2013,27-08-2013,Lihat SK Operasional,2023-01-06 16,Sertifikat Kedaluwarsa,"24,344",1. Telkom Speedy,2. Telkom Astinet,PLN,055121897,055121897,smkn1trk@yahoo.com,http,3.308680000000,117.595308300000,67,303,851,34,Pagi/6 hari,,2022/2023-2,"5,600",34,2,1,1,60,5,1,2,11,1,43,12,52,15,1,59,7,1,2,14,11,18,11,10,20,47,SMK 2013 REV.  Akuntansi dan Keuangan Lembaga,Telkom Speedy,12,11,11,0
Kalimantan Utara,Kota Tarakan,Tarakan Tengah,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/63DDD2AD-F146-4C1A-B116-4FA0421BEABD,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/30407339,SMKS KESEHATAN KALTARA TARAKAN,30407339,P. LUMPURAN,KAMPUNG SATU SKIP,KEC. TARAKAN TENGAH,KOTA TARAKAN,PROV. KALIMANTAN UTARA,SWASTA,SMK,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",YAYASAN PENDIDIKAN DAN SOSIAL KALTARA TARAKAN,AJ5684,420 / 728 / DISDIK,06-09-2010,420/2230.e/DISDIK,02-11-2015,Lihat SK Operasional,2022-10-24 12,Sertifikat Kedaluwarsa,"5,040",1. Telkomsel Flash,2. Telkomsel Flash,PLN,36565,,smkkesehatantarakan2008@gmail.com,http,3.316253300000,117.612940000000,23,27,196,7,Sehari Penuh/5 hari,,2022/2023-2,"36,000",7,0,1,1,1,0,27,3,22,0,1,0,1,22,0,16,7,7,6,4,3,0,0,3,10,13,SMK 2013 REV. Farmasi Klinis dan Komunitas,Telkomsel Flash,2,2,3,0
Kalimantan Utara,Kota Tarakan,Tarakan Tengah,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/8D87B09F-11DF-41AF-8B6B-662E27CE8E3D,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/30401715,SMKS NUSANTARA TARAKAN,30401715,JL. P. BANDA,KAMPUNG SATU SKIP,KEC. TARAKAN TENGAH,KOTA TARAKAN,PROV. KALIMANTAN UTARA,SWASTA,SMK,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Yayasan Pendidikan Nusantara 1995 Tarakan,AJ5677,3913/126.2a/PPe/1999,22-07-1999,3913/126.2a/PPe/1999,22-07-1999,Lihat SK Operasional,2015-11-26 08,Sertifikat Kedaluwarsa,"1,920",1. Telkomsel Flash,2. Telkom Speedy,PLN,,,smknusantara.tarakan@gmail.com,http,3.318000000000,117.611400000000,10,60,4,3,Sehari Penuh/5 hari,,2022/2023-2,"2,100",4,0,0,1,0,0,10,1,10,0,0,0,0,10,0,8,2,4,0,2,2,1,0,1,4,6,SMK 2013 REV. Teknik Kendaraan Ringan Otomotif,Telkomsel Flash,1,1,1,0
