prov_name,kab_name,kec_name,link_sekolah_kita,link_referensi,nama,npsn,alamat,desa/kelurahan,kecamatan/kota_(ln),kab.-kota/negara_(ln),propinsi/luar_negeri_(ln),status_sekolah,bentuk_pendidikan,kementerian_pembina,naungan,npyp,no._sk._pendirian,tanggal_sk._pendirian,nomor_sk_operasional,tanggal_sk_operasional,file_sk_operasional,tanggal_upload_sk_op.,akreditasi,luas_tanah,akses_internet,akses_internet_2,sumber_listrik,fax,telepon,email,website,lintang,bujur,guru,siswa_laki_laki,siswa_perempuan,rombongan_belajar,penyelenggaraan,manajemen_berbasis_sekolah,semester_data,daya_listrik,ruang_kelas,laboratorium,perpustakaan,sanitasi_siswa,guru_pns,guru_gtt,guru_gty,guru_honor,guru_gol_i,guru_gol_ii,guru_gol_iii,guru_gol_iv,guru_sertifikasi,guru_belum_sertifikasi,guru_kurang_dari_s1,guru_s1_atau_lebih,guru_data_kosong,guru_kurang_dari_30_tahun,guru_31_35_tahun,guru_36_40,guru_41_45_tahun,guru_46_50_tahun,guru_51_55_tahun,guru_lebih_dari_55_tahun,guru_laki_laki,guru_perempuan,program_/_layanan,kurikulum,akses_internet_sekolah_kita,rombel_tingkat_1,rombel_tingkat_2,rombel_tingkat_3,rombel_tingkat_4,rombel_tingkat_5,rombel_tingkat_6,rombel_tingkat_7,rombel_tingkat_8,rombel_tingkat_9,rombel_tingkat_10,rombel_tingkat_11,rombel_tingkat_12,rombel_tingkat_13
Jawa Timur,Kab. Mojokerto,Sooko,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/4AAAE1B2-E968-4CFC-B4D3-686F7A727C43,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/60728127,MAN 2 MOJOKERTO,60728127,JL. RA. BASUNI NO. 306,JAPAN,KEC. SOOKO,KAB. MOJOKERTO,PROV. JAWA TIMUR,NEGERI,MA,Kementerian Agama,Pemerintah Daerah,,64,25-04-1990,Kw.13.4/4/PP.00.6/362/2010,01-07-2010,Lihat SK Operasional,2016-10-13 10,A,0,,2.,,,,,,-7.495500000000,112.423600000000,0,499,831,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
Jawa Timur,Kab. Mojokerto,Sooko,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/C3BD6CEB-8975-43F0-B4DB-CD3D582FCCE6,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/20584255,MAS AL IKHLAS,20584255,JL.RY. KARANGKEDAWANG DS. KARANGKEDAWANG KEC. SOOKO KAB. MOJOKERTO,KARANGKEDAWANG,KEC. SOOKO,KAB. MOJOKERTO,PROV. JAWA TIMUR,SWASTA,MA,Kementerian Agama,,,NOMOR 6597 TAHUN 2017,20-09-2017,NOMOR 6597 TAHUN 2017,20-09-2017,Lihat SK Operasional,2018-05-16 06,B,0,,2.,,,,,,-7.490700000000,112.405000000000,0,45,61,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
Jawa Timur,Kab. Mojokerto,Sooko,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/E2E215D5-253B-4DBD-B299-A44DB623A5C5,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/20584257,MAS AL-ICHSAN,20584257,JLN.R.A.BASUNI NO.58 SOOKO MOJOKERTO,SOOKO,KEC. SOOKO,KAB. MOJOKERTO,PROV. JAWA TIMUR,SWASTA,MA,Kementerian Agama,,,,,,,Silakan Upload SK,,B,0,,2.,,,,,,-7.524100000000,112.416100000000,0,42,45,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
Jawa Timur,Kab. Mojokerto,Sooko,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/91D8F069-6B3A-461C-A56C-EF66974FBA42,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69983551,MAS AN-NAHDLIYYAH,69983551,MENGELO SELATAN RT/RW 002/011,KEC. SOOKO,KAB. MOJOKERTO,PROV. JAWA TIMUR,INDONESIA,SWASTA,MA,Kementerian Agama,,,3977 TAHUN 2018,06-06-2018,3977 TAHUN 2018,06-06-2018,Silakan Upload SK (link file tidak valid) => [-],2018-12-07 14,C,0,,2.,,,,,,.000000000000,.000000000000,0,44,31,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
Jawa Timur,Kab. Mojokerto,Sooko,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/C40440B0-C9AC-4519-8B8D-C7F28AFEF895,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/20584249,MAS DARUL HIKMAH,20584249,"JL. KH. ISMAIL, NO. 90",KEDUNGMALING,KEC. SOOKO,KAB. MOJOKERTO,PROV. JAWA TIMUR,SWASTA,MA,Kementerian Agama,,,Wn.06.04/PP.03.2/003514/1991,25-09-1991,Kw.13.4/4/PP.00.6/392/2010,01-07-2010,Lihat SK Operasional,2016-09-05 13,A,0,,2.,,,,,,-7.523300000000,112.411300000000,0,74,141,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
Jawa Timur,Kab. Mojokerto,Sooko,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/0582EF5C-373A-490E-8967-CA8E415F9C8D,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/20584269,MAS PESANTREN AL-AMIN,20584269,JL. RA. BASUNI NO. 18,JAMPIROGO,KEC. SOOKO,KAB. MOJOKERTO,PROV. JAWA TIMUR,SWASTA,MA,Kementerian Agama,Yayasan BPPPMNU Wilayah Prov. Jawa Timur,AX6731,Kw.13.4/4/PP.03.2/238/SKP/2005,25-02-2005,Kw.13.4/4/PP.00.6/390/2010,01-07-2010,Lihat SK Operasional,2016-02-02 10,A,0,,2.,,,,,,-7.502400000000,112.421100000000,0,150,100,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
Jawa Timur,Kab. Mojokerto,Sooko,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/969A642D-85E7-47ED-BD45-EC09E428DC06,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/20584271,MAS RAUDLATUL ULUM,20584271,JL.KH.NUR KHOLIS NO.19 RT.01 . RW.07,KLINTEREJO,KEC. SOOKO,KAB. MOJOKERTO,PROV. JAWA TIMUR,SWASTA,MA,Kementerian Agama,,,MAS/16.0034/2017,20-09-2017,4336 TAHUN 2017,20-09-2017,Lihat SK Operasional,2022-06-09 09,B,0,,2.,,,,,,-7.530400000000,112.398700000000,0,51,45,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
Jawa Timur,Kab. Mojokerto,Sooko,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/C584FAE1-3415-4122-B9DF-861E914CC9C7,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/20584274,MAS SALAFIYAH SYAFI`IYAH,20584274,Jalan KH. Yunus 119 Desa Klinterejo 002/004,KLINTEREJO,KEC. SOOKO,KAB. MOJOKERTO,PROV. JAWA TIMUR,SWASTA,MA,Kementerian Agama,,,Wm.06.04/PP.03.2/3844/SKP/1998,10-11-1998,MAS/16.0030/2017,20-09-2017,Lihat SK Operasional,2020-01-20 14,B,0,,2.,,,,,,-7.518600000000,112.398900000000,0,27,158,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
Jawa Timur,Kab. Mojokerto,Sooko,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/BE4C011F-D7C5-45FD-BCB9-D671AE3271ED,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69969970,PK-LK SHAFA,69969970,"Jl. H. Zain RT/RW 01/10, Dusun Mengelo Tengah, Desa Sooko, Kab. Mojokerto",SOOKO,KEC. SOOKO,KAB. MOJOKERTO,PROV. JAWA TIMUR,SWASTA,SLB,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",YAYASAN PENDIDIKAN SHAFA,AL6933,188.4/4357/101.4/2017,24-07-2017,19.14/331/XI/II/2020,31-07-2017,Lihat SK Operasional,2022-08-10 12,B,240,1. Indosat IM3,2. Telkom Speedy,PLN,,,pendidikankhusus.shafa@gmail.com,,-7.493000000000,112.429300000000,9,20,8,8,Pagi/6 hari,,2022/2023-2,"1,300",10,0,1,1,0,0,10,0,9,0,0,0,0,9,0,6,3,4,2,1,2,0,0,0,1,8,"TKLB, SDLB,  dan SMPLB",TKLB 2013,Indosat IM3,1,1,1,1,1,0,1,1,1,0,0,0,
Jawa Timur,Kab. Mojokerto,Sooko,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/67090721-D9DE-46BC-A8FB-EFBA5462AB26,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69968811,SLB SEMESTA LLHUARRR BIASA,69968811,Jl. Kampoeng Merdeka,KEDUNGMALING,KEC. SOOKO,KAB. MOJOKERTO,PROV. JAWA TIMUR,SWASTA,SLB,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",YAYASAN ISLAM FAJAR SHODIQ,AW9188,421.8/2269.47//101.4/2017,20-06-2017,19. 14/316/X/II/2020,20-06-2017,Lihat SK Operasional,2020-11-16 11,B,"8,000",1. Telkom Speedy,2. Telkom Speedy,PLN,,,slbsemestallhuarrrbiasa@gmail.com,,-7.525200000000,112.407300000000,15,56,37,18,Pagi/6 hari,,2022/2023-2,"2,250",8,0,1,2,0,0,16,0,15,0,0,0,0,15,0,10,5,3,7,2,1,1,1,0,3,12,"SDLB, SMPLB,  dan SMLB",Pendidikan Khusus SMALB 2013,Telkom Speedy,1,1,1,1,2,4,1,2,1,1,1,2,
