prov_name,kab_name,kec_name,link_sekolah_kita,link_referensi,nama,npsn,alamat,desa/kelurahan,kecamatan/kota_(ln),kab.-kota/negara_(ln),propinsi/luar_negeri_(ln),status_sekolah,bentuk_pendidikan,kementerian_pembina,naungan,npyp,no._sk._pendirian,tanggal_sk._pendirian,nomor_sk_operasional,tanggal_sk_operasional,file_sk_operasional,tanggal_upload_sk_op.,akreditasi,luas_tanah,akses_internet,akses_internet_2,sumber_listrik,fax,telepon,email,website,lintang,bujur,guru,siswa_laki_laki,siswa_perempuan,rombongan_belajar,penyelenggaraan,manajemen_berbasis_sekolah,semester_data,daya_listrik,ruang_kelas,laboratorium,perpustakaan,sanitasi_siswa,guru_pns,guru_gtt,guru_gty,guru_honor,guru_gol_i,guru_gol_ii,guru_gol_iii,guru_gol_iv,guru_sertifikasi,guru_belum_sertifikasi,guru_kurang_dari_s1,guru_s1_atau_lebih,guru_data_kosong,guru_kurang_dari_30_tahun,guru_31_35_tahun,guru_36_40,guru_41_45_tahun,guru_46_50_tahun,guru_51_55_tahun,guru_lebih_dari_55_tahun,guru_laki_laki,guru_perempuan,program_/_layanan,kurikulum,akses_internet_sekolah_kita,rombel_tingkat_1,rombel_tingkat_2,rombel_tingkat_3,rombel_tingkat_4,rombel_tingkat_5,rombel_tingkat_6,rombel_tingkat_7,rombel_tingkat_8,rombel_tingkat_9,rombel_tingkat_10,rombel_tingkat_11,rombel_tingkat_12,rombel_tingkat_13
Kalimantan Barat,Kab. Sambas,Sambas,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/4F221B82-FBBB-409D-9E91-66C4B2D2A614,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69955781,MA Basiuni Imran,69955781,Jl. Pembangunan No.13 Sambas,DALAM KAUM,KEC. SAMBAS,KAB. SAMBAS,PROV. KALIMANTAN BARAT,SWASTA,MA,Kementerian Agama,Lainnya,,No 504 Tahun 2016,08-06-2016,No 504 Tahun 2016,08-06-2016,Lihat SK Operasional,2021-01-06 10,A,0,,2.,,,,,,1.345408000000,109.342975000000,0,82,97,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
Kalimantan Barat,Kab. Sambas,Sambas,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/650DC970-9896-4BAC-A9AE-C5EA3E7BC966,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/60728175,MAN 1 SAMBAS,60728175,JL. RAYA SEJANGKUNG KAWASAN PENDIDIKAN TINGGI SAMBAS,TANJUNG MEKAR,KEC. SAMBAS,KAB. SAMBAS,PROV. KALIMANTAN BARAT,NEGERI,MA,Kementerian Agama,Pemerintah Daerah,,,,,,Silakan Upload SK,,B,0,,2.,,,,,,1.379081000000,109.319747000000,0,148,139,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
Kalimantan Barat,Kab. Sambas,Sambas,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/9C35601B-777F-47BD-832F-DEF32AD164B2,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69976449,MAN INSAN CENDEKIA SAMBAS,69976449,JL. LINGKAR SAING RAMBI,SAING RAMBI,KEC. SAMBAS,KAB. SAMBAS,PROV. KALIMANTAN BARAT,NEGERI,MA,Kementerian Agama,Pemerintah Pusat,,KMA No. 744 TAHUN 2017,02-10-2017,KMA No. 744 TAHUN 2017,02-10-2017,Silakan Upload SK (link file tidak valid) => [-],2018-05-04 08,A,0,,2.,,,,,,.000000000000,.000000000000,0,129,130,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
Kalimantan Barat,Kab. Sambas,Sambas,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/D061FD09-30F5-E011-8BAD-D79D54937FB5,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/30106164,SLB NEGERI SAMBAS,30106164,Jl. Sejangkung,SEBAYAN,KEC. SAMBAS,KAB. SAMBAS,PROV. KALIMANTAN BARAT,NEGERI,SLB,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Pemerintah Daerah,,505/653/IMB/2005,30-12-2005,859 tahun 2018,17-05-2018,Lihat SK Operasional,2022-10-21 09,C,0,1. 3 (Tri),2. Telkom Speedy,PLN,,,slbnsbs@gmail.com,,1.380828300000,109.315375000000,10,85,33,12,Pagi/6 hari,,2022/2023-2,"33,000",12,0,1,3,3,0,0,7,10,0,0,0,2,8,2,6,2,2,6,0,0,2,0,0,6,4,"SDLB, SMPLB,  dan SMLB",Pendidikan Khusus SMALB 2013,3 (Tri),1,1,1,1,1,1,1,1,1,1,1,1,
Kalimantan Barat,Kab. Sambas,Sambas,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/0DF4EF7B-5524-4873-928B-49F98C56A0C7,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/30100384,SMAN 1 SAMBAS,30100384,JL. AKHMAD SOOD SAMBAS,TUMUK MANGGIS,KEC. SAMBAS,KAB. SAMBAS,PROV. KALIMANTAN BARAT,NEGERI,SMA,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Pemerintah Daerah,,58/SK/8.III,,,,Silakan Upload SK,,A,"9,952",1. Telkomsel Flash,2. Telkom Speedy,PLN,0,0562391131,sman1_sambas@ymail.com,http,1.368276700000,109.309708300000,42,364,480,24,Sehari Penuh/5 hari,,2022/2023-2,"12,000",24,0,1,2,25,0,0,17,19,0,17,6,23,19,3,34,5,4,7,3,7,11,6,4,17,25,,SMA 2013 MIPA,Telkomsel Flash,,,,,,,,,,8,8,8,
Kalimantan Barat,Kab. Sambas,Sambas,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/2169AD8A-3397-40E2-B5AC-56F007349849,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/30100392,SMAN 2 SAMBAS,30100392,Jl. Raya Sungai Pinang,SEI RAMBAH,KEC. SAMBAS,KAB. SAMBAS,PROV. KALIMANTAN BARAT,NEGERI,SMA,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Pemerintah Daerah,,17 Tahun 2005,08-02-2005,17 Tahun 2005,08-02-2005,Silakan Upload SK (link file tidak valid) => [790090-66262--],2023-03-01 16,A,"15,000",1. Lainnya,2. Telkomsel Flash,PLN,,,sman2sambas@gmail.com,http,1.320700000000,109.275600000000,30,276,275,17,Sehari Penuh/5 hari,,2022/2023-2,0,17,3,1,4,14,0,1,15,16,0,13,1,14,16,0,25,5,8,7,3,5,4,1,2,8,22,,SMA 2013 MIPA,Lainnya,,,,,,,,,,6,6,5,
Kalimantan Barat,Kab. Sambas,Sambas,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/DCA04441-6081-48A6-B87A-8BFB9027B656,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/30100359,SMAS MUHAMMADIYAH SAMBAS,30100359,JL. MASUDI,TUMUK MANGGIS,KEC. SAMBAS,KAB. SAMBAS,PROV. KALIMANTAN BARAT,SWASTA,SMA,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Yayasan Pimpinan Wilayah Muhammadiyah (PWM) Prov. Kalimantan Barat,AO5356,24/F.14/KEP/2001,01-01-1900,24/114/Kep/2001,27-03-2001,Lihat SK Operasional,2020-08-25 13,A,"5,435",1. Telkomsel Flash,2. Telkom Speedy,PLN,0562393137,0562393137,smamuhsambas@yahoo.com,http,1.367143300000,109.308806700000,26,83,85,7,Sehari Penuh/5 hari,,2022/2023-2,"16,000",8,1,1,1,2,2,13,11,25,0,1,0,4,22,1,21,4,6,8,7,4,0,1,0,9,17,,SMA 2013 IPS,Telkomsel Flash,,,,,,,,,,2,3,2,
Kalimantan Barat,Kab. Sambas,Sambas,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/CF726043-3CBE-4BC2-B3C0-1E6EE46E131A,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/30100378,SMAS ST BONA VENTURA,30100378,JL.GUSTI HAMZAH SAMBAS,DURIAN,KEC. SAMBAS,KAB. SAMBAS,PROV. KALIMANTAN BARAT,SWASTA,SMA,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Yayasan AMAL DAN KURBAN (AMKUR),AF3888,136/I 14/KEP/E/1990,24-12-1990,136/I 14/KEP/E/1990,24-12-1990,Lihat SK Operasional,2015-10-12 14,A,"3,910",1. -,2. Telkom Speedy,PLN,391436,391436,bona_sma@yahoo.com,,1.362588300000,109.299241700000,16,54,68,6,Pagi/6 hari,,2022/2023-2,"22,000",6,5,1,2,0,0,5,12,15,1,0,0,2,14,1,13,2,7,2,1,1,1,2,2,6,10,,SMA 2013 MIPA,Tidak Ada,,,,,,,,,,2,2,2,
Kalimantan Barat,Kab. Sambas,Sambas,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/3958646E-6902-44CE-9BD3-05F3EB541827,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69964907,SMK KARYA MANDIRI,69964907,JL. NAGUR PENAKALAN,JAGUR,KEC. SAMBAS,KAB. SAMBAS,PROV. KALIMANTAN BARAT,SWASTA,SMK,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",YAYASAN KARYA MANDIRI SAMBAS,AF3882,07,03-02-2017,420.5/855/DIKBUD/2017,13-06-2017,Lihat SK Operasional,2021-03-13 07,C,"2,618",1. Telkomsel Flash,2. Lainnya (Kabel),PLN,,,smkkaryamandirisbs@gmail.com,,1.368400000000,109.302000000000,20,18,192,8,Sehari Penuh/5 hari,,2022/2023-2,"5,500",9,0,0,2,2,0,12,6,18,0,1,1,3,17,2,13,5,8,5,4,0,1,2,0,8,12,,SMK 2013 REV. Asisten Keperawatan,Telkomsel Flash,,,,,,,,,,3,3,2,0
Kalimantan Barat,Kab. Sambas,Sambas,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/B02AFC9A-AB6E-4DB7-8B58-53EDDE14415A,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/70005385,SMK LABSCHOOL UAD SAMBAS,70005385,JL.TERIGAS 1 GANG SALAHUDDIN DUSUN SOLOR MEDAN,SUMBER HARAPAN,KEC. SAMBAS,KAB. SAMBAS,PROV. KALIMANTAN BARAT,SWASTA,SMK,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Yayasan Pimpinan Wilayah Muhammadiyah (PWM) Prov. Kalimantan Barat,AO5356,AHU-SS.AH.01.07 TAHUN 2010,23-06-2010,2168 TAHUN 2018,28-12-2018,Lihat SK Operasional,2020-11-04 16,,"48,178",1. -,2. -,Diesel,,,smklabschool.uad@gmail.com,,1.363660900000,109.337935100000,5,5,11,3,Sehari Penuh/6 hari,,2022/2023-2,"4,500",5,1,1,2,0,0,2,4,5,0,0,0,0,5,0,2,3,5,0,0,0,0,0,0,1,4,,SMK 2013 REV. Multimedia,Tidak Ada,,,,,,,,,,1,1,1,0
