prov_name,kab_name,kec_name,link_sekolah_kita,link_referensi,nama,npsn,alamat,desa/kelurahan,kecamatan/kota_(ln),kab.-kota/negara_(ln),propinsi/luar_negeri_(ln),status_sekolah,bentuk_pendidikan,kementerian_pembina,naungan,npyp,no._sk._pendirian,tanggal_sk._pendirian,nomor_sk_operasional,tanggal_sk_operasional,file_sk_operasional,tanggal_upload_sk_op.,akreditasi,luas_tanah,akses_internet,akses_internet_2,sumber_listrik,fax,telepon,email,website,lintang,bujur,guru,siswa_laki_laki,siswa_perempuan,rombongan_belajar,kurikulum,penyelenggaraan,manajemen_berbasis_sekolah,semester_data,akses_internet_sekolah_kita,daya_listrik,ruang_kelas,laboratorium,perpustakaan,sanitasi_siswa,guru_pns,guru_gtt,guru_gty,guru_honor,guru_gol_i,guru_gol_ii,guru_gol_iii,guru_gol_iv,guru_sertifikasi,guru_belum_sertifikasi,guru_kurang_dari_s1,guru_s1_atau_lebih,guru_data_kosong,guru_kurang_dari_30_tahun,guru_31_35_tahun,guru_36_40,guru_41_45_tahun,guru_46_50_tahun,guru_51_55_tahun,guru_lebih_dari_55_tahun,guru_laki_laki,guru_perempuan,rombel_tingkat_10,rombel_tingkat_11,rombel_tingkat_12,rombel_tingkat_13
Jawa Tengah,Kota Semarang,Gajah Mungkur,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/74A26478-DFE8-4585-99FF-59F08E8BD019,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/20331899,SMA DON BOSKO,20331899,Jl. Sultan Agung No. 133,KARANG REJO,KEC. GAJAH MUNGKUR,KOTA SEMARANG,PROV. JAWA TENGAH,SWASTA,SMA,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Yayasan Pangudi Luhur,AK0453,350a/C/DPS/57/85/YMP,04-09-1985,1098/103/I/1988,04-07-1998,Lihat SK Operasional,2016-04-22 10,A,"29,793",1. Lainnya,2. Lainnya,PLN,8311015,8311015,sma_donbosko@yahoo.com,http,-7.022100000000,110.419100000000,30,291,296,18,SMA 2013 IPS,Sehari Penuh/5 hari,,2022/2023-2,Lainnya,"150,000",18,4,2,3,0,0,38,2,30,0,0,0,26,4,0,25,5,3,2,2,2,6,8,7,15,15,6,6,6,
Jawa Tengah,Kota Semarang,Gajah Mungkur,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/6F1CC106-C847-4B13-A7F9-C38582AA3E22,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/20328921,SMA IBU KARTINI,20328921,Jl. Sultan Agung No. 77,GAJAHMUNGKUR,KEC. GAJAH MUNGKUR,KOTA SEMARANG,PROV. JAWA TENGAH,SWASTA,SMA,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Yayasan Ibu Kartini,AN0596,989/I03/I.08,05-08-1980,421.4/2177,22-03-2016,Lihat SK Operasional,2020-08-31 13,A,"6,270",,2.,,,8411051,smaibukartini@yahoo.com,http,-7.011361400000,110.415199100000,0,0,0,0,SMA 2013 IPS,,,2022/2023-2,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
Jawa Tengah,Kota Semarang,Gajah Mungkur,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/E51C6119-E49C-4CEF-80C9-28076709D61E,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69886194,SMA MARIA REGINA,69886194,Jl. Palm 2 No. 1 Palm Hill Estate,GAJAHMUNGKUR,KEC. GAJAH MUNGKUR,KOTA SEMARANG,PROV. JAWA TENGAH,SWASTA,SMA,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Yayasan Melania Regina,AI4540,420/087/2014,31-12-2014,420/087/2014,31-12-2014,Lihat SK Operasional,2015-01-15 11,B,"3,232",1. Telkomsel Flash,2. Telkom Speedy,PLN & Diesel,0248507405,0248507401,info@mariaregina.sch.id,http,-7.015491300000,110.407693400000,14,17,28,3,SMA 2013 MIPA,Sehari Penuh/5 hari,,2022/2023-2,Telkomsel Flash,"1,000",6,2,1,2,0,0,14,1,14,0,0,0,3,11,0,11,3,5,1,3,2,0,2,1,6,8,1,1,1,
Jawa Tengah,Kota Semarang,Gajah Mungkur,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/C4B51E38-2C30-42D6-A5E2-5800AAAE099C,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/20331914,SMA TEUKU UMAR,20331914,Jl. Karangrejo Tengah IX/99,GAJAHMUNGKUR,KEC. GAJAH MUNGKUR,KOTA SEMARANG,PROV. JAWA TENGAH,SWASTA,SMA,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Yayasan YPI Teuku Umar Semarang,AI4519,396/I.03.S/M-84,26-05-1984,396/I.03.S/M-84,27-02-2014,Lihat SK Operasional,2020-08-26 14,A,"2,592",1. Lainnya,2. Lainnya,PLN,,8319790,smateukuumar@gmail.com,http,-7.029600000000,110.411600000000,26,215,194,12,SMA 2013 MIPA,Sehari Penuh/5 hari,,2022/2023-2,Lainnya,"51,700",12,3,1,3,0,0,21,9,26,0,0,0,14,12,0,24,2,10,4,2,1,3,2,4,8,18,5,4,3,
Jawa Tengah,Kota Semarang,Gajah Mungkur,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/F792896A-7889-4721-83A2-E793D8F7C6D9,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/20328872,SMA TUGU SOEHARTO,20328872,Jl. Menoreh Timur III No. 3,SAMPANGAN,KEC. GAJAH MUNGKUR,KOTA SEMARANG,PROV. JAWA TENGAH,SWASTA,SMA,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Yayasan Menara Kasih,AI4527,,01-01-1900,,,Silakan Upload SK,,B,0,,2.,,,0248440563,tugusoehartosma@gmail.com,,-7.011034300000,110.392219300000,0,0,0,0,,,,2022/2023-2,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
Jawa Tengah,Kota Semarang,Gajah Mungkur,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/0ACF5B36-945E-46BE-A1AE-0A5F1D803723,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/20331917,SMA WIDYA MANDALA,20331917,Jl. Menoreh Tengah X/9,SAMPANGAN,KEC. GAJAH MUNGKUR,KOTA SEMARANG,PROV. JAWA TENGAH,SWASTA,SMA,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Yayasan Pendidikan Nasional Krida Dewantara,AI4538,018/C/Kep/I 83,07-07-1983,018/C/Kep/I 83,07-07-1983,Lihat SK Operasional,2020-08-24 19,C,"1,000",1. -,2. Telkom Speedy,PLN,,0248502586,smawidyamandala@yahoo.com,,-7.012800000000,110.389300000000,7,17,10,3,SMA 2013 IPS,Sehari Penuh/5 hari,,2022/2023-2,Tidak Ada,900,3,0,1,1,0,0,5,5,7,0,0,0,3,4,1,6,0,1,0,2,0,0,1,3,4,3,1,1,1,
Jawa Tengah,Kota Semarang,Gajah Mungkur,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/2D7A3021-E344-4651-BE01-CC046537765A,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/20328972,SMK LPI,20328972,Jl. Menoreh Utara Raya No. 11,SAMPANGAN,KEC. GAJAH MUNGKUR,KOTA SEMARANG,PROV. JAWA TENGAH,SWASTA,SMK,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Yayasan Ganesha Nusantara Semarang,AI4559,140/77/EA,03-03-1977,421.5/5903/2015,11-09-2015,Lihat SK Operasional,2020-08-25 10,B,980,1. -,2. Telkom Speedy,PLN,0248509069,0248509069,smklpismg1@gmail.com,http,-7.009800000000,110.390800000000,21,80,92,8,SMK 2013 REV. Rekayasa Perangkat Lunak,Sehari Penuh/5 hari,,2022/2023-2,Tidak Ada,"23,000",8,1,1,2,0,0,26,1,21,0,0,0,7,14,0,16,5,9,1,3,3,2,1,2,7,14,3,3,2,0
Jawa Tengah,Kota Semarang,Gajah Mungkur,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/B3971A25-2B7D-4800-AD36-26BB95ADBD9D,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/20331930,SMK PELAYARAN,20331930,Jl. Kendeng I No. 3,BENDAN NGISOR,KEC. GAJAH MUNGKUR,KOTA SEMARANG,PROV. JAWA TENGAH,SWASTA,SMK,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",YAYASAN CAPELLA,AI4523,848/6845,01-01-1900,848/6845,,Silakan Upload SK,,B,100,1. Lainnya (Serat Optik),2. Lainnya (Serat Optik),PLN,0248509295,0248503252,smk_pelayaransemarang@yahoo.com,http,-7.014700000000,110.394800000000,7,74,9,6,SMK 2013 REV.  Teknika Kapal Niaga,Sehari Penuh/5 hari,,2022/2023-2,Lainnya (Serat Optik),"25,000",10,2,1,2,0,0,8,1,7,0,0,0,3,4,0,5,2,1,3,1,0,1,0,1,2,5,2,2,2,0
Jawa Tengah,Kota Semarang,Gajah Mungkur,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/107C6704-A7E9-4A51-AD85-736D79609943,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/20331932,SMK PERINTIS 29 01,20331932,Jl. Karangbendo N0. 4-5,KARANG REJO,KEC. GAJAH MUNGKUR,KOTA SEMARANG,PROV. JAWA TENGAH,SWASTA,SMK,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Yayasan Bhakti Masyarakat Perintis 29,AI4544,013/103/I/87,01-01-1900,I01.3/I/03/I/1987,01-01-1900,Lihat SK Operasional,2021-09-01 20,C,"15,190",1. Telkom Speedy,2. Lainnya (Serat Optik),PLN,0248414818,0248414818,perintis2901@yahoo.co.id,http,-7.031100000000,110.413000000000,15,14,27,9,SMK 2013 REV. Teknik Komputer dan Jaringan,Sehari Penuh/5 hari,,2022/2023-2,Telkom Speedy,"2,200",9,4,1,2,0,0,15,5,15,0,0,0,8,7,0,13,2,1,4,2,1,2,2,3,3,12,3,3,3,0
Jawa Tengah,Kota Semarang,Gajah Mungkur,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/9E322B56-3796-462B-A2AC-2562613F118D,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/20328942,SMK PERINTIS 29 02,20328942,JL. KARANGBENDO NO. 04-07,KARANG REJO,KEC. GAJAH MUNGKUR,KOTA SEMARANG,PROV. JAWA TENGAH,SWASTA,SMK,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Yayasan Perintis 29 Semarang,AI4558,287/I02/Kep/95,12-06-2014,1248/I03/I/95,12-06-2014,Lihat SK Operasional,2021-09-11 22,B,"2,800",1. Telkom Speedy,2. Telkom Speedy,PLN,,0248506629,smkperintis29-02@yahoo.co.id,http,-7.022400000000,110.412900000000,8,52,0,3,SMK 2013 REV. Teknik Kendaraan Ringan Otomotif,Sehari Penuh/5 hari,,2022/2023-2,Telkom Speedy,"2,200",4,0,1,4,0,0,14,1,8,0,0,0,5,3,0,8,0,0,1,2,1,1,1,2,5,3,1,1,1,0
Jawa Tengah,Kota Semarang,Gajah Mungkur,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/951E776A-6E9E-4659-B68A-01C3593E960C,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/20331938,SMK TEUKU UMAR,20331938,Jl. Karangrejo Tengah IX/99 A,KARANG REJO,KEC. GAJAH MUNGKUR,KOTA SEMARANG,PROV. JAWA TENGAH,SWASTA,SMK,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Yayasan YPI Teuku Umar Semarang,AI4519,596 e/103/I/92,29-05-1992,596 e/103/I/92,04-10-2013,Lihat SK Operasional,2021-10-08 06,B,880,1. Lainnya,2. Lainnya,PLN,0248444807,0248444807,smk_teukuumar@ymail.com,http,-7.026600000000,110.406600000000,35,425,242,22,SMK 2013 REV.  Bisnis Daring dan Pemasaran,Sehari Penuh/5 hari,,2022/2023-2,Lainnya,0,22,0,1,9,0,0,33,8,35,0,0,0,18,17,0,29,6,9,8,2,6,2,3,5,15,20,8,7,7,0
