prov_name,kab_name,kec_name,link_sekolah_kita,link_referensi,nama,npsn,alamat,desa/kelurahan,kecamatan/kota_(ln),kab.-kota/negara_(ln),propinsi/luar_negeri_(ln),status_sekolah,bentuk_pendidikan,kementerian_pembina,naungan,npyp,no._sk._pendirian,tanggal_sk._pendirian,nomor_sk_operasional,tanggal_sk_operasional,file_sk_operasional,tanggal_upload_sk_op.,akreditasi,luas_tanah,akses_internet,akses_internet_2,sumber_listrik,fax,telepon,email,website,lintang,bujur,guru,siswa_laki_laki,siswa_perempuan,rombongan_belajar,kurikulum,penyelenggaraan,manajemen_berbasis_sekolah,semester_data,akses_internet_sekolah_kita,daya_listrik,ruang_kelas,laboratorium,perpustakaan,sanitasi_siswa,guru_pns,guru_gtt,guru_gty,guru_honor,guru_gol_i,guru_gol_ii,guru_gol_iii,guru_gol_iv,guru_sertifikasi,guru_belum_sertifikasi,guru_kurang_dari_s1,guru_s1_atau_lebih,guru_data_kosong,guru_kurang_dari_30_tahun,guru_31_35_tahun,guru_36_40,guru_41_45_tahun,guru_46_50_tahun,guru_51_55_tahun,guru_lebih_dari_55_tahun,guru_laki_laki,guru_perempuan,rombel_tingkat_10,rombel_tingkat_11,rombel_tingkat_12,rombel_tingkat_13
Kalimantan Barat,Kab. Landak,Sengah Temila,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/085B96FA-C8A6-4CCC-A50A-933FA95EED49,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/30104506,SMAN 1 SENGAH TEMILA,30104506,JL. RAYA SENAKIN,SENAKIN,KEC. SENGAH TEMILA,KAB. LANDAK,PROV. KALIMANTAN BARAT,NEGERI,SMA,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Pemerintah Daerah,,0298/O/1982,,,,Silakan Upload SK,,A,"13,253",1. Telkomsel Flash,2. Telkom Speedy,PLN,00000,00000,sman1sengahtemila01@gmail.com,http,.375300000000,109.557100000000,43,421,508,27,SMA 2013 MIPA,Pagi/6 hari,,2022/2023-2,Telkomsel Flash,"2,200",22,4,1,2,15,0,0,28,26,0,9,8,13,30,1,37,5,10,12,7,3,2,2,7,20,23,9,9,9,
Kalimantan Barat,Kab. Landak,Sengah Temila,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/E7070F1C-A3A0-4DC7-8F6C-405C67233F6C,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/30104494,SMAN 2 SENGAH TEMILA,30104494,JL.RAYA PAHAUMAN,PAHAUMAN,KEC. SENGAH TEMILA,KAB. LANDAK,PROV. KALIMANTAN BARAT,NEGERI,SMA,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Pemerintah Pusat,,79 TAHUN 2003,14-10-2003,79 TAHUN 2003,14-10-2003,Silakan Upload SK (link file tidak valid) => [590656-351408--],2022-02-15 06,B,"10,700",1. Telkom Speedy,2. Jardiknas,PLN,,,smandasengahtemila@gmail.com,,.330200000000,109.675600000000,37,388,421,23,SMA 2013 MIPA,Pagi/6 hari,,2022/2023-2,Telkom Speedy,"1,200",20,2,1,6,9,3,0,25,29,0,8,0,5,32,0,32,5,15,10,3,4,3,1,1,14,23,8,7,8,
Kalimantan Barat,Kab. Landak,Sengah Temila,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/C13089FC-C4E6-4F36-9CD5-E20388E92DB0,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/30107349,SMAN 3 SENGAH TEMILA,30107349,Jln. Raya Saham Desa Saham,SAHAM,KEC. SENGAH TEMILA,KAB. LANDAK,PROV. KALIMANTAN BARAT,NEGERI,SMA,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Pemerintah Daerah,,83 Tahun 2005,15-08-2005,83 Tahun 2005,15-08-2005,Lihat SK Operasional,2022-08-01 05,B,"10,000",1. -,2. Lainnya (Satelit),PLN,,,sman3.sengahtemila@gmail.com,,.247100000000,109.683900000000,18,109,101,7,SMA 2013 IPS,Pagi/6 hari,,2022/2023-2,Tidak Ada,"3,000",6,1,1,2,8,1,0,9,11,0,7,0,7,11,0,15,3,1,3,6,3,3,2,0,10,8,2,3,2,
Kalimantan Barat,Kab. Landak,Sengah Temila,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/66A4ABE5-1D0A-49EE-A921-E3DCA4D1EB25,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69945998,SMAN 4 SENGAH TEMILA,69945998,JL. RAYA DUSUN SINGKUT BULUH,RABAK,KEC. SENGAH TEMILA,KAB. LANDAK,PROV. KALIMANTAN BARAT,NEGERI,SMA,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Pemerintah Daerah,,420/154/HK-2016,11-03-2016,420/154/HK-2016,11-03-2016,Lihat SK Operasional,2016-07-01 14,C,"14,127",1. Telkomsel Flash,2. Telkomsel Flash,PLN,,,sman4sengahtemila@gmail.com,,.397077400000,109.624625500000,8,38,28,3,SMA 2013 IPS,Pagi/6 hari,,2022/2023-2,Telkomsel Flash,"1,300",3,0,0,2,0,1,0,7,8,0,0,0,1,7,0,6,2,0,4,4,0,0,0,0,4,4,1,1,1,
Kalimantan Barat,Kab. Landak,Sengah Temila,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/79225AF6-DB04-4E3E-8FDE-879606A7A88D,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/30104437,SMAS BERKAT BAGI BANGSA SENAKIN,30104437,JL. RAYA SENAKIN,SENAKIN,KEC. SENGAH TEMILA,KAB. LANDAK,PROV. KALIMANTAN BARAT,SWASTA,SMA,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",YAYASAN BAHATA PARIDUP TALINO,AF4095,AHU-6507.AH.01.04.TAHUN 2013,01-01-1900,82.A TAHUN 2012,01-01-1900,Silakan Upload SK (link file tidak valid) => [318412-197579--],2020-08-24 19,B,"10,000",,2.,,,,berkatbagibangsasma@gmail.com,,.427900000000,109.642700000000,6,15,8,3,SMA 2013 IPS,,,2022/2023-2,,,3,0,1,2,0,0,0,6,6,0,0,0,0,6,0,3,3,0,2,3,1,0,0,0,2,4,1,1,1,
Kalimantan Barat,Kab. Landak,Sengah Temila,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/45649ED3-839E-402C-B021-0D72A4E9FA6E,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/30104450,SMAS DAYA PELITA SIDAS,30104450,JL. RAYA SIDAS,S I D A S,KEC. SENGAH TEMILA,KAB. LANDAK,PROV. KALIMANTAN BARAT,SWASTA,SMA,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Yayasan Sejahtera Indonesia,AC2534,86/KEP/1984,13-11-1986,86/KEP/1986,13-11-1986,Lihat SK Operasional,2020-08-26 14,C,"4,730",1. Telkom Astinet,2. Telkom Astinet,PLN,,,smadp_sidas@yahoo.com,,.383100000000,109.795000000000,15,98,91,5,SMA 2013 MIPA,Siang/6 hari,,2022/2023-2,Telkom Astinet,0,0,0,0,0,2,1,5,8,13,0,2,0,2,13,0,11,4,0,5,5,3,0,1,1,9,6,1,2,2,
Kalimantan Barat,Kab. Landak,Sengah Temila,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/038A1B0E-EFD8-4D90-862B-F38BAC63DA69,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/30104452,SMAS HARAPAN PAHAUMAN,30104452,JL. RAYA PAHAUMAN,PAHAUMAN,KEC. SENGAH TEMILA,KAB. LANDAK,PROV. KALIMANTAN BARAT,SWASTA,SMA,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Yayasan Karya Harapan,AC2345,110/Kep/1988,17-12-1988,110/Kep/1988,17-12-1988,Lihat SK Operasional,2020-08-31 04,B,"12,808",1. Indosat IM3,2. Axis,PLN,,,smasharapanpahauman@gmail.com,http,.316200000000,109.665600000000,14,72,90,4,SMA 2013 MIPA,Siang/6 hari,,2022/2023-2,Indosat IM3,900,7,0,0,2,1,0,1,12,13,0,1,0,1,13,0,11,3,1,8,4,1,0,0,0,4,10,1,1,2,
Kalimantan Barat,Kab. Landak,Sengah Temila,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/0F4C7F5A-D4C4-446D-A5FB-A6EE4989116B,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/30104459,SMAS PAK KASIH SIDAS,30104459,JL. RAYA SIDAS,S I D A S,KEC. SENGAH TEMILA,KAB. LANDAK,PROV. KALIMANTAN BARAT,SWASTA,SMA,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",YAYASAN PENDIDIKAN SOSIAL PAK KASIH,AC2349,1,02-07-2018,35/I14/KEP/E/1990,11-06-1990,Lihat SK Operasional,2020-08-24 19,C,"1,880",1. Lainnya,2. Indosat IM3,PLN,,,smapakkasihsidas20@yahoo.com,,.371500000000,109.805900000000,19,168,143,8,SMA 2013 MIPA,Siang/6 hari,,2022/2023-2,Lainnya,900,5,1,1,1,0,0,10,11,19,0,0,0,0,19,1,8,10,5,7,3,1,0,3,0,7,12,2,3,3,
Kalimantan Barat,Kab. Landak,Sengah Temila,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/DBA32F0E-F064-407D-BBE6-21420908A50F,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/30104454,SMAS SANTO BENEDIKTUS PAHAUMAN,30104454,JL. RAYA PAHAUMAN,PAHAUMAN,KEC. SENGAH TEMILA,KAB. LANDAK,PROV. KALIMANTAN BARAT,SWASTA,SMA,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Yayasan Pengabdi Untuk Sesama Manusia,AF4375,3142/I.142-41981,16-01-1981,1254 TAHUN 2018,06-08-2018,Lihat SK Operasional,2020-08-24 12,A,"7,605",1. Lainnya,2. Telkomsel Flash,PLN,,,smast.benediktuspahauman@gmail.com,http,.319600000000,109.666800000000,18,64,115,6,SMA 2013 IPS,Pagi/6 hari,,2022/2023-2,Lainnya,"6,600",12,1,1,12,1,0,7,12,17,0,1,0,4,14,0,15,3,4,6,4,2,2,0,0,7,11,2,2,2,
Kalimantan Barat,Kab. Landak,Sengah Temila,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/33F26C35-1E4E-490B-AD98-3148BC247128,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/30104483,SMKN I SENGAH TEMILA,30104483,Jl. Raya Senakin Dusun Ayo Gundaleng,SENAKIN,KEC. SENGAH TEMILA,KAB. LANDAK,PROV. KALIMANTAN BARAT,NEGERI,SMK,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Pemerintah Daerah,,54 tahun 2004,30-08-2004,54 Tahun 2004,30-08-2004,Lihat SK Operasional,2018-04-25 19,B,"10,000",1.,2.,PLN,,,smkn1sengah temila@yahoo.co.id,www.smk.sch.id,.356500000000,109.568800000000,49,446,226,25,SMK 2013 REV. Teknik dan Bisnis Sepeda Motor,Pagi/6 hari,,2022/2023-2,Lainnya,"1,300",33,0,1,5,16,2,0,31,34,0,14,1,13,36,0,41,8,8,15,11,7,4,1,3,26,23,9,8,8,0
