prov_name,kab_name,kec_name,link_sekolah_kita,link_referensi,nama,npsn,alamat,desa/kelurahan,kecamatan/kota_(ln),kab.-kota/negara_(ln),propinsi/luar_negeri_(ln),status_sekolah,bentuk_pendidikan,program_/_layanan,kementerian_pembina,naungan,npyp,no._sk._pendirian,tanggal_sk._pendirian,nomor_sk_operasional,tanggal_sk_operasional,file_sk_operasional,tanggal_upload_sk_op.,akreditasi,luas_tanah,akses_internet,akses_internet_2,sumber_listrik,fax,telepon,email,website,lintang,bujur,guru,siswa_laki_laki,siswa_perempuan,rombongan_belajar,kurikulum,penyelenggaraan,manajemen_berbasis_sekolah,semester_data,akses_internet_sekolah_kita,daya_listrik,ruang_kelas,laboratorium,perpustakaan,sanitasi_siswa,guru_pns,guru_gtt,guru_gty,guru_honor,guru_gol_i,guru_gol_ii,guru_gol_iii,guru_gol_iv,guru_sertifikasi,guru_belum_sertifikasi,guru_kurang_dari_s1,guru_s1_atau_lebih,guru_data_kosong,guru_kurang_dari_30_tahun,guru_31_35_tahun,guru_36_40,guru_41_45_tahun,guru_46_50_tahun,guru_51_55_tahun,guru_lebih_dari_55_tahun,guru_laki_laki,guru_perempuan,rombel_tingkat_1,rombel_tingkat_2,rombel_tingkat_3,rombel_tingkat_4,rombel_tingkat_5,rombel_tingkat_6,rombel_tingkat_7,rombel_tingkat_8,rombel_tingkat_9,rombel_tingkat_10,rombel_tingkat_11,rombel_tingkat_12,rombel_tingkat_13
Sulawesi Utara,Kota Manado,Malalayang,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/F0BDE1AC-30F5-E011-82A3-FD35C9FF9801,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/40103411,SLB A BARTEMEUS,40103411,Jl. Tanah Putih IV Lingk. VI,MALALAYANG SATU TIMUR,KEC. MALALAYANG,KOTA MANADO,PROV. SULAWESI UTARA,SWASTA,SLB,"SDLB, SMPLB,  dan SMLB","Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Yayasan GMIM Ds.A.Z.R.Wenas,AJ2216,0,21-07-1980,268.I 16.6/IC 90,25-09-1990,Lihat SK Operasional,2020-11-11 13,,"1,294",1. -,2. Telkom Astinet,PLN,,,slbbartemeus@gmail.com,,1.432200000000,124.784600000000,8,13,19,11,Pendidikan Khusus SMALB 2013,Sehari Penuh/5 hari,,2022/2023-2,Tidak Ada,"3,500",16,0,0,0,6,0,2,0,2,0,5,1,7,1,0,7,1,0,0,0,1,4,2,1,3,5,0,1,1,1,1,1,1,1,1,1,1,1,
Sulawesi Utara,Kota Manado,Malalayang,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/A0D7E1AC-30F5-E011-9887-635ED1C5BAC3,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/40104552,SLB YPAC MANADO,40104552,Jl. Raya Tanawangko,MALALAYANG DUA,KEC. MALALAYANG,KOTA MANADO,PROV. SULAWESI UTARA,SWASTA,SLB,"SDLB, SMPLB,  dan SMLB","Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Yayasan YPAC Manado,AC4232,69,21-08-1987,KEP.268/I 16.6/IC 90,25-09-1990,Lihat SK Operasional,2020-11-16 07,A,"9,000",1. -,2. Lainnya (Kabel),PLN,,,slbypacmanadosulut@gmail.com,http,1.458500000000,124.805500000000,14,31,22,18,Pendidikan Khusus SMALB 2013,Sehari Penuh/5 hari,,2022/2023-2,Tidak Ada,"4,400",15,0,1,2,11,0,3,1,3,2,5,4,12,2,1,12,1,0,1,0,2,1,2,8,5,9,1,1,0,0,1,3,2,2,2,2,2,2,
Sulawesi Utara,Kota Manado,Malalayang,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/E29BB04B-F308-401D-9278-A26F94EAAD82,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/40102763,SMAN 9 MANADO,40102763,JL. JUSUF HASIRU,KLEAK,KEC. MALALAYANG,KOTA MANADO,PROV. SULAWESI UTARA,NEGERI,SMA,,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Pemerintah Daerah,,0426/D/1991,01-01-1901,0426/D/1991,15-07-1991,Lihat SK Operasional,2015-06-29 09,A,"16,250",1. Lainnya,2. Biznet (Kabel),PLN,,04317283820,sman9_manado@yahoo.co.id,http,1.457700000000,124.830500000000,107,973,"1,184",59,SMA 2013 MIPA,Sehari Penuh/5 hari,,2022/2023-2,Lainnya,"55,000",59,3,1,10,61,10,0,36,43,0,24,40,63,44,0,97,10,21,14,6,7,6,20,33,41,66,,,,,,,,,,21,20,18,
Sulawesi Utara,Kota Manado,Malalayang,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/93C024E6-4B97-472A-92ED-3775DB16B9B1,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/40102596,SMAS ANTHONIUS MANADO,40102596,JL. Kemakmuran Tanah rata,MALALAYANG SATU,KEC. MALALAYANG,KOTA MANADO,PROV. SULAWESI UTARA,SWASTA,SMA,,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",YAYASAN PENDIDIKAN YABES NYIUR,AC4241,m 141-HT-03-01 Th 1989,07-12-1992,Kep 17 Oa/I.16.17/Le-93,16-06-1993,Lihat SK Operasional,2020-11-11 07,C,"1,000",1. Smartfren,2. Telkomsel Flash,PLN,,,sma_anthonius_manado@yahoo.com,http,1.440300000000,124.816600000000,9,13,16,3,SMA 2013 Bhs&Budaya,Pagi/6 hari,,2022/2023-2,Smartfren,"1,300",5,1,1,0,3,0,3,3,7,0,1,1,4,5,0,7,2,3,2,0,0,0,1,3,2,7,,,,,,,,,,1,1,1,
Sulawesi Utara,Kota Manado,Malalayang,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/31CA82A7-BB6B-4247-B908-6E827E99649B,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/40102591,SMAS AQUINO,40102591,JL.SANTU YOSEPH,KLEAK,KEC. MALALAYANG,KOTA MANADO,PROV. SULAWESI UTARA,SWASTA,SMA,,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",YAYASAN PENDIDIKAN KATOLIK KEUSKUPAN MANADO,AC4290,SK.Menag/Kepala BPN No.11-XI-1991,01-01-1901,185a/I 16.1/ T. 85,18-07-1985,Lihat SK Operasional,2015-06-19 15,A,72,1. -,2. Telkom Speedy,PLN,,04317285253,smaaquino_manado@yahoo.com,http,1.461800000000,124.832600000000,13,36,30,6,SMA 2013 MIPA,Sehari Penuh/5 hari,,2022/2023-2,Tidak Ada,"2,200",6,0,1,0,4,0,4,5,9,0,1,3,6,7,0,7,6,5,1,0,1,0,4,2,6,7,,,,,,,,,,2,2,2,
Sulawesi Utara,Kota Manado,Malalayang,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/25A62C0E-9A6E-411F-9475-FB3269DF1D97,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69965584,SMAS CITRA KASIH MANADO,69965584,JLN. RING ROAD WINANGUN-MAUMBI KEL. WINANGUN LINK. I,WINANGUN SATU,KEC. MALALAYANG,KOTA MANADO,PROV. SULAWESI UTARA,SWASTA,SMA,,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",YAYASAN CITRA BERKAT,AA0547,01/SK/SCK-MND/YBC/2015,01-06-2017,050/KEP/DIKDA-01/1351/2017,22-06-2017,Lihat SK Operasional,2017-08-22 00,A,"5,658",1. -,2. Lainnya (Serat Optik),PLN & Diesel,,04318827847,sma.ckmdo@citrakasih.sch.id,http,1.451351700000,124.810753100000,13,26,10,3,SMA 2013 MIPA,Sehari Penuh/5 hari,,2022/2023-2,Tidak Ada,"66,000",9,4,1,2,0,0,11,3,13,0,0,0,1,12,0,11,2,1,3,3,6,0,0,0,5,8,,,,,,,,,,1,1,1,
Sulawesi Utara,Kota Manado,Malalayang,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/C29FE476-648C-435E-A7A6-7E315E8C6ED8,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/40102592,SMAS KAT IGNATIUS MANADO,40102592,Jl. Wolter Mongisidi Malalayang I Barat,MALALAYANG SATU BARAT,KEC. MALALAYANG,KOTA MANADO,PROV. SULAWESI UTARA,SWASTA,SMA,,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",YAYASAN PENDIDIKAN KATOLIK KEUSKUPAN MANADO,AC4290,186/D.2-XI/88,04-11-1988,225/I16.1/T85,27-12-1985,Lihat SK Operasional,2020-08-26 14,B,"2,400",1. Jardiknas,2. Lainnya (Serat Optik),PLN,,,smaignatiusmdo@gmail.com,http,1.455800000000,124.810900000000,11,52,44,5,SMA 2013 MIPA,Sehari Penuh/5 hari,,2022/2023-2,Jardiknas,"7,200",7,1,1,2,2,0,6,4,9,0,1,1,4,7,0,11,0,0,4,1,0,1,2,3,3,8,,,,,,,,,,1,2,2,
Sulawesi Utara,Kota Manado,Malalayang,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/6B6DFD81-BDC5-4141-9B4E-6BF9E4EF539C,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/40102634,SMAS PGRI 1 MANADO,40102634,JL. Wolter Monginsidi Malalayang Dua Kec.Malalayang Kota Manado,MALALAYANG DUA,KEC. MALALAYANG,KOTA MANADO,PROV. SULAWESI UTARA,SWASTA,SMA,,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Yayasan Pewakiln YPLP PGRI Provinsi Sulawesi Utara,AF5997,185a/I16.1/T 85,18-07-1985,225/I16.1/T 85,27-12-1985,Lihat SK Operasional,2020-10-15 14,C,0,1. 3 (Tri),2. 3 (Tri),PLN,0431,,smapgri01manado@gmail.com,http,1.459700000000,124.793000000000,9,54,28,3,SMA 2013 IPS,Siang/6 hari,,2022/2023-2,3 (Tri),900,3,0,0,1,0,1,7,1,9,0,0,0,0,9,0,9,0,3,3,0,1,1,0,1,1,8,,,,,,,,,,1,1,1,
Sulawesi Utara,Kota Manado,Malalayang,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/0ECFB2AC-646C-4222-88DE-B2F028FB18D9,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/40102615,SMAS SPEKTRUM MANADO,40102615,JL. RW. MONGINSIDI,MALALAYANG SATU TIMUR,KEC. MALALAYANG,KOTA MANADO,PROV. SULAWESI UTARA,SWASTA,SMA,,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",YAYASAN  SPEKTRUM MANADO,AC4239,09b/III/YS/31/85,01-04-1985,225/t.16/t.28,27-12-1984,Lihat SK Operasional,2015-09-13 00,C,0,1. Smartfren,2. Biznet (Serat Optik),PLN,,,yayasanspektrummanado@gmail.com,,1.456400000000,124.822300000000,10,77,42,6,SMA 2013 MIPA,Sehari Penuh/5 hari,,2022/2023-2,Smartfren,"1,300",7,1,1,0,5,0,4,1,6,0,1,3,6,4,1,7,2,0,0,0,0,2,1,7,1,9,,,,,,,,,,2,2,2,
Sulawesi Utara,Kota Manado,Malalayang,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/44774CAC-3012-445E-9ED5-F0C96FCB8BB5,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69787051,SMKS Trinita Manado,69787051,JL. EL-Manibang No. 27,MALALAYANG DUA,KEC. MALALAYANG,KOTA MANADO,PROV. SULAWESI UTARA,SWASTA,SMK,,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Yayasan Prisma Sulawesi Utara,AC4229,,17-12-2012,340/D.01/DIK/Dikmen/2013,27-02-2013,Silakan Upload SK,,Sertifikat Kedaluwarsa,964,1. -,2. Lainnya (Serat Optik),PLN,,,smkstrinitamanado@gmail.com,http,1.455900000000,124.803300000000,22,46,83,9,SMK 2013 REV. Teknik Komputer dan Jaringan,Sehari Penuh/5 hari,,2022/2023-2,Tidak Ada,"33,000",13,0,1,2,6,0,12,5,17,0,2,3,6,16,0,19,3,2,5,3,2,2,2,6,9,13,,,,,,,,,,3,3,3,0
