prov_name,kab_name,kec_name,link_sekolah_kita,link_referensi,nama,npsn,alamat,desa/kelurahan,kecamatan/kota_(ln),kab.-kota/negara_(ln),propinsi/luar_negeri_(ln),status_sekolah,bentuk_pendidikan,kementerian_pembina,naungan,npyp,no._sk._pendirian,tanggal_sk._pendirian,nomor_sk_operasional,tanggal_sk_operasional,file_sk_operasional,tanggal_upload_sk_op.,akreditasi,luas_tanah,akses_internet,akses_internet_2,sumber_listrik,fax,telepon,email,website,lintang,bujur,guru,siswa_laki_laki,siswa_perempuan,rombongan_belajar,penyelenggaraan,manajemen_berbasis_sekolah,semester_data,daya_listrik,ruang_kelas,laboratorium,perpustakaan,sanitasi_siswa,guru_pns,guru_gtt,guru_gty,guru_honor,guru_gol_i,guru_gol_ii,guru_gol_iii,guru_gol_iv,guru_sertifikasi,guru_belum_sertifikasi,guru_kurang_dari_s1,guru_s1_atau_lebih,guru_data_kosong,guru_kurang_dari_30_tahun,guru_31_35_tahun,guru_36_40,guru_41_45_tahun,guru_46_50_tahun,guru_51_55_tahun,guru_lebih_dari_55_tahun,guru_laki_laki,guru_perempuan,program_/_layanan,kurikulum,akses_internet_sekolah_kita,rombel_tingkat_1,rombel_tingkat_2,rombel_tingkat_3,rombel_tingkat_4,rombel_tingkat_5,rombel_tingkat_6,rombel_tingkat_7,rombel_tingkat_8,rombel_tingkat_9,rombel_tingkat_10,rombel_tingkat_11,rombel_tingkat_12,rombel_tingkat_13
Jawa Timur,Kab. Bangkalan,Bangkalan,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/D8C0FB22-E83D-429E-BA54-14C92AB8F72A,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/20411916,MAN BANGKALAN,20411916,Jl. Soekarno-Hatta no.05,MLAJAH,KEC. BANGKALAN,KAB. BANGKALAN,PROV. JAWA TIMUR,NEGERI,MA,Kementerian Agama,Pemerintah Daerah,,E.IV/PP.00.6/KEP/17.A/1988,20-02-1988,Kw.13.4/4/PP.00.6/539/2010,01-07-2010,Lihat SK Operasional,2016-02-17 08,A,0,,2.,,,,,,-7.044500000000,112.738200000000,0,283,469,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
Jawa Timur,Kab. Bangkalan,Bangkalan,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/4CD76400-590E-4573-9556-0EDE89BB9AED,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/20411903,MAS AL HIDAYAH,20411903,JL. KH. MOH. TOHA NO. I/91 JANGKEBUAN - BANGKALAN,PANGERANAN,KEC. BANGKALAN,KAB. BANGKALAN,PROV. JAWA TIMUR,SWASTA,MA,Kementerian Agama,Lainnya,,Kw.13.4/4-PP.03.2/3757/20,27-12-2005,MAS/26.0020/2016,07-07-2017,Lihat SK Operasional,2021-01-26 09,B,0,,2.,,,,,,-7.032300000000,112.738800000000,0,35,117,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
Jawa Timur,Kab. Bangkalan,Bangkalan,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/5D8BEF70-238C-4546-B2DC-0717CA200D21,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/20579377,MAS NURUL CHOLIL,20579377,JLN.KH.MOH.KHOLIL GG III/10 DEMANGAN BARAT BANGKALAN,DEMANGAN,KEC. BANGKALAN,KAB. BANGKALAN,PROV. JAWA TIMUR,SWASTA,MA,Kementerian Agama,,,04/SK/ASSHAFA/V/2007,05-05-2007,KW.13.4/4.PP.006/571/2010,01-06-2010,Lihat SK Operasional,2020-01-17 08,B,0,,2.,,,,,,-7.030800000000,112.743700000000,0,392,130,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
Jawa Timur,Kab. Bangkalan,Bangkalan,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/B9387DF5-245C-4557-84F0-2BE4BC045053,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/20579388,MAS USWATUN HASANAH,20579388,JL. LETNAN SINGOSASTRO NO. 67 BANGKALAN,KRATON,KEC. BANGKALAN,KAB. BANGKALAN,PROV. JAWA TIMUR,SWASTA,MA,Kementerian Agama,,,YPI./MA/PP/03/SK/VIII/1999,01-06-1999,Kw.13.4/4/PP.00.6/560/2010,01-07-2010,Silakan Upload SK,,B,0,,2.,,,,,,-6.987400000000,113.046700000000,0,0,0,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
Jawa Timur,Kab. Bangkalan,Bangkalan,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/58B659F8-2673-4B66-ADC9-0995AFA0E80E,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69830686,SLB SAMUDRA LAVENDER,69830686,Jl. Halim Perdana Kusuma,MLAJAH,KEC. BANGKALAN,KAB. BANGKALAN,PROV. JAWA TIMUR,SWASTA,SLB,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Yayasan samudra Lavender,AH1068,421.3/013/433.107/2013,16-10-2013,19.14/195/III/II/2020,20-06-2017,Lihat SK Operasional,2020-08-26 14,B,0,1. Lainnya (Serat Optik),2. Telkom Speedy,PLN,,,samudra.bkl@gmail.com,,-7.049600000000,112.741200000000,6,50,30,12,Sehari Penuh/5 hari,,2022/2023-2,"1,300",8,0,1,3,0,0,9,1,6,0,0,0,1,5,0,6,0,3,2,1,0,0,0,0,1,5,"TKLB, SDLB, SMPLB,  dan SMLB",PAUD Merdeka,Lainnya (Serat Optik),1,1,1,1,1,1,1,1,1,1,1,1,
Jawa Timur,Kab. Bangkalan,Bangkalan,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/43C8DE53-1B70-43C6-8587-C6D9A0F9A036,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69892331,SMA AN-NURONIYAH,69892331,JL. KH. MOH. KHOLIL Gg.IV.No. 37,DEMANGAN,KEC. BANGKALAN,KAB. BANGKALAN,PROV. JAWA TIMUR,SWASTA,SMA,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Yayasan An Nuroniyah,AH1039,421.3/4160/433.107/2014,03-11-2014,19.03/1270/01/XI/2020,16-11-2020,Silakan Upload SK (link file tidak valid) => [419027-120924--],2021-02-11 11,C,"5,011",1. XL (GSM),2. Telkom Speedy,PLN,,0313090399,sma_annuroniyah@yahoo.com,http,-7.031700000000,112.746100000000,25,185,212,13,Siang/6 hari,,2022/2023-2,900,14,2,1,0,1,0,22,5,24,0,1,0,2,23,0,21,4,6,12,2,3,1,0,1,10,15,,SMA 2013 IPS,XL (GSM),,,,,,,,,,4,5,4,
Jawa Timur,Kab. Bangkalan,Bangkalan,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/F3634A88-A58E-4FB8-B62A-F6ACCF576D65,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/20531146,SMAN 1 BANGKALAN,20531146,JL. PEMUDA KAFFA 10,KRATON,KEC. BANGKALAN,KAB. BANGKALAN,PROV. JAWA TIMUR,NEGERI,SMA,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Pemerintah Daerah,,21/SK/B/III,10-09-1962,21/SK/B/III,10-09-1962,Lihat SK Operasional,2019-09-18 10,A,"12,533",1. Telkom Speedy,2. Telkom Speedy,PLN,0313095132,0313095132,smansabkl@yahoo.co.id,http,-7.030300000000,112.758400000000,61,484,551,31,Sehari Penuh/5 hari,,2022/2023-2,"74,100",31,4,4,4,43,9,1,8,26,3,28,4,37,24,0,56,5,10,9,10,9,6,8,9,21,40,,SMA 2013 MIPA,Telkom Speedy,,,,,,,,,,10,11,10,
Jawa Timur,Kab. Bangkalan,Bangkalan,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/31DC4CF7-A8D8-4CD2-A963-A67B0AF0AEEA,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/20531228,SMAN 2 BANGKALAN,20531228,JL. SOEKARNO HATTA NO 18,MLAJAH,KEC. BANGKALAN,KAB. BANGKALAN,PROV. JAWA TIMUR,NEGERI,SMA,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Pemerintah Pusat,,0292/0/1978,01-04-1978,0282/0/1978,01-04-1978,Lihat SK Operasional,2019-11-02 00,A,"9,763",1. -,2. Telkom Speedy,PLN,0313095326,0313095326,humas@sman2bangkalan.sch.id,http,-7.047100000000,112.735300000000,72,494,724,36,Sehari Penuh/5 hari,,2022/2023-2,"49,500",36,3,1,13,52,8,1,11,26,0,23,23,49,23,0,70,2,12,5,8,11,8,9,19,22,50,,SMA 2013 MIPA,Tidak Ada,,,,,,,,,,12,12,12,
Jawa Timur,Kab. Bangkalan,Bangkalan,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/60AAC053-BB24-4B33-9E2D-95DBB34B76B5,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/20531227,SMAN 3 BANGKALAN,20531227,JL. RE. MARTADINATA 54,MLAJAH,KEC. BANGKALAN,KAB. BANGKALAN,PROV. JAWA TIMUR,NEGERI,SMA,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Pemerintah Daerah,,64029R0014733366,15-07-1991,0426/0/1991,15-07-1991,Lihat SK Operasional,2019-09-18 07,A,"18,628",1. Telkomsel Flash,2. Telkom Speedy,PLN,,0313095330,smagabangkalan@gmail.com,http,-7.049100000000,112.730900000000,51,312,335,21,Sehari Penuh/5 hari,,2022/2023-2,"10,000",30,2,1,2,40,1,0,10,14,0,22,15,38,13,0,50,1,6,5,6,2,9,13,10,16,35,,SMA 2013 IPS,Telkomsel Flash,,,,,,,,,,6,7,8,
Jawa Timur,Kab. Bangkalan,Bangkalan,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/F3082072-4FAC-4040-B48B-AEE80FE0F34E,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/20560315,SMAN 4 BANGKALAN,20560315,JL. RAYA PERTAHANAN 4,BANCARAN,KEC. BANGKALAN,KAB. BANGKALAN,PROV. JAWA TIMUR,NEGERI,SMA,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Pemerintah Daerah,,188.45/102/Ktsp/433.031/2009,13-04-2009,188.45/102/Ktsp/433.031/2009,13-04-2009,Lihat SK Operasional,2018-01-23 13,A,"4,266",1. Lainnya,2. Telkom Speedy,PLN,,3092444,sman4bkl@gmail.com,http,-7.020900000000,112.763600000000,46,243,267,16,Sehari Penuh/5 hari,,2022/2023-2,"4,400",25,3,1,1,37,1,0,8,16,0,18,12,31,15,0,42,4,4,6,13,6,4,6,7,14,32,,SMA 2013 MIPA,Lainnya,,,,,,,,,,6,5,5,
