prov_name,kab_name,kec_name,link_sekolah_kita,link_referensi,nama,npsn,alamat,desa/kelurahan,kecamatan/kota_(ln),kab.-kota/negara_(ln),propinsi/luar_negeri_(ln),status_sekolah,bentuk_pendidikan,kementerian_pembina,naungan,npyp,no._sk._pendirian,tanggal_sk._pendirian,nomor_sk_operasional,tanggal_sk_operasional,file_sk_operasional,tanggal_upload_sk_op.,akreditasi,luas_tanah,akses_internet,akses_internet_2,sumber_listrik,fax,telepon,email,website,lintang,bujur,guru,siswa_laki_laki,siswa_perempuan,rombongan_belajar,penyelenggaraan,manajemen_berbasis_sekolah,semester_data,daya_listrik,ruang_kelas,laboratorium,perpustakaan,sanitasi_siswa,guru_pns,guru_gtt,guru_gty,guru_honor,guru_gol_i,guru_gol_ii,guru_gol_iii,guru_gol_iv,guru_sertifikasi,guru_belum_sertifikasi,guru_kurang_dari_s1,guru_s1_atau_lebih,guru_data_kosong,guru_kurang_dari_30_tahun,guru_31_35_tahun,guru_36_40,guru_41_45_tahun,guru_46_50_tahun,guru_51_55_tahun,guru_lebih_dari_55_tahun,guru_laki_laki,guru_perempuan,program_/_layanan,kurikulum,akses_internet_sekolah_kita,rombel_tingkat_1,rombel_tingkat_2,rombel_tingkat_3,rombel_tingkat_4,rombel_tingkat_5,rombel_tingkat_6,rombel_tingkat_7,rombel_tingkat_8,rombel_tingkat_9,rombel_tingkat_10,rombel_tingkat_11,rombel_tingkat_12,rombel_tingkat_13
Nusa Tenggara Barat,Kab. Dompu,Pekat,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/6B3AEDFB-B1CE-481F-917D-B12B4C1A5A93,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69975859,MA AL-HIJRAH,69975859,DUSUN DOROMBOLO,NANGAMIRO,KEC. PEKAT,KAB. DOMPU,PROV. NUSA TENGGARA BARAT,SWASTA,MA,Kementerian Agama,,,283 TAHUN 2017,03-07-2017,283 TAHUN 2017,03-07-2017,Silakan Upload SK (link file tidak valid) => [-],2018-05-02 11,C,0,,2.,,,,,,-8.167800000000,117.774200000000,0,20,33,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
Nusa Tenggara Barat,Kab. Dompu,Pekat,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/40A4AA4A-DEAC-44EC-A7AF-771225503E65,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/70013765,MA Darussholihin NW Samada,70013765,"Jln. Lintas Calabai Dompu, Dusun Samada",DOROPETI,KEC. PEKAT,KAB. DOMPU,PROV. NUSA TENGGARA BARAT,SWASTA,MA,Kementerian Agama,,,,,561 TAHUN 2021,21-09-2021,Silakan Upload SK (link file tidak valid) => [176376-788643-https,2021-10-11 14,,0,,2.,,,,,,.000000000000,.000000000000,0,23,18,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
Nusa Tenggara Barat,Kab. Dompu,Pekat,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/34469A4C-D3F7-4669-B560-43C70C33D57E,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/60728184,MAS BERINGIN JAYA,60728184,DESA BERINGIN JAYA,BERINGIN JAYA,KEC. PEKAT,KAB. DOMPU,PROV. NUSA TENGGARA BARAT,SWASTA,MA,Kementerian Agama,,,,,,,Silakan Upload SK,,A,0,,2.,,,,,,-8.386910000000,117.910843000000,0,8,6,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
Nusa Tenggara Barat,Kab. Dompu,Pekat,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/7A0A926B-87AA-4E9E-8494-3E3880DBFC9A,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/50223268,MAS DARUSSALAM,50223268,JL. LINTAS PASAR SENIN - PEKAT,KADINDI BARAT,KEC. PEKAT,KAB. DOMPU,PROV. NUSA TENGGARA BARAT,SWASTA,MA,Kementerian Agama,,,D/Wx/MA/109/2006,02-11-2006,Kw.19.1/2/1009/2006,02-11-2006,Lihat SK Operasional,2020-02-21 13,B,0,,2.,,,,,,-8.328293000000,117.935118000000,0,26,44,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
Nusa Tenggara Barat,Kab. Dompu,Pekat,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/F3564536-D39E-47D1-A3D3-D64B95432CF9,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/60728185,MAS MA ABDUL KADIR JAILANI NW.,60728185,JL. PASAR SABTU UPT. NANGA KARA,PERSIAPAN SORI TATANGA,KEC. PEKAT,KAB. DOMPU,PROV. NUSA TENGGARA BARAT,SWASTA,MA,Kementerian Agama,,,,,,,Silakan Upload SK,,C,0,,2.,,,,,,-8.218755000000,117.786503000000,0,19,13,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
Nusa Tenggara Barat,Kab. Dompu,Pekat,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/68A80FD0-E752-421C-A51A-7929772132CE,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/50223269,MAS NURUL HIKMAH,50223269,JLN.DATUQ ANGGARAT DUSUN SUKA JAYA DESA KADINDI PEKAT,KADINDI,KEC. PEKAT,KAB. DOMPU,PROV. NUSA TENGGARA BARAT,SWASTA,MA,Kementerian Agama,,,001/Y.NW.F/V/2010,15-05-2010,kw.19.2/2/26/2012,31-01-2012,Silakan Upload SK (link file tidak valid) => [404006-531499--],2020-12-21 08,C,0,,2.,,,,,,-8.299900000000,117.841600000000,0,24,32,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
Nusa Tenggara Barat,Kab. Dompu,Pekat,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/B586930B-034E-401B-838B-133C9AE93E78,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/50223266,MAS RAODLATUL ABROR NW,50223266,JL. PRAMUKA LATONDA - PEKAT,UPT. NANGAKARA,KEC. PEKAT,KAB. DOMPU,PROV. NUSA TENGGARA BARAT,SWASTA,MA,Kementerian Agama,,,,,,,Silakan Upload SK,,B,0,,2.,,,,,,-8.431317000000,117.981894000000,0,31,27,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
Nusa Tenggara Barat,Kab. Dompu,Pekat,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/98040F2E-64F8-4032-B3B1-67B7B8857BFB,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/50223267,MAS ZAINUL WATHONI NW.,50223267,DESA SORINOMO,SORINOMO,KEC. PEKAT,KAB. DOMPU,PROV. NUSA TENGGARA BARAT,SWASTA,MA,Kementerian Agama,,,,,,,Silakan Upload SK,,C,0,,2.,,,,,,-8.338950000000,117.849265000000,0,24,37,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
Nusa Tenggara Barat,Kab. Dompu,Pekat,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/6E5CC2E0-A02A-48B4-815E-CDA9AFAC9533,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69976741,SLB AR-RIDHO PEKAT,69976741,JL. LINTAS CALABAI,CALABAI,KEC. PEKAT,KAB. DOMPU,PROV. NUSA TENGGARA BARAT,SWASTA,SLB,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",YAYASAN AR-RIZKY MANTIKA,AF9195,821/059/03/YYS/AR-RIZKY MNTK/2017,05-03-2017,188.4/309.PK-PLK/2018,03-05-2018,Silakan Upload SK (link file tidak valid) => [451771-392099--],2021-06-03 07,C,"17,670",1. Lainnya,2. Telkom Speedy,PLN,,,,,-8.280499000000,117.755725000000,7,38,18,9,Pagi/6 hari,,2022/2023-2,"1,300",5,0,0,0,0,0,6,1,7,0,0,0,0,7,0,7,0,1,5,1,0,0,0,0,5,2,"SDLB, SMPLB,  dan SMLB",Pendidikan Khusus SMALB 2013,Lainnya,0,1,1,1,1,1,1,1,1,1,0,0,
Nusa Tenggara Barat,Kab. Dompu,Pekat,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/B5A42D71-2071-4E4B-BD6E-0F247DD6CE08,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/50203686,SMAN 1 PEKAT,50203686,JL.PENDIDIKAN NO. 1 PEKAT,PEKAT,KEC. PEKAT,KAB. DOMPU,PROV. NUSA TENGGARA BARAT,NEGERI,SMA,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Pemerintah Daerah,,238,16-12-2002,-238,16-12-2002,Lihat SK Operasional,2021-10-28 05,B,"1,708",1. Telkomsel Flash,2. Telkomsel Flash,PLN,,,sman1pekatdompuntb@gmail.com,http,-8.328000000000,117.835900000000,32,197,201,14,Pagi/6 hari,,2022/2023-2,"1,300",14,2,1,0,6,4,0,22,28,0,3,1,6,26,1,28,3,10,8,4,4,2,2,2,17,15,,SMA 2013 MIPA,Telkomsel Flash,,,,,,,,,,5,5,4,
