prov_name,kab_name,kec_name,link_sekolah_kita,link_referensi,nama,npsn,alamat,desa/kelurahan,kecamatan/kota_(ln),kab.-kota/negara_(ln),propinsi/luar_negeri_(ln),status_sekolah,bentuk_pendidikan,kementerian_pembina,naungan,npyp,no._sk._pendirian,tanggal_sk._pendirian,nomor_sk_operasional,tanggal_sk_operasional,file_sk_operasional,tanggal_upload_sk_op.,akreditasi,luas_tanah,akses_internet,akses_internet_2,sumber_listrik,fax,telepon,email,website,lintang,bujur,guru,siswa_laki_laki,siswa_perempuan,rombongan_belajar,kurikulum,penyelenggaraan,manajemen_berbasis_sekolah,semester_data,akses_internet_sekolah_kita,daya_listrik,ruang_kelas,laboratorium,perpustakaan,sanitasi_siswa,guru_pns,guru_gtt,guru_gty,guru_honor,guru_gol_i,guru_gol_ii,guru_gol_iii,guru_gol_iv,guru_sertifikasi,guru_belum_sertifikasi,guru_kurang_dari_s1,guru_s1_atau_lebih,guru_data_kosong,guru_kurang_dari_30_tahun,guru_31_35_tahun,guru_36_40,guru_41_45_tahun,guru_46_50_tahun,guru_51_55_tahun,guru_lebih_dari_55_tahun,guru_laki_laki,guru_perempuan,rombel_tingkat_10,rombel_tingkat_11,rombel_tingkat_12,rombel_tingkat_13
Jawa Tengah,Kota Magelang,Magelang Selatan,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/78F8B14E-3FEA-4050-B8E9-14EE31FA116D,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69981217,SMA Bhakti Tunas Harapan,69981217,Jl. Jendral Sudirman No. 68A Kota Magelang,MAGERSARI,KEC. MAGELANG SELATAN,KOTA MAGELANG,PROV. JAWA TENGAH,SWASTA,SMA,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Yayasan Bhakti Tunas Harapan,AA9317,420/6392/2018,31-05-2018,420/6392/2018,31-05-2018,Lihat SK Operasional,2018-10-15 14,B,"6,390",1. -,2. Telkom Speedy,PLN,,0293368683,smabthmagelang@gmail.com,http,-7.502069000000,110.221891000000,12,18,36,5,SMA 2013 IPS,Siang/6 hari,,2022/2023-2,Tidak Ada,"23,000",6,6,1,2,0,0,8,6,12,0,0,0,2,10,0,8,4,10,1,0,1,0,0,0,3,9,1,2,2,
Jawa Tengah,Kota Magelang,Magelang Selatan,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/B57BA199-11C1-4437-9AE7-F2B67F8FF91E,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/20327565,SMAN 4 MAGELANG,20327565,JL. PANEMBAHAN SENOPATI 42/47,JURANGOMBO UTARA,KEC. MAGELANG SELATAN,KOTA MAGELANG,PROV. JAWA TENGAH,NEGERI,SMA,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Pemerintah Daerah,,0342/u/1989,05-06-1989,0342/u/1989,05-06-1989,Lihat SK Operasional,2015-03-23 08,A,"19,901",1. -,2. Telkom Speedy,PLN,312635,362709,sman4magelang@yahoo.com,http,-7.499500000000,110.219800000000,57,380,548,27,SMA 2013 IPS,Sehari Penuh/5 hari,,2022/2023-2,Tidak Ada,"22,000",32,4,2,14,48,7,0,2,15,0,33,9,46,11,0,48,9,4,6,7,6,8,14,12,20,37,9,9,9,
Jawa Tengah,Kota Magelang,Magelang Selatan,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/AC906ECF-80BC-4982-90D5-7767CAF4AF4B,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/20327560,SMAS KRISTEN INDONESIA,20327560,JL. BERINGIN VII NO. 1,TIDAR SELATAN,KEC. MAGELANG SELATAN,KOTA MAGELANG,PROV. JAWA TENGAH,SWASTA,SMA,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Yayasan Perguruan Kristen Indonesia,AA9374,064/103/182,12-01-1982,420/542.a/230,19-03-2015,Lihat SK Operasional,2015-05-12 14,A,"2,016",1. Telkom Speedy,2. Telkom Speedy,PLN,,0293363858,smakindomagelang@gmail.com,http,-7.503000000000,110.225700000000,15,32,23,5,SMA 2013 IPS,Sehari Penuh/5 hari,,2022/2023-2,Telkom Speedy,"7,700",6,3,1,2,0,0,14,2,15,0,0,0,5,10,1,12,2,2,2,3,3,0,2,3,11,4,1,2,2,
Jawa Tengah,Kota Magelang,Magelang Selatan,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/CBBB80F4-2C57-4EA8-9608-7001EB99D41C,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/20327561,SMAS MUHAMMADIYAH 1 MAGELANG,20327561,JL. TIDAR NO. 21 MAGELANG,MAGERSARI,KEC. MAGELANG SELATAN,KOTA MAGELANG,PROV. JAWA TENGAH,SWASTA,SMA,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Yayasan Pimpinan Wilayah Muhammadiyah (PWM) Prov. Jawa Tengah,AO5350,084/XIX/4.A/78,01-01-1901,084/XIX/4.A/78,01-04-1978,Lihat SK Operasional,2021-12-09 01,A,"2,040",1. -,2. Telkom Speedy,PLN,,0293363342,smamuhi1mgl@yahoo.co.id,http,-7.486500000000,110.218400000000,23,150,146,12,SMA 2013 MIPA,Sehari Penuh/6 hari,,2022/2023-2,Tidak Ada,"15,000",21,5,1,2,1,0,26,5,22,0,0,1,11,12,0,21,2,7,0,3,1,3,3,6,8,15,4,4,4,
Jawa Tengah,Kota Magelang,Magelang Selatan,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/203A70A2-1F38-4E46-8DD4-C028C4CB71BC,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/20331977,SMAS MUHAMMADIYAH 2 MAGELANG,20331977,JL. PANEMBAHAN SENOPATI BAYANAN,JURANGOMBO SELATAN,KEC. MAGELANG SELATAN,KOTA MAGELANG,PROV. JAWA TENGAH,SWASTA,SMA,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Yayasan Pimpinan Wilayah Muhammadiyah (PWM) Prov. Jawa Tengah,AO5350,07/103/1/1987,06-05-1987,740/I03/I-87,06-05-1987,Lihat SK Operasional,2015-05-12 15,B,"1,918",1. -,2. Lainnya (Serat Optik),PLN,,0293367517,smamudatama@gmail.com,http,-7.503515000000,110.199598000000,15,45,91,6,SMA 2013 MIPA,Sehari Penuh/5 hari,,2022/2023-2,Tidak Ada,"3,500",5,2,2,2,0,0,10,7,14,0,1,0,7,8,0,13,2,5,0,2,3,2,2,1,8,7,1,3,2,
Jawa Tengah,Kota Magelang,Magelang Selatan,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/3DAB927A-E974-4E54-9C70-9EAA79344F25,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/20331979,SMAS TARAKANITA MAGELANG,20331979,JL. JEND. ACHMAD YANI 20 MAGELANG,TIDAR SELATAN,KEC. MAGELANG SELATAN,KOTA MAGELANG,PROV. JAWA TENGAH,SWASTA,SMA,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Yayasan Tarakanita,AA0096,1610/I03/I - 87,12-10-1987,1610/I03/I - 87,12-10-1987,Silakan Upload SK (link file tidak valid) => [680808-597570--],2022-08-18 12,A,"13,365",1. -,2. Lainnya (Serat Optik),PLN,360993,364526,sma_tarq_mgl@yahoo.co.id,http,-7.475200000000,110.218800000000,17,117,98,8,SMA 2013 IPS,Sehari Penuh/5 hari,,2022/2023-2,Tidak Ada,"23,000",14,4,1,5,1,0,23,2,16,0,0,1,12,5,0,17,0,4,3,1,0,1,2,6,8,9,3,3,2,
Jawa Tengah,Kota Magelang,Magelang Selatan,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/9DE75747-F94D-4018-BE73-787D65C5AF20,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/20327608,SMKN 1 MAGELANG,20327608,JL. CAWANG NO. 2 MAGELANG,JURANGOMBO SELATAN,KEC. MAGELANG SELATAN,KOTA MAGELANG,PROV. JAWA TENGAH,NEGERI,SMK,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Pemerintah Daerah,,136/DIRPT/BI/65,08-10-1965,136/DIRPT/BI/65,08-10-1965,Silakan Upload SK (link file tidak valid) => [408075-703050--],2021-01-08 08,A,"48,000",1. Telkom Astinet,2. Telkom Speedy,PLN,02933688211,0293362172,smkn1magelang@yahoo.com,http,-7.501200000000,110.204100000000,137,"1,574",565,62,"SMK 2013 REV. Konstruksi Gedung, Sanitasi dan Perawatan",Sehari Penuh/5 hari,,2022/2023-2,Telkom Astinet,"105,000",34,2,1,9,107,17,0,13,32,2,76,27,113,24,2,124,11,16,11,9,15,17,24,45,80,57,20,20,20,2
Jawa Tengah,Kota Magelang,Magelang Selatan,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/BF4A893C-1D91-41B4-A719-1E752DA6AF28,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/20327585,SMKS MAARIF KOTA MAGELANG,20327585,JL. SUNAN GIRI KARET MAGELANG,JURANGOMBO SELATAN,KEC. MAGELANG SELATAN,KOTA MAGELANG,PROV. JAWA TENGAH,SWASTA,SMK,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Yayasan LP MA'ARIF NU KOTA MAGELANG,AA9321,848/I03/I/88,30-05-1988,848/I03/I/88,30-05-1988,Lihat SK Operasional,2023-03-09 14,B,"2,412",1. Telkomsel Flash,2. Telkom Speedy,PLN,0293367816,0293367816,smkmaarif_kotamagelang@yahoo.com,http,-7.496200000000,110.206000000000,36,468,260,24,SMK 2013 REV. Teknik dan Bisnis Sepeda Motor,Sehari Penuh/6 hari,,2022/2023-2,Telkomsel Flash,"749,999",28,0,1,4,0,0,34,10,34,0,1,1,20,16,0,31,5,9,5,4,5,4,4,5,17,19,8,8,8,0
Jawa Tengah,Kota Magelang,Magelang Selatan,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/4DC49B04-B055-412B-BBC2-6CECC9F62CCF,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/20331980,SMKS MUHAMMADIYAH MAGELANG,20331980,JALAN TIDAR 21 KOTA MAGELANG,MAGERSARI,KEC. MAGELANG SELATAN,KOTA MAGELANG,PROV. JAWA TENGAH,SWASTA,SMK,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Yayasan Pimpinan Wilayah Muhammadiyah (PWM) Prov. Jawa Tengah,AO5350,0516/III.A/1.d/2000,12-02-2000,A86/103.08/MN/2000,12-10-2000,Lihat SK Operasional,2022-10-24 08,A,"4,410",1. -,2. Telkom Speedy,PLN,,0293364237,smkmmgl@gmail.com,http,-7.487000000000,110.218600000000,32,219,180,19,SMK 2013 REV. Farmasi Klinis dan Komunitas,Sehari Penuh/6 hari,,2022/2023-2,Tidak Ada,"17,599",20,1,1,2,0,0,31,5,31,0,1,0,21,11,0,27,5,6,7,5,5,4,1,4,14,18,6,6,7,0
Jawa Tengah,Kota Magelang,Magelang Selatan,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/7E5927A9-53FC-4C69-A7ED-2054FEFF74CC,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/20327610,SMKS SATRIA MAGELANG,20327610,Jalan Sunan Bonang I Nomor 2 Karet,JURANGOMBO SELATAN,KEC. MAGELANG SELATAN,KOTA MAGELANG,PROV. JAWA TENGAH,SWASTA,SMK,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",YAYASAN ADIWIRA UTAMA MAGELANG,AE1429,421.5/05/112,25-02-2002,421.5/05/112,25-02-2002,Lihat SK Operasional,2021-03-26 16,B,"1,860",1. Lainnya,2. Telkom Speedy,PLN,,0293361260,smksatriamagelang@yahoo.com,http,-7.493100000000,110.208900000000,14,101,2,4,SMK 2013 REV. Teknik Kendaraan Ringan Otomotif,Pagi/6 hari,,2022/2023-2,Lainnya,"9,000",6,0,1,4,0,0,15,2,14,0,0,0,7,7,1,13,0,0,2,4,2,1,2,3,7,7,1,1,2,0
