prov_name,kab_name,kec_name,link_sekolah_kita,link_referensi,nama,npsn,alamat,desa/kelurahan,kecamatan/kota_(ln),kab.-kota/negara_(ln),propinsi/luar_negeri_(ln),status_sekolah,bentuk_pendidikan,program_/_layanan,kementerian_pembina,naungan,npyp,no._sk._pendirian,tanggal_sk._pendirian,nomor_sk_operasional,tanggal_sk_operasional,file_sk_operasional,tanggal_upload_sk_op.,akreditasi,luas_tanah,akses_internet,akses_internet_2,sumber_listrik,fax,telepon,email,website,lintang,bujur,guru,siswa_laki_laki,siswa_perempuan,rombongan_belajar,kurikulum,penyelenggaraan,manajemen_berbasis_sekolah,semester_data,akses_internet_sekolah_kita,daya_listrik,ruang_kelas,laboratorium,perpustakaan,sanitasi_siswa,guru_pns,guru_gtt,guru_gty,guru_honor,guru_gol_i,guru_gol_ii,guru_gol_iii,guru_gol_iv,guru_sertifikasi,guru_belum_sertifikasi,guru_kurang_dari_s1,guru_s1_atau_lebih,guru_data_kosong,guru_kurang_dari_30_tahun,guru_31_35_tahun,guru_36_40,guru_41_45_tahun,guru_46_50_tahun,guru_51_55_tahun,guru_lebih_dari_55_tahun,guru_laki_laki,guru_perempuan,rombel_tingkat_1,rombel_tingkat_2,rombel_tingkat_3,rombel_tingkat_4,rombel_tingkat_5,rombel_tingkat_6,rombel_tingkat_7,rombel_tingkat_8,rombel_tingkat_9,rombel_tingkat_10,rombel_tingkat_11,rombel_tingkat_12,rombel_tingkat_13
Sumatera Utara,Kota Binjai,Binjai Timur,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/42761D89-75A5-4B44-BF98-7126CD5ED723,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69974237,SLB ISLAM TERPADU SAHABAT AL- QUR-AN,69974237,Jl. Kemuning Gg Madrasah Kel. Jati Makmur Kec.Binjai Utara,DATARAN TINGGI,KEC. BINJAI TIMUR,KOTA BINJAI,PROV. SUMATERA UTARA,SWASTA,SLB,SDLB dan SMPLB,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Yayasan SAHABAT ANAK BANGSA,AN3221,AHU-4481,21-07-2011,421.8/1060/DIS PM PPTSP/6/XVII.2/XI//2017,12-11-2017,Lihat SK Operasional,2018-03-15 14,B,"4,003",1. -,2. Telkom Speedy,PLN,,,,,3.624700000000,98.512500000000,8,12,5,9,Pendidikan Khusus SMPLB 2013,Pagi/6 hari,,2022/2023-2,Tidak Ada,"7,700",2,0,0,2,0,0,10,0,8,0,0,0,0,8,0,4,4,7,1,0,0,0,0,0,2,6,1,1,1,1,1,1,1,1,1,0,0,0,
Sumatera Utara,Kota Binjai,Binjai Timur,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/37B70D8E-CB27-4587-946A-2191EEBCFA0D,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/10211390,SMAN 4 BINJAI,10211390,JL. CUT NYAK DHIEN NO.134 BINJAI,TANAH TINGGI,KEC. BINJAI TIMUR,KOTA BINJAI,PROV. SUMATERA UTARA,NEGERI,SMA,,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Pemerintah Daerah,,,,,,Silakan Upload SK,,A,"2,067",1. Telkomsel Flash,2. Telkom Speedy,PLN,,0618821608,sma4binjai@yahoo.co.id,http,3.609800000000,98.505900000000,64,351,458,23,SMA 2013 MIPA,Pagi/6 hari,,2022/2023-2,Telkomsel Flash,"7,700",24,1,1,1,49,0,0,15,16,0,27,21,39,25,0,58,6,6,10,8,8,5,16,11,20,44,,,,,,,,,,7,8,8,
Sumatera Utara,Kota Binjai,Binjai Timur,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/7DD5631C-78C9-46D5-855F-567DBBFBEE66,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/10211312,SMAS SANTO THOMAS 4,10211312,JL. IKAN TENGGIRI NO. 21 BINJAI,DATARAN TINGGI,KEC. BINJAI TIMUR,KOTA BINJAI,PROV. SUMATERA UTARA,SWASTA,SMA,,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",YAYASAN PERGURUAN KATOLIK DON BOSCO KEUSKUPAN AGUNG MEDAN,AB7849,4.21.3-442,01-01-1900,421.3-4084,05-09-2013,Silakan Upload SK (link file tidak valid) => [776170-789009--],2023-02-13 13,A,"1,200",1. Telkomsel Flash,2. Telkomsel Flash,PLN,0,0618822743,santothomas83i@gmail.com,http,3.606900000000,98.504100000000,14,85,140,6,SMA 2013 IPS,Pagi/6 hari,,2022/2023-2,Telkomsel Flash,"36,000",8,2,1,2,0,0,11,6,14,0,0,0,4,10,0,10,4,5,4,2,2,1,0,0,4,10,,,,,,,,,,2,2,2,
Sumatera Utara,Kota Binjai,Binjai Timur,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/91C7AC54-A5B4-4298-804B-AB0FDF3C8F6A,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/10211311,SMAS SATRIA,10211311,"JL.SOEKARNO-HATTA, KM 19,5 BINJAI",SUMBER MULYOREJO,KEC. BINJAI TIMUR,KOTA BINJAI,PROV. SUMATERA UTARA,SWASTA,SMA,,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",,,24,08-08-1987,421.3/1077/DIS PM PPTSP/6/XVII.3/XI/2017,29-11-2017,Silakan Upload SK (link file tidak valid) => [676652-443345--],2022-08-11 09,Sertifikat Kedaluwarsa,"3,648",1. Telkom Speedy,2. Telkom Speedy,PLN,,0618828856,sma.satria.nusantara@gmail.com,http,3.610000000000,98.515600000000,16,28,34,4,SMA 2013 IPS,Pagi/6 hari,,2022/2023-2,Telkom Speedy,"3,000",6,4,0,2,3,0,16,0,13,0,1,2,8,8,0,13,3,3,1,3,4,2,3,0,5,11,,,,,,,,,,1,1,2,
Sumatera Utara,Kota Binjai,Binjai Timur,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/7E704BC5-3FD4-482A-9ABD-338AFBEE428A,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69857719,SMK Swasta An Naas,69857719,Jl. Sisingamangaraja No. 99,TANAH TINGGI,KEC. BINJAI TIMUR,KOTA BINJAI,PROV. SUMATERA UTARA,SWASTA,SMK,,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",YAYASAN PENDIDIKAN AN NAAS,AN3179,058/YAYASAN AN-NAAS-B/I/2014,26-02-2009,4215-1134,28-03-2014,Lihat SK Operasional,2015-09-14 09,B,"2,400",1. -,2. Telkom Speedy,PLN,082274578817,,smkannaas@gmail.com,https,3.611620000000,98.505053000000,23,75,53,9,SMK 2013 REV. Teknik Komputer dan Jaringan,Pagi/6 hari,,2022/2023-2,Tidak Ada,"4,400",17,0,1,0,2,0,22,1,21,0,2,0,6,17,0,13,10,12,4,3,3,1,0,0,7,16,,,,,,,,,,3,3,3,0
Sumatera Utara,Kota Binjai,Binjai Timur,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/235ECA14-9A9E-40DB-B3DC-68D0A3CBD7BD,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/10220314,SMKN 2 BINJAI,10220314,BEJOMUNA,TIMBANG LANGKAT,KEC. BINJAI TIMUR,KOTA BINJAI,PROV. SUMATERA UTARA,NEGERI,SMK,,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Pemerintah Daerah,,593.21-11,,,,Silakan Upload SK,,A,"2,032,524",1. Telkom Speedy,2. Telkom Speedy,PLN,0618820410,0618825908,smkn2binjai@gmail.com,http,3.603200000000,98.502900000000,79,963,421,42,SMK 2013 REV. Teknik Komputer dan Jaringan,Pagi/6 hari,,2022/2023-2,Telkom Speedy,"53,700",26,1,1,22,61,0,0,18,18,0,53,8,58,21,0,75,4,7,5,16,19,13,9,10,34,45,,,,,,,,,,14,14,14,0
Sumatera Utara,Kota Binjai,Binjai Timur,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/184A5797-2510-4D7D-A318-2E6893CEEE10,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/10211379,SMKS 2 SATRIA BINJAI,10211379,"SOERKARNO HATTA KM 19,5 BINJAI",SUMBER MULYOREJO,KEC. BINJAI TIMUR,KOTA BINJAI,PROV. SUMATERA UTARA,SWASTA,SMK,,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",YAYASAN PENDIDIKAN SATRIA NUSANTARA,AN3193,91/05/A/1991,26-04-1991,421.1-5223,25-01-2016,Lihat SK Operasional,2017-09-19 09,B,"6,180",1. Telkomsel Flash,2. Telkom Speedy,PLN,,0618823522,smk_satria2@yahoo.com,,3.609100000000,98.515400000000,9,134,26,7,SMK 2013 REV. Teknik Komputer dan Jaringan,Pagi/6 hari,,2022/2023-2,Telkomsel Flash,"6,600",9,0,1,0,0,0,9,1,9,0,0,0,8,1,0,7,2,0,1,2,2,2,2,0,3,6,,,,,,,,,,2,2,3,0
Sumatera Utara,Kota Binjai,Binjai Timur,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/77D586BD-0B36-42D1-B46A-444C3D90148D,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/10261467,SMKS BUDI UTOMO,10261467,DR.WAHIDIN NO.48 BINJAI,SUMBER MULYOREJO,KEC. BINJAI TIMUR,KOTA BINJAI,PROV. SUMATERA UTARA,SWASTA,SMK,,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Yayasan PENDIDIKAN BUDI UTOMO BINJAI,AN3173,421.5-310.a/K/2008,04-02-2008,421.5/635/DIS PM PPTSP/6/XVII.3/IV/2018,19-04-2018,Lihat SK Operasional,2020-09-01 14,A,"2,232",1. -,2. Telkom Speedy,PLN,0,0618823982,smkbudiutomobinjai@yahoo.com,http,3.613700000000,98.518400000000,31,277,185,19,SMK 2013 REV. Teknik Komputer dan Jaringan,Pagi/6 hari,,2022/2023-2,Tidak Ada,"22,000",11,0,1,2,0,0,35,1,30,1,0,0,8,23,1,24,6,12,9,5,0,3,2,0,11,20,,,,,,,,,,7,6,6,0
Sumatera Utara,Kota Binjai,Binjai Timur,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/C307F601-C01C-4B0B-AC8F-39BF733532C1,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/10211382,SMKS PERSIAPAN BINJAI,10211382,"SOEKARNO HATTA NO. 15, BINJAI",TIMBANG LANGKAT,KEC. BINJAI TIMUR,KOTA BINJAI,PROV. SUMATERA UTARA,SWASTA,SMK,,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",YAYASAN PENDIDIKAN TEKNIK PERSIAPAN,AN3175,421.9-395/K/2001,03-03-2005,1412/105.8/PR/1997,01-12-1997,Silakan Upload SK (link file tidak valid) => [78659-796665-119309-126698484-2038349686.PDF],2016-03-23 08,,4,,2.,,061-8821583,061-8821583,smkpersiapan68@gmail.com,http,3.621100000000,98.508800000000,0,0,0,0,,,,2022/2023-2,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,
Sumatera Utara,Kota Binjai,Binjai Timur,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/203BA365-CD57-4247-A47B-7AC4D3C348DB,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/10211388,SMKS SATRIA NUSANTARA,10211388,"SOEKARNO HATTA KM 19,5 BINJAI",SUMBER MULYOREJO,KEC. BINJAI TIMUR,KOTA BINJAI,PROV. SUMATERA UTARA,SWASTA,SMK,,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",YAYASAN PENDIDIKAN SATRIA NUSANTARA,AN3193,36,18-01-2008,421.5/129/DIS PM PPTSP/6/XVII.3/I/2018,25-01-2018,Lihat SK Operasional,2023-03-09 05,Sertifikat Kedaluwarsa,"6,180",1. Telkomsel Flash,2. Telkom Speedy,PLN,,0618828856,smkswastasatria@gmail.com,,3.609600000000,98.515700000000,13,26,57,7,SMK 2013 REV.  Akuntansi dan Keuangan Lembaga,Pagi/6 hari,,2022/2023-2,Telkomsel Flash,"6,600",9,0,1,2,1,0,13,0,12,0,1,0,10,3,0,12,1,2,2,4,2,2,0,1,2,11,,,,,,,,,,2,2,3,0
