prov_name,kab_name,kec_name,link_sekolah_kita,link_referensi,nama,npsn,alamat,desa/kelurahan,kecamatan/kota_(ln),kab.-kota/negara_(ln),propinsi/luar_negeri_(ln),status_sekolah,bentuk_pendidikan,kementerian_pembina,naungan,npyp,no._sk._pendirian,tanggal_sk._pendirian,nomor_sk_operasional,tanggal_sk_operasional,file_sk_operasional,tanggal_upload_sk_op.,akreditasi,luas_tanah,akses_internet,akses_internet_2,sumber_listrik,fax,telepon,email,website,lintang,bujur,guru,siswa_laki_laki,siswa_perempuan,rombongan_belajar,penyelenggaraan,manajemen_berbasis_sekolah,semester_data,daya_listrik,ruang_kelas,laboratorium,perpustakaan,sanitasi_siswa,guru_pns,guru_gtt,guru_gty,guru_honor,guru_gol_i,guru_gol_ii,guru_gol_iii,guru_gol_iv,guru_sertifikasi,guru_belum_sertifikasi,guru_kurang_dari_s1,guru_s1_atau_lebih,guru_data_kosong,guru_kurang_dari_30_tahun,guru_31_35_tahun,guru_36_40,guru_41_45_tahun,guru_46_50_tahun,guru_51_55_tahun,guru_lebih_dari_55_tahun,guru_laki_laki,guru_perempuan,kurikulum,akses_internet_sekolah_kita,rombel_tingkat_10,rombel_tingkat_11,rombel_tingkat_12,rombel_tingkat_13
Sumatera Utara,Kota Pematangsiantar,Siantar Barat,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/379E770B-153D-4258-99C1-66FE94347176,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/10264761,MAN PEMATANGSIANTAR,10264761,KOMPLEK SYEH. H. ABD. JABBAR NASUTION JL. SINGOSARI NO 85 PEMATANGSIANTAR,BANTAN,KEC. SIANTAR BARAT,KOTA PEMATANGSIANTAR,PROV. SUMATERA UTARA,NEGERI,MA,Kementerian Agama,Pemerintah Daerah,,KEP/E/PP.032/441985,23-02-1991,137 tahun 1991,22-10-1991,Lihat SK Operasional,2023-02-02 14,A,"8,713",,2.,,,,,,2.966400000000,99.058200000000,0,465,686,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,
Sumatera Utara,Kota Pematangsiantar,Siantar Barat,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/74FA4D82-60A3-4C31-9093-9521829995A5,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/10264764,MAS AL KHAIRIYAH,10264764,JL.MAKASAR NO.3 PEMATANGSIANTAR,BANTAN,KEC. SIANTAR BARAT,KOTA PEMATANGSIANTAR,PROV. SUMATERA UTARA,SWASTA,MA,Kementerian Agama,,,Wb/5-d/PP.03.2/534/2004,30-03-2004,1433Tahun 2016,22-08-2016,Lihat SK Operasional,2021-01-29 12,B,0,,2.,,,,,,2.961641000000,99.052881000000,0,54,34,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,
Sumatera Utara,Kota Pematangsiantar,Siantar Barat,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/0D665971-BF19-4915-98CA-4BBD31BDE889,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/10264763,MAS AL WASHLIYAH 67,10264763,"Jl. Brigjend Rajamin Purba, SH No. 111",SIPINGGOL PINGGOL,KEC. SIANTAR BARAT,KOTA PEMATANGSIANTAR,PROV. SUMATERA UTARA,SWASTA,MA,Kementerian Agama,,,187 Tahun 2021,17-03-2021,187 Tahun 2021,17-03-2021,Lihat SK Operasional,2021-04-30 17,B,0,,2.,,,,,,2.960500000000,99.050600000000,0,63,66,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,
Sumatera Utara,Kota Pematangsiantar,Siantar Barat,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/E5BE50B8-5406-4067-8AB7-399D03BB13EF,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/10264762,MAS YPI,10264762,"JL.BRIGJEND RAJAMIN PURBA SH,NO.110 PEMATANGSIANTAR",SIMARITO,KEC. SIANTAR BARAT,KOTA PEMATANGSIANTAR,PROV. SUMATERA UTARA,SWASTA,MA,Kementerian Agama,,,,,,,Silakan Upload SK,,B,0,,2.,,,,,,2.958384000000,99.051229000000,0,52,20,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,
Sumatera Utara,Kota Pematangsiantar,Siantar Barat,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/36AE376F-E17B-4C9D-88D1-671331F18B51,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/10212417,SMA SWASTA TAMANSISWA,10212417,JL. KARTINI NO. 18,BANJAR,KEC. SIANTAR BARAT,KOTA PEMATANGSIANTAR,PROV. SUMATERA UTARA,SWASTA,SMA,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Yayasan Persatuan Perguruan Tamansiswa Cabang Pematangsiantar,AL6599,911/I05/A1987,01-01-1987,421.3/345,21-04-2021,Lihat SK Operasional,2021-05-03 12,A,"6,382",1. Telkomsel Flash,2. Lainnya (Serat Optik),PLN,062222503,062229862,sma.tamansiswa.pematangsiantar@gmail.com,http,2.957000000000,99.055800000000,46,417,462,26,Pagi/6 hari,,2022/2023-2,"13,200",27,1,1,4,1,0,44,4,45,0,1,0,31,15,0,41,5,7,8,5,5,7,10,4,9,37,SMA 2013 Bhs&Budaya,Telkomsel Flash,9,8,9,
Sumatera Utara,Kota Pematangsiantar,Siantar Barat,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/06F77B65-8E78-4023-A7A1-7DA1CCB599B8,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/10211687,SMAS KARTIKA 1-4,10211687,JL. KARTINI NO. 8,BANJAR,KEC. SIANTAR BARAT,KOTA PEMATANGSIANTAR,PROV. SUMATERA UTARA,SWASTA,SMA,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Yayasan Kartika Jaya Cabang I Bukit Barisan,AB7724,8201/I05.4/TU/1996,04-11-1996,421.3/828,06-09-2021,Lihat SK Operasional,2022-10-31 14,Sertifikat Kedaluwarsa,0,1. Telkomsel Flash,2. Telkom Speedy,PLN,,,smakartika14@gmail.com,,2.957900000000,99.057600000000,69,378,514,26,Pagi/6 hari,,2022/2023-2,"2,200",29,1,1,2,38,0,33,1,37,1,14,17,45,24,0,62,7,9,9,4,7,6,11,23,14,55,SMA 2013 IPS,Telkomsel Flash,8,9,9,
Sumatera Utara,Kota Pematangsiantar,Siantar Barat,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/9D696C37-F245-4338-8459-DE3476C7E967,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/10212416,SMAS KELUARGA,10212416,JL. SERAM ATAS NO.15,BANTAN,KEC. SIANTAR BARAT,KOTA PEMATANGSIANTAR,PROV. SUMATERA UTARA,SWASTA,SMA,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",YAYASAN PERGURUAN KELUARGA,AB8015,19/I05/A/1992,04-02-1992,421.3/643,07-07-2021,Lihat SK Operasional,2021-08-21 16,A,"1,573",1. Telkom Speedy,2. Telkom Speedy,PLN,,24618,smayayasanperguruankeluarga@yahoo.co.id,http,2.964900000000,99.061800000000,30,269,348,20,Pagi/6 hari,,2022/2023-2,"11,000",20,2,1,2,0,0,38,1,30,0,0,0,10,20,0,18,12,10,6,2,2,5,1,4,8,22,SMA 2013 MIPA,Telkom Speedy,7,7,6,
Sumatera Utara,Kota Pematangsiantar,Siantar Barat,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/7CD6AB03-CB0E-4DD2-973D-390979FDF96C,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/10211684,SMAS MELATI,10211684,JL. JAWA NO. 27,BANTAN,KEC. SIANTAR BARAT,KOTA PEMATANGSIANTAR,PROV. SUMATERA UTARA,SWASTA,SMA,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",,,4995/105.1/A 1984,25-05-1984,018/C/Kep/I/1983,23-02-1983,Silakan Upload SK (link file tidak valid) => [390250-139470--],2020-10-17 06,C,"1,462",1. Lainnya (Serat Optik),2. Telkom Speedy,PLN,,,,,2.964900000000,99.052900000000,14,87,5,6,Pagi/6 hari,,2022/2023-2,"2,200",8,1,1,1,1,0,11,3,13,0,0,1,8,6,2,10,2,3,0,3,1,2,2,3,4,10,SMA 2013 MIPA,Lainnya (Serat Optik),2,2,2,
Sumatera Utara,Kota Pematangsiantar,Siantar Barat,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/B7949F1B-BE27-47F5-A504-2BEB5116434A,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/10211711,SMAS SULTAN AGUNG,10211711,JL. SURABAYA. NO.19,DWIKORA,KEC. SIANTAR BARAT,KOTA PEMATANGSIANTAR,PROV. SUMATERA UTARA,SWASTA,SMA,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Yayasan Perguruan Sultan Agung Pematangsiantar,AB8043,958/I05/KEP/97,20-10-1997,421.3/2206/DIS PM PPTSP/6/XII/2019,16-12-2019,Lihat SK Operasional,2020-03-08 11,A,"3,000",1. -,2. Telkom Speedy,PLN & Diesel,062221432,062225932,sultanagungsma@gmail.com,http,2.957200000000,99.064700000000,33,278,302,19,Sehari Penuh/6 hari,,2022/2023-2,136,19,4,1,2,4,0,31,2,32,0,0,1,21,12,0,27,6,2,5,5,5,4,6,6,13,20,SMA 2013 MIPA,Tidak Ada,6,6,7,
Sumatera Utara,Kota Pematangsiantar,Siantar Barat,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/AADAF9EB-0C48-455B-B9E7-EAA30BA367CD,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/10211708,SMAS TELADAN,10211708,JL. SINGOSARI NO. 3,BANTAN,KEC. SIANTAR BARAT,KOTA PEMATANGSIANTAR,PROV. SUMATERA UTARA,SWASTA,SMA,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Yayasan Pendidikan Teladan,AB8045,79,28-07-1983,421.3/006/DIS PM PPTSP/ 6 XVII.3/V/2018,28-05-2018,Lihat SK Operasional,2020-08-24 19,A,"11,000",1. Telkom Speedy,2. Telkom Speedy,PLN,062222210,062222210,smateladanps@gmail.com,http,2.966400000000,99.054600000000,40,269,428,18,Pagi/6 hari,,2022/2023-2,"4,500",19,2,1,2,11,0,31,5,30,0,7,3,21,19,0,35,5,6,6,9,6,4,3,6,18,22,SMA 2013 IPS,Telkom Speedy,6,6,6,
