prov_name,kab_name,kec_name,link_sekolah_kita,link_referensi,nama,npsn,alamat,desa/kelurahan,kecamatan/kota_(ln),kab.-kota/negara_(ln),propinsi/luar_negeri_(ln),status_sekolah,bentuk_pendidikan,kementerian_pembina,naungan,npyp,no._sk._pendirian,tanggal_sk._pendirian,nomor_sk_operasional,tanggal_sk_operasional,file_sk_operasional,tanggal_upload_sk_op.,akreditasi,luas_tanah,akses_internet,akses_internet_2,sumber_listrik,fax,telepon,email,website,lintang,bujur,guru,siswa_laki_laki,siswa_perempuan,rombongan_belajar,penyelenggaraan,manajemen_berbasis_sekolah,semester_data,daya_listrik,ruang_kelas,laboratorium,perpustakaan,sanitasi_siswa,guru_pns,guru_gtt,guru_gty,guru_honor,guru_gol_i,guru_gol_ii,guru_gol_iii,guru_gol_iv,guru_sertifikasi,guru_belum_sertifikasi,guru_kurang_dari_s1,guru_s1_atau_lebih,guru_data_kosong,guru_kurang_dari_30_tahun,guru_31_35_tahun,guru_36_40,guru_41_45_tahun,guru_46_50_tahun,guru_51_55_tahun,guru_lebih_dari_55_tahun,guru_laki_laki,guru_perempuan,program_/_layanan,kurikulum,akses_internet_sekolah_kita,rombel_tingkat_1,rombel_tingkat_2,rombel_tingkat_3,rombel_tingkat_4,rombel_tingkat_5,rombel_tingkat_6,rombel_tingkat_7,rombel_tingkat_8,rombel_tingkat_9,rombel_tingkat_10,rombel_tingkat_11,rombel_tingkat_12,rombel_tingkat_13
D.K.I. Jakarta,Kota Jakarta Barat,Cengkareng,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/6F250A9E-346F-4AFC-B7D5-1FFA3844DB38,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/60725005,MAN 12 JAKARTA,60725005,Jl. Raya Duri Kosambi No.3 Rt.02/08,DURI KOSAMBI,KEC. CENGKARENG,KOTA JAKARTA BARAT,PROV. D.K.I. JAKARTA,NEGERI,MA,Kementerian Agama,Pemerintah Daerah,,Nomor 558 Tahun 2003,30-12-2003,Nomor 558 Tahun 2003,30-12-2003,Silakan Upload SK (link file tidak valid) => [148785-37925-74702-109803871-1808964146.PDF],2016-12-20 08,A,0,,2.,,,,,,-6.181300000000,106.719400000000,0,234,432,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
D.K.I. Jakarta,Kota Jakarta Barat,Cengkareng,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/3F01B87C-AF20-40A4-849A-4D39A6713B4B,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/60725006,MAN 17 JAKARTA,60725006,Jl. Manunggal I No.33 Rt 05/11,KAPUK,KEC. CENGKARENG,KOTA JAKARTA BARAT,PROV. D.K.I. JAKARTA,NEGERI,MA,Kementerian Agama,Pemerintah Daerah,,Nomor 93 Tahun 2009,19-06-2009,Nomor 93 Tahun 2009,19-06-2009,Silakan Upload SK (link file tidak valid) => [758650-767046--],2023-01-17 15,A,"4,094",,2.,,,,,,-6.129418800000,106.740620300000,0,160,297,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
D.K.I. Jakarta,Kota Jakarta Barat,Cengkareng,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/C4F22564-4F76-4658-954D-4EAEEBC7DC78,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/60724991,MAS AL ITQON JAKARTA,60724991,Jl. H. Selong Rt 005/03 No. 14,DURI KOSAMBI,KEC. CENGKARENG,KOTA JAKARTA BARAT,PROV. D.K.I. JAKARTA,SWASTA,MA,Kementerian Agama,,,WJ/6/PP.00.6/4167/1998,04-08-1998,2209 tahun 2016,21-09-2016,Lihat SK Operasional,2021-02-08 05,A,0,,2.,,,,,,-6.175200000000,106.719400000000,0,124,100,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
D.K.I. Jakarta,Kota Jakarta Barat,Cengkareng,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/51EA6DB2-6529-4F6F-B4F7-A0555D9D6142,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/60724996,MAS ANNIDA AL ISLAMY,60724996,Jl. Raya Duri Kosambi No. 33 A Rt 004/07,DURI KOSAMBI,KEC. CENGKARENG,KOTA JAKARTA BARAT,PROV. D.K.I. JAKARTA,SWASTA,MA,Kementerian Agama,Lainnya,,Dwj/MA/1716/1994,01-03-1994,1749 TAHUN 2015,30-11-2015,Lihat SK Operasional,2016-05-24 09,A,0,,2.,,,,,,-6.164600000000,106.725200000000,0,228,309,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
D.K.I. Jakarta,Kota Jakarta Barat,Cengkareng,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/C00BA896-2BF5-E011-B914-D9A3004A8D0B,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/20109532,SLB B-C ALFIANY,20109532,Jl. Pepaya III No. 4,CENGKARENG BARAT,KEC. CENGKARENG,KOTA JAKARTA BARAT,PROV. D.K.I. JAKARTA,SWASTA,SLB,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Yayasan ALFIANY,AJ5965,2139/A2.1.2/KP/1997,03-07-2001,1033/-1.851.232,18-02-2010,Silakan Upload SK,,B,150,1. Telkom Speedy,2. Lainnya (Serat Optik),PLN,0,02154366250,slbalfiany@gmail.com,,-6.148300000000,106.722100000000,11,48,25,14,Sehari Penuh/5 hari,,2022/2023-2,"2,300",20,0,1,1,1,0,9,2,10,0,0,1,3,8,0,8,3,6,1,2,1,0,0,1,2,9,"SDLB, SMPLB,  dan SMLB",Pendidikan Khusus SMALB 2013,Telkom Speedy,2,1,1,1,2,1,2,1,1,1,1,0,
D.K.I. Jakarta,Kota Jakarta Barat,Cengkareng,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/B6115AB2-B8F0-49CE-9B26-1A00607F188E,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69971261,SLB CAHAYA BINTANG,69971261,Komplek Taman Palem Lestari Blok A6 No. 23,CENGKARENG BARAT,KEC. CENGKARENG,KOTA JAKARTA BARAT,PROV. D.K.I. JAKARTA,SWASTA,SLB,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",YAYASAN CAHAYA BINTANG,AA0516,01/A.4.0/31.73.01/-1.851.232/2017,08-11-2017,01/A.4.0/31.73.01/-1.851.232/2017,08-11-2017,Lihat SK Operasional,2017-12-22 16,C,0,1. Telkom Speedy,2. Smartfren,PLN,,02154369705,slb.cahayabintang@yahoo.co.id,,-6.134553200000,106.722491700000,4,18,6,9,Sehari Penuh/5 hari,,2022/2023-2,"7,200",5,0,1,0,0,0,5,1,4,0,0,0,1,3,0,4,0,0,0,1,1,1,1,0,1,3,"SDLB, SMPLB,  dan SMLB",Pendidikan Khusus SMALB 2013,Telkom Speedy,1,0,1,1,0,1,1,1,1,1,1,0,
D.K.I. Jakarta,Kota Jakarta Barat,Cengkareng,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/1D76CE7A-608F-43FD-AB29-CD5810C0795B,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69980323,SMA Kasih Bagi Bangsa,69980323,Jl. Bangun Nusa Raya Blok H No.1 B,CENGKARENG TIMUR,KEC. CENGKARENG,KOTA JAKARTA BARAT,PROV. D.K.I. JAKARTA,SWASTA,SMA,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",,,01/A.2.0/31.73.01/-1.851/2018,12-04-2018,01/A.2.0/31.73.01/-1.851/2018,12-04-2018,Lihat SK Operasional,2018-09-19 17,B,200,1. Smartfren,2. Lainnya,PLN & Diesel,,0215453989,sma.kasihbagibangsa@gmail.com,http,-6.150383000000,106.732128000000,8,39,27,3,Sehari Penuh/5 hari,,2022/2023-2,"5,500",3,0,0,2,0,0,9,1,8,0,0,0,1,7,0,6,2,2,0,0,3,0,2,1,4,4,,SMA 2013 IPS,Smartfren,,,,,,,,,,1,1,1,
D.K.I. Jakarta,Kota Jakarta Barat,Cengkareng,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/61B1B048-B389-4D71-A4B4-0690818DB5B5,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/20101314,SMA LAMAHOLOT,20101314,JL. JAGUNG RAYA BOJONG INDAH,RAWA BUAYA,KEC. CENGKARENG,KOTA JAKARTA BARAT,PROV. D.K.I. JAKARTA,SWASTA,SMA,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Yayasan Keluarga Lamaholot,AL1685,SP.577/10I/1A/586,15-04-1986,8359/-1.851.68,11-10-2013,Silakan Upload SK (link file tidak valid) => [682144-76298--],2022-08-22 00,B,"30,000",1. Telkom Speedy,2. Telkom Speedy,PLN,,02158356747,smalamaholot@gmail.com,http,-6.163400000000,106.736900000000,10,40,15,5,Sehari Penuh/5 hari,,2022/2023-2,"40,000",5,6,1,2,0,0,12,0,10,0,0,0,6,4,0,8,2,1,2,1,0,2,0,4,5,5,,SMA 2013 MIPA,Telkom Speedy,,,,,,,,,,1,2,2,
D.K.I. Jakarta,Kota Jakarta Barat,Cengkareng,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/6CCF7282-EDFB-403C-B290-C7F749E7AA20,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69754377,SMA NARADA,69754377,Perumahan Kosambi Baru Blok A Ext. 1,DURI KOSAMBI,KEC. CENGKARENG,KOTA JAKARTA BARAT,PROV. D.K.I. JAKARTA,SWASTA,SPK SMA,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",YAYASAN BUDDHIS THERAVADA INDONESIA,AJ6005,001/YBTI/SN/VI/2004,18-02-2003,4676/MPK.D/KL/2016,01-09-2016,Lihat SK Operasional,2021-01-18 11,A,"5,250",1.,2.,PLN,,,,,-6.171958000000,106.715741000000,30,67,42,9,Sehari Penuh/5 hari,,2022/2023-2,"1,300",9,4,1,2,0,0,33,1,30,0,0,0,3,27,1,21,8,8,10,5,2,4,1,0,18,12,,SMA 2013 IPS,Tidak Ada,,,,,,,,,,3,3,3,
D.K.I. Jakarta,Kota Jakarta Barat,Cengkareng,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/196F1A88-2AF2-41B6-A939-7E2522984AAA,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/20101620,SMAN 33 JAKARTA,20101620,JALAN KAMAL RAYA 54 CENGKARENG,CENGKARENG BARAT,KEC. CENGKARENG,KOTA JAKARTA BARAT,PROV. D.K.I. JAKARTA,NEGERI,SMA,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Pemerintah Daerah,,0298/O/1978,13-09-1978,0298/O/1978,13-09-1978,Lihat SK Operasional,2022-10-07 09,A,"4,866",1. Lainnya (Serat Optik),2. Telkom Astinet,PLN,02154396833,0216191043,smanegeri33.jkt@gmail.com,http,-6.149200000000,106.726800000000,44,338,431,21,Sehari Penuh/5 hari,,2022/2023-2,"122,900",21,5,1,13,35,5,0,4,21,1,15,7,32,12,0,37,7,8,3,2,2,6,6,17,15,29,,SMA 2013 Bhs&Budaya,Lainnya (Serat Optik),,,,,,,,,,6,7,8,
D.K.I. Jakarta,Kota Jakarta Barat,Cengkareng,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/AC961227-4599-46AA-BD6D-A5DC8409079D,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/20101583,SMAN 96 JAKARTA,20101583,JL. JATI RAYA NO. 40,CENGKARENG TIMUR,KEC. CENGKARENG,KOTA JAKARTA BARAT,PROV. D.K.I. JAKARTA,NEGERI,SMA,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Pemerintah Daerah,,"137/I01.E,/R",31-08-1987,"137/I01.E,/R",31-08-1987,Lihat SK Operasional,2022-11-10 10,A,"6,080",1. Lainnya (Serat Optik),2. Telkom Astinet,PLN,54373089,5403058,sma960k@yahoo.com,http,-6.147000000000,106.739600000000,40,365,409,21,Sehari Penuh/5 hari,,2022/2023-2,"41,500",21,3,1,6,28,7,0,5,19,0,8,13,27,13,0,36,4,4,4,3,2,8,6,13,11,29,,SMA 2013 MIPA,Lainnya (Serat Optik),,,,,,,,,,7,7,7,
D.K.I. Jakarta,Kota Jakarta Barat,Cengkareng,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/38DEB21E-D1FD-446B-AFFB-3035A181496A,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/20104426,SMAS 2 KRISTEN KALAM KUDUS,20104426,PERUMAHAN KOSAMBI BARU BLOK F6/1,DURI KOSAMBI,KEC. CENGKARENG,KOTA JAKARTA BARAT,PROV. D.K.I. JAKARTA,SWASTA,SMA,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",YAYASAN KRISTEN KALAM KUDUS INDONESIA CABANG JAKARTA,AL1668,05.31.73.03.1004,01-01-1900,4215/-1.851.68,31-05-2013,Silakan Upload SK (link file tidak valid) => [488275-124310--],2021-08-09 06,A,"7,140",1. Telkom Speedy,2. Lainnya (Serat Optik),PLN,5445907,5451107,htrytiti@yahoo.co.id,http,-6.171400000000,106.716000000000,18,101,99,7,Pagi/6 hari,,2022/2023-2,"25,000",7,4,1,2,0,0,15,5,18,0,0,0,8,10,1,12,5,4,2,1,1,3,2,5,8,10,,SMA 2013 IPS,Telkom Speedy,,,,,,,,,,3,2,2,
D.K.I. Jakarta,Kota Jakarta Barat,Cengkareng,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/CA9F820E-D7A7-44D3-8B32-FE569F677E75,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/20101615,SMAS 2 SANTO KRISTOFORUS,20101615,PERUM TAMAN PALEM LESTARI BLOK A-18,CENGKARENG BARAT,KEC. CENGKARENG,KOTA JAKARTA BARAT,PROV. D.K.I. JAKARTA,SWASTA,SMA,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",YAYASAN DIANNANDA,AD1930,18,30-04-1982,5549/-1.851.68,11-07-2013,Lihat SK Operasional,2015-11-17 09,A,"3,652",1. Smartfren,2. Firstmedia,PLN & Diesel,55954549,55954553,Pa2wisangabim@gmail.com,http,-6.134900000000,106.724600000000,32,271,216,16,Sehari Penuh/5 hari,,2022/2023-2,"237,000",16,6,1,2,0,0,34,5,32,0,0,0,14,18,1,28,3,8,3,3,2,7,7,2,21,11,,SMA 2013 IPS,Smartfren,,,,,,,,,,6,5,5,
