prov_name,kab_name,kec_name,link_sekolah_kita,link_referensi,nama,npsn,alamat,desa/kelurahan,kecamatan/kota_(ln),kab.-kota/negara_(ln),propinsi/luar_negeri_(ln),status_sekolah,bentuk_pendidikan,kementerian_pembina,naungan,npyp,no._sk._pendirian,tanggal_sk._pendirian,nomor_sk_operasional,tanggal_sk_operasional,file_sk_operasional,tanggal_upload_sk_op.,akreditasi,luas_tanah,akses_internet,akses_internet_2,sumber_listrik,fax,telepon,email,website,lintang,bujur,guru,siswa_laki_laki,siswa_perempuan,rombongan_belajar,kurikulum,penyelenggaraan,manajemen_berbasis_sekolah,semester_data,akses_internet_sekolah_kita,daya_listrik,ruang_kelas,laboratorium,perpustakaan,sanitasi_siswa,guru_pns,guru_gtt,guru_gty,guru_honor,guru_gol_i,guru_gol_ii,guru_gol_iii,guru_gol_iv,guru_sertifikasi,guru_belum_sertifikasi,guru_kurang_dari_s1,guru_s1_atau_lebih,guru_data_kosong,guru_kurang_dari_30_tahun,guru_31_35_tahun,guru_36_40,guru_41_45_tahun,guru_46_50_tahun,guru_51_55_tahun,guru_lebih_dari_55_tahun,guru_laki_laki,guru_perempuan,rombel_tingkat_10,rombel_tingkat_11,rombel_tingkat_12,rombel_tingkat_13
Sumatera Utara,Kota Medan,Medan Barat,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/3F57700F-3CAC-4A79-90D9-CEA72935D8DB,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/10210856,SMAN 3 MEDAN,10210856,JL. BUDI KEMASYARAKATAN NO.3,PULO BRAYAN KOTA,KEC. MEDAN BARAT,KOTA MEDAN,PROV. SUMATERA UTARA,NEGERI,SMA,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Pemerintah Daerah,,No.69/1963,14-02-1963,3288/I05.1/D78,20-05-1978,Lihat SK Operasional,2015-10-19 12,A,0,1. Telkom Astinet,2. Telkom Speedy,PLN,6643316,6619128,mail@sman3medan.sch.id,http,3.621000000000,98.672100000000,86,483,805,36,SMA 2013 Bhs&Budaya,Pagi/6 hari,,2022/2023-2,Telkom Astinet,"77,000",20,0,1,29,56,0,0,30,36,0,28,22,56,30,0,77,9,9,14,15,7,9,12,20,29,57,12,12,12,
Sumatera Utara,Kota Medan,Medan Barat,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/0EB68254-7C10-4093-BD81-2B93E297C5F1,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/10210760,SMAS BUDAYA,10210760,JL. KEPRIBADIAN NO.23,KESAWAN,KEC. MEDAN BARAT,KOTA MEDAN,PROV. SUMATERA UTARA,SWASTA,SMA,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Yayasan Perguruan Budaya,AB7791,152/I/05/A85,12-08-1985,421.3/432/DIS PM PPTSP/6/III/2020,23-03-2020,Lihat SK Operasional,2020-03-27 13,B,99,1. -,2. Telkom Speedy,PLN,,4512561,budayaschool@windowslive.com,http,3.588800000000,98.676800000000,10,46,30,3,SMA 2013 IPS,Pagi/6 hari,,2022/2023-2,Tidak Ada,"3,400",3,3,1,2,0,0,10,1,10,0,0,0,3,7,0,6,4,3,1,0,0,1,0,5,7,3,1,1,1,
Sumatera Utara,Kota Medan,Medan Barat,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/D72DF923-1A66-4A86-B3E2-ADDCA27EA0EB,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/10259849,SMAS BUNGA BANGSA,10259849,JL. SEI DELI/SIKAMBING NO. 2K MEDAN,SILALAS,KEC. MEDAN BARAT,KOTA MEDAN,PROV. SUMATERA UTARA,SWASTA,SMA,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Yayasan Pendidikan Bunga Bangsa Medan,AB7796,420/14749/Pr/07,01-01-1900,,01-01-1900,Silakan Upload SK (link file tidak valid) => [322719-840132--],2020-08-24 19,A,200,1. Smartfren,2. Telkom Speedy,PLN,,0614143315,smabungabangsa872@yahoo.com,http,3.590600000000,98.670200000000,14,85,48,5,SMA 2013 IPS,Pagi/6 hari,,2022/2023-2,Smartfren,"2,300",9,1,0,2,0,0,14,1,14,0,0,0,7,7,0,10,4,0,3,2,2,2,3,2,6,8,2,2,1,
Sumatera Utara,Kota Medan,Medan Barat,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/F5E7F6B0-B601-4057-950F-7AA4F69A3384,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/10258913,SMAS DHARMAWANGSA,10258913,JL.K.L. YOS SUDARSO NO. 224,GLUGUR KOTA,KEC. MEDAN BARAT,KOTA MEDAN,PROV. SUMATERA UTARA,SWASTA,SMA,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Yayasan Pendidikan Dharmawangsa,AB7811,255/105A/1988,17-06-1988,420/8140/Dikmenjur/2014,26-08-2014,Lihat SK Operasional,2015-11-13 14,A,"3,760",1. Telkom Speedy,2. Lainnya (Serat Optik),PLN & Diesel,6615190,6630426,smasdharmawangsa045@gmail.com,http,3.613500000000,98.673100000000,81,460,610,33,SMA 2013 Bhs&Budaya,Pagi/6 hari,,2022/2023-2,Telkom Speedy,"35,000",43,4,1,2,11,0,67,7,70,0,5,6,55,26,0,76,5,4,9,8,11,19,17,13,27,54,11,11,11,
Sumatera Utara,Kota Medan,Medan Barat,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/54B2244E-96A1-4064-A224-58EFE143DEAF,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/10210759,SMAS LAKSAMANA MARTADINATA,10210759,JL.PERTEMPURAN NO.125,PULO BRAYAN KOTA,KEC. MEDAN BARAT,KOTA MEDAN,PROV. SUMATERA UTARA,SWASTA,SMA,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Yayasan Perguruan Laksamana Martadinata,AB7816,29,23-10-1984,421.3/1983/DIS PM PPTSP/6/XI/2019,11-11-2019,Lihat SK Operasional,2023-03-09 05,A,"6,898",1. Lainnya,2. Telkom Speedy,PLN,6619100,91085360,martadinata_medan@yahoo.com,http,3.625800000000,98.661100000000,55,384,780,27,SMA 2013 Bhs&Budaya,Pagi/6 hari,,2022/2023-2,Lainnya,"11,000",36,4,1,2,0,0,58,5,55,0,0,0,17,38,0,51,4,14,10,12,10,1,5,3,15,40,9,9,9,
Sumatera Utara,Kota Medan,Medan Barat,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/87D2CD6F-68E5-4065-BBB9-9B7C87919919,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/10257660,SMAS METHODIST 5 MEDAN,10257660,JL. KARYA RAKYAT NO. 67,SEI AGUL,KEC. MEDAN BARAT,KOTA MEDAN,PROV. SUMATERA UTARA,SWASTA,SMA,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Yayasan Perguruan Kristen Methodist Indonesia 5,AK4552,AHU-2311.AH.01.02. Tahun 2008,06-06-2008,420/2503/Dikmenjur/2014,13-03-2014,Lihat SK Operasional,2020-08-28 15,B,"34,424",1. Lainnya (Serat Optik),2. Lainnya (Serat Optik),PLN,0616628639,0616616635,sma.methodist5@gmail.com,http,3.605500000000,98.657800000000,18,148,117,8,SMA 2013 MIPA,Sehari Penuh/5 hari,,2022/2023-2,Lainnya (Serat Optik),"41,500",11,3,1,3,0,0,18,1,18,0,0,0,4,14,0,13,5,0,2,6,4,4,2,0,9,9,4,2,2,
Sumatera Utara,Kota Medan,Medan Barat,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/DCD29B8B-EE32-4EED-BDAD-1193E5604539,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/10210906,SMAS METHODIST 8 MEDAN,10210906,JL. KL. YOS SUDARSO NO. 166 A,GLUGUR KOTA,KEC. MEDAN BARAT,KOTA MEDAN,PROV. SUMATERA UTARA,SWASTA,SMA,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Yayasan PKMI YOSAFAT,AB7805,318/I 05/A 1988,11-07-1988,420/10.584/Dikmenjur/2014,21-10-2014,Silakan Upload SK (link file tidak valid) => [337150-817285--],2020-08-25 14,A,"5,280",1. Telkom Speedy,2. Telkomsel Flash,PLN,,0616616356,sma_meth8mdn@yahoo.co.id,http,3.617500000000,98.661800000000,22,140,181,10,SMA 2013 MIPA,Pagi/6 hari,,2022/2023-2,Telkom Speedy,"25,000",12,2,1,1,3,0,21,1,19,0,2,1,8,14,0,22,0,3,6,6,2,2,1,2,8,14,3,4,3,
Sumatera Utara,Kota Medan,Medan Barat,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/DECBBD63-06BC-4894-970F-7F38CC394EE2,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69886177,SMAS PERTIWI,69886177,Jalan Budi Persatuan/ Budi Kemakmuran No. 33/38,PULO BRAYAN KOTA,KEC. MEDAN BARAT,KOTA MEDAN,PROV. SUMATERA UTARA,SWASTA,SMA,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",,,420/13189.PPMP/2014,23-12-2014,420/13189.PPMP/2014,23-12-2014,Lihat SK Operasional,2015-01-15 10,A,"3,340",1. -,2. Telkom Speedy,PLN,,06180089558,smaspertiwimedan@gmail.com,http,3.623500000000,98.671000000000,20,69,146,9,SMA 2013 IPS,Pagi/6 hari,,2022/2023-2,Tidak Ada,"12,998",10,3,1,4,1,0,16,6,19,0,0,1,2,18,2,17,1,6,7,3,2,0,1,1,13,7,3,3,3,
Sumatera Utara,Kota Medan,Medan Barat,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/67DC28A6-BCB4-4FFE-B603-80FA71E042D2,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/10210836,SMAS SUTOMO 2,10210836,JL. DELI INDAH IV NO. 6,PULO BRAYAN KOTA,KEC. MEDAN BARAT,KOTA MEDAN,PROV. SUMATERA UTARA,SWASTA,SMA,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",YAYASAN PERGURUAN SUTOMO MEDAN,AK4550,No 34,06-03-1958,421.3/1029,01-07-2020,Lihat SK Operasional,2020-12-14 08,A,"10,656",1. XL (Serat Optik),2. XL (Serat Optik),PLN & Diesel,0616611972,0616615133,smasutomo2@sutomo-mdn.sch.id,http,3.630000000000,98.665300000000,46,422,453,19,SMA 2013 Bhs&Budaya,Double Shift/6 hari,,2022/2023-2,XL (Serat Optik),375,48,16,3,2,6,0,45,1,40,1,2,3,25,21,3,38,5,4,4,7,2,7,12,10,26,20,7,6,6,
Sumatera Utara,Kota Medan,Medan Barat,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/CAB5776E-EEA5-4AD5-AE9B-3C7D2E07FD9E,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/10210850,SMAS YOS SUDARSO,10210850,JL. K.L. YOS SUDARSO NO. 50,PULO BRAYAN KOTA,KEC. MEDAN BARAT,KOTA MEDAN,PROV. SUMATERA UTARA,SWASTA,SMA,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Yayasan Pendidikan Budiman Kunimah,AB7832,21,10-06-1985,420/0.023/Dikmenjur/2014,08-10-2014,Lihat SK Operasional,2015-08-27 18,A,930,1. -,2. Telkom Speedy,PLN,,6624751,ypyos.sudarso@gmail.com,,3.619800000000,98.662800000000,19,134,87,6,SMA 2013 IPS,Pagi/6 hari,,2022/2023-2,Tidak Ada,"2,500",12,2,1,2,5,0,15,1,13,0,4,2,11,8,0,16,3,2,1,1,2,2,5,6,7,12,2,2,2,
