prov_name,kab_name,kec_name,link_sekolah_kita,link_referensi,nama,npsn,alamat,desa/kelurahan,kecamatan/kota_(ln),kab.-kota/negara_(ln),propinsi/luar_negeri_(ln),status_sekolah,bentuk_pendidikan,kementerian_pembina,naungan,npyp,no._sk._pendirian,tanggal_sk._pendirian,nomor_sk_operasional,tanggal_sk_operasional,file_sk_operasional,tanggal_upload_sk_op.,akreditasi,luas_tanah,akses_internet,akses_internet_2,sumber_listrik,fax,telepon,email,website,lintang,bujur,guru,siswa_laki_laki,siswa_perempuan,rombongan_belajar,penyelenggaraan,manajemen_berbasis_sekolah,semester_data,daya_listrik,ruang_kelas,laboratorium,perpustakaan,sanitasi_siswa,guru_pns,guru_gtt,guru_gty,guru_honor,guru_gol_i,guru_gol_ii,guru_gol_iii,guru_gol_iv,guru_sertifikasi,guru_belum_sertifikasi,guru_kurang_dari_s1,guru_s1_atau_lebih,guru_data_kosong,guru_kurang_dari_30_tahun,guru_31_35_tahun,guru_36_40,guru_41_45_tahun,guru_46_50_tahun,guru_51_55_tahun,guru_lebih_dari_55_tahun,guru_laki_laki,guru_perempuan,kurikulum,akses_internet_sekolah_kita,rombel_tingkat_10,rombel_tingkat_11,rombel_tingkat_12,rombel_tingkat_13
Jawa Tengah,Kab. Sukoharjo,Kartasura,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/28E58DD1-A243-41A2-9E36-5C2C360098E0,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/20363221,MAS PPMI ASSALAAM,20363221,Pabelan Po. Box 286,PABELAN,KEC. KARTASURA,KAB. SUKOHARJO,PROV. JAWA TENGAH,SWASTA,MA,Kementerian Agama,,,Wk/5.d./119/Pgm/MA/1986,08-02-1986,Wk/5.d./119/Pgm/MA/1986,08-02-1986,Silakan Upload SK,,A,0,,2.,,,,,,-7.552800000000,110.770700000000,0,270,241,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,
Jawa Tengah,Kab. Sukoharjo,Kartasura,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/F8B69F7A-D2B9-4DF8-A233-FCF6420C237A,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/20310425,SMAN 1 KARTASURA,20310425,JL. RAYA SOLO - YOGYA KM.11 PUCANGAN,PUCANGAN,KEC. KARTASURA,KAB. SUKOHARJO,PROV. JAWA TENGAH,NEGERI,SMA,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Pemerintah Daerah,,0292/0/1978,01-04-1978,0292/0/1978,01-04-1978,Lihat SK Operasional,2023-01-31 15,A,"16,402",1. Lainnya (Serat Optik),2. Telkom Speedy,PLN,,0271780593,sman1.kartasura@yahoo.com,http,-7.553200000000,110.733100000000,67,457,712,33,Sehari Penuh/5 hari,,2022/2023-2,"85,000",33,5,1,27,43,10,1,13,25,0,27,15,48,19,0,59,8,6,11,4,9,9,12,16,29,38,SMA 2013 MIPA,Lainnya (Serat Optik),11,11,11,
Jawa Tengah,Kab. Sukoharjo,Kartasura,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/A7BE1416-413B-499B-8C90-AF7FB1C4A2DC,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/20310420,SMAN 2 SUKOHARJO,20310420,"Jl. Raya Sala-Kartasura, Mendungan",PABELAN,KEC. KARTASURA,KAB. SUKOHARJO,PROV. JAWA TENGAH,NEGERI,SMA,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Pemerintah Pusat,,0887/O/1986,22-12-1986,0887/O/1986,05-03-1987,Lihat SK Operasional,2015-04-27 14,A,"6,030",1. -,2. Telkom Speedy,PLN,02717653133,0271711615,sma2sukoharjo@gmail.com,http,-7.556700000000,110.775900000000,54,375,589,27,Sehari Penuh/5 hari,,2022/2023-2,"56,000",27,2,1,16,35,9,0,10,19,0,24,11,37,17,0,48,6,5,6,6,6,8,12,11,22,32,SMA 2013 MIPA,Tidak Ada,9,9,9,
Jawa Tengah,Kab. Sukoharjo,Kartasura,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/C8E4A8DA-4346-4D8D-A2A7-2CA23942474B,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/20353956,SMAS AL FIRDAUS,20353956,"Jl. Al Kautsar, Mendungan,",PABELAN,KEC. KARTASURA,KAB. SUKOHARJO,PROV. JAWA TENGAH,SWASTA,SMA,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Yayasan Lembaga Pendidikan Al Firdaus,AL6095,425.1/598,04-03-2008,-425.1/598,04-03-2008,Lihat SK Operasional,2022-02-09 07,B,"2,494",1. Lainnya,2. Lainnya (Serat Optik),PLN,0271721381,0271721367,smaalfirdaus@gmail.com,http,-7.554400000000,110.772000000000,17,64,27,5,Pagi/6 hari,,2022/2023-2,"22,000",7,1,1,4,0,0,17,4,17,0,0,0,4,13,0,11,6,4,5,3,2,1,1,1,8,9,SMA 2013 Bhs&Budaya,Lainnya,1,2,2,
Jawa Tengah,Kab. Sukoharjo,Kartasura,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/83CE6312-CC42-4BCA-8ED0-408B34D87C21,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/20310495,SMAS ASSALAM SUKOHARJO,20310495,PABELAN KARTASURA SUKOHARJO PO BOX 286,PABELAN,KEC. KARTASURA,KAB. SUKOHARJO,PROV. JAWA TENGAH,SWASTA,SMA,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Yayasan MPI Surakarta,AG7395,822 I03 I 89,09-05-1989,822/I03/I/89,09-05-1989,Lihat SK Operasional,2022-01-07 06,A,"10,180",1. Telkom Speedy,2. Biznet (Kabel),PLN & Diesel,112,718741,smaassalaam@yahoo.co.id,http,-7.559000000000,110.763500000000,38,152,201,13,Siang/6 hari,,2022/2023-2,"53,333",27,4,1,13,0,0,38,7,38,0,0,0,17,21,0,32,6,3,7,13,2,4,7,2,20,18,SMA 2013 IPS,Telkom Speedy,4,5,4,
Jawa Tengah,Kab. Sukoharjo,Kartasura,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/BBAAE3A7-F985-4FAB-9AB9-5FD3D1F13E23,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/20310496,SMAS GAJAH MADA KARTASURA,20310496,SUMBULAN LOR RT.02/XIII,MAKAMHAJI,KEC. KARTASURA,KAB. SUKOHARJO,PROV. JAWA TENGAH,SWASTA,SMA,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Yayasan YPI NURUL HARJO RONGGOWARSITO,AD9182,1359/Q.03/I/82,01-09-1982,1359/103/I.82,01-09-1982,Silakan Upload SK (link file tidak valid) => [412550-251174--],2021-01-23 23,B,"2,223",1. Lainnya (Serat Optik),2. Telkom Speedy,PLN,,0271739985,sma_gajahmada@yahoo.co.id,http,-7.566300000000,110.769600000000,10,45,12,3,Pagi/6 hari,,2022/2023-2,"4,398",3,5,0,1,0,0,9,4,10,0,0,0,3,7,0,9,1,0,0,2,2,1,3,2,3,7,SMA 2013 MIPA,Lainnya (Serat Optik),1,1,1,
Jawa Tengah,Kab. Sukoharjo,Kartasura,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/F746DDA8-E999-4574-9680-E440AFA6979E,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/20341554,SMAS IT NURHIDAYAH,20341554,JL. PANDAWA NO. 10,PUCANGAN,KEC. KARTASURA,KAB. SUKOHARJO,PROV. JAWA TENGAH,SWASTA,SMA,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Yayasan Nur Hidayah Surakarta,AE1454,425/3445.A/2008,03-11-2008,425/3445.A/2008,03-11-2008,Lihat SK Operasional,2020-08-24 20,A,"7,608",1. Telkomsel Flash,2. Telkom Speedy,PLN,7686521,7686520,smaitnhsolo@gmail.com,http,-7.566900000000,110.727000000000,54,417,487,28,Pagi/6 hari,,2022/2023-2,"10,988",29,4,2,31,0,0,50,14,52,0,2,0,6,48,1,43,10,9,12,20,7,3,2,1,25,29,SMA 2013 MIPA,Telkomsel Flash,10,9,9,
Jawa Tengah,Kab. Sukoharjo,Kartasura,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/13771AD2-69F3-419F-8E4B-61E036A05413,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/20310430,SMAS MUHAMMADIYAH AL KAUTSAR PROGRAM KHUSUS KARTASURA,20310430,JL. SLAMET RIYADI NO. 80 KARTASURA,KARTASURA,KEC. KARTASURA,KAB. SUKOHARJO,PROV. JAWA TENGAH,SWASTA,SMA,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Yayasan Pimpinan Wilayah Muhammadiyah (PWM) Prov. Jawa Tengah,AO5350,1578/I03/I-87,12-10-1987,1578/I03/I-87,12-10-1987,Lihat SK Operasional,2020-02-29 14,B,"3,125",1. -,2. Telkom Speedy,PLN,,0271781883,smampk.kts@gmail.com,http,-7.554900000000,110.741100000000,14,73,53,6,Sehari Penuh/5 hari,,2022/2023-2,"23,000",6,1,1,2,0,0,13,4,14,0,0,0,5,9,0,9,5,7,3,0,2,0,1,1,4,10,SMA 2013 MIPA,Tidak Ada,2,2,2,
Jawa Tengah,Kab. Sukoharjo,Kartasura,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/046AAC7D-BD33-4EAC-840E-36FAF8FD10FE,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/20310434,SMAS PRAWIRA MARTA KARTASURA,20310434,"JL. KRANGGAN, WIROGUNAN, KARTASURA",WIROGUNAN,KEC. KARTASURA,KAB. SUKOHARJO,PROV. JAWA TENGAH,SWASTA,SMA,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Yayasan Pendidikan Oxford Course Indonesia,AG7343,65710388,15-01-1987,657/I03/I/88,22-04-1988,Lihat SK Operasional,2020-08-27 09,B,"5,200",1. -,2. Telkom Speedy,PLN,784152,780216,smapram1999@gmail.com,,-7.545000000000,110.728600000000,14,43,27,6,Sehari Penuh/5 hari,,2022/2023-2,"3,000",6,6,1,3,2,0,15,0,12,0,2,0,12,2,1,11,2,0,1,3,4,2,3,1,3,11,SMA 2013 IPS,Tidak Ada,2,2,2,
Jawa Tengah,Kab. Sukoharjo,Kartasura,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/EF114FF4-B91A-42C8-AC64-08C2AC5DC54F,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/20330886,SMKS ASSALAAM SUKOHARJO,20330886,"Jl. Garuda Mas, Gonilan,Kartasura,Sukoharjo",GONILAN,KEC. KARTASURA,KAB. SUKOHARJO,PROV. JAWA TENGAH,SWASTA,SMK,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Yayasan MPI Surakarta,AG7395,25.014/MPI.1.2/SK/XI.05,25-11-2005,603/1716,01-06-2006,Lihat SK Operasional,2023-03-02 08,A,"38,406",1. Lainnya (Wavelan),2. Telkom Speedy,PLN,0271715470,0271731235,smk.assalaam@yahoo.co.id,http,-7.558800000000,110.764700000000,14,37,0,3,Pagi/6 hari,,2022/2023-2,"22,000",5,4,1,2,1,0,11,7,13,0,0,1,5,9,1,13,0,1,2,6,1,0,1,3,8,6,SMK 2013 REV. Teknik Komputer dan Jaringan,Lainnya (Wavelan),1,1,1,0
